0acc4247ba29085af36e0db5c9e6897784656546bdc05a88552066044c1d0f58,bf7595dd641bb33f6a830b479fe787753338ec7180076e78f01eef2d1c1770af,201d684b870c77c35ea107842260c18738f0590653abefcb191d6fc6319ac4b3,f0a852b843a9f50b36579b08696dc2526d2d4310cccfd7e9894303193327a4a3,5ce634891af94d20287dd2b972a7468254d4ed5d15b152ac4ef65b94f0286332,eb30feb964333b8ac35983dc3ac2cdce23d57a82d86a6a514008007a4c3916d6,e5bf0d73140edccfd56f936505c7b1439c9542a789f05f4f864c71cc9f8a8914,f3dbb8969c637349f97be1281c3409bfba6181c93f48f8cd1999eb37cdd71bbc,3ca9049e02f73d0517c999fec2ffc7be1488b90ef3240a46505ee042596060f1,48f52414c24a97e733cbdd24517830b77601bf651471c652da87c8d0567d81a8,81c44176d86932b413948e886fd1555b0a39bae00a52a5acac04f0fa5dfc73cb,2dd2e8df3b710775c105de18f0634adaf7d46a8e0cbf728cd3a500473713aa62,0e898c941ff31cf87fc5e44923518384853e10516ab822b620102c06e2bbdbd3,d26a26efc7b501453bd5acba8ab7421744490baa0f450d3ba1dab46b2cc4ef30,97a876edc72aef5d7e7a80e2720e376dc338e0613467c03f49071a9d79fb9336,f6129598aa9d419474d8f50e46911268c4d6fdfca66b88481ed9e25485cdd37f,683985ab3195a4df121287996249142d9b1d76c8d84d6da7bfa37d2ff3620bf4,31c2179a699e245a5f1308e8c503268207d36e936604967126d481711ea622b7,3d2e54d7b233f9f68a0c6f536fcb9b7cc52d04b6a461ebdeade76f0d9345ba0b,94227d28ac594d6388cb735db81deafb52768da23226fe9687d1f082c40a8c4c,4f26d7e525800bee6fa9c6e3d9bf1f1c28c03871c8c7cf4edc36702901e3a165,1751450d98350afd25cc08b89c4665f1b15723f40626cf6835e5e1cd46f6c31c,49f53f606f3dc69f87a03d82238810b79ef5902f9dfe18d1f96b3c4dd0a0288b,e7813fb9e8095a728f129e26b98a7661e5119fad9b2458ba5073eeaab3b41398,a229ca88acffa1442cc86b258149974565b2f69400b348eb4180d09a5b2ed12a,f2d360af32ccd08211d1e7b97b757140f37ed32ea4dac115225e8adb6a127d39,293b3008afcbc61b696eea0daed83cda77565d60b2d0cf03c95016653e12032f,20c0fb0199e33b7938bc0a1fa9d8838901612f179035ee27b0483a8283f50771,ed6f13362e4eba9230a8752598e6dd08e1433cb57875e801cd1a5446f7a31be6,7300bc295f6773966909054ce634243e112b639ae413ea0440292df6774a31a8,83a3bebb577501ee96ae573f28ae44fa1a1ba7f30d9a86b91f03dabe723f3842
"0","102013","0","0","0","2","0","102013","1","0","0","14","0","0","0","9","0","1","0","0","0","0","320","0","27","0","0","模仿某把獻給貴族的名劍\n所製造出來的一把劍。\n不僅兼具了外表的美觀，\n銳利度也很不錯，實用性相當高。","湛藍之血","0","60"
"0","102014","0","0","0","2","0","102014","1","0","0","14","0","0","0","10","0","1","0","1","0","0","320","0","27","0","0","會發出七色光芒的美麗之劍。\n只要揮動刀身就會閃耀光芒，\n劃過的軌跡宛如光於空中飛舞一般。","極光之劍","1","0"
"0","102041","0","0","0","2","0","102041","4","0","0","14","0","0","0","9","0","1","0","0","0","0","320","0","30","0","0","有著美麗曲線的一把刀。\n過去曾有位以勇猛著稱的將軍，\n說這把刀沾上血液實屬可惜，\n將之視為美術品珍藏的頂級武器。","彎月刀","0","35"
"0","102071","0","0","0","2","0","102071","7","0","0","6","0","0","5","6","0","1","0","0","0","0","160","0","13","0","0","比起戰場，在森林或山上遇難時，\n更能發揮它真正的價值。\n為了幫助遇難者能生存下去，\n藏有許多機關。","野戰小刀","0","0"
"0","102101","0","0","0","2","0","102101","10","0","0","14","0","0","10","10","0","1","0","0","0","0","320","0","27","0","0","在皮革裡嵌入鐵塊，\n強化拳頭威力的武器。\n是為了希望能將武器融入自己肉體\n的武道家所設計的裝備。","皮製指虎","0","0"
"0","102131","0","0","0","2","0","102131","13","0","0","14","0","0","0","9","0","1","0","0","0","0","320","0","27","0","0","使用來自冰晶山脈的素材，\n所製作而成的一把弓。\n由於水晶可以當作魔法的觸媒，\n因此可以射出夾帶魔力的箭。","水晶之弓","1","0"
"0","102162","0","0","0","2","0","102162","16","0","0","6","0","0","0","7","0","1","0","1","0","0","160","0","12","0","0","擁有相當於能讓整座大陸沉沒於\n海裡的力量，是力量與海神\n波賽頓三叉戟相近的一把長戟。","三叉戟","0","0"
"0","102163","0","0","0","2","0","102163","16","0","0","14","0","0","0","10","0","1","0","3","0","0","320","0","20","0","0","灌注了火精靈之力的長戟。\n宛如搖曳火焰一般的矛頭，\n打倒越多魔物\n就會燃燒得越旺盛。","火焰之矛","0","0"
"0","102191","0","0","0","2","0","102191","19","0","0","6","0","0","0","6","0","1","0","0","0","0","160","0","16","0","0","鋼製的戰斧。\n與伐木用的斧頭不同，\n以作為武器為目的而被鍛造出來，\n因此具有明確的殺傷力。","金屬戰斧","0","0"
"0","102192","0","0","0","2","0","102192","19","0","0","14","0","0","0","9","0","1","0","0","0","0","320","0","34","0","0","使用先進的鑄造技術，\n所製作而成的戰斧。\n善用它的重量來進行攻擊，\n可殲滅敵人。","精鋼斧","0","0"
"0","102221","0","16","0","2","0","102221","22","0","0","6","0","0","0","7","0","1","0","0","0","0","160","0","0","0","0","與自然有著緊密連結的精靈族，\n所製作的法杖。\n除了將其當作武器使用以外，\n也會用來祈禱豐收。","綠意之杖","0","0"
"0","102222","0","34","0","2","0","102222","22","0","0","14","0","0","0","10","0","1","0","0","0","0","320","0","0","0","0","看似抱著寶玉的\n龍形法杖。\n雖然稀微，\n但似乎蘊藏著龍之力。","雛龍之杖","0","0"
"0","102251","0","13","0","2","0","102251","25","0","0","6","0","0","0","6","0","1","0","0","0","0","160","0","0","0","0","與恢復魔法配合度很高的法杖。\n是恢復魔法師的\n愛用道具。","醫生掰掰法杖","1","0"
"0","102252","0","27","0","2","0","102252","25","0","0","14","0","0","0","9","0","1","0","0","0","0","320","0","0","0","0","使用貴重的獨角獸之角製成的法杖。\n獨角獸之角有著治癒的力量，\n能夠提升恢復魔法的效果","獨角獸的慈愛","1","0"
"0","102281","0","0","0","2","0","102281","28","0","0","8","0","0","0","8","0","1","0","0","0","0","160","0","5","0","0","過去僧侶為傳教，\n而到各地旅行時所穿著的服裝。\n由於很方便行動又堅固耐用，\n所以很多魔法師也很愛穿。","智慧之服","0","90"
"0","102282","1","0","0","2","0","102282","28","0","0","12","0","0","0","14","0","0","0","1","0","0","320","0","7","0","0","用薄板所製成的鎧甲。\n擁有穩固的防禦力，以及因重量\n較輕而方便行動是它的特徵。","輕板甲","1","150"
"0","102311","1","0","0","2","0","102311","31","0","0","6","0","0","0","9","0","0","0","1","0","0","160","0","0","0","0","將金屬或皮革以鱗片的方式貼合\n而成的鎧甲。比一般的鎧甲還易於\n活動，對斬擊與突刺的抵抗力很強，\n相反地，較難抵禦鈍器的打擊。","鱗甲","0","95"
"0","102312","1","0","0","2","0","102312","31","0","0","10","0","0","0","14","0","0","0","2","0","0","320","0","0","0","0","使用先進的鑄造技術，\n所製作而成的堅固鎧甲。\n一般的攻擊完全無法傷害到\n穿著這套鎧甲的人。","精鋼鎧甲","1","180"
"0","102341","1","0","0","2","0","102341","34","0","0","6","0","0","0","9","0","0","0","0","0","0","160","0","6","0","0","融入了阿斯特賴亞傳統設計的衣服。\n購買時需要有相符的身份與家世。","民俗服飾","0","90"
"0","102342","1","0","0","2","0","102342","34","0","0","10","0","0","0","14","0","0","0","1","0","0","320","110","7","0","0","想要在暗地裡行動，\n沒有比這套更加適合的服裝了。\n據說在某個國家，職業級間諜\n都很愛穿這套衣服。","忍者裝扮","1","120"
"0","102371","1","4","0","2","0","102371","37","0","0","6","0","0","0","8","0","0","0","0","0","0","160","0","0","0","0","讓人聯想到春天的可愛長袍。\n作工部份相當堅實，很適合在\n旅行時使用，從外觀設計到\n實用性都受到不少人的喜愛。","春日長袍","1","65"
"0","102372","1","7","0","2","0","102372","37","0","0","10","0","0","0","14","0","0","0","1","0","0","320","0","0","0","0","為寒冷的北方國家所喜愛。羊毛\n製成的線十分溫暖，因此用這些\n線所織成的斗篷能夠好好地包住\n肩膀與手臂，不受到寒風的侵擾。","北國長袍","2","120"
"0","102401","1","0","0","2","0","102401","40","0","0","6","0","0","0","15","0","0","0","3","0","0","320","0","7","0","0","相當於與人等高的金屬大盾。\n雖然有著壓倒性的防禦力，但另一\n方面，因為重量的關係而難以移動。","塔盾","0","135"
"0","102431","1","0","0","2","0","102431","43","0","0","6","0","0","0","8","0","0","0","1","0","1","160","0","2","0","0","以小丑的形象製作而成的\n時尚靴子。\n穿上之後，心情就會變得開朗。","小丑靴","0","30"
"0","102432","1","0","0","2","0","102432","43","0","0","10","0","0","0","15","0","0","0","2","0","2","320","0","3","0","0","使用棲息於高山之魔物的骨頭\n所製作而成的靴子。\n那野性奔放的設計，可以喚醒野性！","狩獵靴","1","60"
"0","102461","0","8","0","2","0","102461","46","0","0","8","0","0","0","9","0","1","0","0","0","0","160","0","0","0","0","為了採集製作魔法藥的素材，\n而旅行各地的魔法師所穿著的鞋子。\n為了能承受各種嚴峻的環境，\n所以作工非常堅固。","女巫靴","1","30"
"0","102491","1","0","0","2","0","102491","49","0","0","6","0","0","0","8","0","0","0","1","0","0","160","0","3","0","0","附有防風鏡的報童帽。\n看起來像氣球的剪影一樣非常可愛，\n是受到蘭德索爾少男少女們\n矚目的一項道具。","可愛報童帽","0","90"
"0","102493","1","0","0","2","0","102493","49","0","0","10","0","0","0","9","0","0","0","1","0","0","160","0","0","0","0","古代戰士們所使用的頭盔。\n作工非常堅固，\n即使在現代也十分合用。","羅馬軍團盔","1","90"
"0","102521","1","7","0","2","10","102521","52","0","0","10","0","0","0","16","0","0","0","1","0","0","320","0","0","0","0","修女所使用的頭巾。\n她們能給予受了傷的人們，\n身與心之上的療癒。","修女兜帽","3","0"
"0","102551","0","0","0","2","0","102551","55","0","0","12","0","0","5","9","0","1","0","0","0","0","160","30","11","0","0","能夠賦予戰鬥所需之『仁．智．勇』\n的『勇』的寶珠。\n能夠毫不畏懼地面對各種敵人，\n勇氣的護身符。","勇氣寶珠","0","0"
"0","102552","0","0","0","2","5","102552","55","0","0","20","0","0","10","18","0","1","0","1","0","0","320","0","20","0","0","帶有魔物身上刺狀鱗片的手鐲。\n有提升裝備者力量的效果。由於是\n用兇暴的魔物身上的鱗片製作而成，\n因此是件在市面上相當少見的裝備。","尖刺手環","0","0"
"0","102581","0","0","0","2","0","102581","58","0","0","12","0","0","0","10","0","1","0","1","0","0","160","25","0","0","0","能夠提供戰鬥所需之『仁．智．勇』\n的『仁』之寶珠。\n祈求能夠保護自己跟夥伴，\n是充滿愛的心之護身符。","仁愛寶珠","1","55"
"0","102582","0","0","0","2","0","102582","58","0","0","20","0","0","0","17","0","1","0","2","0","0","320","0","0","0","0","祈禱騎士能夠平安返回，\n蘊含如此心意所製作而成的手環。\n這股心意會保護裝備者，\n讓防禦力上升。","勝利的編織手環","2","120"
"0","102611","0","11","0","2","0","102611","61","0","0","12","0","0","0","9","0","1","0","0","0","0","160","0","0","0","0","能夠提升裝備者魔法攻擊力的\n特殊眼鏡。\n將魔法石當作素材\n製作而成。","魔法眼鏡","1","0"
"0","102612","0","10","0","2","0","102612","61","0","0","12","0","0","5","10","0","1","0","0","0","0","160","25","0","0","0","能夠提供戰鬥所需之『仁．智．勇』\n的『智』之寶珠。\n是能夠讓腦袋變得清晰，\n並能提升魔法效果的智力護身符。","智慧寶珠","0","0"
"0","102613","1","24","0","2","0","102613","61","0","0","6","0","0","0","17","0","0","0","0","0","0","320","0","0","0","0","高階魔法師會使用的單眼鏡。\n金屬部份刻有符文，\n有著能讓裝備者魔力上升的力量。","魔法單眼鏡","2","0"
"0","102614","1","20","0","2","0","102614","61","0","0","16","0","0","10","18","0","0","0","0","0","0","320","0","0","0","0","銀製手鐲上鑲嵌著魔法石，\n並且刻著特殊印記的配件。\n能夠活化魔法的流動，\n有著能提升使用者魔力的效果。","圖紋手鐲","1","0"
"0","103011","1","0","0","3","0","103011","1","0","0","12","0","0","0","19","0","0","0","0","0","0","1400","0","40","0","0","使用隕石碎片製成的單刃彎刀。\n當刀身照耀於光線之下時，\n將會像星空一般閃爍。","閃耀之劍","0","90"
"0","103012","1","0","0","3","0","103012","1","0","0","20","0","0","0","29","0","0","0","0","0","0","3000","0","53","0","0","描繪那龍之吐息所製成的一把劍。\n有著較為寬闊的刀刃。比起突刺，\n更適合用來斬切。揮動它的模樣，\n看起來宛若是龍在空中飛舞一般。","龍紋劍","0","115"
"0","103013","1","0","0","3","0","103013","1","0","0","20","0","0","0","37","0","0","0","0","0","0","4000","0","61","0","0","某位魔法師為了接近戰\n所使用過的劍。腕力較弱的他，\n在大鳥的羽毛上施加了魔法，\n進而造出了這把極為輕型的劍。","羽刃之劍","0","135"
"0","103041","1","0","0","3","0","103041","4","0","0","32","0","0","0","30","0","0","0","0","0","0","3000","0","58","0","0","存在於東國的某個劍術流派中，\n授予獲得宗師認可的人的刀劍。\n因寄宿著月光之力，而更能夠\n琢磨精鍊裝備者的五感與靈力。","月光刀","0","65"
"0","103042","1","0","0","3","0","103042","4","0","0","40","0","0","0","40","0","0","0","0","0","0","4000","0","68","0","0","是某位技術甚高的武士，\n在退治雷獸時所使用的刀。\n斬除了雷獸的刀身，\n寄宿著閃電之力。","雷神刀","0","75"
"0","103071","1","0","0","3","0","103071","7","0","0","12","0","0","15","19","0","0","0","0","0","0","1400","0","40","0","0","是以高價珍貴的白金，\n打造而成的短劍。\n不少貴族把它藏在懷中以用來護身。","鉑金小刀","0","0"
"0","103072","1","0","0","3","0","103072","7","0","0","45","0","0","0","40","0","0","0","0","0","0","4000","0","61","3","0","擁有意志並且不斷渴望著鮮血，\n是把令人畏懼的短劍。　\n沾染上血跡而生鏽的部分\n將會比平時更閃爍著惡寒之氣。","吸血鬼匕首","0","0"
"0","103101","1","0","0","3","0","103101","10","0","0","20","0","0","15","30","0","0","0","0","0","0","3000","0","53","0","0","仿照兇惡之黑龍的下顎形狀而製的\n鉤爪。暗器的一種，據說以前使用\n這種鉤爪暗殺人時，會在爪上塗上\n毒液，提高殺傷能力。","龍牙之爪","0","0"
"0","103131","1","0","0","3","0","103131","13","0","0","20","0","0","0","30","0","0","0","0","0","0","3000","0","53","0","0","過去曾有一位男人以此弓狩獵，\n並將狩得的獵物贈於心上人成就了\n愛戀。他因此事而做為契機閃念，\n以愛神命名這把弓。","邱比特之弓","3","0"
"0","103132","1","0","0","3","0","103132","13","0","0","40","0","0","0","41","0","0","0","0","0","0","4000","0","61","0","0","是被人類迫害，而被追討到地底\n深處的魔族所製造的弓。\n只要是踏入他們的領域的人類，\n就會葬送於這把弓下。","惡魔之弓","3","0"
"0","103161","1","0","0","3","0","103161","16","0","0","18","0","0","0","19","0","0","0","3","0","0","1400","0","35","0","0","贈送給名譽騎士的斧戟。\n其刀刃堅實銳利不容折損，\n如同體現了為國為民而戰的騎士，\n心中的那股驕傲。","騎士的驕傲","0","0"
"0","103162","1","0","0","3","0","103162","16","0","0","20","0","0","0","30","0","0","0","5","0","0","3000","0","46","0","0","用來刺殺的長戟。\n它的殺傷能力，\n能輕易刺穿堅固的鎧甲，\n僅一擊便能奪走敵人性命。","絕對之矛","0","0"
"0","103191","1","0","0","3","0","103191","19","0","0","12","0","0","0","20","0","0","0","0","0","0","1400","0","50","0","0","以湛藍天體點綴的戰斧。\n象徵著世界本質的天體，\n能吸收天與地的能量，\n進而賦予裝備者力量。","天球斧","0","0"
"0","103192","1","0","0","3","0","103192","19","0","0","46","0","0","0","30","0","0","0","0","0","0","3000","0","66","0","0","被賦予著華麗之花的這把斧頭，\n每次揮舞，就會綻放出大朵鮮血。","麗花戰斧","0","0"
"0","103193","1","0","0","3","0","103193","19","0","0","66","0","0","0","41","0","0","0","0","0","0","4000","0","77","0","0","是研究先進武器製造的某個工坊的\n自豪之作。\n能在斧頭的內部積蓄雷電，\n並能夠在攻擊之際一齊放出。","閃電之斧","0","0"
"0","103221","1","50","0","3","0","103221","22","0","0","12","0","0","0","19","0","0","0","0","0","0","1400","0","0","0","0","某個殘酷的魔法師團體，\n使過的法杖。\n被害者人們的鮮血，\n將此法杖染上了鮮明的血紅色。","芒刺血杖","0","0"
"0","103222","1","77","0","3","0","103222","22","0","0","20","0","0","0","40","0","0","0","0","0","0","4000","0","0","0","0","據說是某位魔法師與惡魔交易之後，\n而獲得的問題法杖。\n傳說被擊倒的敵人之魂，\n將會透過此法杖獻上給惡魔。","惡魔之角","0","0"
"0","103251","1","40","0","3","0","103251","25","0","0","12","0","0","0","20","0","0","0","0","0","0","1400","0","0","0","0","是將占星術為業的某個魔法師一族，\n所使用的法杖。\n據說他們能藉由觀測星象，\n預知未來。","天球的守護","2","0"
"0","103252","1","53","0","3","0","103252","25","0","0","20","0","0","0","29","0","0","0","0","0","0","3000","0","0","0","0","試圖拯救人們的意念，\n使花蕾綻放，\n而那純淨的能量，\n成為了治癒的力量","花蕾之杖","3","0"
"0","103281","1","0","0","3","0","103281","28","0","0","32","0","0","0","21","0","0","0","1","0","0","1400","0","11","0","0","以強大又時尚的騎士為主題，\n所製作出的鎧甲。但不管再怎麼\n盛裝打扮，若不具有相應的實力，\n魅力定會減半。","時尚盔甲","1","245"
"0","103282","1","0","0","3","0","103282","28","0","0","42","0","0","0","32","0","0","0","2","0","0","3000","0","15","0","0","將威猛的男人全部擊敗，\n成為鬥技場女王的女戰士的鎧甲。\n傳聞對戰對手只見到她那\n如野獸般的銳利眼光就戰意全失了。","戰陣鎧衣","2","325"
"0","103283","1","0","0","3","0","103283","28","0","0","25","0","0","0","43","0","0","0","2","0","0","4000","0","17","0","0","使用厚實的鐵板組合而成的鎧甲。\n捨去輕便性，而著重於防禦力。\n是使用斧頭或大劍的戰士們\n愛用的裝備之一。","重金屬盔甲","2","380"
"0","103311","1","0","0","3","0","103311","31","0","0","30","0","0","0","21","0","0","0","3","0","0","1400","0","0","0","0","愛好華麗的騎士，向設計師委託\n而製成的鎧甲。\n過於華麗的緣故，在戰場上格外顯\n眼，在敵人眼中也正好成為了靶子。","華麗盔甲","2","245"
"0","103341","1","0","0","3","0","103341","34","0","0","30","0","0","0","21","0","0","0","1","0","0","1400","160","10","0","0","在布料上覆蓋一層皮革長袍的服飾。\n具有優異的防寒效果，\n適合在寒冷的地方採集素材時穿著。","多層次服飾","1","180"
"0","103342","1","0","0","3","0","103342","34","0","0","25","0","0","0","32","0","0","0","2","0","0","3000","210","13","0","0","任職於王城內的女騎士所著裝之服。\n使用了高級的皮革與黑色金屬，\n在胸前還有顯示騎士的身分地位的\n裝飾。構思極具品味。","宮廷服飾","1","235"
"0","103343","1","0","0","3","0","103343","34","0","0","75","0","0","0","44","0","0","0","2","0","0","4000","370","15","0","0","是精靈族的女王，在和其他種族的\n和平協定會議上所穿著的服飾。\n精靈族為以防萬一，在女王的\n服飾上施加了強力魔法的薄紗。","玻斯菊服飾","2","205"
"0","103371","1","13","0","3","0","103371","37","0","0","30","0","0","0","32","0","0","0","2","0","0","3000","0","0","0","0","以傳說中愛神的服裝為形象\n製作的長袍。\n背上之羽，因魔法漂浮。\n讓人分不出來它與真品之差。","邱比特長袍","4","235"
"0","103372","1","14","0","3","5","103372","37","0","0","25","0","0","0","43","0","0","0","2","0","0","4000","0","0","0","0","一生輔佐自幼即成為皇帝的少年的\n哲學家，所著的服裝。\n指引皇帝踏上正途，\n他引領了國家朝著更好的未來邁進。","哲學家長袍","4","245"
"0","103401","1","0","0","3","0","103401","40","0","0","25","0","0","0","34","0","0","0","6","0","0","3000","0","8","0","0","驍勇果敢的將軍之盾。\n他只要一站上戰場，\n親自率兵破軍殺敵，\n引領軍隊迎向勝利。","石榴石之盾","0","290"
"0","103431","1","0","0","3","0","103431","43","0","0","25","0","0","0","23","0","0","0","2","0","3","1400","0","5","0","0","穿上之後可以消除腳步聲的特殊靴。\n傳說是東國間諜所穿的靴子，\n但有關於他們的任何情報，\n一直都是個謎。","忍者鞋","1","90"
"0","103432","1","0","0","3","0","103432","43","0","0","45","0","0","0","35","0","0","0","0","0","4","3000","0","26","0","0","為了使用西洋劍的劍士們，\n所製成的靴子。相當輕盈，\n是對於比起力量更重視機動性\n的細劍士，最合適的一件裝備。","擊劍之靴","0","115"
"0","103461","1","20","0","3","0","103461","46","0","0","46","0","0","0","34","0","0","0","3","0","0","3000","0","0","0","0","魔法師的正式服裝之一的靴子。\n附有無論走在任何地方\n都不會髒掉的魔法。","女巫宮廷靴","4","115"
"0","103491","1","0","0","3","0","103491","49","0","0","40","0","0","0","35","0","0","0","5","0","0","3000","0","0","0","0","信仰曾存在的黑龍的騎士團\n所用的頭盔。\n他們為了供奉活祭品給龍，\n不斷奪走無辜的人的性命。","黑龍頭盔","4","235"
"0","103521","1","20","0","3","0","103521","52","0","0","20","0","0","0","23","0","0","0","0","0","0","1400","0","0","0","0","魔法師的一家人，贈送給為修行\n而離家的女兒的髮箍。\n是母親以自己的魔力，\n以及愛所製成。","女巫髮箍","4","90"
