cb2b83710d849648f90f1e46c81056154e3bfae8dedc2beab2ac2819548c10b9,63a2bf0bc425cfcb8e67f54f3c2443b74d7c595248919dcf996dab10a3f6d786,2213d9db50ea234d60924ca5207793b1b920200175ee928d14afdab5a041dc35,b3c10fc3a395425605c5cd19af1789d22f650030ff3ae180c19645521ecd58cf,30b318fd3971d43f8faa9ad0c505134da81b840581e08d719c5fd5b0c8a4987a,dc0e34861c191308c52c7798c1763bbdb2370e12cca54916f6a5b99662489d7b,8165955b5c26c7df2b818c73b5a8d5bdcfe669e47353cd1427dc1883f95bf798,6a57f43d191c3a274ec575d6958bed22cb336b404d8163ebed5943aa965f33dc,cbaf8109f2a32162b8ea98dd95e9ac4979431f8d777904607eaad4dab7898de4,50bd3a241a6693550e5077d73f82a5467d670d02c671411df50e8d21dd714869,b427ac2b563203b77d4c8d1e87cb3b6f3d18a49f6a24080b5f27974d396fd6a7,7774e83b201c38c64c926bf110ca7e44220fc84381c33e7111a6b331d66ad98c,9d510408cca40c68a5561c342d770cb2462b50be8579a63c3bfe14bd54fa4969,bb5188f98e48fb9aa608efd66eea6268f8f963104d9e0a36d21f8a310a7930cf,16b6afe92c602653b50bb782ac4c9d2a5a4179d97ad41a6598fea67ce67604a2,9ea674ad39d124a5c284e2bd6d7f6f04a42360fe8b70f07deaf7cd72e9c6a7ac,c49db8c9536197f264d11ea110befa3cf16fea40647bec01a5224a88930d2053,f0df1c78c9d5df3562d2c5da5b689f56b49a0b0ad4d29920356301723a684bde,387e4584a5f3b760ff0a9c15800d187de1f41d084bd86437406f8507c7f5f034,fa7de920933a9c0ba7b05d7706b3608f1d96daf21c67f4eeee4ff24a05e791f2,167e6e8a11ddf416e85eb4b463c893817ea240480d4e8f113aa1408f60742eb1,04c9fb3e7cb928e92d4905f3d2cc7e868e8cd66727d5c15d6d14e32c2a29b315,ddd0e72d96b36b0552fdd3499493cb99c886ea5685716429799eb2f069dc6fad,0bc5d5fa2fb83f92aed1130fd70e90525ae2602a613f6de8f9f10dbf4c0ce306,0608d35b1464e5f23fdeafc445d211a8f33de2064a6260c76ab45254c5c5551d,28cd636d162ded1f5f9c28002ff3a41ed07d57c3a761b9522d17bb870dfbce25,f85a7d5a367758abb62f6f58f0efbfe43669d6d72e53c3358a68973e41c2947e,2378e79f5aa37124a8d5b26f01cf5195d9f22e85969092c18493b9f1f18af2e7,b42ed4354237743f77f07ee9ed58eece03e54b326791e1858b0db9e0c09b4110,8f0fb5053cad5da285930737a02b4ff4ddaf582c58104eedbd71e3f3c19ef7e0,07d8fc097519e69c7fefc5e5e2c7ec2c80cb00e64320d32d847e08ee5d05d6d9,7ec6ea01c67e80e66c6e7f59d4c8843e6af984d4b96273eeb7536c9cae2729c2,affdc145d667230a3c38796067e68135bd294e4b5c4fda448511139beae4ad21,27fa657c284edd20aaa5f270ad90c8ba48fecd93a193eb703c93af7f67d69920
"位在山上的牧場公會。活動內容講白了就是牧場，飼育著牛及馬等等的動物。同時也是獸人們度過休假的野餐地及病人的靜養之地。","0","0","0","1127","1033","0","0","0","1807","0","0","1033","0","1123","1254","0","0","1038","1052","0","0","1192","0","1026","0","0","1235","伊麗莎白牧場","1128","0","11","1158","0"
"手邊有著龐大的資金，對各式各樣的事業進行融資及買賣的公會。懲治使用惡劣手段賺取金錢的生意人，是其背地裡的活動目的。","0","0","0","1079","1032","0","0","0","1168","0","1268","1032","0","1080","1222","0","0","1034","1048","0","0","1169","1251","1046","1267","0","1809","墨丘利財團","1146","0","12","1144","0"
"基於某個目的而組成，無論什麼危險的委託都會承攬下來的萬事屋公會。幾乎每個成員都擁有稱號，也傳聞是蘭德索爾最危險的公會。","0","0","1299","1090","1056","0","0","0","1133","0","1247","1056","0","1009","1208","0","0","1027","1051","1276","0","1170","1219","1013","1237","0","1175","暮光流星群","1132","0","13","1131","0"
"存在於蘭德索爾的學校之一。由公會管理協會所直營的公立教育機關。在學校裡，前來上學的學生的年齡、種族、學力都不盡相同。","0","0","0","1101","1018","0","0","0","1214","0","0","1018","0","1100","0","0","0","1016","1050","0","0","1273","0","1083","0","0","1329","月光學院","1179","0","14","1190","0"
"身為公會長的莫妮卡所組成的公會。總是因愚蠢的行動而招來許多危機，但成員都可憑己身之力華麗地解決。","0","0","1332","1095","1053","0","0","0","1142","0","1263","1053","0","1055","1191","0","0","1030","1008","1270","0","1176","1215","1045","1252","1371","1178","純白之翼 蘭德索爾分部","1096","0","15","1130","0"
"以通過獎學金審查做為目的，而為了表現具有達成「高親和力共同體」的條件，所趁勢結成的新感覺社團風公會。","0","0","0","1164","1110","0","0","0","1295","0","0","1110","0","1162","0","0","0","1109","1108","0","0","0","0","1163","0","0","0","聖德蕾莎女子學院（好朋友社）","1293","0","16","1294","0"
"為了發現並且保護稀有的種族－龍人族為目的而成立。僅管在各地都有進行著探索的蹤跡，然而私底下卻進行著幫派活動的負面傳聞不曾停歇過的一個公會。","0","0","0","1216","1067","0","0","0","1283","0","0","1067","0","1166","0","0","0","1066","1065","0","0","1318","0","1165","0","0","0","龍族巢穴","1245","0","17","1249","0"
"","0","0","0","0","1180","0","0","0","0","0","0","1180","0","0","0","0","0","0","1280","0","0","0","0","0","0","0","0","里士滿工商會","0","0","18","0","0"
"","0","0","0","1182","1181","0","0","0","0","0","0","1923","0","1312","0","0","0","1269","1233","0","0","0","0","1311","0","0","0","憤怒‧軍團","1343","0","19","1363","0"
"","0","0","0","1353","1258","0","0","0","0","0","0","1258","0","1352","0","0","0","1261","1260","0","0","0","0","1316","0","0","0","幻變少女","0","0","20","0","0"
"","0","0","0","0","1302","0","0","0","0","0","0","1300","0","0","0","0","0","1301","1300","0","0","0","0","0","0","0","0","蠻賊三姊妹","0","0","21","0","0"
"為了完成禁忌祕藥而奮鬥的鍊金術公會。是由妄想爆發的天才鍊金術師露易絲瑪莉，喜愛鍬形蟲的美女劍士彩羽，怠惰的小孩子店長苑所組成的三人組。","0","0","0","0","1323","0","0","0","0","0","0","1323","0","0","0","0","0","1324","1325","0","0","0","0","0","0","0","0","阿爾克絲鍊金堂","0","0","22","0","0"
"","0","0","0","0","1124","0","0","0","0","0","0","1124","0","0","0","0","0","1125","1126","0","0","0","0","0","0","0","0","new generations","0","0","100","0","0"
"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","森林守衛、牧場（伊麗莎白牧場）","0","0","500","0","0"
"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","墨丘利財團、咲戀育幼院","0","0","501","0","0"
