bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34
"0","0","20001","0","620130017","1","61001007","600110201","20001","0","30","0","36","0","0","61001005","620060017","375","0","0","1","0","0","0","1","1","0","600000020","0","0","0","0","0","61001004","0","0","0","620090017","18","0","1"
"0","0","21001","0","620130018","1","61001007","600110211","21001","0","30","0","36","0","0","61001005","620060018","381","0","0","1","0","0","0","1","1","0","600000021","0","0","0","0","0","61001004","0","0","0","620090018","18","0","1"
"0","0","22001","0","620130019","1","61001007","600110221","22001","0","30","0","36","0","0","61001005","620060019","386","0","0","1","0","0","0","1","1","0","600000022","0","0","0","0","0","61001004","0","0","0","620090019","18","0","1"
"0","0","23001","0","620130020","1","61001007","600110231","23001","0","30","0","36","0","0","61001005","620060020","390","0","0","1","0","0","0","1","1","0","600000023","0","0","0","0","0","61001004","0","0","0","620090020","18","0","1"
"0","0","24001","0","620130021","1","61001007","600110241","24001","0","30","0","36","0","0","61001005","620060021","396","0","0","1","0","0","0","1","1","0","600000024","0","0","0","0","0","61001004","0","0","0","620090021","18","0","1"
"0","0","25001","0","620130022","1","61001007","600110251","25001","0","30","0","36","0","0","61001005","620060022","401","0","0","1","0","0","0","1","1","0","600000025","0","0","0","0","0","61001004","0","0","0","620090022","18","0","1"
"0","0","26001","0","620130023","1","61001007","600110261","26001","0","30","0","36","0","0","61001005","620060023","405","0","0","1","0","0","0","1","1","0","600000026","0","0","0","0","0","61001004","0","0","0","620090023","18","0","1"
"0","0","27001","0","620130024","1","61001007","600110271","27001","0","30","0","36","0","0","61001005","620060024","411","0","0","1","0","0","0","1","1","0","600000027","0","0","0","0","0","61001004","0","0","0","620090024","18","0","1"
"0","0","28001","0","620130025","1","61001007","600110281","28001","0","30","0","36","0","0","61001005","620060025","417","0","0","1","0","0","0","1","1","0","600000028","0","0","0","0","0","61001004","0","0","0","620090025","18","0","1"
"0","0","29001","0","620130026","1","61001007","600110291","29001","0","30","0","36","0","0","61001005","620060026","422","0","0","1","0","0","0","1","1","0","600000029","0","0","0","0","0","61001004","0","0","0","620090026","18","0","1"
"0","0","30001","0","620130027","1","61001007","600110301","30001","0","30","0","36","0","0","61001005","620060027","427","0","0","1","0","0","0","1","1","0","600000030","0","0","0","0","0","61001004","0","0","0","620090027","18","0","1"
"0","0","31001","0","620130028","1","61001007","600110311","31001","0","30","0","36","0","0","61001005","620060028","433","0","0","1","0","0","0","1","1","0","600000031","0","0","0","0","0","61001004","0","0","0","620090028","18","0","1"
"0","0","32001","0","620130029","1","61001007","600110321","32001","0","30","0","36","0","0","61001005","620060029","442","0","0","1","0","0","0","1","1","0","600000032","0","0","0","0","0","61001004","0","0","0","620090029","18","0","1"
"0","0","33001","0","620130030","1","61001007","600110331","33001","0","30","0","36","0","0","61001005","620060030","455","0","0","1","0","0","0","1","1","0","600000033","0","0","0","0","0","61001004","0","0","0","620090030","18","0","1"
"0","0","34001","0","620130031","1","61001007","600110341","34001","0","30","0","36","0","0","61001005","620060031","460","0","0","1","0","0","0","1","1","0","600000034","0","0","0","0","0","61001004","0","0","0","620090031","18","0","1"
"0","0","35001","0","620130032","1","61001007","600110351","35001","0","30","0","36","0","0","61001005","620060032","464","0","0","1","0","0","0","1","1","0","600000035","0","0","0","0","0","61001004","0","0","0","620090032","18","0","1"
"0","0","36001","0","620130033","1","61001007","600110361","36001","0","30","0","36","0","0","61001005","620060033","476","0","0","1","0","0","0","1","1","0","600000036","0","0","0","0","0","61001004","0","0","0","620090033","18","0","1"
"0","0","37001","0","620130034","1","61001007","600110371","37001","0","30","0","36","0","0","61001005","620060034","482","0","0","1","0","0","0","1","1","0","600000037","0","0","0","0","0","61001004","0","0","0","620090034","18","0","1"
"0","0","38001","0","620130035","1","61001007","600110381","38001","0","30","0","36","0","0","61001005","620060035","492","0","0","1","0","0","0","1","1","0","600000038","0","0","0","0","0","61001004","0","0","0","620090035","18","0","1"
"0","0","39001","0","620130036","1","61001007","600110391","39001","0","30","0","36","0","0","61001005","620060036","500","0","0","1","0","0","0","1","1","0","600000039","0","0","0","0","0","61001004","0","0","0","620090036","18","0","1"
"0","0","40001","0","620130037","1","61001007","600110401","40001","0","30","0","36","0","0","61001005","620060037","514","0","0","1","0","0","0","1","1","0","600000040","0","0","0","0","0","61001004","0","0","0","620090037","18","0","1"
"0","0","41001","0","620130038","1","61001007","600110411","41001","0","30","0","36","0","0","61001005","620060038","518","0","0","1","0","0","0","1","1","0","600000041","0","0","0","0","0","61001004","0","0","0","620090038","18","0","1"
"0","0","42001","0","620130039","1","61001007","600110421","42001","0","30","0","36","0","0","61001005","620060039","523","0","0","1","0","0","0","1","1","0","600000042","0","0","0","0","0","61001004","0","0","0","620090039","18","0","1"
"0","0","43001","0","620130040","1","61001007","600110431","43001","0","30","0","36","0","0","61001005","620060040","538","0","0","1","0","0","0","1","1","0","600000043","0","0","0","0","0","61001004","0","0","0","620090040","18","0","1"
"0","0","44001","0","620130041","1","61001007","600110441","44001","0","30","0","36","0","0","61001005","620060041","551","0","0","1","0","0","0","1","1","0","600000044","0","0","0","0","0","61001004","0","0","0","620090041","18","0","1"
"0","0","45001","0","620130042","1","61001007","600110451","45001","0","30","0","36","0","0","61001005","620060042","565","0","0","1","0","0","0","1","1","0","600000045","0","0","0","0","0","61001004","0","0","0","620090042","18","0","1"
"0","0","46001","0","620130043","1","61001007","600110461","46001","0","30","0","36","0","0","61001005","620060043","574","0","0","1","0","0","0","1","1","0","600000046","0","0","0","0","0","61001004","0","0","0","620090043","18","0","1"
"0","0","47001","0","620130044","1","61001007","600110471","47001","0","30","0","36","0","0","61001005","620060044","577","0","0","1","0","0","0","1","1","0","600000047","0","0","0","0","0","61001004","0","0","0","620090044","18","0","1"
"0","0","48001","0","620130045","1","61001007","600110481","48001","0","30","0","36","0","0","61001005","620060045","587","0","0","1","0","0","0","1","1","0","600000048","0","0","0","0","0","61001004","0","0","0","620090045","18","0","1"
"0","0","49001","0","620130046","1","61001007","600110491","49001","0","30","0","36","0","0","61001005","620060046","598","0","0","1","0","0","0","1","1","0","600000049","0","0","0","0","0","61001004","0","0","0","620090046","18","0","1"
"0","0","50001","0","620130047","1","61001007","600110501","50001","0","30","0","36","0","0","61001005","620060047","614","0","0","1","0","0","0","1","1","0","600000050","0","0","0","0","0","61001004","0","0","0","620090047","18","0","1"
"0","0","51001","0","620130048","1","61001007","600110511","51001","0","30","0","36","0","0","61001005","620060048","621","0","0","1","0","0","0","1","1","0","600000051","0","0","0","0","0","61001004","0","0","0","620090048","18","0","1"
"0","0","52001","0","620130049","1","61001007","600110521","52001","0","30","0","36","0","0","61001005","620060049","629","0","0","1","0","0","0","1","1","0","600000052","0","0","0","0","0","61001004","0","0","0","620090049","18","0","1"
"0","0","53001","0","620130050","1","61001007","600110531","53001","0","30","0","36","0","0","61001005","620060050","640","0","0","1","0","0","0","1","1","0","600000053","0","0","0","0","0","61001004","0","0","0","620090050","18","0","1"
"0","0","54001","0","620130051","1","61001007","600110541","54001","0","30","0","36","0","0","61001005","620060051","647","0","0","1","0","0","0","1","1","0","600000054","0","0","0","0","0","61001004","0","0","0","620090051","18","0","1"
"0","0","55001","0","620130052","1","61001007","600110551","55001","0","30","0","36","0","0","61001005","620060052","652","0","0","1","0","0","0","1","1","0","600000055","0","0","0","0","0","61001004","0","0","0","620090052","18","0","1"
"0","0","56001","0","620130053","1","61001007","600110561","56001","0","30","0","36","0","0","61001005","620060053","659","0","0","1","0","0","0","1","1","0","600000056","0","0","0","0","0","61001004","0","0","0","620090053","18","0","1"
"0","0","57001","0","620130054","1","61001007","600110571","57001","0","30","0","36","0","0","61001005","620060054","662","0","0","1","0","0","0","1","1","0","600000057","0","0","0","0","0","61001004","0","0","0","620090054","18","0","1"
"0","0","58001","0","620130055","1","61001007","600110581","58001","0","30","0","36","0","0","61001005","620060055","667","0","0","1","0","0","0","1","1","0","600000058","0","0","0","0","0","61001004","0","0","0","620090055","18","0","1"
"0","0","59001","0","620130056","1","61001007","600110591","59001","0","30","0","36","0","0","61001005","620060056","679","0","0","1","0","0","0","1","1","0","600000059","0","0","0","0","0","61001004","0","0","0","620090056","18","0","1"
"0","0","60001","0","620130057","1","61001007","600110601","60001","0","30","0","36","0","0","61001005","620060057","683","0","0","1","0","0","0","1","1","0","600000060","0","0","0","0","0","61001004","0","0","0","620090057","18","0","1"
"0","0","61001","0","620130058","1","61001007","600110611","61001","0","30","0","36","0","0","61001005","620060058","692","0","0","1","0","0","0","1","1","0","600000061","0","0","0","0","0","61001004","0","0","0","620090058","18","0","1"
"0","0","62001","0","620130059","1","61001007","600110621","62001","0","30","0","36","0","0","61001005","620060059","698","0","0","1","0","0","0","1","1","0","600000062","0","0","0","0","0","61001004","0","0","0","620090059","18","0","1"
"0","0","63001","0","620130060","1","61001007","600110631","63001","0","30","0","36","0","0","61001005","620060060","703","0","0","1","0","0","0","1","1","0","600000063","0","0","0","0","0","61001004","0","0","0","620090060","18","0","1"
"0","0","64001","0","620130061","1","61001007","600110641","64001","0","30","0","36","0","0","61001005","620060061","713","0","0","1","0","0","0","1","1","0","600000064","0","0","0","0","0","61001004","0","0","0","620090061","18","0","1"
"0","0","65001","0","620130062","1","61001007","600110651","65001","0","30","0","36","0","0","61001005","620060062","722","0","0","1","0","0","0","1","1","0","600000065","0","0","0","0","0","61001004","0","0","0","620090062","18","0","1"
"0","0","66001","0","620130063","1","61001007","600110661","66001","0","30","0","36","0","0","61001005","620060063","733","0","0","1","0","0","0","1","1","0","600000066","0","0","0","0","0","61001004","0","0","0","620090063","18","0","1"
"0","0","67001","0","620130064","1","61001007","600110671","67001","0","30","0","36","0","0","61001005","620060064","741","0","0","1","0","0","0","1","1","0","600000067","0","0","0","0","0","61001004","0","0","0","620090064","18","0","1"
"0","0","68001","0","620130065","1","61001007","600110681","68001","0","30","0","36","0","0","61001005","620060065","750","0","0","1","0","0","0","1","1","0","600000068","0","0","0","0","0","61001004","0","0","0","620090065","18","0","1"
"0","0","69001","0","620130066","1","61001007","600110691","69001","0","30","0","36","0","0","61001005","620060066","762","0","0","1","0","0","0","1","1","0","600000069","0","0","0","0","0","61001004","0","0","0","620090066","18","0","1"
"0","0","3001","0","620110001","1","61001007","600110031","3001","0","30","0","36","0","0","61001005","620090101","258","0","0","1","0","0","0","1","1","0","600000074","0","0","0","0","0","61001004","0","0","0","620300001","18","0","1"
"0","0","4001","0","620110001","1","61001007","600110041","4001","0","30","0","36","0","0","61001005","620090101","258","0","0","1","0","0","0","1","1","0","600000075","0","0","0","0","0","61001004","0","0","0","620300001","18","0","1"
"0","0","5001","0","620110002","1","61001007","600110051","5001","0","30","0","36","0","0","61001005","620090102","268","0","0","1","0","0","0","1","1","0","600000076","0","0","0","0","0","61001004","0","0","0","620300002","18","0","1"
"0","0","6001","0","620110003","1","61001007","600110061","6001","0","30","0","36","0","0","61001005","620090103","273","0","0","1","0","0","0","1","1","0","600000077","0","0","0","0","0","61001004","0","0","0","620300003","18","0","1"
"0","0","7001","0","620110004","1","61001007","600110071","7001","0","30","0","36","0","0","61001005","620090104","281","0","0","1","0","0","0","1","1","0","600000078","0","0","0","0","0","61001004","0","0","0","620300004","18","0","1"
"0","0","8001","0","620110005","1","61001007","600110081","8001","0","30","0","36","0","0","61001005","620090105","288","0","0","1","0","0","0","1","1","0","600000079","0","0","0","0","0","61001004","0","0","0","620300005","18","0","1"
"0","0","9001","0","620110006","1","61001007","600110091","9001","0","30","0","36","0","0","61001005","620090106","298","0","0","1","0","0","0","1","1","0","600000080","0","0","0","0","0","61001004","0","0","0","620300006","18","0","1"
"0","0","10001","0","620110007","1","61001007","600110101","10001","0","30","0","36","0","0","61001005","620090107","309","0","0","1","0","0","0","1","1","0","600000081","0","0","0","0","0","61001004","0","0","0","620300007","18","0","1"
"0","0","11001","0","620110008","1","61001007","600110111","11001","0","30","0","36","0","0","61001005","620090108","313","0","0","1","0","0","0","1","1","0","600000082","0","0","0","0","0","61001004","0","0","0","620300008","18","0","1"
"0","0","12001","0","620110009","1","61001007","600110121","12001","0","30","0","36","0","0","61001005","620090109","321","0","0","1","0","0","0","1","1","0","600000083","0","0","0","0","0","61001004","0","0","0","620300009","18","0","1"
"0","0","13001","0","620110010","1","61001007","600110131","13001","0","30","0","36","0","0","61001005","620090110","326","0","0","1","0","0","0","1","1","0","600000084","0","0","0","0","0","61001004","0","0","0","620300010","18","0","1"
"0","0","14001","0","620110011","1","61001007","600110141","14001","0","30","0","36","0","0","61001005","620090111","336","0","0","1","0","0","0","1","1","0","600000085","0","0","0","0","0","61001004","0","0","0","620300011","18","0","1"
"0","0","15001","0","620110012","1","61001007","600110151","15001","0","30","0","36","0","0","61001005","620090112","341","0","0","1","0","0","0","1","1","0","600000086","0","0","0","0","0","61001004","0","0","0","620300012","18","0","1"
"0","0","16001","0","620110013","1","61001007","600110161","16001","0","30","0","36","0","0","61001005","620090113","351","0","0","1","0","0","0","1","1","0","600000087","0","0","0","0","0","61001004","0","0","0","620300013","18","0","1"
"0","0","17001","0","620110014","1","61001007","600110171","17001","0","30","0","36","0","0","61001005","620090114","356","0","0","1","0","0","0","1","1","0","600000088","0","0","0","0","0","61001004","0","0","0","620300014","18","0","1"
"0","0","18001","0","620110015","1","61001007","600110181","18001","0","30","0","36","0","0","61001005","620090115","366","0","0","1","0","0","0","1","1","0","600000089","0","0","0","0","0","61001004","0","0","0","620300015","18","0","1"
"0","0","19001","0","620110016","1","61001007","600110191","19001","0","30","0","36","0","0","61001005","620090116","371","0","0","1","0","0","0","1","1","0","600000090","0","0","0","0","0","61001004","0","0","0","620300016","18","0","1"
"0","0","20001","0","620110017","1","61001007","600110201","20001","0","30","0","36","0","0","61001005","620090117","375","0","0","1","0","0","0","1","1","0","600000091","0","0","0","0","0","61001004","0","0","0","620300017","18","0","1"
"0","0","21001","0","620110018","1","61001007","600110211","21001","0","30","0","36","0","0","61001005","620090118","381","0","0","1","0","0","0","1","1","0","600000092","0","0","0","0","0","61001004","0","0","0","620300018","18","0","1"
"0","0","22001","0","620110019","1","61001007","600110221","22001","0","30","0","36","0","0","61001005","620090119","386","0","0","1","0","0","0","1","1","0","600000093","0","0","0","0","0","61001004","0","0","0","620300019","18","0","1"
"0","0","23001","0","620110020","1","61001007","600110231","23001","0","30","0","36","0","0","61001005","620090120","390","0","0","1","0","0","0","1","1","0","600000094","0","0","0","0","0","61001004","0","0","0","620300020","18","0","1"
"0","0","24001","0","620110021","1","61001007","600110241","24001","0","30","0","36","0","0","61001005","620090121","396","0","0","1","0","0","0","1","1","0","600000095","0","0","0","0","0","61001004","0","0","0","620300021","18","0","1"
"0","0","25001","0","620110022","1","61001007","600110251","25001","0","30","0","36","0","0","61001005","620090122","401","0","0","1","0","0","0","1","1","0","600000096","0","0","0","0","0","61001004","0","0","0","620300022","18","0","1"
"0","0","26001","0","620110023","1","61001007","600110261","26001","0","30","0","36","0","0","61001005","620090123","405","0","0","1","0","0","0","1","1","0","600000097","0","0","0","0","0","61001004","0","0","0","620300023","18","0","1"
"0","0","27001","0","620110024","1","61001007","600110271","27001","0","30","0","36","0","0","61001005","620090124","411","0","0","1","0","0","0","1","1","0","600000098","0","0","0","0","0","61001004","0","0","0","620300024","18","0","1"
"0","0","28001","0","620110025","1","61001007","600110281","28001","0","30","0","36","0","0","61001005","620090125","417","0","0","1","0","0","0","1","1","0","600000099","0","0","0","0","0","61001004","0","0","0","620300025","18","0","1"
"0","0","29001","0","620110026","1","61001007","600110291","29001","0","30","0","36","0","0","61001005","620090126","422","0","0","1","0","0","0","1","1","0","600000100","0","0","0","0","0","61001004","0","0","0","620300026","18","0","1"
"0","0","30001","0","620110027","1","61001007","600110301","30001","0","30","0","36","0","0","61001005","620090127","427","0","0","1","0","0","0","1","1","0","600000101","0","0","0","0","0","61001004","0","0","0","620300027","18","0","1"
"0","0","31001","0","620110028","1","61001007","600110311","31001","0","30","0","36","0","0","61001005","620090128","433","0","0","1","0","0","0","1","1","0","600000102","0","0","0","0","0","61001004","0","0","0","620300028","18","0","1"
"0","0","32001","0","620110029","1","61001007","600110321","32001","0","30","0","36","0","0","61001005","620090129","442","0","0","1","0","0","0","1","1","0","600000103","0","0","0","0","0","61001004","0","0","0","620300029","18","0","1"
"0","0","33001","0","620110030","1","61001007","600110331","33001","0","30","0","36","0","0","61001005","620090130","455","0","0","1","0","0","0","1","1","0","600000104","0","0","0","0","0","61001004","0","0","0","620300030","18","0","1"
"0","0","34001","0","620110031","1","61001007","600110341","34001","0","30","0","36","0","0","61001005","620090131","460","0","0","1","0","0","0","1","1","0","600000105","0","0","0","0","0","61001004","0","0","0","620300031","18","0","1"
"0","0","35001","0","620110032","1","61001007","600110351","35001","0","30","0","36","0","0","61001005","620090132","464","0","0","1","0","0","0","1","1","0","600000106","0","0","0","0","0","61001004","0","0","0","620300032","18","0","1"
"0","0","36001","0","620110033","1","61001007","600110361","36001","0","30","0","36","0","0","61001005","620090133","476","0","0","1","0","0","0","1","1","0","600000107","0","0","0","0","0","61001004","0","0","0","620300033","18","0","1"
"0","0","37001","0","620110034","1","61001007","600110371","37001","0","30","0","36","0","0","61001005","620090134","482","0","0","1","0","0","0","1","1","0","600000108","0","0","0","0","0","61001004","0","0","0","620300034","18","0","1"
