d309f0d6984f2364d5ad68682bebd8d478d6685097a7a8676be1e87abea05072,be782b9882db5e73887c2528802efa0ea9cfc02e07d2b419e4f9d524e6f983fa,56c552bd9333467073e7b151e463840fcb2141d5a574bfc66ab07450aa1efc66,1365a1c4f4d543236d32a25ce2787e7e5c8785e0d405374b1531c89ff50905d9,0b06e3333f50ce5dde6ac0bef878ef8da3b58973764a37469b2dd1b8d1425f2a,03e7343fd5ac2689d281c7f03fb9166fd140bdb8d7af7179e438f09dd75b9a78,0e04dae4e64c4fe6fcbb15971efeb2ad0fb67fa0456e29c69d6cecd84a693346,40c6ea4069a956ceaead7271cd27069222d84867fd1debef29d7307c811bdbfd,e48d2449a6d1ac6bd2fca5457a53c917f53ea4bbe81fe67fe1f001255f13c1f7,fd7a34f5a0d122c4bb71e5608bc897db65fe0b786c88af19e72bb7ecd012cb6a,34e2d4304e7e5c0eb8b1886477a3eef56d2d4133e36ab0760a2647aac0400a99,372dda55f6adddf62e465c68f2031acf8ede471761f5ca7c89e01a5ffd80c4e1,9966ba6c2da34d37cf2b6b9cf26533479ae1d0433144db5db855f20c9f7a1374
"10066","2023/06/26 16:00:00","2021/09/01 16:00:00","0","0","2030/04/19 15:00:00","0","20037","0","0","144","1","0"
"10068","2023/07/26 16:00:00","2021/10/01 16:00:00","0","0","2030/04/19 15:00:00","0","20038","0","0","121","1,24","0"
"10070","2023/08/25 16:00:00","2021/11/01 16:00:00","0","0","2030/04/19 15:00:00","0","20039","0","0","394","1","0"
"10072","2023/09/25 16:00:00","2021/12/02 16:00:00","0","0","2030/04/19 15:00:00","0","20040","0","0","1082","1,25","0"
"10074","2023/10/25 16:00:00","2022/01/03 16:00:00","0","0","2030/04/19 15:00:00","0","20041","0","0","181","1","0"
"10076","2023/11/24 16:00:00","2022/02/01 16:00:00","0","0","2030/04/19 15:00:00","0","20042","0","0","5084","1,26","0"
"10078","2023/12/26 16:00:00","2022/03/01 16:00:00","0","0","2030/04/19 15:00:00","0","20043","0","0","6054","1","0"
"10080","2024/01/26 16:00:00","2022/04/01 16:00:00","0","0","2030/04/19 15:00:00","0","20044","0","0","6381","1,27","0"
"10082","2024/02/23 16:00:00","2022/05/02 16:00:00","0","0","2030/04/19 15:00:00","0","20045","0","0","2193","1,28","0"
"10084","2024/03/26 16:00:00","2022/06/01 16:00:00","0","0","2030/04/19 15:00:00","0","20046","0","0","8163","1","0"
"10085","2024/03/26 16:00:00","2022/06/08 16:00:00","0","0","2030/04/19 15:00:00","0","20047","20046","0","8164","1,29","0"
"10088","2024/04/25 16:00:00","2022/07/01 16:00:00","0","0","2030/04/19 15:00:00","0","20048","0","0","2201","1","0"
"10090","2024/05/26 16:00:00","2022/08/01 16:00:00","0","0","2030/04/19 15:00:00","0","20049","0","0","430","1","0"
"10092","2024/07/26 16:00:00","2022/09/01 16:00:00","0","0","2030/04/19 15:00:00","0","20050","0","0","351","1","0"
"10094","2024/08/26 16:00:00","2022/10/02 16:00:00","0","0","2030/04/19 15:00:00","0","20051","0","0","392","1,30","0"
"10096","2024/10/26 16:00:00","2022/11/01 16:00:00","0","0","2030/04/19 15:00:00","0","20052","0","0","3402","1,31","0"
"10098","2024/11/26 16:00:00","2022/12/01 16:00:00","0","0","2030/04/19 15:00:00","0","20053","0","0","8132","1,32","0"
"10100","2024/12/26 16:00:00","2023/01/02 16:00:00","0","0","2030/04/19 15:00:00","0","20054","0","0","6057","1","0"
"10102","2025/01/26 16:00:00","2023/02/01 16:00:00","0","0","2030/04/19 15:00:00","0","20055","0","0","5200","1,33","0"
"10104","2025/02/26 16:00:00","2023/03/01 16:00:00","0","0","2030/04/19 15:00:00","0","20056","0","0","3479","1","0"
"10106","2025/03/26 16:00:00","2023/04/01 16:00:00","0","0","2030/04/19 15:00:00","0","20057","0","0","5033","1,34","0"
"10108","2025/04/26 16:00:00","2023/05/01 16:00:00","0","0","2030/04/19 15:00:00","0","20058","0","0","7213","1,35","-10"
"10110","2025/05/26 16:00:00","2023/06/01 16:00:00","0","0","2030/04/19 15:00:00","0","20059","0","0","8153","1,36","-10"
"10111","2025/05/26 16:00:00","2023/06/08 16:00:00","0","0","2030/04/19 15:00:00","0","20060","20059","0","8154","1,36","-10"
"10114","2025/06/26 16:00:00","2023/07/02 16:00:00","0","0","2030/04/19 15:00:00","0","20061","0","0","4314","1","-10"
"10116","2025/07/26 16:00:00","2023/08/01 16:00:00","0","0","2030/04/19 15:00:00","0","20062","0","0","3301","1","-10"
"10118","2025/08/26 16:00:00","2023/09/01 16:00:00","0","0","2030/04/19 15:00:00","0","20063","0","0","1443","1,37","10"
"10120","2025/09/26 16:00:00","2023/10/01 16:00:00","0","0","2030/04/19 15:00:00","0","20064","0","0","202","1","0"
"10122","2025/10/26 16:00:00","2023/11/01 16:00:00","0","0","2030/04/19 15:00:00","0","20065","0","0","460","1,38","0"
"10124","2025/11/26 16:00:00","2023/12/01 16:00:00","0","0","2030/04/19 15:00:00","0","20066","0","0","2394","1,39","0"
"10136","2025/12/26 16:00:00","2023/12/15 16:00:00","0","0","2030/04/19 15:00:00","0","20067","0","0","1","1,40","0"
"10137","2025/12/26 16:00:00","2023/12/15 16:00:00","0","0","2030/04/19 15:00:00","0","20068","20067","0","2","1,40","0"
"10126","2026/01/26 16:00:00","2024/01/01 16:00:00","0","0","2030/04/19 15:00:00","0","20069","0","0","203","1","0"
"10128","2026/02/26 16:00:00","2024/02/01 16:00:00","0","0","2030/04/19 15:00:00","0","20070","0","0","8460","1","0"
"10130","2026/03/26 16:00:00","2024/03/01 16:00:00","0","0","2030/04/19 15:00:00","0","20071","0","0","1281","1","0"
"10132","2026/04/26 16:00:00","2024/04/01 16:00:00","0","0","2030/04/19 15:00:00","0","20072","0","0","1280","1","0"
"10134","2026/05/26 16:00:00","2024/05/01 16:00:00","0","0","2030/04/19 15:00:00","0","20073","0","0","1301","1,41","0"
"10140","2026/06/26 16:00:00","2024/07/01 16:00:00","0","0","2030/04/19 15:00:00","0","20074","0","0","6052","1","0"
"10142","2026/07/26 16:00:00","2024/08/01 16:00:00","0","0","2030/04/19 15:00:00","0","20075","0","0","1202","1","0"
"10144","2026/08/26 16:00:00","2024/09/01 16:00:00","0","0","2030/04/19 15:00:00","0","20076","0","0","5040","1","0"
