19894cf134aeaef271c712d7a5a877d288e5647c84de6a9ec36333a29aadb696,c01956966ce5d8b70fd1ccf0e2ed47b57ed1725a26aeb8de5e40640119e50fa1,c96480a76ab3d27474674f03d9e1e61c74a74fdcdd0a4a46cd6b768e5d3fe020,fe181f2cfe8f6bb7293c9384047f7048714102b61560cfbb11306fc57f716b04,78393867fe3055d3f20f493abf01c9221c87a195a83a972917deb541e9db177d,a83a6ce9d5d1e42cafed79bb22aec7560a0a7dfd1b686f2955ce4d2a40f7a47e,b1ca7189d6cc6d376e839ca265eaad3477a4b84da423de1b7f75c439c91ddf68,01fc07b1964b4ff291bcea5b7090eef9d57699205e4ed026f61d77636173c12f,ff57ff8f2a079da6b89ce2f4bcbb6cd2836efdd5c9db636e7565b006647c6c36,82a14903354ee373f9a84c33b9758a9d2dc49500e92ceaae7845c83268d8b196,ae7fa6adaf9c86e0ab1f3a04ea040ea8e532c4629d5962745564dc14086408a0,12f8374b3ec9953df45c4d271f3710201db21c8a22b034896db33808d9bc51f4,5ad2b2ae5da8d64bbdfef221daabe36ab475efdc2df30d0476b39cf399b5d1b2,eb0e3d69f59ab17e88e254724f62d957d04afb8196d2247e33dbc750f2d4f71c,1d1c4d16c79ab9d1ad1eeb2136cd76ab5ade07d21e2f1ed25bc811d9f71adc2f,672ba96a721238bc0543ff626a0fa7056fb5d80ef7feb3692c80d5ea17273755,74d895daf31d7c19f5045771dd59d1a552b65315d57b7209c2fe31ca59af707a,2436bf750cd6c850ac8bb4e41401fb1cec650f7907a19d5c3c9e281b47f7db23,987fa4dc99ae44f9ff0e228ee2c1d29668c868d483ef085ca565191760980abb,94650e2bb361e0e4b55e07a1b66ed1d340b6e9393ae0a2381f72f13da31dc758,881e19511a44b1a8315692704286445315c3506be9e2b4ac789465ca8ba39f7e,36c8c4315bae1fa83611fb7a31d3babd065d6ab28fbaa1f60cb2d6c503de649d,d4c6e89da45c1bb6aaadba50e0ccaee4c3261891badb95d10977d549c10f1f9d,86d6fc07789e724f6a525402ceb6a39c33dfdfdda1c9accaaa384032c6767735,9647a164f6fc7afe9c9190e5320d15446eddf940a4d50ec405020b4bf37af98c,4a3ae832925d71cd8ab8766ce46b7cabbeb8ac8d1d4f64800b6684854c76a1ec
"0","105650203","105650204","105650202","1","bgm_MC022","","bgm_MC022","0","105650205","103171","150650021","","0","0","0","0","15065002","90","0","105650201","0","","0","","0"
"0","105650303","105650304","105650302","1","bgm_MC022","","bgm_MC022","0","105650305","103171","150650031","","0","0","0","0","15065003","90","0","105650301","0","","0","","0"
"0","105650403","105650404","105650402","1","bgm_MC022","","bgm_MC022","0","105650405","103171","150650041","","0","0","0","0","15065004","90","0","105650401","0","","0","","0"
"0","105650503","105650504","105650502","1","bgm_MC022","","bgm_MC022","0","105650505","103171","150650051","","0","0","0","0","15065005","90","0","105650501","0","","0","","0"
"0","0","0","105650601","1","bgm_MC022","","bgm_MC022","0","0","103201","150650061","","0","0","0","0","15065006","90","0","105650602","0","","0","","0"
"0","105660103","105660104","105660102","1","bgm_MC022","","bgm_MC022","0","105660105","103171","150660011","","0","0","0","0","15066001","90","0","105660101","0","","0","","0"
"0","105660203","105660204","105660202","1","bgm_MC022","","bgm_MC022","0","105660205","103171","150660021","","0","0","0","0","15066002","90","0","105660201","0","","0","","0"
"0","0","0","0","1","bgm_MC081_Fubuki","","bgm_MC081","9066158","0","103201","150660031","","0","0","9066157","0","15066003","90","0","105660301","0","","0","","0"
"0","105660403","105660404","105660402","1","bgm_MC022","","bgm_MC022","0","105660405","103171","150660041","","0","0","0","0","15066004","90","0","105660401","0","","0","","0"
"0","105660503","105660504","105660502","1","bgm_MC022","","bgm_MC022","0","105660505","103171","150660051","","0","0","0","0","15066005","90","0","105660501","0","","0","","0"
"0","105660603","105660604","105660602","1","bgm_MC022","","bgm_MC022","0","105660605","103171","150660061","","0","0","0","0","15066006","90","0","105660601","0","","0","","0"
"0","105660703","0","105660702","1","bgm_MC022","","bgm_MC022","0","0","103201","150660071","","0","0","0","0","15066007","90","0","105660701","0","","0","","0"
"0","105670103","105670104","105670102","1","bgm_MC086","","bgm_MC086","0","105670105","103331","150670011","","0","0","0","0","15067001","90","0","105670101","0","","0","","0"
"0","105670203","105670204","105670202","1","bgm_MC086","","bgm_MC086","0","105670205","103331","150670021","","0","0","0","0","15067002","90","0","105670201","0","","0","","0"
"0","0","0","0","1","bgm_MC081_Wakana","","bgm_MC081","9067158","0","103361","150670031","","0","0","9067157","0","15067003","90","0","105670301","0","","0","","0"
"0","105670403","105670404","105670402","1","bgm_MC086","","bgm_MC086","0","105670405","103331","150670041","","0","0","0","0","15067004","90","0","105670401","0","","0","","0"
"0","105670503","105670504","105670502","1","bgm_MC086","","bgm_MC086","0","105670505","103331","150670051","","0","0","0","0","15067005","90","0","105670501","0","","0","","0"
"0","0","0","105670601","1","bgm_MC086","","bgm_MC086","0","0","103331","150670061","","0","0","0","0","15067006","90","0","105670602","0","","0","","0"
"0","105680103","105680104","105680102","1","bgm_MC086","","bgm_MC086","0","105680105","103331","150680011","","0","0","0","0","15068001","90","0","105680101","0","","0","","0"
"0","105680203","105680204","105680202","1","bgm_MC086","","bgm_MC086","0","105680205","103331","150680021","","0","0","0","0","15068002","90","0","105680201","0","","0","","0"
"0","0","0","0","1","bgm_MC081_Yamato","","bgm_MC081","9068158","0","103361","150680031","","0","0","9068157","0","15068003","90","0","105680301","0","","0","","0"
"0","105680403","105680404","105680402","1","bgm_MC086","","bgm_MC086","0","105680405","103331","150680041","","0","0","0","0","15068004","90","0","105680401","0","","0","","0"
"0","105680503","105680504","105680502","1","bgm_MC086","","bgm_MC086","0","105680505","103361","150680051","","0","0","0","0","15068005","90","0","105680501","0","","0","","0"
"0","105680603","105680604","105680602","1","bgm_MC086","","bgm_MC086","0","0","103361","150680061","","0","0","0","0","15068006","90","0","105680601","0","","0","","0"
"0","105690103","105690104","105690102","1","bgm_MC086","","bgm_MC086","0","105690105","103331","150690011","","0","0","0","0","15069001","90","0","105690101","0","","0","","0"
"0","105690203","105690204","105690202","1","bgm_MC086","","bgm_MC086","0","105690205","103361","150690021","","0","0","0","0","15069002","90","0","105690201","0","","0","","0"
"0","105690303","0","105690302","1","bgm_MC086","","bgm_MC086","0","0","103361","150690031","","0","0","0","0","15069003","90","0","105690301","0","","0","","0"
"0","105690403","105690404","105690402","1","bgm_MC086","","bgm_MC086","0","105690405","103361","150690041","","0","0","0","0","15069004","90","0","105690401","0","","0","","0"
"0","105690503","105690504","105690502","1","bgm_MC086","","bgm_MC086","0","105690505","103331","150690051","","0","0","0","0","15069005","90","0","105690501","0","","0","","0"
"0","105690603","105690604","105690602","1","bgm_MC086","","bgm_MC086","0","0","103331","150690061","","0","0","0","0","15069006","90","0","105690601","0","","0","","0"
"0","105700103","105700104","105700102","1","bgm_MC086","","bgm_MC086","0","105700105","103361","150700011","","0","0","0","0","15070001","90","0","105700101","0","","0","","0"
"0","105700203","105700204","105700202","1","bgm_MC086","","bgm_MC086","0","105700205","103361","150700021","","0","0","0","0","15070002","90","0","105700201","0","","0","","0"
"0","105700303","0","105700302","1","bgm_MC086","","bgm_MC086","0","0","103331","150700031","","0","0","0","0","15070003","90","0","105700301","0","","0","","0"
"0","105700403","105700404","105700402","1","bgm_MC086","","bgm_MC086","0","105700405","103331","150700041","","0","0","0","0","15070004","90","0","105700401","0","","0","","0"
"0","105700503","105700504","105700502","1","bgm_MC086","","bgm_MC086","0","105700505","103331","150700051","","0","0","0","0","15070005","90","0","105700501","0","","0","","0"
"0","105700603","105700604","105700602","1","bgm_MC086","","bgm_MC086","0","0","103331","150700061","","0","0","0","0","15070006","90","0","105700601","0","","0","","0"
"0","105710103","105710104","105710102","1","bgm_MC086","","bgm_MC086","0","105710105","103331","150710011","","0","0","0","0","15071001","90","0","105710101","0","","0","","0"
"0","105710203","105710204","105710202","1","bgm_MC086","","bgm_MC086","0","105710205","103361","150710021","","0","0","0","0","15071002","90","0","105710201","0","","0","","0"
"0","105710303","0","105710302","1","bgm_MC086","","bgm_MC086","0","0","103361","150710031","","0","0","0","0","15071003","90","0","105710301","0","","0","","0"
"0","105710403","105710404","105710402","1","bgm_MC086","","bgm_MC086","0","105710405","103361","150710041","","0","0","0","0","15071004","90","0","105710401","0","","0","","0"
"0","105710503","105710504","105710502","1","bgm_MC086","","bgm_MC086","0","105710505","103361","150710051","","0","0","0","0","15071005","90","0","105710501","0","","0","","0"
"0","105710603","105710604","105710602","1","bgm_MC086","","bgm_MC086","0","0","103361","150710061","","0","0","0","0","15071006","90","0","105710601","0","","0","","0"
