b4768b5305a168714d37c646c7e07d43dde83eb6a290affad527110b9da033e4,83aa2de9a95784a1699dce5b55887da46be8e325ab2092242edcb4761d443c6d,f5f23f65a7de9b93c1c68598c614a7b64b4556e34edcf931b09830f04ddfc585,d6171890d7616bb3b954b78e5d597e998d0be1c26793c0e8845f531378a594b9,0fd59a8fc1de3e3869da6b87e47242fb7a073b330c893dcaca11279a6c7c691d,cc444ea61968683f43703ade46bc5180b35661b851d5fb8bfab9e1bb8ede33c6,78876c03f00f8cd21a72f5ab75a4a4acca60a5cb419219be7e2925cfd0c00447,b010c1cf802252a2793ad0e8859ccebcbd26c70c3eef2076db3e4e82bc74fdb4,43f11bfa7175b897b4bf5a37e557e4f6850d88fded7fa9c604f69ae531b24f64,285d2dee2793409384a82c9298785947974a67a5d5c989fa1e704fb31fe94b4f,d820abe08cb718650ac3b0b8eb0e2d0fb5f153c5af97defa698cbed724ff401e,e168898f73a36fabad1657cdbe94d62d160bdcd63bf87d917e73d7a73d11342e,1ac50923eeff5b63be6b659d9c19ce127fb522d3b7f3f6d00dc2082b14c55cd5,abe4c4f5cc74dc0bfab3b35d657a80c7ebed63cdc9a2f0eabf86478831984c83,b8acb140af2cc30e4ad217ea8a1047630407485f10c654815e6bbbd841b41b49,469d710f4ce245d5257d553b8d02d4c3c7a07db0285b7b3b1b28e93ffac04f31,8d947e6d70fe463637d6154a25c7d78e6019a02fba9b54fcd7d008b5c07399d8
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001021","0","8001","1","0","2020/07/08 05:00:00","45959","2020/08/03 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001022","0","8001","1","0","2020/07/08 05:00:00","45959","2020/08/03 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001023","0","8001","1","0","2020/08/03 05:00:00","45959","2020/08/18 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001024","0","8001","1","0","2020/08/03 05:00:00","45959","2020/08/18 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001025","0","8001","1","0","2020/08/18 05:00:00","45959","2020/10/22 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001026","0","8001","1","0","2020/08/18 05:00:00","45959","2020/10/22 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001027","0","8001","1","0","2020/10/22 05:00:00","45959","2020/11/01 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001028","0","8001","1","0","2020/10/22 05:00:00","45959","2020/11/01 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001029","0","8001","1","0","2020/11/01 05:00:00","45959","2021/02/09 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001030","0","8001","1","0","2020/11/01 05:00:00","45959","2021/02/09 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001031","0","8001","1","0","2021/02/09 05:00:00","45959","2021/02/26 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001032","0","8001","1","0","2021/02/09 05:00:00","45959","2021/02/26 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001033","0","8001","1","0","2021/02/26 05:00:00","45959","2021/04/16 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001034","0","8001","1","0","2021/02/26 05:00:00","45959","2021/04/16 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001035","0","8001","1","0","2021/04/16 05:00:00","45959","2021/04/28 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001036","0","8001","1","0","2021/04/16 05:00:00","45959","2021/04/28 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001037","0","8001","1","0","2021/04/28 05:00:00","45959","2021/08/01 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001038","0","8001","1","0","2021/04/28 05:00:00","45959","2021/08/01 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001039","0","8001","1","0","2021/08/01 05:00:00","45959","2021/08/24 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001040","0","8001","1","0","2021/08/01 05:00:00","45959","2021/08/24 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001041","0","8001","1","0","2021/08/24 05:00:00","45959","2021/09/01 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001042","0","8001","1","0","2021/08/24 05:00:00","45959","2021/09/01 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001043","0","8001","1","0","2021/09/01 05:00:00","45959","2021/09/10 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001044","0","8001","1","0","2021/09/01 05:00:00","45959","2021/09/10 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001045","0","8001","1","0","2021/09/10 05:00:00","45959","2022/02/01 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001046","0","8001","1","0","2021/09/10 05:00:00","45959","2022/02/01 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001047","0","8001","1","0","2022/02/01 05:00:00","45959","2022/02/18 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001048","0","8001","1","0","2022/02/01 05:00:00","45959","2022/02/18 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001049","0","8001","1","0","2022/02/18 05:00:00","45959","2022/08/01 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001050","0","8001","1","0","2022/02/18 05:00:00","45959","2022/08/01 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001055","0","8001","1","0","2022/08/01 05:00:00","45959","2022/08/15 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001056","0","8001","1","0","2022/08/01 05:00:00","45959","2022/08/15 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001057","0","8001","1","0","2022/08/15 05:00:00","45959","2022/09/09 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001058","0","8001","1","0","2022/08/15 05:00:00","45959","2022/09/09 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001059","0","8001","1","0","2022/09/09 05:00:00","45959","2022/09/20 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001060","0","8001","1","0","2022/09/09 05:00:00","45959","2022/09/20 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001061","0","8001","1","0","2022/09/20 05:00:00","45959","2023/01/16 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001062","0","8001","1","0","2022/09/20 05:00:00","45959","2023/01/16 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001063","0","8001","1","0","2023/01/16 05:00:00","45959","2023/02/02 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001064","0","8001","1","0","2023/01/16 05:00:00","45959","2023/02/02 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001065","0","8001","1","0","2023/02/02 05:00:00","45959","2023/04/17 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001066","0","8001","1","0","2023/02/02 05:00:00","45959","2023/04/17 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001071","0","8001","1","0","2023/04/17 05:00:00","45959","2023/04/25 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001072","0","8001","1","0","2023/04/17 05:00:00","45959","2023/04/25 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001073","0","8001","1","0","2023/04/25 05:00:00","45959","2023/08/01 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001074","0","8001","1","0","2023/04/25 05:00:00","45959","2023/08/01 04:59:59"
"1","120000","0","106","0","18001005","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001075","0","8001","1","0","2023/08/01 05:00:00","45959","2023/08/15 04:59:59"
"1","180000","0","106","0","18001006","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001076","0","8001","1","0","2023/08/01 05:00:00","45959","2023/08/15 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001077","0","8001","1","0","2023/08/15 05:00:00","45959","2023/08/26 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001078","0","8001","1","0","2023/08/15 05:00:00","45959","2023/08/26 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001079","0","8001","1","0","2023/08/26 05:00:00","45959","2023/09/16 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001080","0","8001","1","0","2023/08/26 05:00:00","45959","2023/09/16 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001081","0","8001","1","0","2023/09/16 05:00:00","45959","2023/10/01 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001082","0","8001","1","0","2023/09/16 05:00:00","45959","2023/10/01 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001083","0","8001","1","0","2023/10/01 05:00:00","45959","2024/02/07 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001084","0","8001","1","0","2023/10/01 05:00:00","45959","2024/02/07 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001085","0","8001","1","0","2024/02/07 05:00:00","45959","2024/02/24 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001086","0","8001","1","0","2024/02/07 05:00:00","45959","2024/02/24 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001087","0","8001","1","0","2024/02/24 05:00:00","45959","2024/05/15 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001088","0","8001","1","0","2024/02/24 05:00:00","45959","2024/05/15 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001089","0","8001","1","0","2024/05/15 05:00:00","45959","2024/05/26 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001090","0","8001","1","0","2024/05/15 05:00:00","45959","2024/05/26 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001091","0","8001","1","0","2024/05/26 05:00:00","45959","2024/08/15 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001092","0","8001","1","0","2024/05/26 05:00:00","45959","2024/08/15 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001093","0","8001","1","0","2024/08/15 05:00:00","45959","2024/08/30 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001094","0","8001","1","0","2024/08/15 05:00:00","45959","2024/08/30 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001095","0","8001","1","0","2024/08/30 05:00:00","45959","2024/10/15 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001096","0","8001","1","0","2024/08/30 05:00:00","45959","2024/10/15 04:59:59"
"1","120000","0","106","0","18001003","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001097","0","8001","1","0","2024/10/15 05:00:00","45959","2024/10/30 04:59:59"
"1","180000","0","106","0","18001004","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001098","0","8001","1","0","2024/10/15 05:00:00","45959","2024/10/30 04:59:59"
"1","120000","0","106","0","18001001","0","在 12:00～隔天早晨 04:59 之間登入遊戲","1","18001099","0","8001","1","0","2024/10/30 05:00:00","45959","2030/02/15 04:59:59"
"1","180000","0","106","0","18001002","0","在 18:00～隔天早晨 04:59 之間登入遊戲","1","18001100","0","8001","1","0","2024/10/30 05:00:00","45959","2030/02/15 04:59:59"
"1","0","0","404","0","18004001","0","購買 1 次瑪那","1","18004001","208","8004","4","0","2015/04/01 15:00:00","0","2099/04/01 14:59:59"
