73c75bcd2a9e2769748555b881709f18dc7652f7aaf8b41b9f24700d23cb0cbd,07f557b5ba0a990e82692efbf5667ed2cd8ffae0eda4c3d3b263985db128ba44,31e0b5d0cb98c9f296f93206dc0dbfc990617dcb76f58461f59c635487289f1f,efe4942381952feca8d6f66ec41695316bf838cbef60416d7cf4e894df4435a0,3f605b93aed99fa8d1182db7ee43d7c09199f5fb6b876e9653d1a863122fe9f8,918f134161146cd47cf076c16de35ca6a4c3ebde6d4c0b8d8fc08a0d716ca255,1f2ae2f0e501416455a1c60dff9fd7872e1460a0cf39edcb8801f0cb173f8965,164208850615905503abef149021a624679f569fe619ffc4ba4bdacd053718d3,89fb822c410b2f504c2642c857525be934284268cc16ff58dfb02c9666b56ac0,adcd8879ecd27ba32e012ccc38dda3739c7821d4aa6834634510910e18d6d53a,271f7b9dd9fc9f482fac1bee9134c6d055529ea6d5ada01b1472b4bd11a49c2c,9a4ed36e9c21f5145f7c614ac2a333c25c9e2f39b08d94777bbf50d3df964ba9,1df28452d1fb04d3f6968db325bf6b0cb36537361832a5860b2b3adf2327cdc4,d2c4f8b7fea39c69882001925e9d16346001b254da5283a33f063f09819c2ece,dc0e8c0b2b03005420575dd062dd85f653e64cb2d747771f3dd1c8348cc175be,aecc62288c5c180ebe568062f12f0ee0ba99dac556b859de1b83aa69e0beb21f,92fca79762adffc7e8183ba91e42c68a7347c6bb7a4bfdf5afced82f33410401,e0e85a4b499353f65509be8279ba45d7d93d227dba6d37fdb9d5cd34a93f58c2
"50","8","0","0","0","6600","0","0","0","0","0","0","0","6600","91002","34","0","0"
"50","8","0","0","0","6700","0","0","0","0","0","0","0","6700","91002","35","0","0"
"50","8","0","0","0","6800","0","0","0","0","0","0","0","6800","91002","36","0","0"
"50","8","0","0","0","6900","0","0","0","0","0","0","0","6900","91002","37","0","0"
"50","8","0","0","0","7000","0","0","0","0","0","0","0","7000","91002","38","0","0"
"50","8","0","0","0","7100","0","0","0","0","0","0","0","7100","91002","39","0","0"
"50","8","0","0","0","7200","0","0","0","0","0","0","0","7200","91002","40","0","0"
"50","8","0","0","0","7300","0","0","0","0","0","0","0","7300","91002","41","0","0"
"50","8","0","0","0","7400","0","0","0","0","0","0","0","7400","91002","42","0","0"
"50","8","0","0","0","7500","0","0","0","0","0","0","0","7500","91002","43","0","0"
"50","8","0","0","0","7600","0","0","0","0","0","0","0","7600","91002","44","0","0"
"50","8","0","0","0","7700","0","0","0","0","0","0","0","7700","91002","45","0","0"
"50","8","0","0","0","7800","0","0","0","0","0","0","0","7800","91002","46","0","0"
"50","8","0","0","0","7900","0","0","0","0","0","0","0","7900","91002","47","0","0"
"50","8","0","0","0","8000","0","0","0","0","0","0","0","8000","91002","48","0","0"
"15","8","0","0","0","8100","0","0","0","0","0","0","0","8100","91002","49","0","0"
"15","8","0","0","0","8200","0","0","0","0","0","0","0","8200","91002","50","0","0"
"15","8","0","0","0","8300","0","0","0","0","0","0","0","8300","91002","51","0","0"
"15","8","0","0","0","8400","0","0","0","0","0","0","0","8400","91002","52","0","0"
"15","8","0","0","0","8500","0","0","0","0","0","0","0","8500","91002","53","0","0"
"15","8","0","0","0","8600","0","0","0","0","0","0","0","8600","91002","54","0","0"
"15","8","0","0","0","8700","0","0","0","0","0","0","0","8700","91002","55","0","0"
"15","8","0","0","0","8800","0","0","0","0","0","0","0","8800","91002","56","0","0"
"15","8","0","0","0","8900","0","0","0","0","0","0","0","8900","91002","57","0","0"
"15","8","0","0","0","9000","0","0","0","0","0","0","0","9000","91002","58","0","0"
"15","8","0","0","0","9100","0","0","0","0","0","0","0","9100","91002","59","0","0"
"15","8","0","0","0","9200","0","0","0","0","0","0","0","9200","91002","60","0","0"
"15","8","0","0","0","9300","0","0","0","0","0","0","0","9300","91002","61","0","0"
"15","8","0","0","0","9400","0","0","0","0","0","0","0","9400","91002","62","0","0"
"15","8","0","0","0","9500","0","0","0","0","0","0","0","9500","91002","63","0","0"
"15","8","0","0","0","9600","0","0","0","0","0","0","0","9600","91002","64","0","0"
"15","8","0","0","0","9700","0","0","0","0","0","0","0","9700","91002","65","0","0"
"15","8","0","0","0","9800","0","0","0","0","0","0","0","9800","91002","66","0","0"
"15","8","0","0","0","9900","0","0","0","0","0","0","0","9900","91002","67","0","0"
"15","8","0","0","0","10000","0","0","0","0","0","0","0","10000","91002","68","0","0"
"15","8","0","0","0","10100","0","0","0","0","0","0","0","10100","91002","69","0","0"
"15","8","0","0","0","10200","0","0","0","0","0","0","0","10200","91002","70","0","0"
"15","8","0","0","0","10300","0","0","0","0","0","0","0","10300","91002","71","0","0"
"15","8","0","0","0","10400","0","0","0","0","0","0","0","10400","91002","72","0","0"
"15","8","0","0","0","10500","0","0","0","0","0","0","0","10500","91002","73","0","0"
"15","8","0","0","0","10600","0","0","0","0","0","0","0","10600","91002","74","0","0"
"15","8","0","0","0","10700","0","0","0","0","0","0","0","10700","91002","75","0","0"
"15","8","0","0","0","10800","0","0","0","0","0","0","0","10800","91002","76","0","0"
"15","8","0","0","0","10900","0","0","0","0","0","0","0","10900","91002","77","0","0"
"15","8","0","0","0","11000","0","0","0","0","0","0","0","11000","91002","78","0","0"
"15","8","0","0","0","11100","0","0","0","0","0","0","0","11100","91002","79","0","0"
"15","8","0","0","0","11200","0","0","0","0","0","0","0","11200","91002","80","0","0"
"15","8","0","0","0","11300","0","0","0","0","0","0","0","11300","91002","81","0","0"
"15","8","0","0","0","11400","0","0","0","0","0","0","0","11400","91002","82","0","0"
"15","8","0","0","0","11500","0","0","0","0","0","0","0","11500","91002","83","0","0"
"15","8","0","0","0","11600","0","0","0","0","0","0","0","11600","91002","84","0","0"
"15","8","0","0","0","11700","0","0","0","0","0","0","0","11700","91002","85","0","0"
"15","8","0","0","0","11800","0","0","0","0","0","0","0","11800","91002","86","0","0"
"15","8","0","0","0","11900","0","0","0","0","0","0","0","11900","91002","87","0","0"
"15","8","0","0","0","12000","0","0","0","0","0","0","0","12000","91002","88","0","0"
"15","8","0","0","0","12100","0","0","0","0","0","0","0","12100","91002","89","0","0"
"15","8","0","0","0","12200","0","0","0","0","0","0","0","12200","91002","90","0","0"
"15","8","0","0","0","12300","0","0","0","0","0","0","0","12300","91002","91","0","0"
"15","8","0","0","0","12400","0","0","0","0","0","0","0","12400","91002","92","0","0"
"15","8","0","0","0","12500","0","0","0","0","0","0","0","12500","91002","93","0","0"
"15","8","0","0","0","12600","0","0","0","0","0","0","0","12600","91002","94","0","0"
"15","8","0","0","0","12700","0","0","0","0","0","0","0","12700","91002","95","0","0"
"15","8","0","0","0","12800","0","0","0","0","0","0","0","12800","91002","96","0","0"
"15","8","0","0","0","12900","0","0","0","0","0","0","0","12900","91002","97","0","0"
"15","8","0","0","0","13000","0","0","0","0","0","0","0","13000","91002","98","0","0"
"15","8","0","0","0","13100","0","0","0","0","0","0","0","13100","91002","99","0","0"
"15","8","0","0","0","13200","0","0","0","0","0","0","0","13200","91002","100","0","0"
"15","8","0","0","0","13300","0","0","0","0","0","0","0","13300","91002","101","0","0"
"15","8","0","0","0","13400","0","0","0","0","0","0","0","13400","91002","102","0","0"
"15","8","0","0","0","13500","0","0","0","0","0","0","0","13500","91002","103","0","0"
"15","8","0","0","0","13600","0","0","0","0","0","0","0","13600","91002","104","0","0"
"15","8","0","0","0","13700","0","0","0","0","0","0","0","13700","91002","105","0","0"
"15","8","0","0","0","13800","0","0","0","0","0","0","0","13800","91002","106","0","0"
"15","8","0","0","0","13900","0","0","0","0","0","0","0","13900","91002","107","0","0"
"15","8","0","0","0","14000","0","0","0","0","0","0","0","14000","91002","108","0","0"
"15","8","0","0","0","14100","0","0","0","0","0","0","0","14100","91002","109","0","0"
"15","8","0","0","0","14200","0","0","0","0","0","0","0","14200","91002","110","0","0"
"15","8","0","0","0","14300","0","0","0","0","0","0","0","14300","91002","111","0","0"
"15","8","0","0","0","14400","0","0","0","0","0","0","0","14400","91002","112","0","0"
"15","8","0","0","0","14500","0","0","0","0","0","0","0","14500","91002","113","0","0"
"15","8","0","0","0","14600","0","0","0","0","0","0","0","14600","91002","114","0","0"
"15","8","0","0","0","14700","0","0","0","0","0","0","0","14700","91002","115","0","0"
"15","8","0","0","0","14800","0","0","0","0","0","0","0","14800","91002","116","0","0"
"15","8","0","0","0","14900","0","0","0","0","0","0","0","14900","91002","117","0","0"
"15","8","0","0","0","15000","0","0","0","0","0","0","0","15000","91002","118","0","0"
