70e10d0e7e7d3121b68499a16a15048e2f79757cdedec201719c4c2dda7f646f,0a8f672a10efc83e89a15551bc89aa6b06c74772cff83f789ec08877425253c2,a26efc070ea404a525ec1da9094dc7ac811dd1b8d7c4bc999f959ea607301969,80d3f2e536e947a368943a635042ed5a6d7762e0970632faf7c0a871b95d73c1,6e2363734803ade1e2b8ea34a973c62aeb3ac57446f6ea1eda65fbf1fd2e6348,e9f320436cd235c8124d44bb00d559b87eb6140466211dfa89197248352f9e88,2eb7bc6f9edade9c14d39bad27453aa35543aec9f4f0aa5aaaa9892713463570,f858c74ebcd2998bcf466dc47d071922a0959758b07b4afd9eade52d2876bc37,c75f1ea3d79443f0da6a08f9c241ae5a2ef1ef0e1c8f1ebf84d6e3f0a93cbd18,9d33970aad5c756f453f9ee97e347996c99746c30cf8050a6f0648472a0aa317,e36eac1b6f2172a7de5cc350cb787d629ed7bd02c494d624e9e33db236023acb,8f53a37a3bae73845b153b3b79cacaf710ceb86231595b87f82f68ebba114173,1979ed265551ee412b29e959f28bcd28c3c100f1d246d37e0808c3d30d53178d,1d0cf05bc031c3640935f483ef43283995a0b4e81e7946784959d7d9ac44d76f,74a1a924a1185cc59dc8ee17297010ad1c28ec37b4cd3db0f182bec7ed3bc7f7,fb7e115452d920544cd5b78a99e05af060fc3374cb3e5107896feae3a2285806,f5bab541099aaedefa54a176ead292c06645d81f9323f33b0fd29303c2941b1a,0fd1f54e83c5467c8106d76e97b51d85ccac86235c412634a03e4131a8a9c819,e06645a9fe0743a787367977546da33d6698f574617026ab1cebdb89a5384bb6,2c209516709a973ecf9cb62e9398ad532dd95a66df70b2302767b11dbc20105a,52228396583ec924f3f271492c1999fd722f7024033124eca72b5a0446e1898b,eead03b8f8172875b54a83907f4f3abf160d9b735cea61851663ffd3d3101bb7,bae7c817b4efc3ed2c890882853b4e9e973e6cfd7f4f90e0a4e99dba844e2ffa,be85c6b7973c19c257ea10fcd813a19fb7d44753e6a447d9f750a9a0e69202c9,351a2e425b06f99f0ecda306c988fe249ab9a108b137e34668040a345096da8b,776d8f03d9e62d0e36562e16a133b03ecd4b633da39ba813cc9e56acb42f6473,35ba3579c7b9da76dd41734f37fb8d7128cf4f5113f2b59005720a567e781ada,fb1b8eef382d84cb07d57e204d7081d1f358dd2b6e3727822c0c8beb2920c7dc,bedd9d84109efeeac3551c232c5f9b1c86b7706ddf117678ccd135d8cf450a51,7340919fd6773dab3aa366ead4a39b276cdad0103c0dce396e9ed3d462214bc8,abc5a6497b73b5266ddf4b1140a1299c190ceeeaaac8c47096faad7a55558835,d079e7d3e6834f4db106f0102522b92db1b7a2fd1cf2191cd4fd1416f43e98e6,1e98ff80d7f6f64f1053f6f41ea07dd1aba983d4eeefd07afdeaa96ec9abdae4,b98baca95898eeaeea614158931a44150ba393c935fe46b1e08f5695077fe81d,caab29137d2bd0b4ef3eea22f88642b440f76283ab238b527dd79f7cb605e991,e39fa7a13fe02607a2c40fd0db94a549ce6aa1e9a5f4514ef81fa75deda21704,db8a5e428c47c996f7f688c264b88e4bf60c98d3303d4a2241215c647942afee,93a3880d1a599d9e2e1a324b7ec2cac996c1e99f62b709c6f13e009f123077a7,c2b5e8612a01f6d2225f8870f6d4e7f2f1a4d260fa3f13758e581199cfe72504,237185693a8eff9fec49754ed6f55497b6879a35db3eb4ce2d4b8e042cd593f5,eb55b0cb97034f105f7f9afbbddc44553e6d52ddd0480760ba2f852adc09c922,d18c0aaeb14911c91291447fda419eef79f53a12ea794cbbe86592c488a10382,b945f948d026686fe18baa0fb35fb578cd819d2e6963c5e33dc62f0de6ed269f,cee9195fbd50d1bc2c72b2bc7f10dd142fb0c648b0df52548b33141e5cbf6d20
"6500000","30","0","50","300","300","803100227","0","0","1","0","317300","380","0","0","0","300","1","300","0","阿爾瑪","300","0","50","300","0","3000","0","0","300000008","150","0","300","300","3000","300","0","0","0","0","0","300","0","0"
"6500000","30","0","50","300","300","803100228","0","0","1","0","317400","380","0","0","0","300","1","300","0","奧拉姆","300","0","150","300","0","3000","0","0","300000008","450","0","300","300","3000","300","0","0","0","0","0","300","0","0"
"10000000","50","25","50","500","500","803100229","0","0","1","0","317300","580","0","0","0","500","1","500","0","阿爾瑪","500","0","150","500","0","4000","0","0","300000008","200","0","500","500","4000","500","0","0","0","0","0","500","0","0"
"10000000","50","25","50","500","500","803100230","0","0","1","0","317400","580","0","0","0","500","1","500","0","奧拉姆","500","0","450","500","0","4000","0","0","300000008","600","0","500","500","4000","500","0","0","0","0","0","500","0","0"
"4000000","10","0","50","50","50","803100231","0","0","1","0","317500","200","0","0","0","50","1","50","0","好朋友X","50","0","50","50","0","150","0","0","300000008","50","0","50","50","150","50","0","0","0","0","0","50","0","0"
"4000000","14","50","50","50","50","803100232","0","0","1","0","317600","200","0","0","0","0","1","50","0","無名的藝術","50","0","50","50","0","150","0","0","300000008","50","0","50","50","150","50","0","0","0","0","0","50","0","0"
"8000000","25","0","50","300","300","803100233","0","0","1","0","317500","400","0","0","0","300","1","300","0","好朋友X","300","0","200","300","0","2000","0","0","300000008","200","0","300","300","2000","300","0","0","0","0","0","300","0","0"
"8000000","35","300","50","300","300","803100234","0","0","1","0","317600","400","0","0","0","0","1","300","0","無名的藝術","300","0","200","300","0","2000","0","0","300000008","200","0","300","300","2000","300","0","0","0","0","0","300","0","0"
"12000000","50","25","50","500","500","803100235","0","0","1","0","317500","600","0","0","0","500","1","500","0","好朋友X","500","0","400","500","0","3000","0","0","300000008","400","0","500","500","3000","500","0","0","0","0","0","500","0","0"
"12000000","70","500","50","500","500","803100236","0","0","1","0","317600","600","0","0","0","25","1","500","0","無名的藝術","500","0","400","500","0","3000","0","0","300000008","400","0","500","500","3000","500","0","0","0","0","0","500","0","0"
"40000000","50","700","50","700","700","803100237","0","0","1","0","317700","700","0","0","0","50","1","700","0","彌勒","700","0","500","700","0","3000","0","0","300000008","500","0","700","700","3000","700","0","0","0","0","0","700","0","0"
"40000000","50","700","50","700","700","803100238","0","0","1","0","317800","700","0","0","0","25","1","700","0","彌勒","700","0","200","700","0","3000","0","0","300000008","200","0","700","700","3000","700","0","0","0","0","0","700","0","0"
"40000000","50","700","50","700","700","803100239","0","0","1","0","317900","700","0","0","0","700","1","700","0","彌勒","700","0","200","700","0","10000","0","0","300000008","200","0","700","50","10000","700","0","0","0","0","0","700","0","0"
"99999999","0","1000","0","1000","1000","803100251","0","0","1","0","214501","700","0","0","0","1000","1","1000","0","爆裂敵人1","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100252","0","0","1","0","214502","700","0","0","0","1000","1","1000","0","爆裂敵人2","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100253","0","0","1","0","214503","700","0","0","0","1000","1","1000","0","爆裂敵人3","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100254","0","0","1","0","214504","700","0","0","0","1000","1","1000","0","爆裂敵人4","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100255","0","0","1","0","214505","700","0","0","0","1000","1","1000","0","爆裂敵人5","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100256","0","0","1","0","214506","700","0","0","0","1000","1","1000","0","爆裂敵人6","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100257","0","0","1","0","214507","700","0","0","0","1000","1","1000","0","爆裂敵人7","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100258","0","0","1","0","214508","700","0","0","0","1000","1","1000","0","爆裂敵人8","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100259","0","0","1","0","214509","700","0","0","0","1000","1","1000","0","爆裂敵人9","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100260","0","0","1","0","214601","700","0","0","0","1000","1","1000","0","爆裂敵人10","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100261","0","0","1","0","214602","700","0","0","0","1000","1","1000","0","爆裂敵人11","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100262","0","0","1","0","214603","700","0","0","0","1000","1","1000","0","爆裂敵人12","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100263","0","0","1","0","214604","700","0","0","0","1000","1","1000","0","爆裂敵人13","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100264","0","0","1","0","214605","700","0","0","0","1000","1","1000","0","爆裂敵人14","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100265","0","0","1","0","214606","700","0","0","0","1000","1","1000","0","爆裂敵人15","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100266","0","0","1","0","214607","700","0","0","0","1000","1","1000","0","爆裂敵人16","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100267","0","0","1","0","214608","700","0","0","0","1000","1","1000","0","爆裂敵人17","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100268","0","0","1","0","214609","700","0","0","0","1000","1","1000","0","爆裂敵人18","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100269","0","0","1","0","214701","700","0","0","0","1000","1","1000","0","爆裂敵人19","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100270","0","0","1","0","214702","700","0","0","0","1000","1","1000","0","爆裂敵人20","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100271","0","0","1","0","214703","700","0","0","0","1000","1","1000","0","爆裂敵人21","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
"99999999","0","1000","0","1000","1000","803100272","0","0","1","0","214704","700","0","0","0","1000","1","1000","0","爆裂敵人22","1000","0","9999","1000","0","1","0","0","300000001","9999","0","1000","1000","1","1000","0","0","0","0","0","1000","0","0"
