f22383880a298866aeca600cccb1c003c7ea1c50bcc8f8583c29ab5db59c0360,218ce516ee8732d8d06c69a7394f8f285af4acd52f23eda793adc9d2ca4353b1,ab6aea06740a107191a7866452fdd4e30faec94339e456f4bb39d89218c09e47,f2080abcb85d03780eca258d0fae5fa0dca9762585dfaae2bfc4bd028446c9c1,259f3098d339d820e58a09b154c510a0c909f2b1e6c55cf52109a3c77e378c33,ffee2bb2e85e0a488eba2a4fad19bfebb0872764a476d471b9c0842df34e6ea5,83514e5b945b29bfbb43ff1d0dc720061ff4834c296ec1163fbdcf9585e2885f,7dd7c0b5188ca659ca99602a3a1d1681cb7f5b06484cd687eda2abc3152405bc,f8ec36933b74e3d2841382afe03abb8ae38ca4987835fcd3910a4afc4220fa4f,d6204722e2eee2206ddff4f2866efa88cfb2a1f0c682881a33a0974156b8e15f,f2f81e9c2946af2a276ec480469c4ec4baa3d8360c21b8a380be620dbd9be5cf,9e0dc4db9de3a12f85c55740fde78e3db6fcfefc174b037c442e6439753d564a,981c0dba3bdcf5fa6e303a4dd6a618de2a66937fed316a3ba526a1993a2a10a5,2237fbd3b1e5236b5942fb164db43fd54a949b8bb1e023c5513a43128b35f22f,0176acc3a8dc0648b38a230515a5e08e76a80dbe2fbca9aa8d2498116f58d4fc,899a1cdfe31e5857ad284210f9d250988009d9c1818fdfa68a38fe6cc85d6cf8,da91287437b29ec24c5dea86e7725cdae9205799e9f017c5f7768607b6737927,f462546072342cfce359f211b715e9c7828aaf3e00695630ef6cc13ef9abaf69,8dc778144c0e12d8b66a832c91c4ab66b2f7d07a4d7442a627217acdd57a662e,89fd8545ed18963d40ada38592734e35e576071787b26296c8e96b0636414634,c53772b3cd7e7e895b4fbb5dbe63a94caf6ef097505a48df6ee02f1950ffc5ad,2cbba6a15c2d72fd60fc46a236958b8085467857fdac7c994557d5d6b30efe0d,b0fc3b9ad85ca645251107f35ac829283d30b0be6d271b467a64cc46f398a040,af3a0de3219cdf15173298eda2a9931eee1e7a1df5b6a3b758370b1486e08af1,92e7e81ddcfda09f5384e67ae7fe2f4e77a06710bd076fa41b6f71f59b32258f,1690fcd88846f4bdd7089126fdc1f13006790c52a258eccb7dbf37942d3722a0,c211aae7f7cc8e3edd047b7a39efed07695400c9e5f40c5e234c00bd11d7a310,f98d1c823dd7831d2524d0e45cc40e8e30e87547b91cefd3c488d0c7e653f4ff,7fc5697adfcab3b2cd9bbadd613e59fc4c045a47eb3a5b6cb7bedc2c98f8f0fc,0327529039956278e2a8c1c3c353a9b0fdb356ddc1aa1d3f5be63d9463ea083d,8191b7d5714a59423effaf2bd79cf9931fb58d523b4bf00d21591fefc34a5c94,eb747e3e6949f87ca7e5800db332f38f5e00b540e880698697b006620b5c29ed,93181f29abf1d0c362f7b14f4558eb0600e2f788d3f77e8f296db96583649ec7,7f6f229c2b1275058a4f9ad20282acba9a79d9c269266bb268478d3a69547cda,ae5188d520eb3b0a077a4f94ccc5c97d65df69081ddc0943ecf8fa1a8adb4a03,2b105ef7dbceab6a60dfed120d00c113e6ba1cd5967d95fb097f548fad779d8f,81674dcaa5fe171d2f1d251cfcf69e31bfbd18b83793e9b6677f8560377c4b13,9d05180ec72cf070df4157a31854525b58208ba8b4c9031c6d28cc28e1e90a98,cb054e989dce74f9a49277a4ec39d1a45058c4aa59a346c9ede162924b0e87c3,07319cc8f1172a73897ff41c22100c9cfaf5c5549a87ccec9a54f2d13552d9d2,6790355733d32d8b87dd9536971150eb9986001d2d0f894d8909adc0bf4fea3a
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","123341","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14000","0","0","1","0","2100121","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","113342","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14100","0","0","1","0","2100122","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","123343","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14200","0","0","1","0","2100123","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","123371","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14300","0","0","1","0","2100124","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","113372","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14400","0","0","1","0","2100125","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","113401","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14500","0","0","1","0","2100126","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","113431","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14600","0","0","1","0","2100127","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","123432","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14700","0","0","1","0","2100128","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","4","2","0","123461","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","14800","0","0","1","0","2100129","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","14900","2","0","91002","50001","4","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","2","0","1","6","0","2100130","31032"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","123491","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15000","0","0","1","0","2100131","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113521","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15100","0","0","1","0","2100132","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113522","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15200","0","0","1","0","2100133","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113551","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15300","0","0","1","0","2100134","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113552","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15400","0","0","1","0","2100135","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113553","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15500","0","0","1","0","2100136","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113581","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15600","0","0","1","0","2100137","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","123582","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15700","0","0","1","0","2100138","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113611","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","15800","0","0","1","0","2100139","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","15900","2","0","91002","50001","5","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","2","0","1","6","0","2100140","31023"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","123583","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16000","0","0","1","0","2100141","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","123612","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16100","0","0","1","0","2100142","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","113614","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16200","0","0","1","0","2100143","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","114222","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16300","0","0","1","0","2100144","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","124251","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16400","0","0","1","0","2100145","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","114252","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16500","0","0","1","0","2100146","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","114281","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16600","0","0","1","0","2100147","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","124311","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16700","0","0","1","0","2100148","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","5","2","0","114341","0","1","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","16800","0","0","1","0","2100149","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","16900","2","0","91002","50001","5","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","1","6","0","2100150","31049"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124101","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17000","0","0","1","0","2100151","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114102","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17100","0","0","1","0","2100152","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124131","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17200","0","0","1","0","2100153","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114132","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17300","0","0","1","0","2100154","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124161","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17400","0","0","1","0","2100155","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114162","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17500","0","0","1","0","2100156","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114191","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17600","0","0","1","0","2100157","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124192","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17700","0","0","1","0","2100158","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114221","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","17800","0","0","1","0","2100159","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","17900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100160","31053"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124101","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18000","0","0","1","0","2100161","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114102","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18100","0","0","1","0","2100162","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124131","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18200","0","0","1","0","2100163","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124071","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18300","0","0","1","0","2100164","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114011","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18400","0","0","1","0","2100165","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114072","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18500","0","0","1","0","2100166","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114041","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18600","0","0","1","0","2100167","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124042","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18700","0","0","1","0","2100168","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114012","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","18800","0","0","1","0","2100169","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","18900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100170","31011"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124282","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19000","0","0","1","0","2100171","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114222","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19100","0","0","1","0","2100172","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124312","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19200","0","0","1","0","2100173","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124342","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19300","0","0","1","0","2100174","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114252","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19400","0","0","1","0","2100175","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124372","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19500","0","0","1","0","2100176","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114132","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19600","0","0","1","0","2100177","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124432","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19700","0","0","1","0","2100178","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124522","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","19800","0","0","1","0","2100179","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","19900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100180","31036"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114162","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20000","0","0","1","0","2100181","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124042","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20100","0","0","1","0","2100182","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114102","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20200","0","0","1","0","2100183","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114072","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20300","0","0","1","0","2100184","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124192","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20400","0","0","1","0","2100185","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114012","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20500","0","0","1","0","2100186","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124282","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20600","0","0","1","0","2100187","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114222","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20700","0","0","1","0","2100188","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124312","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","20800","0","0","1","0","2100189","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","20900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100190","31044"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124342","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21000","0","0","1","0","2100191","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114252","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21100","0","0","1","0","2100192","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124372","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21200","0","0","1","0","2100193","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114132","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21300","0","0","1","0","2100194","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124432","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21400","0","0","1","0","2100195","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124522","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21500","0","0","1","0","2100196","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114162","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21600","0","0","1","0","2100197","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124042","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21700","0","0","1","0","2100198","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114102","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","21800","0","0","1","0","2100199","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","21900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100200","31023"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114072","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22000","0","0","1","0","2100201","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124192","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22100","0","0","1","0","2100202","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114012","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22200","0","0","1","0","2100203","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124282","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22300","0","0","1","0","2100204","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114222","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22400","0","0","1","0","2100205","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124312","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22500","0","0","1","0","2100206","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124342","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22600","0","0","1","0","2100207","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114252","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22700","0","0","1","0","2100208","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124372","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","22800","0","0","1","0","2100209","94002"
"8","2","0","0","2","1","4","0","1","140000","0","1","0","22900","2","0","91002","50001","8","100","12","0","1","0","1","0","94002","0","0","0","0","1","0","20001","3","0","2","6","0","2100210","31037"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","114132","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","23000","0","0","1","0","2100211","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124432","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","23100","0","0","1","0","2100212","94002"
"4","12","0","0","0","30","8","0","1","91002","0","1","0","8","2","0","124522","0","2","5","2","0","1","0","0","0","20001","0","0","0","0","1","0","50001","23200","0","0","1","0","2100213","94002"
