287864d7c5922207f28d758c5cbdbf4a472357b501267366080832b23104a4ac,3323225570eb6b773d988c6855b54858ab0cae2b3ae1699178a2e2d8c0807eab,8d48614d6b3d4bb594d1e7dd7b9317bc2409f1a7557c4f5016f9434dbae9e326,b610149091595ed13cf3b7c75c12f35e0f0eba6173595cf7f1c0fe82da15c758,c163c41b18dd0107c4ffd0165b5f23d2f122bdc8b54e486ea3d2c8fd71bad701,6af94fa22c30edd5bd94f6e1a18a6eda053185089b74edb5065f6d85e0508439,26953683d66b0e0b38934149e06e1a3d4134b6625aa27d165eeb154f71f95563,0072c6eef772a0e8049ad643fcee24bd453b44c9ff38cc6bd430a77912b1be20,50eb97e57e8d5b4573e01298bd755a585a9b33391ad00e9641f2380072960c87,ae51653a7463f2a2a8da79e1dc620636c95dcd893cca14889d4cc549f950fc38
"7411","0","0","25101","0","3","0","7401","2","19500000"
"7511","0","0","25101","0","3","0","7501","2","19500000"
"7611","0","0","25101","7612","3","0","7601","2","19500000"
"7711","0","0","25101","0","3","0","7701","2","20000000"
"7811","0","0","25101","0","3","0","7801","2","20000000"
"7911","0","0","25101","0","3","0","7901","2","20000000"
"8011","0","0","25101","0","3","0","8001","2","20000000"
"8111","0","0","25101","8112","3","0","8101","2","20000000"
"8211","0","0","25101","0","3","0","8201","2","20000000"
"8311","0","0","25101","8312","3","0","8301","2","20000000"
"8411","0","0","25101","0","3","0","8401","2","20000000"
"8511","0","0","25101","0","3","0","8501","2","20000000"
"8611","0","0","25101","0","3","0","8601","2","20000000"
"8711","0","0","25101","0","3","0","8701","2","20000000"
"8811","0","0","25101","0","3","0","8801","2","20000000"
"8911","0","0","25101","0","3","0","8901","2","20000000"
"9011","0","0","25101","0","3","0","9001","2","20000000"
"9111","0","0","25101","0","3","0","9101","2","20000000"
"9211","0","0","25101","9212","3","0","9201","2","20000000"
"9311","0","0","25101","0","3","0","9301","2","20000000"
"9411","0","0","25101","0","3","0","9401","2","20000000"
"9511","0","0","25101","0","3","0","9501","2","20000000"
"9611","0","0","25101","0","3","0","9601","2","20000000"
"9711","0","0","25101","0","3","0","9701","2","20000000"
"9811","0","0","25101","0","3","0","9801","2","20000000"
"9911","0","0","25101","0","3","0","9901","2","20000000"
"10011","0","0","25101","0","3","0","10001","2","20000000"
"10111","0","0","25101","0","3","0","10101","2","20000000"
"10211","0","0","25101","0","3","0","10201","2","20000000"
"10311","0","0","25101","10312","3","0","10301","2","20000000"
"10411","0","0","25101","0","3","0","10401","2","20000000"
"10511","0","0","25101","0","3","0","10501","2","20000000"
"10611","0","0","25101","0","3","0","10601","2","20000000"
"10711","0","0","25101","0","3","0","10701","2","20000000"
"10811","0","0","25101","0","3","0","10801","2","20000000"
"10911","0","0","25101","0","3","0","10901","2","20000000"
"11011","0","0","25101","0","3","0","11001","2","20000000"
"11111","0","0","25101","0","3","0","11101","2","20000000"
"11211","0","0","25101","0","3","0","11201","2","20000000"
"11311","0","0","25101","0","3","0","11301","2","20000000"
"11411","0","0","25101","0","3","0","11401","2","20000000"
"11511","0","0","25101","0","3","0","11501","2","20000000"
"11611","0","0","25101","0","3","0","11601","2","20000000"
"11711","0","0","25101","0","3","0","11701","2","20000000"
"11811","0","0","25101","0","3","0","11801","2","20000000"
"11911","0","0","25101","11912","3","0","11901","2","20000000"
"12011","0","0","25101","0","3","0","12001","2","20000000"
"12111","0","0","25101","0","3","0","12101","2","20000000"
"12211","0","0","25101","0","3","0","12201","2","20000000"
"12311","0","0","25101","0","3","0","12301","2","20000000"
"12411","0","0","25101","0","3","0","12401","2","20000000"
"12511","0","0","25101","0","3","0","12501","2","20000000"
"12611","0","0","25101","0","3","0","12601","2","20000000"
"12711","0","0","25101","0","3","0","12701","2","20000000"
"12811","0","0","25101","12812","3","0","12801","2","20000000"
"12911","0","0","25101","0","3","0","12901","2","20000000"
"13011","0","0","25101","0","3","0","13001","2","20000000"
"13111","0","0","25101","0","3","0","13101","2","20000000"
"13211","0","0","25101","0","3","0","13201","2","20000000"
"13311","0","0","25101","0","3","0","13301","2","20000000"
"13411","0","0","25101","0","3","0","13401","2","20000000"
"13511","0","0","25101","0","3","0","13501","2","20000000"
"13611","0","0","25101","0","3","0","13601","2","20000000"
"13711","0","0","25101","0","3","0","13701","2","20000000"
"13811","0","0","25101","0","3","0","13801","2","20000000"
"13911","0","0","25101","0","3","0","13901","2","20000000"
"14011","0","0","25101","0","3","0","14001","2","20000000"
"14111","0","0","25101","0","3","0","14101","2","20000000"
"14211","0","0","25101","14212","3","0","14201","2","20000000"
"14311","0","0","25101","0","3","0","14301","2","20000000"
"14411","0","0","25101","0","3","0","14401","2","20000000"
"14511","0","0","25101","0","3","0","14501","2","20000000"
"14611","0","0","25101","0","3","0","14601","2","20000000"
"14711","0","0","25101","0","3","0","14701","2","20000000"
"14811","0","0","25101","0","3","0","14801","2","20000000"
"14911","0","0","25101","0","3","0","14901","2","20000000"
"15011","0","0","25101","0","3","0","15001","2","20000000"
"15111","0","0","25101","0","3","0","15101","2","20000000"
"15211","0","0","25101","0","3","0","15201","2","20000000"
"15311","0","0","25101","0","3","0","15301","2","20000000"
"15411","0","0","25101","0","3","0","15401","2","20000000"
"15511","0","0","25101","0","3","0","15501","2","20000000"
"15611","0","0","25101","0","3","0","15601","2","20000000"
