06c4db00d670057987c08aa74a1ca0c8e23e52ed1e6bb552764f7ef28b5d85e8,28cfce19080764d25f36042f2bd207d2360c76390851176f6e34c461f8f70313,fc4a5b3ef10e2ed8849a99adb80220f3ebbdf2a3a2c3885104a7a2bc36476e18,58c9a949b644a7f7627cfe19b59156e7b7b2a392109935dcabb0f533f9e1b1e6,b787d773cace0feeb22fb8f5b2956db50a96140a69fce96a06d41de25d9d4f09,a30203ccdda65394cee3e163f6fec55d8e0d55d8b4642024438f4601e29dfe9e,ebfd5329f861e88ef684db4f58075ce3a7f60db98e5865a5383fcbf51939f307,0a064caf78f5d0415607c7aae14fa0432298c3b2a6f4da5d5ef7061c4526817d,ed772d0175e02eac1ec11ffe4eb65aa5be25fc815bd128585fde8a714530933f,eeeb924a8c5dd6ad2ab64ed04c9411747889fd2f2a4432819ed4132fe9ed7872,5e72d349d30176468d19e130be88092936db10c15827a0d6935a56b0acb17d7f,1e1259077e55dd5148e4c2dba6a3c8d9febee31e2c866d914b390c9fbcc52236,c231c16f1ce0bdb16e663fa0524445580f797700b624a46275ec53e314069a62,7b1de38d2e277f2e78466f2a24cd1fbfaded492a3c35a3fa25e042dbb5e4d583,31f54b7a9b17d7c97b688198b3d20f31eec8b10601947d8ac0eb38df116327e6,ffe0051fc9ac29c461c520463ecfbcdaa2da2eb4e3d558abe476f3f9e6401d0f,fed4e124052941166432a7614754b07043825ec7b7b1e66910e22259858d82ea,66fbac0f51c6f3b7eee4e5dca15f32d35bd19e4a754a7b02f1c36675c0629d4b,3d73ee7f9743e0d2ef43fec450eadccc58bfc01186e1f0f06c67bcd176c0ab15,2c3bca3a5218693375efc20d4f5207697e909e2ab911a8685b8a78ba7fa13dde,7d88a106bc9ff89da61460194d0cd2fb5ee2459504040036aea2da1129b3d5e5,e1f0c10ac5421c36463ff215c11ab711c3458d3638886dd632ca6fc5197b9624,ef12d0d1c93492e3e0f423aa0966efcaee1236308590281c90b5a5ba89877f34,5d8e68726674d29423391bfd0413a3b7961b60281c51fdfd756cf47ec086486e
"8","20","0","露娜之塔 第2章 第4話","0","2","0","7002004","1","0","7002003","0","71020100","108","2019/03/15 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7002","休息片刻來玩遊戲","0"
"8","20","0","露娜之塔 第2章 第5話","0","2","0","7002005","1","0","7002004","0","71020110","108","2019/03/15 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7002","純真的姐妹情","0"
"8","20","0","露娜之塔 第3章 序章","0","2","0","7003000","1","0","7002005","0","71020110","108","2019/04/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","首席模特兒和偶像","0"
"8","20","0","露娜之塔 第3章 第1話","0","2","0","7003001","1","0","7003000","0","71030120","108","2019/04/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","萬事九九！","0"
"8","20","0","露娜之塔 第3章 第2話","0","2","0","7003002","1","0","7003001","0","71030130","108","2019/04/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","因為是溫柔的你","0"
"8","20","0","露娜之塔 第3章 第3話","0","2","0","7003003","1","0","7003002","0","71030130","108","2019/05/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","約會狂想曲","0"
"8","20","0","露娜之塔 第3章 第4話","0","2","0","7003004","1","0","7003003","0","71040140","108","2019/05/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","戀愛的傻笑","0"
"8","20","0","露娜之塔 第3章 第5話","0","2","0","7003005","1","0","7003004","0","71040150","108","2019/05/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7003","決心和希望的舞台","0"
"8","20","0","露娜之塔 第4章 序章","0","2","0","7004000","1","0","7003005","0","71040150","108","2019/06/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","開幕，哥哥爭奪戰！","0"
"8","20","0","露娜之塔 第4章 第1話","0","2","0","7004001","1","0","7004000","0","71050160","108","2019/06/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","鬼抓人真危險","0"
"8","20","0","露娜之塔 第4章 第2話","0","2","0","7004002","1","0","7004001","0","71050170","108","2019/06/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","木頭人不會跌倒","0"
"8","20","0","露娜之塔 第4章 第3話","0","2","0","7004003","1","0","7004002","0","71050170","108","2019/07/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","毫不留情躲避球","0"
"8","20","0","露娜之塔 第4章 第4話","0","2","0","7004004","1","0","7004003","0","71060180","108","2019/07/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","從捉迷藏發現的事情","0"
"8","20","0","露娜之塔 第4章 第5話","0","2","0","7004005","1","0","7004004","0","71060190","108","2019/07/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7004","大家的哥哥","0"
"8","20","0","露娜之塔 第5章 序章","0","2","0","7005000","1","0","7004005","0","71060190","108","2019/08/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","做為怜的護衛","0"
"8","20","0","露娜之塔 第5章 第1話","0","2","0","7005001","1","0","7005000","0","71070200","108","2019/08/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","男人全是狼性?","0"
"8","20","0","露娜之塔 第5章 第2話","0","2","0","7005002","1","0","7005001","0","71070210","108","2019/08/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","接納者","0"
"8","20","0","露娜之塔 第5章 第3話","0","2","0","7005003","1","0","7005002","0","71070210","108","2019/09/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","拉近的距離感","0"
"8","20","0","露娜之塔 第5章 第4話","0","2","0","7005004","1","0","7005003","0","71080220","108","2019/09/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","應該要支持我的……","0"
"8","20","0","露娜之塔 第5章 第5話","0","2","0","7005005","1","0","7005004","0","71080230","108","2019/09/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7005","波瀾不斷的文化祭","0"
"8","20","0","露娜之塔 第6章 序章","0","2","0","7006000","1","0","7005005","0","71080230","108","2019/10/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","衝撞的少女情懷","0"
"8","20","0","露娜之塔 第6章 第1話","0","2","0","7006001","1","0","7006000","0","71090240","108","2019/10/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","無法退讓的主張、友情和……","0"
"8","20","0","露娜之塔 第6章 第2話","0","2","0","7006002","1","0","7006001","0","71090250","108","2019/10/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","紫藤的信念","0"
"8","20","0","露娜之塔 第6章 第3話","0","2","0","7006003","1","0","7006002","0","71090250","108","2019/11/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","榮耀與信念的雙擊","0"
"8","20","0","露娜之塔 第6章 第4話","0","2","0","7006004","1","0","7006003","0","71100260","108","2019/11/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","應該追求的理想","0"
"8","20","0","露娜之塔 第6章 第5話","0","2","0","7006005","1","0","7006004","0","71100270","108","2019/11/18 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7006","此時此刻的羈絆","0"
"8","20","0","露娜之塔 第7章 序章","0","2","0","7007000","1","0","7006005","0","71100270","108","2019/12/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","疾風之冥姬和傳說的吸血鬼","0"
"8","20","0","露娜之塔 第7章 第1話","0","2","0","7007001","1","0","7007000","0","71110280","108","2019/12/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","真正的吸血鬼","0"
"8","20","0","露娜之塔 第7章 第2話","0","2","0","7007002","1","0","7007001","0","71110290","108","2019/12/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","眷屬們的饗宴","0"
"8","20","0","露娜之塔 第7章 第3話","0","2","0","7007003","1","0","7007002","0","71110290","108","2020/01/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","知曉冥風者","0"
"8","20","0","露娜之塔 第7章 第4話","0","2","0","7007004","1","0","7007003","0","71120300","108","2020/01/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","魔瞳解放！","0"
"8","20","0","露娜之塔 第7章 第5話","0","2","0","7007005","1","0","7007004","0","71120310","108","2020/01/16 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7007","圍繞著魔書的戰爭","0"
"8","20","0","露娜之塔 第8章 序章","0","2","0","7008000","1","0","7007005","0","71120310","108","2020/02/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","妹妹們的祕密計畫","0"
"8","20","0","露娜之塔 第8章 第1話","0","2","0","7008001","1","0","7008000","0","71130320","108","2020/02/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","讓人興高采烈的姐姐話題","0"
"8","20","0","露娜之塔 第8章 第2話","0","2","0","7008002","1","0","7008001","0","71130330","108","2020/02/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","不是口誤","0"
"8","20","0","露娜之塔 第8章 第3話","0","2","0","7008003","1","0","7008002","0","71130330","108","2020/03/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","激勵士氣的獎勵","0"
"8","20","0","露娜之塔 第8章 第4話","0","2","0","7008004","1","0","7008003","0","71140340","108","2020/03/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","停不下來的騎肩膀","0"
"8","20","0","露娜之塔 第8章 第5話","0","2","0","7008005","1","0","7008004","0","71140350","108","2020/03/17 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7008","夢幻甜點樂園","0"
"8","20","0","露娜之塔 第9章 序章","0","2","0","7009000","1","0","7008005","0","71140350","108","2020/04/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","白馬？與公主","0"
"8","20","0","露娜之塔 第9章 第1話","0","2","0","7009001","1","0","7009000","0","71150355","108","2020/04/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","在王國中盛開的一朵莉瑪","0"
"8","20","0","露娜之塔 第9章 第2話","0","2","0","7009002","1","0","7009001","0","71150360","108","2020/04/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","真步真步王國與獨角獸","0"
"8","20","0","露娜之塔 第9章 第3話","0","2","0","7009003","1","0","7009002","0","71150360","108","2020/05/15 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","溫柔地擁抱我","0"
"8","20","0","露娜之塔 第9章 第4話","0","2","0","7009004","1","0","7009003","0","71160365","108","2020/05/15 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","真步公主及莉瑪公主","0"
"8","20","0","露娜之塔 第9章 第5話","0","2","0","7009005","1","0","7009004","0","71160370","108","2020/05/15 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7009","公主遊行","0"
"8","20","0","露娜之塔 第10章 序章","0","2","0","7010000","1","0","7009005","0","71160370","108","2020/06/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","校外教學開始了","0"
"8","20","0","露娜之塔 第10章 第1話","0","2","0","7010001","1","0","7010000","0","71170375","108","2020/06/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","散發的魅力無限大","0"
"8","20","0","露娜之塔 第10章 第2話","0","2","0","7010002","1","0","7010001","0","71170380","108","2020/06/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","意料之外的建議","0"
"8","20","0","露娜之塔 第10章 第3話","0","2","0","7010003","1","0","7010002","0","71170380","108","2020/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","教師之路也得一步步走","0"
"8","20","0","露娜之塔 第10章 第4話","0","2","0","7010004","1","0","7010003","0","71180385","108","2020/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","直到離巢的那一天","0"
"8","20","0","露娜之塔 第10章 第5話","0","2","0","7010005","1","0","7010004","0","71180390","108","2020/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7010","教師與幼教老師的特別實習","0"
"8","20","0","露娜之塔 第11章 序章","0","2","0","7011000","1","0","7010005","0","71180390","108","2020/08/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","熱鬧開場","0"
"8","20","0","露娜之塔 第11章 第1話","0","2","0","7011001","1","0","7011000","0","71190395","108","2020/08/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","忍法和高超劍術","0"
"8","20","0","露娜之塔 第11章 第2話","0","2","0","7011002","1","0","7011001","0","71190400","108","2020/08/14 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","公會閒談","0"
"8","20","0","露娜之塔 第11章 第3話","0","2","0","7011003","1","0","7011002","0","71190400","108","2020/09/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","東國狂熱者如是說","0"
"8","20","0","露娜之塔 第11章 第4話","0","2","0","7011004","1","0","7011003","0","71200405","108","2020/09/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","因劍結緣","0"
"8","20","0","露娜之塔 第11章 第5話","0","2","0","7011005","1","0","7011004","0","71200410","108","2020/09/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7011","新鮮水嫩的忍魚之交","0"
"8","20","0","露娜之塔 第12章 序章","0","2","0","7012000","1","0","7011005","0","71200410","108","2020/10/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","注視著破壞者的眼眸","0"
"8","20","0","露娜之塔 第12章 第1話","0","2","0","7012001","1","0","7012000","0","71210415","108","2020/10/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","跟蹤少女步未","0"
"8","20","0","露娜之塔 第12章 第2話","0","2","0","7012002","1","0","7012001","0","71210420","108","2020/10/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","注視著的少女所伸出的援手","0"
"8","20","0","露娜之塔 第12章 第3話","0","2","0","7012003","1","0","7012002","0","71210420","108","2020/11/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","可疑的少女、溫柔的女性","0"
"8","20","0","露娜之塔 第12章 第4話","0","2","0","7012004","1","0","7012003","0","71220425","108","2020/11/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","誤會的螺旋","0"
"8","20","0","露娜之塔 第12章 第5話","0","2","0","7012005","1","0","7012004","0","71220430","108","2020/11/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7012","交會的兩人間的距離","0"
"8","20","0","露娜之塔 第13章 序章","0","2","0","7013000","1","0","7012005","0","71220430","108","2020/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","水跟油的去向","0"
"8","20","0","露娜之塔 第13章 第1話","0","2","0","7013001","1","0","7013000","0","71230435","108","2020/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","尋找鈴","0"
"8","20","0","露娜之塔 第13章 第2話","0","2","0","7013002","1","0","7013001","0","71230440","108","2020/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","塔內探索仍未結束","0"
"8","20","0","露娜之塔 第13章 第3話","0","2","0","7013003","1","0","7013002","0","71230440","108","2021/01/06 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","休息休息再次休息","0"
"8","20","0","露娜之塔 第13章 第4話","0","2","0","7013004","1","0","7013003","0","71240445","108","2021/01/06 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","休息的精髓在勞動之中","0"
"8","20","0","露娜之塔 第13章 第5話","0","2","0","7013005","1","0","7013004","0","71240450","108","2021/01/06 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7013","總有一天會勞動，但非現在","0"
"8","20","0","露娜之塔 第14章 序章","0","2","0","7014000","1","0","7013005","0","71240450","108","2021/02/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","邂逅理想型","0"
"8","20","0","露娜之塔 第14章 第1話","0","2","0","7014001","1","0","7014000","0","71250455","108","2021/02/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","淑女想知道","0"
"8","20","0","露娜之塔 第14章 第2話","0","2","0","7014002","1","0","7014001","0","71250460","108","2021/02/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","能幹成熟大人的隨身糧食","0"
"8","20","0","露娜之塔 第14章 第3話","0","2","0","7014003","1","0","7014002","0","71250460","108","2021/03/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","淑女得知真相","0"
"8","20","0","露娜之塔 第14章 第4話","0","2","0","7014004","1","0","7014003","0","71260465","108","2021/03/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","即使無法成為理想的成年人","0"
"8","20","0","露娜之塔 第14章 第5話","0","2","0","7014005","1","0","7014004","0","71260470","108","2021/03/09 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7014","乾杯連接彼此的心","0"
"8","20","0","露娜之塔 第15章 序章","0","2","0","7015000","1","0","7014005","0","71260470","108","2021/04/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","問題前輩與無敵的保護者","0"
"8","20","0","露娜之塔 第15章 第1話","0","2","0","7015001","1","0","7015000","0","71270475","108","2021/04/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","本證：我是他姐姐","0"
"8","20","0","露娜之塔 第15章 第2話","0","2","0","7015002","1","0","7015001","0","71270480","108","2021/04/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","反證：妳只是外人","0"
"8","20","0","露娜之塔 第15章 第3話","0","2","0","7015003","1","0","7015002","0","71270480","108","2021/05/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","課程在飛舞，然而毫無進展","0"
"8","20","0","露娜之塔 第15章 第4話","0","2","0","7015004","1","0","7015003","0","71280485","108","2021/05/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","交會的平行線","0"
"8","20","0","露娜之塔 第15章 第5話","0","2","0","7015005","1","0","7015004","0","71280490","108","2021/05/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7015","糾纏的平行線","0"
"8","20","0","露娜之塔 第16章 序章","0","2","0","7016000","1","0","7015005","0","71280490","108","2021/06/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","唱喚術師與悄悄逼近之影","0"
"8","20","0","露娜之塔 第16章 第1話","0","2","0","7016001","1","0","7016000","0","71290495","108","2021/06/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","布丁小偷的真面目","0"
"8","20","0","露娜之塔 第16章 第2話","0","2","0","7016002","1","0","7016001","0","71290500","108","2021/06/11 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","慈樂之音新成員！？","0"
"8","20","0","露娜之塔 第16章 第3話","0","2","0","7016003","1","0","7016002","0","71290500","108","2021/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","離家出走的真相","0"
"8","20","0","露娜之塔 第16章 第4話","0","2","0","7016004","1","0","7016003","0","71300505","108","2021/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","為了好吃的布丁","0"
"8","20","0","露娜之塔 第16章 第5話","0","2","0","7016005","1","0","7016004","0","71300510","108","2021/07/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7016","紡織出羈絆的旋律","0"
"8","20","0","露娜之塔 第17章 序章","0","2","0","7017000","1","0","7016005","0","71300510","108","2021/08/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","一觸即發的邂逅","0"
"8","20","0","露娜之塔 第17章 第1話","0","2","0","7017001","1","0","7017000","0","71310515","108","2021/08/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","各自擅長的領域","0"
"8","20","0","露娜之塔 第17章 第2話","0","2","0","7017002","1","0","7017001","0","71310520","108","2021/08/13 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","才貌雙全的證明","0"
"8","20","0","露娜之塔 第17章 第3話","0","2","0","7017003","1","0","7017002","0","71310520","108","2021/09/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","通往閃耀舞台的邀約","0"
"8","20","0","露娜之塔 第17章 第4話","0","2","0","7017004","1","0","7017003","0","71320525","108","2021/09/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","前往無畏跨出的步伐之彼端","0"
"8","20","0","露娜之塔 第17章 第5話","0","2","0","7017005","1","0","7017004","0","71320530","108","2021/09/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7017","共享無盡之宴","0"
"8","20","0","露娜之塔 第18章 序章","0","2","0","7018000","1","0","7017005","0","71320530","108","2021/10/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","不祥的預兆","0"
"8","20","0","露娜之塔 第18章 第1話","0","2","0","7018001","1","0","7018000","0","71330535","108","2021/10/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","因為被附身所以很倒楣？","0"
"8","20","0","露娜之塔 第18章 第2話","0","2","0","7018002","1","0","7018001","0","71330540","108","2021/10/08 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","被盯上的人與守護者","0"
"8","20","0","露娜之塔 第18章 第3話","0","2","0","7018003","1","0","7018002","0","71330540","108","2021/11/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","請小心火燭","0"
"8","20","0","露娜之塔 第18章 第4話","0","2","0","7018004","1","0","7018003","0","71340545","108","2021/11/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","想守護的笑容","0"
"8","20","0","露娜之塔 第18章 第5話","0","2","0","7018005","1","0","7018004","0","71340550","108","2021/11/12 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7018","惡靈走開！不再冒失？","0"
"8","20","0","露娜之塔 第19章 序章","0","2","0","7019000","1","0","7018005","0","71340550","108","2021/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","意見分歧的軍人們","0"
"8","20","0","露娜之塔 第19章 第1話","0","2","0","7019001","1","0","7019000","0","71350555","108","2021/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","團長的誤會","0"
"8","20","0","露娜之塔 第19章 第2話","0","2","0","7019002","1","0","7019001","0","71350560","108","2021/12/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","追逐憧憬","0"
"8","20","0","露娜之塔 第19章 第3話","0","2","0","7019003","1","0","7019002","0","71350560","108","2022/01/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","身為共患難的同志","0"
"8","20","0","露娜之塔 第19章 第4話","0","2","0","7019004","1","0","7019003","0","71360565","108","2022/01/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","上升的樓梯與並肩的背影","0"
"8","20","0","露娜之塔 第19章 第5話","0","2","0","7019005","1","0","7019004","0","71360570","108","2022/01/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7019","英雄與英雄","0"
"8","20","0","露娜之塔 第20章 序章","0","2","0","7020000","1","0","7019005","0","71360570","108","2022/02/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7020","去吧搞笑鯛魚燒隊","0"
"8","20","0","露娜之塔 第20章 第1話","0","2","0","7020001","1","0","7020000","0","71370575","108","2022/02/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7020","最棒的食材，最佳的人才","0"
"8","20","0","露娜之塔 第20章 第2話","0","2","0","7020002","1","0","7020001","0","71370580","108","2022/02/10 16:00:00","0","0","91002","0","2030/04/24 14:59:59","0","7020","命運的搭檔？","0"
