522da4e5e47cb02ef689847209f4afb8956b099f559b3a875b31bae1dd578b6b,aaa6c9df73b5a40b5d37d1599258f5ad39bf986b84e3c39cc69137e160201362,dff0f9d51c4548874efb8728d872488d86556c719342052aaf58c690cd6d1e4f,ff3a1636a7f7232ab97ef413bdd77d2688e7cd42d3a963df2cb25fb5547f25e7,39546b11f4437b78b4b6a32e8c82cf42492d16300702f27efcb01aba01e54113,36fa6942a15299b1be6bcd64f466010bfb8f8a9f8baf9416432cb8a38c513d34,1051d18e052813614635adf9b2f0158c19ace7d3383935bfb964d0620038e2a9,1d1d15d0a8c9d61f5d62c5160333d393c52b90edb463c2a4172bb8f814e7ce87,b846ba581a115e785703b9aa2d4202d46fe3e39f89b58c3ebefe68d491e7f30e,cc8d155f83ca3dede726c59baa13011d5c109e4c82b5a8bebdc8b7bfbfed34fe,83bc38df6f5c88485f0f395f12ab264f9e559a73721f6a7f14788899641934ed,6dee0b76926c6bb8b55ad0e5f5ccadaa4cc57b1f176e784b69926793ee29fc28,63e89c4a11ca8e1d8a5392abaad3c50c8ac40c57d699bc8b1e3b574add7f7ac0,394200b5e10a6340435c46409d3c93a63ca2720c52f72ffd7bb5e835048340d9,45ae9758c5d7f14abc761dddff141d3f17f0cc5203d6d01524ee582f824f9706,0946292d2661aee4d8ce666fad6cc6300df73b2f9b558152391b5c0a3ed95ced,a9cd00c429cf1231315d99bb7c34a2a7266286c58c57fa9de4f2bfadaf60dd63,dcbde720b715f25ec9e765142f09803498f8366f72ea4bcaa68b14c293af13cc
"0","5200","50","8","0","0","0","0","0","0","0","5200","20","0","0","91002","0","0"
"0","5300","50","8","0","0","0","0","0","0","0","5300","21","0","0","91002","0","0"
"0","5400","50","8","0","0","0","0","0","0","0","5400","22","0","0","91002","0","0"
"0","5500","50","8","0","0","0","0","0","0","0","5500","23","0","0","91002","0","0"
"0","5600","50","8","0","0","0","0","0","0","0","5600","24","0","0","91002","0","0"
"0","5700","50","8","0","0","0","0","0","0","0","5700","25","0","0","91002","0","0"
"0","5800","50","8","0","0","0","0","0","0","0","5800","26","0","0","91002","0","0"
"0","5900","50","8","0","0","0","0","0","0","0","5900","27","0","0","91002","0","0"
"0","6000","50","8","0","0","0","0","0","0","0","6000","28","0","0","91002","0","0"
"0","6100","50","8","0","0","0","0","0","0","0","6100","29","0","0","91002","0","0"
"0","6200","50","8","0","0","0","0","0","0","0","6200","30","0","0","91002","0","0"
"0","6300","50","8","0","0","0","0","0","0","0","6300","31","0","0","91002","0","0"
"0","6400","50","8","0","0","0","0","0","0","0","6400","32","0","0","91002","0","0"
"0","6500","50","8","0","0","0","0","0","0","0","6500","33","0","0","91002","0","0"
"0","6600","50","8","0","0","0","0","0","0","0","6600","34","0","0","91002","0","0"
"0","6700","50","8","0","0","0","0","0","0","0","6700","35","0","0","91002","0","0"
"0","6800","50","8","0","0","0","0","0","0","0","6800","36","0","0","91002","0","0"
"0","6900","50","8","0","0","0","0","0","0","0","6900","37","0","0","91002","0","0"
"0","7000","50","8","0","0","0","0","0","0","0","7000","38","0","0","91002","0","0"
"0","7100","50","8","0","0","0","0","0","0","0","7100","39","0","0","91002","0","0"
"0","7200","50","8","0","0","0","0","0","0","0","7200","40","0","0","91002","0","0"
"0","7300","50","8","0","0","0","0","0","0","0","7300","41","0","0","91002","0","0"
"0","7400","50","8","0","0","0","0","0","0","0","7400","42","0","0","91002","0","0"
"0","7500","50","8","0","0","0","0","0","0","0","7500","43","0","0","91002","0","0"
"0","7600","50","8","0","0","0","0","0","0","0","7600","44","0","0","91002","0","0"
"0","7700","50","8","0","0","0","0","0","0","0","7700","45","0","0","91002","0","0"
"0","7800","50","8","0","0","0","0","0","0","0","7800","46","0","0","91002","0","0"
"0","7900","50","8","0","0","0","0","0","0","0","7900","47","0","0","91002","0","0"
"0","8000","50","8","0","0","0","0","0","0","0","8000","48","0","0","91002","0","0"
"0","8100","15","8","0","0","0","0","0","0","0","8100","49","0","0","91002","0","0"
"0","8200","15","8","0","0","0","0","0","0","0","8200","50","0","0","91002","0","0"
"0","8300","15","8","0","0","0","0","0","0","0","8300","51","0","0","91002","0","0"
"0","8400","15","8","0","0","0","0","0","0","0","8400","52","0","0","91002","0","0"
"0","8500","15","8","0","0","0","0","0","0","0","8500","53","0","0","91002","0","0"
"0","8600","15","8","0","0","0","0","0","0","0","8600","54","0","0","91002","0","0"
"0","8700","15","8","0","0","0","0","0","0","0","8700","55","0","0","91002","0","0"
"0","8800","15","8","0","0","0","0","0","0","0","8800","56","0","0","91002","0","0"
"0","8900","15","8","0","0","0","0","0","0","0","8900","57","0","0","91002","0","0"
"0","9000","15","8","0","0","0","0","0","0","0","9000","58","0","0","91002","0","0"
"0","9100","15","8","0","0","0","0","0","0","0","9100","59","0","0","91002","0","0"
"0","9200","15","8","0","0","0","0","0","0","0","9200","60","0","0","91002","0","0"
"0","9300","15","8","0","0","0","0","0","0","0","9300","61","0","0","91002","0","0"
"0","9400","15","8","0","0","0","0","0","0","0","9400","62","0","0","91002","0","0"
"0","9500","15","8","0","0","0","0","0","0","0","9500","63","0","0","91002","0","0"
"0","9600","15","8","0","0","0","0","0","0","0","9600","64","0","0","91002","0","0"
"0","9700","15","8","0","0","0","0","0","0","0","9700","65","0","0","91002","0","0"
"0","9800","15","8","0","0","0","0","0","0","0","9800","66","0","0","91002","0","0"
"0","9900","15","8","0","0","0","0","0","0","0","9900","67","0","0","91002","0","0"
"0","10000","15","8","0","0","0","0","0","0","0","10000","68","0","0","91002","0","0"
"0","10100","15","8","0","0","0","0","0","0","0","10100","69","0","0","91002","0","0"
"0","10200","15","8","0","0","0","0","0","0","0","10200","70","0","0","91002","0","0"
"0","10300","15","8","0","0","0","0","0","0","0","10300","71","0","0","91002","0","0"
"0","10400","15","8","0","0","0","0","0","0","0","10400","72","0","0","91002","0","0"
"0","10500","15","8","0","0","0","0","0","0","0","10500","73","0","0","91002","0","0"
"0","10600","15","8","0","0","0","0","0","0","0","10600","74","0","0","91002","0","0"
"0","10700","15","8","0","0","0","0","0","0","0","10700","75","0","0","91002","0","0"
"0","10800","15","8","0","0","0","0","0","0","0","10800","76","0","0","91002","0","0"
"0","10900","15","8","0","0","0","0","0","0","0","10900","77","0","0","91002","0","0"
"0","11000","15","8","0","0","0","0","0","0","0","11000","78","0","0","91002","0","0"
"0","11100","15","8","0","0","0","0","0","0","0","11100","79","0","0","91002","0","0"
"0","11200","15","8","0","0","0","0","0","0","0","11200","80","0","0","91002","0","0"
"0","11300","15","8","0","0","0","0","0","0","0","11300","81","0","0","91002","0","0"
"0","11400","15","8","0","0","0","0","0","0","0","11400","82","0","0","91002","0","0"
"0","11500","15","8","0","0","0","0","0","0","0","11500","83","0","0","91002","0","0"
"0","11600","15","8","0","0","0","0","0","0","0","11600","84","0","0","91002","0","0"
"0","11700","15","8","0","0","0","0","0","0","0","11700","85","0","0","91002","0","0"
"0","11800","15","8","0","0","0","0","0","0","0","11800","86","0","0","91002","0","0"
"0","11900","15","8","0","0","0","0","0","0","0","11900","87","0","0","91002","0","0"
"0","12000","15","8","0","0","0","0","0","0","0","12000","88","0","0","91002","0","0"
"0","12100","15","8","0","0","0","0","0","0","0","12100","89","0","0","91002","0","0"
"0","12200","15","8","0","0","0","0","0","0","0","12200","90","0","0","91002","0","0"
"0","12300","15","8","0","0","0","0","0","0","0","12300","91","0","0","91002","0","0"
"0","12400","15","8","0","0","0","0","0","0","0","12400","92","0","0","91002","0","0"
"0","12500","15","8","0","0","0","0","0","0","0","12500","93","0","0","91002","0","0"
"0","12600","15","8","0","0","0","0","0","0","0","12600","94","0","0","91002","0","0"
"0","12700","15","8","0","0","0","0","0","0","0","12700","95","0","0","91002","0","0"
"0","12800","15","8","0","0","0","0","0","0","0","12800","96","0","0","91002","0","0"
"0","12900","15","8","0","0","0","0","0","0","0","12900","97","0","0","91002","0","0"
"0","13000","15","8","0","0","0","0","0","0","0","13000","98","0","0","91002","0","0"
"0","13100","15","8","0","0","0","0","0","0","0","13100","99","0","0","91002","0","0"
"0","13200","15","8","0","0","0","0","0","0","0","13200","100","0","0","91002","0","0"
"0","13300","15","8","0","0","0","0","0","0","0","13300","101","0","0","91002","0","0"
"0","13400","15","8","0","0","0","0","0","0","0","13400","102","0","0","91002","0","0"
"0","13500","15","8","0","0","0","0","0","0","0","13500","103","0","0","91002","0","0"
"0","13600","15","8","0","0","0","0","0","0","0","13600","104","0","0","91002","0","0"
"0","13700","15","8","0","0","0","0","0","0","0","13700","105","0","0","91002","0","0"
"0","13800","15","8","0","0","0","0","0","0","0","13800","106","0","0","91002","0","0"
"0","13900","15","8","0","0","0","0","0","0","0","13900","107","0","0","91002","0","0"
"0","14000","15","8","0","0","0","0","0","0","0","14000","108","0","0","91002","0","0"
"0","14100","15","8","0","0","0","0","0","0","0","14100","109","0","0","91002","0","0"
"0","14200","15","8","0","0","0","0","0","0","0","14200","110","0","0","91002","0","0"
"0","14300","15","8","0","0","0","0","0","0","0","14300","111","0","0","91002","0","0"
"0","14400","15","8","0","0","0","0","0","0","0","14400","112","0","0","91002","0","0"
"0","14500","15","8","0","0","0","0","0","0","0","14500","113","0","0","91002","0","0"
"0","14600","15","8","0","0","0","0","0","0","0","14600","114","0","0","91002","0","0"
"0","14700","15","8","0","0","0","0","0","0","0","14700","115","0","0","91002","0","0"
"0","14800","15","8","0","0","0","0","0","0","0","14800","116","0","0","91002","0","0"
"0","14900","15","8","0","0","0","0","0","0","0","14900","117","0","0","91002","0","0"
"0","15000","15","8","0","0","0","0","0","0","0","15000","118","0","0","91002","0","0"
