a3a17c4413af61e8b7cd376294b2f18f7e014804b70f339cfea14f07b90663a4,a03175a6f24a6f62274aa8b0721ad8eb0e4c8d4ee8047650a6fd4c9cf6248719,ec7f0fb5d66ea08820703d70701b7e9f2b598a0ad2751b73dc826c4699d23ec9,a20d40c2e8a626d909af6b7f836102751950df3500d60dab65551153343fde5c,3958a923200e6e609ba4f3a2a9dc0c265233c57e4c48a133ecf7d50c1cd6978a,485ddde5e5e6dc21549f4a6006a92fdc8680afce0cf14371f19776aee747ea20,c97bcb6309175074d1c29ed93d188f891c63a1ea3432cbeb1c0a63a73ae40b68,521a43b656eb4d7fef1106b09177b8f29f34ee4134af756ee5e312fdb14d9ba1,6e2229ae601418b1e50816d3113249b00e33ebcc38b1007b6582a8d706a3b77e,b3ba829d4c5bd73359530255713786cfedb6a6efeedafac6e2cab2362c0cc637,33f46f9833a40049ffd2124a04ee090ba579372c693ac8eb6869605505c195e6,464d500d932be8cbc8c8033ba8c718748c6009ca2129fe5af5626c089256177e,ebe447876ce38092e0607f0ba246524036d1812dee1c70120cf0803396417f3c,9fbadae6f8df6f0147c82522387659a04f0895a106d3efa7e03af151f1b20787,c0d8aa3aeacf9775a5b58cd21bcdd4ec9bde373809f1d2571c4189700b130a0c,0fd4058585820989d29479a0bf5d620dccd31fdd3336c3f2e45d395394ea27e3,c2c2fbcfdd4369deac21f0a66efd2ce8c2c57f6edf657cb86d515075de225ab9,2eac00b24fdb6710521519cad3278396ca7cb7b2c4e8cb4fa798b6258b79a949,f712cef215a20e66bd33f0305b567de1fb4442beaab1a2b1f73bba75bc3cd640,a5d6e65a6ac929f5699f57b31da0d2e780fa956011c6691d9941e9625372a9b9,7bb917c15b65999b43d1c03eb1ea2a6e131765c1c19304cdbcc44be98a1a4967,6a0f494a80c1f6710822aff59ec590b4debddb6f4ca0c0100b8dd07b501db64d,5729554d3cb0323e4484a8965bc1a02fb697026b55b6838851ad96d377d1f1b8,d0c0c9182dccbe06f8211d6cf867ca805ff7bdaf45190b4fc5ac40ac63aa2e3d,22317ce267274c296808bd13194926e3849dc0a5daa5c8b32568b98d71d4edd1,a08a6490d0d550d1677263f452de784ef075686522e6b4546c447b85e437a128,0741034f50428019bc9b5f697bcad4eb66da69a2fd906c1088e96644e5def492,87fdfad6b9ec232ea84c750d5b1fb08a0b84603160555dddfe84d053f3be6488,c0a66a1c3bdae3ee55d40f40a6e68cfc7061c3b2adb6ec17ad0b4d64d68eb9e5,50fd4fd559a64ed465957a7d1bc226482a78242e4eaeed3e709b86f1788db29f,41fe1731768d5ab14e88fa18605bfe4daf15016cbf9ccf43637620e95f6c5d0c,ade359362e4b5c1723d85b676f68d288ca1261b11f2c0f8acf30aa8346790f0d,3832da85139565d1e57e2faf5f4cf97e5a922aba1a1b7b8c63dfa49bcf12d6d4,a0f12b1118025d7d2d30d5ce0224837808dab1ce032ce139be00e40855af6f10,03a19ee9a319693d5ceee3f7b1ab755058921ea8be6764b5b90c30642b33820c,3d404e08df995b37d10c918136834a9bb172476755d0501905b7cf9f70db2652,3fcabd712ba5e150fefeb8ab922fd199dfa4f764d9b57e900933880fdb293ff6,a751690d2c23d9459bf65c0873f4f30bcb8db1df78a76507ccbeef5816100b95,a971ee0963fd59cf0f79235b899c60e5f25a3148d1121b9204b2f2389539b36c,b7a03a6962e733a830ab5d3426dd18cd478ef9b0c1de54a71221ecda9a6f14f1,31b6ec0014ce01e9b1780b216808bd198f38a5dbc9f44c298779c0ea72642e16
"1","0","0","30","36","620060067","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","70001","620090067","0","18","1","0","0","0","70001","620130067","774","0","0","0","600000070","0","600110701","0","0"
"1","0","0","30","36","620060068","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","71001","620090068","0","18","1","0","0","0","71001","620130068","783","0","0","0","600000071","0","600110711","0","0"
"1","0","0","30","36","620090101","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","1001","620300001","0","18","1","0","0","0","1001","620110001","258","0","0","0","600000072","0","600110011","0","0"
"1","0","0","30","36","620090101","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","2001","620300001","0","18","1","0","0","0","2001","620110001","258","0","0","0","600000073","0","600110021","0","0"
"1","0","0","30","36","620090101","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","3001","620300001","0","18","1","0","0","0","3001","620110001","258","0","0","0","600000074","0","600110031","0","0"
"1","0","0","30","36","620090101","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","4001","620300001","0","18","1","0","0","0","4001","620110001","258","0","0","0","600000075","0","600110041","0","0"
"1","0","0","30","36","620090102","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","5001","620300002","0","18","1","0","0","0","5001","620110002","268","0","0","0","600000076","0","600110051","0","0"
"1","0","0","30","36","620090103","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","6001","620300003","0","18","1","0","0","0","6001","620110003","273","0","0","0","600000077","0","600110061","0","0"
"1","0","0","30","36","620090104","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","7001","620300004","0","18","1","0","0","0","7001","620110004","281","0","0","0","600000078","0","600110071","0","0"
"1","0","0","30","36","620090105","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","8001","620300005","0","18","1","0","0","0","8001","620110005","288","0","0","0","600000079","0","600110081","0","0"
"1","0","0","30","36","620090106","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","9001","620300006","0","18","1","0","0","0","9001","620110006","298","0","0","0","600000080","0","600110091","0","0"
"1","0","0","30","36","620090107","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","10001","620300007","0","18","1","0","0","0","10001","620110007","309","0","0","0","600000081","0","600110101","0","0"
"1","0","0","30","36","620090108","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","11001","620300008","0","18","1","0","0","0","11001","620110008","313","0","0","0","600000082","0","600110111","0","0"
"1","0","0","30","36","620090109","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","12001","620300009","0","18","1","0","0","0","12001","620110009","321","0","0","0","600000083","0","600110121","0","0"
"1","0","0","30","36","620090110","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","13001","620300010","0","18","1","0","0","0","13001","620110010","326","0","0","0","600000084","0","600110131","0","0"
"1","0","0","30","36","620090111","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","14001","620300011","0","18","1","0","0","0","14001","620110011","336","0","0","0","600000085","0","600110141","0","0"
"1","0","0","30","36","620090112","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","15001","620300012","0","18","1","0","0","0","15001","620110012","341","0","0","0","600000086","0","600110151","0","0"
"1","0","0","30","36","620090113","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","16001","620300013","0","18","1","0","0","0","16001","620110013","351","0","0","0","600000087","0","600110161","0","0"
"1","0","0","30","36","620090114","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","17001","620300014","0","18","1","0","0","0","17001","620110014","356","0","0","0","600000088","0","600110171","0","0"
"1","0","0","30","36","620090115","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","18001","620300015","0","18","1","0","0","0","18001","620110015","366","0","0","0","600000089","0","600110181","0","0"
"1","0","0","30","36","620090116","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","19001","620300016","0","18","1","0","0","0","19001","620110016","371","0","0","0","600000090","0","600110191","0","0"
"1","0","0","30","36","620090117","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","20001","620300017","0","18","1","0","0","0","20001","620110017","375","0","0","0","600000091","0","600110201","0","0"
"1","0","0","30","36","620090118","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","21001","620300018","0","18","1","0","0","0","21001","620110018","381","0","0","0","600000092","0","600110211","0","0"
"1","0","0","30","36","620090119","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","22001","620300019","0","18","1","0","0","0","22001","620110019","386","0","0","0","600000093","0","600110221","0","0"
"1","0","0","30","36","620090120","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","23001","620300020","0","18","1","0","0","0","23001","620110020","390","0","0","0","600000094","0","600110231","0","0"
"1","0","0","30","36","620090121","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","24001","620300021","0","18","1","0","0","0","24001","620110021","396","0","0","0","600000095","0","600110241","0","0"
"1","0","0","30","36","620090122","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","25001","620300022","0","18","1","0","0","0","25001","620110022","401","0","0","0","600000096","0","600110251","0","0"
"1","0","0","30","36","620090123","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","26001","620300023","0","18","1","0","0","0","26001","620110023","405","0","0","0","600000097","0","600110261","0","0"
"1","0","0","30","36","620090124","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","27001","620300024","0","18","1","0","0","0","27001","620110024","411","0","0","0","600000098","0","600110271","0","0"
"1","0","0","30","36","620090125","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","28001","620300025","0","18","1","0","0","0","28001","620110025","417","0","0","0","600000099","0","600110281","0","0"
"1","0","0","30","36","620090126","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","29001","620300026","0","18","1","0","0","0","29001","620110026","422","0","0","0","600000100","0","600110291","0","0"
"1","0","0","30","36","620090127","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","30001","620300027","0","18","1","0","0","0","30001","620110027","427","0","0","0","600000101","0","600110301","0","0"
"1","0","0","30","36","620090128","0","1","1","1","0","61001007","0","61001005","0","61001004","0","0","0","0","0","0","31001","620300028","0","18","1","0","0","0","31001","620110028","433","0","0","0","600000102","0","600110311","0","0"
