b7d0a7a67079891de8ca66d53b2b1645077820d21da9011e3bde3b8b68e29c05,4442fa89ac195204afa8ab2a46e727776f0e6e3ce110ef15e292a41f04fd1756,ac19eef38c27e37ea2af5308681cd0dc784828e86f6cae042f08d4945a2b95c4,8be816f7cf8985b99e8585ecf1e7195a9d63a5a6d73bfb20a91075943454e835,e7190b737b337a236d48cbef08203a23b017b950ee9fa3a289c298576d1901a3,8959be4037eeda9204a29263cb3939dd5b2b346abe2f277bf1657ea6b72812cd,827604b6b12c759a63adfea520fe199d8582a983057452b24fc2079a89df29a4,58f747168113491ff85bc8579258ea955d6631b1203d90fba9130da4772891d2,af5bc3ab09aac31bd7e689fbec1ec3db90a43e0c47c6e8dcafb43c7b49aa35f2,c24a64a0aa6fd74514e80855b23ef4a61f833bfbd287c2c3c77d50ce4ea66226,57dfe765ffbb3406e259acabec15996eb6156d5b9a9c53a90a56eb02a2112200,a4bead840c81437759e333dee9fdc5c20b82baca268c222ba02262ddc17d210b,3eb6a40dd0dde8dd160c2449e2ffa520afc6c6e4aec1db1a831c28eb7125e482,8fff6645e1eb424df22a0edde527cf94fb9c51a1701de7863b1e4c1d0f419927,e8d51392cec036a1c275c971434e36c5fc7fef2ea78b5047b475862e14c9be51,43cb51bc76b48c675bdc30da7881f39c5d51162507e8534d5dd00c06124e2341,1f708638abb5182fdaabae284016f1069efdbe5d6e578d3d0087eb7d7645891f,4f7f6b82119f4e9f9eda84806432d19dc354de3cfc5410b5016b4d530810b5b5,be79e0666dbc54ed3d33e771a77652ad6c39f9272c891e57ecb51f7d20e2dfee,890927486530806f6ea0bd2de5fae5cf5f1ae3b530668aaea70dcc7e4708fb09,33e48d57275d084f23c0de5e7cfbe6ccded4e268095b924a03417fd8cd3af59b,0348de18860d2bf619f9ac377e53cad6e80ac771e804c1d94fb334428289332b,97e54d8707f5ffbb8f07156dcefad95ade6edaa85affc3d6f32311c82f292a81,4ff59b494baa32a6f7ce4d99a05dc7cfe5e2ecdd74c6b0b0367c6ddf5478dc4a,a63547082230f86c7659664412c8c9f4fb44cbf125292b22e39e1e34f22fc767,8c9bb4b6738b72cf0f45894160d1347d08889c6f27a80091e490e04fc5a21bbd,0cb1807d8eeb8bc6615abe7b0a4458de0b9a376b4c0e77e6038c1413abf4f5d3,b0e4800dfb46aef2c865b2e440641fe3cf2f299e5dc8673e97d4b364a216c178,4116520daa8d43721cc2974a357b3dc631be51cecc8a3a782b7f19702cf4c8fb,713490db7dd8d85c7d0d09fbe2e6d4b405250640902c833579a1253a193b347b,f3ef8cb73dc3aa5810cdd33ea89906b8e7ba44cab6347b3bbffa8e3e95a4aabc,7ea2ea664d8c524eff535c49f7b9302b1f487446396812dc2fda8f4c32c4a8f2,342aed79c2e94ffb151e9827c573203d22f78538f2ff32810281296f7a741907,bc0c93021af90ef5bbf47e6e37bf4cd482b2238f6948cb07087f1b1367b4ec43,db65e76a3f26ed0f088f7da9dd23b602f193a6d25d4a88bb3706daff84f1ed00,e3c2cf1be87d0f8030c666416211375a02e7c8c01f2dd44f369dd9d0155eebb2,dd03672fd3b90ecb6e303a11b4ca118554dbf1d2feb798cf8837f9278b2ceab0,022e0a53aa73d13305e079521fd9ebd3c500cd08d939ff5d3b954007eed6fa3f,105a5c8ed3ee8ede4ed54b2385d8f1b065e78e65599058eb7614408a9fb9635d,dfc631c958f0f929234402796296982a61ee251d3a25ead67d5cad4f1a4de34c,088d113eeecf8bb19701c13c7b58078c3a881a99743db3e9d35abe877fd17736
"0","94002","12","2100120","0","1","0","0","1","8","0","2","91002","1","4","4","1","0","5","13900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","123311","1","50001","1","0","0"
"0","20001","2","2100121","0","1","0","0","1","4","0","0","123341","1","1","12","0","0","14000","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100122","0","1","0","0","1","4","0","0","113342","1","1","12","0","0","14100","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100123","0","1","0","0","1","4","0","0","123343","1","1","12","0","0","14200","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100124","0","1","0","0","1","4","0","0","123371","1","1","12","0","0","14300","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100125","0","1","0","0","1","4","0","0","113372","1","1","12","0","0","14400","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100126","0","1","0","0","1","4","0","0","113401","1","1","12","0","0","14500","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100127","0","1","0","0","1","4","0","0","113431","1","1","12","0","0","14600","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100128","0","1","0","0","1","4","0","0","123432","1","1","12","0","0","14700","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100129","0","1","0","0","1","4","0","0","123461","1","1","12","0","0","14800","4","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100130","0","1","0","0","1","8","0","2","91002","1","4","2","1","0","2","14900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31032","1","50001","1","0","0"
"0","20001","2","2100131","0","1","0","0","1","4","0","0","123491","1","1","12","0","0","15000","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100132","0","1","0","0","1","4","0","0","113521","1","1","12","0","0","15100","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100133","0","1","0","0","1","4","0","0","113522","1","1","12","0","0","15200","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100134","0","1","0","0","1","4","0","0","113551","1","1","12","0","0","15300","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100135","0","1","0","0","1","4","0","0","113552","1","1","12","0","0","15400","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100136","0","1","0","0","1","4","0","0","113553","1","1","12","0","0","15500","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100137","0","1","0","0","1","4","0","0","113581","1","1","12","0","0","15600","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100138","0","1","0","0","1","4","0","0","123582","1","1","12","0","0","15700","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100139","0","1","0","0","1","4","0","0","113611","1","1","12","0","0","15800","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100140","0","1","0","0","1","8","0","2","91002","1","5","2","1","0","2","15900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31023","1","50001","1","0","0"
"0","20001","2","2100141","0","1","0","0","1","4","0","0","123583","1","1","12","0","0","16000","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100142","0","1","0","0","1","4","0","0","123612","1","1","12","0","0","16100","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100143","0","1","0","0","1","4","0","0","113614","1","1","12","0","0","16200","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100144","0","1","0","0","1","4","0","0","114222","1","1","12","0","0","16300","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100145","0","1","0","0","1","4","0","0","124251","1","1","12","0","0","16400","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100146","0","1","0","0","1","4","0","0","114252","1","1","12","0","0","16500","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100147","0","1","0","0","1","4","0","0","114281","1","1","12","0","0","16600","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100148","0","1","0","0","1","4","0","0","124311","1","1","12","0","0","16700","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100149","0","1","0","0","1","4","0","0","114341","1","1","12","0","0","16800","5","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100150","0","1","0","0","1","8","0","2","91002","1","5","2","1","0","3","16900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31049","1","50001","1","0","0"
"0","20001","2","2100151","0","1","0","0","1","4","0","0","124101","1","2","12","0","0","17000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100152","0","1","0","0","1","4","0","0","114102","1","2","12","0","0","17100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100153","0","1","0","0","1","4","0","0","124131","1","2","12","0","0","17200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100154","0","1","0","0","1","4","0","0","114132","1","2","12","0","0","17300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100155","0","1","0","0","1","4","0","0","124161","1","2","12","0","0","17400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100156","0","1","0","0","1","4","0","0","114162","1","2","12","0","0","17500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100157","0","1","0","0","1","4","0","0","114191","1","2","12","0","0","17600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100158","0","1","0","0","1","4","0","0","124192","1","2","12","0","0","17700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100159","0","1","0","0","1","4","0","0","114221","1","2","12","0","0","17800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100160","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","17900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31053","1","50001","2","0","0"
"0","20001","2","2100161","0","1","0","0","1","4","0","0","124101","1","2","12","0","0","18000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100162","0","1","0","0","1","4","0","0","114102","1","2","12","0","0","18100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100163","0","1","0","0","1","4","0","0","124131","1","2","12","0","0","18200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100164","0","1","0","0","1","4","0","0","124071","1","2","12","0","0","18300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100165","0","1","0","0","1","4","0","0","114011","1","2","12","0","0","18400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100166","0","1","0","0","1","4","0","0","114072","1","2","12","0","0","18500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100167","0","1","0","0","1","4","0","0","114041","1","2","12","0","0","18600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100168","0","1","0","0","1","4","0","0","124042","1","2","12","0","0","18700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100169","0","1","0","0","1","4","0","0","114012","1","2","12","0","0","18800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100170","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","18900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31011","1","50001","2","0","0"
"0","20001","2","2100171","0","1","0","0","1","4","0","0","124282","1","2","12","0","0","19000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100172","0","1","0","0","1","4","0","0","114222","1","2","12","0","0","19100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100173","0","1","0","0","1","4","0","0","124312","1","2","12","0","0","19200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100174","0","1","0","0","1","4","0","0","124342","1","2","12","0","0","19300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100175","0","1","0","0","1","4","0","0","114252","1","2","12","0","0","19400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100176","0","1","0","0","1","4","0","0","124372","1","2","12","0","0","19500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100177","0","1","0","0","1","4","0","0","114132","1","2","12","0","0","19600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100178","0","1","0","0","1","4","0","0","124432","1","2","12","0","0","19700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100179","0","1","0","0","1","4","0","0","124522","1","2","12","0","0","19800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100180","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","19900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31036","1","50001","2","0","0"
"0","20001","2","2100181","0","1","0","0","1","4","0","0","114162","1","2","12","0","0","20000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100182","0","1","0","0","1","4","0","0","124042","1","2","12","0","0","20100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100183","0","1","0","0","1","4","0","0","114102","1","2","12","0","0","20200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100184","0","1","0","0","1","4","0","0","114072","1","2","12","0","0","20300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100185","0","1","0","0","1","4","0","0","124192","1","2","12","0","0","20400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100186","0","1","0","0","1","4","0","0","114012","1","2","12","0","0","20500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100187","0","1","0","0","1","4","0","0","124282","1","2","12","0","0","20600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100188","0","1","0","0","1","4","0","0","114222","1","2","12","0","0","20700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100189","0","1","0","0","1","4","0","0","124312","1","2","12","0","0","20800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100190","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","20900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31044","1","50001","2","0","0"
"0","20001","2","2100191","0","1","0","0","1","4","0","0","124342","1","2","12","0","0","21000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100192","0","1","0","0","1","4","0","0","114252","1","2","12","0","0","21100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100193","0","1","0","0","1","4","0","0","124372","1","2","12","0","0","21200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100194","0","1","0","0","1","4","0","0","114132","1","2","12","0","0","21300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100195","0","1","0","0","1","4","0","0","124432","1","2","12","0","0","21400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100196","0","1","0","0","1","4","0","0","124522","1","2","12","0","0","21500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100197","0","1","0","0","1","4","0","0","114162","1","2","12","0","0","21600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100198","0","1","0","0","1","4","0","0","124042","1","2","12","0","0","21700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100199","0","1","0","0","1","4","0","0","114102","1","2","12","0","0","21800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100200","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","21900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31023","1","50001","2","0","0"
"0","20001","2","2100201","0","1","0","0","1","4","0","0","114072","1","2","12","0","0","22000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100202","0","1","0","0","1","4","0","0","124192","1","2","12","0","0","22100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100203","0","1","0","0","1","4","0","0","114012","1","2","12","0","0","22200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100204","0","1","0","0","1","4","0","0","124282","1","2","12","0","0","22300","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100205","0","1","0","0","1","4","0","0","114222","1","2","12","0","0","22400","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100206","0","1","0","0","1","4","0","0","124312","1","2","12","0","0","22500","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100207","0","1","0","0","1","4","0","0","124342","1","2","12","0","0","22600","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100208","0","1","0","0","1","4","0","0","114252","1","2","12","0","0","22700","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100209","0","1","0","0","1","4","0","0","124372","1","2","12","0","0","22800","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","94002","12","2100210","0","1","0","0","1","8","0","2","91002","1","8","2","1","0","3","22900","20001","1","4","2","0","140000","0","0","100","0","0","6","0","0","0","31037","1","50001","2","0","0"
"0","20001","2","2100211","0","1","0","0","1","4","0","0","114132","1","2","12","0","0","23000","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100212","0","1","0","0","1","4","0","0","124432","1","2","12","0","0","23100","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
"0","20001","2","2100213","0","1","0","0","1","4","0","0","124522","1","2","12","0","0","23200","8","50001","1","8","2","0","91002","0","0","5","0","0","1","0","0","0","94002","30","0","0","0","0"
