14cc3e61d38028f32bc7a9d5cc57c8a9eef2126b656da97275c61dcb62a0f991,e366d20362c80d8db7c1f32be42f4b1e572a0b60ae322e4c43402700effe5992,21690d2b597638109d50b37fde21639c05e007e4ffcfe6a94ae908c266487790,4ff82afdf9953a7b6a364c91982e712dcb8fb3da603ac7fb248389081f3cd0cc,0ff59744f7911b29e2c08ebde304a0d1a3f5d32d7b266bc83dbe0c64f1e93eb4,ebaa3df77c42511d4f0188a64c9340340be810f73dde06f0a8ec25e3ece2c678,84cb649cc0b98100ea8bc642cc9540d77b57ec1c4e939ead2df650c66af9e169,6ff3bdd188e693eb7c4b570482d6d8918d74b218acb607dd42b20b3e3e1b97af,eaef29140e5bf336daa318e03508ea1422c638ce020c6ae93569555a66c1295a,4b96e7c6f357afd0edfef560bb80d04b2a82997162c62d8b5bd7d971ad67fc24,f36f5395bf91ac6d6e1348316f982c8ba3ca8fde621fcdd24b06597b510a4ff1,f419cb2cebf57e1faa9c444dee4f0a82ed374261135e22413784f2bc514a88f8,8ebfa4de0304464942784e210c6149d932b25694af5a85d134db04633dee7c96,d3e041eac4c5b87ff7ce982e64aa6f1a1036d42d2bf9c44539c6c6a8b3f84dd3,4534273383efe07715fef979dfe0365c324ae927913158183e0a26715709c31f,94b67331bc5cd12e887706be0e0a5237e27e034ebee2c9086fe20980b1e6581b,2b57f6822cc0e4e82d7f3ca2b8d0121ea61de23ed86f1e853ca59b6da258a92e,ed0a2113c0b61be324ad28c06d87ed5d28fa655ef2114f9d983fd9cee196c532,01fb7a0f49730e8258ea6eef3ff11f755535bb07946a8f2a6e4c0d281b6b10e4,3574f6c636991edf13392072b2d3d721ca4631b7bf003dd319c5055142eb6cd3,952b109d056019ec061e0574d45cbbba3e355379db1d23cf6a458eb40d5c4cd4,2c4e90f8cad5790fffc353746c0d6c24ba0ebb56acee71d10dc46406801e752f,b07de01be8990cba3cefedce95859bb6d9d556496a21a35f779a3645f224d502,69d194a3c64d7ee1fdd9e75e2b5c6012d8156ab18eec9e8d173e4477960b48bc,52bddf98fb084928c495c93674392386d2d1fbe8d4e62f5c5c43f7c88e89bca9
"8","0","0","8","璃乃","101101","0","101101","0","【物理】能從後衛降下箭雨，是一名妹妹屬性的弓箭手。\n擁有能提高自己的暴擊率的一般技能，\n還能使傷害次數較高的必殺技，擁有更顯著的效果。","0","2015/04/01 15:00:00","0","101101","450","1","2030/12/31 15:00:00","1.97","0","璃乃","101101","3","6","0","700"
"7","0","0","7","初音","101201","0","101201","0","【魔法】位於後衛，擅長對付物理攻擊型敵軍，\n是一位超能力少女。\n因為能對物理攻擊型的敵軍發揮真正的價值，\n因此可將物理攻擊型的敵軍給一網打盡。","0","2015/04/01 15:00:00","0","101201","450","2","2030/12/31 15:00:00","2.07","0","初音","101201","3","9","0","755"
"7","0","0","7","七七香","101301","0","101301","0","【魔法】從後衛位置施放多采多姿的魔法，是一名魔法宅少女。\n針對體力最多的對象所使用的必殺技或技能，\n是會依敵人的 HP 狀況改變攻擊目標的高威力魔法攻擊。","0","2019/03/27 16:00:00","0","101301","450","2","2030/12/31 15:00:00","2.07","0","七七香","101301","2","9","0","740"
"7","0","0","21","霞","101401","0","101401","0","【魔法】位於後衛，特別強化於妨礙對手行動的名偵探。\n能以造成束縛與混亂的技能來使對手的行動遭受妨礙，\n並展開降低魔法防禦力的領域來解決對手。","0","2019/07/15 16:00:00","0","101401","450","2","2030/12/31 15:00:00","2.27","0","霞","101401","3","9","0","730"
"7","0","0","9","美里","101501","0","101501","0","【魔法】位於後衛支援使用魔法的角色，是大家的老師。\n負責必殺技的 HP 恢復及提升魔法防禦，持續恢復前方角色 HP，大幅提升己方的持久度。","0","2015/04/01 15:00:00","0","101501","450","2","2030/12/31 15:00:00","2.27","0","美里","101501","2","9","0","735"
"8","0","0","8","鈴奈","101601","0","101601","0","【物理】會從後衛進行暴擊攻擊的超級名模。\n暴擊的傷害不僅能使傷害增倍，\n再加上還能靠技能提升攻擊力，使破壞力更甚。","0","2015/04/01 15:00:00","0","101601","450","1","2030/12/31 15:00:00","1.97","0","鈴奈","101601","2","15","0","705"
"1","0","0","1","香織","101701","0","101701","0","【物理】在最前線利用累積技能賺傷害的南國少女。\n一旦發動「精神統一」技能，香織的攻擊會隨次數\n對敵人累積效果，後續的攻擊會逐漸增加。","0","2015/04/01 15:00:00","0","101701","450","1","2030/12/31 15:00:00","2.17","0","香織","101701","2","4","0","145"
"5","0","0","5","伊緒","101801","0","101801","0","【魔法】在後方誘惑全體敵人的性感老師。\n以奪取敵人ＴＰ技能使其必殺技延遲發動，\n或施放誘惑的必殺技，使戰場陷入大混亂。","0","2015/04/01 15:00:00","0","101801","450","2","2030/12/31 15:00:00","2.6","0","伊緒","101801","3","15","0","715"
"5","0","0","5","美美","102001","0","102001","0","【物理】位於中衛，崩毀敵方前衛，是一隻小兔兔女孩。\n必殺技為，在給予離自己最近的敵人大幅傷害後，\n能順便攻擊到該對象旁邊的敵軍，能有效早期攻略敵人的前衛。","0","2015/04/01 15:00:00","0","102001","450","1","2030/12/31 15:00:00","2.125","0","美美","102001","2","13","0","360"
"3","0","0","3","胡桃","102101","0","102101","0","【物理】位於前衛，能守護己方，是一名極度害羞的女孩子。\n技能能提高自己周圍的物理、魔法防禦力，\n並且能使接近的敵方暈眩難以靠近。","0","2015/04/01 15:00:00","0","102101","450","1","2030/12/31 15:00:00","1.675","0","胡桃","102101","1","3","0","240"
"6","0","0","6","依里","102201","0","102201","0","【魔法】位於中衛，發散強力的魔法，是雙胞胎中的姊姊。\n可以犧牲自身的 HP，來增強魔法攻擊力，\n能使得必殺技與技能的威力更上一層樓。","0","2015/04/01 15:00:00","0","102201","450","2","2030/12/31 15:00:00","2.19","0","依里","102201","1","14","0","575"
"3","0","0","3","綾音","102301","0","102301","0","【物理】位於前衛，能使戰場混亂，是一個熊孩子。\n在以必殺技將對手吹飛的同時，以暈眩及給予大幅度的傷害使敵方陣形大亂。","0","2015/04/01 15:00:00","0","102301","450","1","2030/12/31 15:00:00","1.425","0","綾音","102301","2","3","0","210"
"7","0","0","7","鈴莓","102501","0","102501","0","【魔法】位於後衛，同時擅長恢復擊攻擊的冒失女僕。\n可一邊恢復己方 HP 一邊提高物理攻擊力的技能，適合與負責攻擊的中衛、後衛搭配。","0","2015/04/01 15:00:00","0","102501","450","2","2030/12/31 15:00:00","2.27","0","鈴莓","102501","1","3","0","720"
"6","0","0","6","鈴","102601","0","102601","0","【物理】中衛，能加強物理攻擊的怕麻煩的少女。\n能同時提升己方的物理攻擊力及魔法防禦，能同時支援隊伍的攻守兩方。","0","2015/04/01 15:00:00","0","102601","450","1","2030/12/31 15:00:00","2.34","0","鈴","102601","2","3","0","550"
"3","0","0","3","惠理子","102701","0","102701","0","【物理】位於前衛，以毒技能粉碎敵人，通稱破壞者。\n擁有最頂級的攻擊力，用必殺技給予敵人致命一擊時，\n攻擊力會一次次地向上提升。","0","2015/04/01 15:00:00","0","102701","450","1","2030/12/31 15:00:00","1.425","0","惠理子","102701","2","11","0","230"
"4","0","0","4","咲戀","102801","0","102801","0","【物理】位於中衛，能瞬間翻轉局勢，大家的咲戀媽媽。\n有著ＨＰ越低，傷害力就越高的必殺技，\n和可以恢復己方的技能，一口氣逆轉局勢。","0","2015/04/01 15:00:00","0","102801","450","1","2030/12/31 15:00:00","2.09","0","咲戀","102801","3","3","0","430"
"4","0","0","4","望","102901","0","102901","0","【物理】位於前衛，成為大家的防護的偶像望望。\n當她立於舞台上時，能夠大大提升己方的物理攻擊力，\n並且還可以一人擔下敵方的注意。","0","2015/04/01 15:00:00","0","102901","450","1","2030/12/31 15:00:00","1.965","0","望","102901","3","10","0","160"
"5","0","0","5","妮諾","103001","0","103001","0","【物理】位於中衛，能反覆操作強力的範圍攻擊，是擅用忍法的熟手。\n當範圍攻擊的技能將敵人擊敗時，可大幅地累積 TP，\n發動強力必殺技的頻率也隨之提高。","0","2015/04/01 15:00:00","0","103001","450","1","2030/12/31 15:00:00","2.25","0","妮諾","103001","3","12","0","415"
"5","0","0","5","忍","103101","0","103101","0","【物理】位於中衛，能召喚父親的骷髏頭戰鬥的通靈少女。\n召喚來的父親除了能和自己分開攻擊之外，\n還能夠替自己抵擋傷害。","0","2015/04/01 15:00:00","0","103101","450","1","2030/12/31 15:00:00","2.25","0","忍","103101","2","14","0","365"
"5","0","0","5","秋乃","103201","0","103201","0","【物理】位於前衛，能大鬧攻擊，是一名千金小姐劍士。\n能夠在自身周遭創造出能使夥伴恢復的領域。而挺身佇立前線的無畏身影，更不負身為名家之名。","0","2015/04/01 15:00:00","0","103201","450","1","2030/12/31 15:00:00","2.125","0","秋乃","103201","3","8","0","180"
"6","0","0","6","真陽","103301","0","103301","0","【物理】位於中衛，可擾亂敵人動作的牧場主人。\n能將敵方的前衛擊退，進而崩壞敵方陣形，逼迫其他敵人成為對象攻擊範圍。","0","2015/04/01 15:00:00","0","103301","450","1","2030/12/31 15:00:00","2.34","0","真陽","103301","2","5","0","395"
"5","0","0","5","優花梨","103401","0","103401","0","【物理】位於中衛，能以屏障和恢復守護己方的曾經的聖戰士。\n能夠操作受傷的己方角色恢復 HP 與 TP 的技能，進而在你來我往的消耗戰中，給出相當關鍵的支援。","0","2015/04/01 15:00:00","0","103401","450","1","2030/12/31 15:00:00","2.4","0","優花梨","103401","1","8","0","405"
"7","0","0","7","鏡華","103601","0","103601","0","【魔法】位於後衛，能施以強力魔法攻擊的小小優等生。\n藉由技能，能瞬間提高魔法攻擊力後施放必殺技，\n對敵方單體的威力卓越。","0","2015/04/01 15:00:00","0","103601","450","2","2030/12/31 15:00:00","2.07","0","鏡華","103601","3","0","0","810"
"4","0","0","4","智","103701","0","103701","0","【物理】在前線施展快速斬擊屠殺敵人的劍術少女。\n必殺技則是使自己的攻擊力和行動速度上升，\n將其他攻擊技能的殲滅能力提高到極限來輾壓敵人。","0","2019/01/09 16:00:00","0","103701","450","1","2030/12/31 15:00:00","1.965","0","智","103701","3","2","0","220"
"8","0","0","8","栞","103801","0","103801","0","【物理】從最後方連續施展高火力技能的狙擊手。\n擁有造成傷害後接著恢復ＴＰ的技能，\n可以快速發動強力的必殺技。","0","2015/04/01 15:00:00","0","103801","450","1","2030/12/31 15:00:00","1.97","0","栞","103801","2","5","0","710"
"8","0","0","8","碧","104001","0","104001","0","【物理】從最後方射出異常狀態之箭，孤獨的射手。\n透過和傷害共同施加的毒或麻痺等追加效果，\n就算是防御力高的敵人也能確實地削減其ＨＰ。","0","2015/04/01 15:00:00","0","104001","450","1","2030/12/31 15:00:00","1.97","0","碧","104001","1","9","0","785"
"7","0","0","7","千歌","104201","0","104201","0","【魔法】位於後衛，能支持前衛戰鬥的唱喚士。\n能以必殺技，唱喚能幫助夥伴恢復，\n以及攻擊敵人的精靈到最前線。","0","2015/04/01 15:00:00","0","104201","450","2","2030/12/31 15:00:00","2.27","0","千歌","104201","2","10","0","790"
"5","0","0","5","真琴","104301","0","104301","0","【物理】位於前衛，能削弱對手的防禦力，是一名正義的獸人。\n能夠降低敵方的防禦力，並且確確實實地給予傷害，\n以便盡早突破敵方防守。","0","2015/04/01 15:00:00","0","104301","450","1","2030/12/31 15:00:00","2.125","0","真琴","104301","3","4","0","165"
"3","0","0","3","伊莉亞","104401","0","104401","0","【魔法】位於中衛，削弱生命來攻擊的「統御黑夜之人」。\n以自己 HP 交換而發出的技能擁有高度殲滅能力，範圍攻擊的威力無人能及。","0","2018/10/22 16:00:00","0","104401","450","2","2030/12/31 15:00:00","1.425","0","伊莉亞","104401","3","12","0","425"
"2","0","0","2","空花","104501","0","104501","0","【物理】在前方擔任誘餌，吸收攻擊後瘋狂爆發的超Ｍ少女。\n透過必殺技對自己張開魔法屏障，\n吸收敵人的魔法攻擊來恢復ＨＰ。","0","2015/04/01 15:00:00","0","104501","450","1","2030/12/31 15:00:00","2.375","0","空花","104501","2","12","0","130"
"2","0","0","2","珠希","104601","0","104601","0","【物理】位於前衛，擅長魔法隊伍的隨心所欲的貓娘。\n專門攻擊「魔法攻擊力最高」的敵人，\n以降低傷害及魔法攻擊力，並吸收 TP。","0","2015/04/01 15:00:00","0","104601","450","1","2030/12/31 15:00:00","2.25","0","珠希","104601","2","8","0","215"
"5","0","0","5","純","104701","0","104701","0","【物理】在最前方施展完全防禦技能的騎士團長。\n必殺技則可展開任何傷害都能吸收的屏障。\n尤其以長期戰中的壓倒性防禦能力自豪。","0","2015/04/01 15:00:00","0","104701","450","1","2030/12/31 15:00:00","2.125","0","純","104701","3","2","0","135"
"6","0","0","6","美冬","104801","0","104801","0","【物理】位於中衛，擁有暈眩與恢復的技能的傭兵戰士。\n擁有高度防禦能力及自我恢復能力，\n能使中衛的防守更為堅固，支撐整個隊伍。","0","2015/04/01 15:00:00","0","104801","450","1","2030/12/31 15:00:00","2.19","0","美冬","104801","2","8","0","420"
"5","0","0","5","靜流","104901","0","104901","0","【物理】位於前衛，可守護己方免於物理攻擊，\n是一位姊姊。\n一般技能可以展開物理無效的屏障，不僅能夠保護同伴全員\n還能再於自身添加物理吸收屏障，進而挺身討伐敵方前衛。","0","2015/04/01 15:00:00","0","104901","450","1","2030/12/31 15:00:00","2.375","0","靜流","104901","3","6","0","285"
"7","0","0","7","美咲","105001","0","105001","0","【魔法】位於後衛，能施放範圍攻擊的淑女小魔女。\n擁有能多次範圍攻擊的技能，\n以及能攻擊敵方全體的必殺技，擅長範圍殲滅。","0","2015/04/01 15:00:00","0","105001","450","2","2030/12/31 15:00:00","2.07","0","美咲","105001","1","15","0","760"
"5","0","0","5","深月","105101","0","105101","0","【物理】位於中衛，能弱化敵方領域，是一位獨眼惡魔。\n領域的持續時間雖然不長，\n但卻能大幅度減少範圍內的敵方之物理防禦力。","0","2015/04/01 15:00:00","0","105101","450","1","2030/12/31 15:00:00","2.25","0","深月","105101","2","11","0","565"
"4","0","0","4","莉瑪","105201","0","105201","0","【物理】在最前方守護夥伴的戀愛少女。\n戰鬥開始後不久就會朝最前線突進，\n挺身擋在敵人眼前。","0","2015/04/01 15:00:00","0","105201","450","1","2030/12/31 15:00:00","2.215","0","莉瑪","105201","1","5","0","105"
"4","0","0","4","莫妮卡","105301","0","105301","0","【物理】位於中衛，能鼓舞己方進攻，是一位女軍人。\n不僅能大幅度增加全體的物理、魔法攻擊力，\n就連攻擊速度都能提升，使戰鬥得以盡早結束。","0","2015/04/01 15:00:00","0","105301","450","1","2030/12/31 15:00:00","2.24","0","莫妮卡","105301","3","12","0","410"
"1","0","0","1","紡希","105401","0","105401","0","【物理】位於前衛，特化妨礙敵人技能的裁縫師女孩。\n除了可強制移動敵人使敵方陣形瓦解，\n還可降低對手的移動速度、行動速度，使其反擊變得遲緩。","0","2018/11/08 16:00:00","0","105401","450","1","2030/12/31 15:00:00","2.42","0","紡希","105401","2","10","0","195"
"48","0","0","48","步未","105501","0","105501","0","【物理】位於中衛，竄來竄去地對敵人來干擾的純情少女。\n除了能造成敵人暈眩的技能以外，必殺技更是能夠使對方\n造成黑暗與混亂狀態，進而來造成敵人的麻煩。","0","2019/07/26 16:00:00","0","105501","450","1","2030/12/31 15:00:00","2.34","0","步未","105501","1","12","0","510"
"4","0","0","4","流夏","105601","0","105601","0","【物理】在前方為夥伴揮劍的豪氣大姊。\n擁有能夠反擊對手的挑釁招數，\n降低敵人防禦力的必殺技，在攻防兩面都能發揮實力。","0","2019/03/13 16:00:00","0","105601","450","1","2030/12/31 15:00:00","1.965","0","流夏","105601","3","2","0","158"
"4","0","0","4","吉塔","170101","0","105701","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","0","2015/04/01 15:00:00","0","105701","450","1","2030/12/31 15:00:00","1.965","0","吉塔","105701","3","4","0","245"
"5","0","0","5","貪吃佩可","105801","0","105801","0","【物理】位於前衛，全力保護同伴，是一位貪吃的劍士。\n能夠增加 HP，也能恢復自己的 HP，\n擔任己方的保護牆的角色。","0","2015/04/01 15:00:00","0","105801","450","1","2030/12/31 15:00:00","2.25","0","貪吃佩可","105801","1","1","0","155"
"6","0","0","6","可可蘿","105901","0","105901","0","【物理】位於中衛，無論是輔助還是攻擊皆能支援，是一位負責指引迷津的巫女。\n必殺技能增加己方全體的攻擊力，\n且有使自己恢復的功能，因此能持續支援。","0","2015/04/01 15:00:00","0","105901","450","1","2030/12/31 15:00:00","2.34","0","可可蘿","105901","1","1","0","500"
"7","0","0","7","凱留","106001","0","106001","0","【魔法】位於後衛，能施以強力的全體攻擊，是一隻頑強的貓娘。\n技能可以使敵人的物理、魔法防禦力雙雙減弱，\n對於綜合編成隊伍的戰鬥中有著奇效。","0","2015/04/01 15:00:00","0","106001","450","2","2030/12/31 15:00:00","2.07","0","凱留","106001","1","1","0","750"
"2","0","0","2","矛依未","106101","0","106101","0","【物理】位於前衛，揮舞著傳說之劍「天樓霸斷劍」的少女。\n使著那輕攻擊的通常戰鬥風格於轉眼之間，在必殺技發動\n後所執起的那把「天樓霸斷劍」，能將敵人一掃而空。","1","2026/03/01 16:00:00","0","106101","450","1","2026/03/04 15:59:59","1.8","0","矛依未","106101","3","7","0","162"
"8","0","0","8","亞里莎","106301","0","106301","0","【物理】位於後衛，擅長長期戰的森林守護者見習生。\n能藉由恢復 TP 迅速發動必殺技。\n並且由於使用後技能效果會上升，具有高度的殲滅能力。","0","2015/04/01 15:00:00","0","106301","450","1","2030/12/31 15:00:00","1.97","0","亞里莎","106301","3","1","0","625"
"4","0","0","4","雪菲","106401","0","106401","0","【物理】位於中衛，操縱冰雪冰凍消滅敵人的冰龍少女。\n消耗發動必殺技所獲得的【冰龍之印】，\n增幅技能的效果，以清廉的劍技斬殺敵人。","0","2021/06/19 16:00:00","0","106401","450","1","2030/12/31 15:00:00","1.84","0","雪菲","106401","3","1","0","368"
"1","0","0","1","嘉夜","106501","0","106501","0","【物理】位於前衛，用拳頭痛毆敵人的龍人族打手。\n先以技能提升自己的物理攻擊力，再全神貫注所釋放\n而出的第一發必殺技，擁有著引以為傲的超大破壞力。","0","2020/03/19 16:00:00","0","106501","450","1","2030/12/31 15:00:00","2.17","0","嘉夜","106501","3","17","0","168"
"3","0","0","3","祈梨","106601","0","106601","0","【物理】位於前衛，擅長範圍攻擊與嘴上功夫的龍人少女。\n必殺技能夠將範圍內的敵人一同擊飛，\n打亂敵人陣型後將敵人一口氣燒之殆盡。","0","2020/09/16 16:00:00","0","106601","450","1","2030/12/31 15:00:00","1.55","0","祈梨","106601","3","17","0","197"
"7","0","0","21","帆稀","106701","0","106701","0","【魔法】位於後衛，以無窮魔力支配一切的龍之首領。\n能以龍眼掌握阻擋的敵人，使用多樣的技能來降低敵人\n對魔法攻擊的耐力，並使出雷霆，一擊將敵人化為灰燼。","1","2026/03/01 16:00:00","0","106701","450","2","2026/03/04 15:59:59","2.27","0","帆稀","106701","3","17","0","727"
"4","0","0","4","拉比林斯達","106801","0","106801","0","【物理】位於中衛，能自在創造萬物的「迷宮女王」。\n解放七冠權能的必殺技能夠極大幅度強化自身，\n釋放無以比擬的攻擊力殲滅敵對之人。","1","2026/03/01 16:00:00","0","106801","450","1","2026/03/04 15:59:59","1.55","0","拉比林斯達","106801","3","6","0","560"
"45","0","0","0","霸瞳皇帝","106901","0","106901","0","【物理】位於後衛，眼裡寄宿著天上明星，朝霸道前進的\n霸皇。能解放權能來解除敵方全體的護盾與所有能力提升\n效果，然後以降低耐力的技能、涵蓋複數敵人的\n廣範圍攻擊來殲滅敵方。","1","2023/03/15 16:00:00","0","106901","450","1","2030/12/31 15:00:00","2","0","霸瞳皇帝","106901","3","1","0","660"
"0","0","0","0","似似花","107001","0","107001","0","【魔法】位於後衛，創造分身來凌駕敵人的變貌大妃。\n分身將施展出與似似花本人相同的技能對敵人進行攻擊。\n那攻擊次數的密度與壓制力的高度，使人望塵莫及。","1","2026/03/01 16:00:00","0","107001","450","2","2026/03/04 15:59:59","2","0","似似花","107001","3","1","0","660"
"4","0","0","10","克莉絲提娜","107101","0","107101","0","【物理】在前方擁有絕對壓制力的『誓約女君』。\n同時擁有攻防一體超大破壞力的必殺技，\n以及可將其加速發動的ＴＰ上升技能。","1","2026/03/01 16:00:00","0","107101","450","1","2026/03/04 15:59:59","2","0","克莉絲提娜","107101","3","2","0","290"
"5","0","0","5","貪吃佩可（夏日）","107501","0","107501","0","【物理】位於前衛，可施展強烈的範圍攻擊，是海岸邊的公主。\n吃了刨冰一口氣提升物理攻擊力後，\n可施展必殺技消滅前方的敵人。","1","2025/10/21 16:00:00","0","107501","450","1","2025/10/29 15:59:59","2.125","0","貪吃佩可（夏日）","107501","3","1","0","235"
"6","0","0","6","可可蘿（夏日）","107601","0","107601","0","【物理】位於中衛，是位可為物理角色進行輔助的治癒巫女。\n擁有為ＨＰ最少的我方單體進行特大幅度恢復的技能，\n可瞬間治癒我方瀕死的角色。","1","2018/12/03 16:00:00","0","107601","450","1","2030/12/31 15:00:00","2.34","0","可可蘿（夏日）","107601","1","1","0","535"
"7","0","0","7","鈴莓（夏日）","107701","0","107701","0","【魔法】位於後衛擁有優秀的防衛能力，夏天的冒失女僕。\n除可提升我方全體的防禦力及施加持續恢復HP的狀態外，\n更可呼叫如城牆般的魔像，替戰線帶來支援。","1","2025/10/21 16:00:00","0","107701","450","2","2025/10/29 15:59:59","2.07","0","鈴莓（夏日）","107701","3","3","0","775"
"7","0","0","7","凱留（夏日）","107801","0","107801","0","【魔法】位於後衛，可施展強力單體攻擊的盛夏貓娘。\n以技能降低敵人的魔法防禦力後，\n不斷對敵方單體施放魔法攻擊，能夠帶來大量的傷害。","1","2025/10/21 16:00:00","0","107801","450","2","2025/10/29 15:59:59","1.92","0","凱留（夏日）","107801","3","1","0","780"
"2","0","0","2","珠希（夏日）","107901","0","107901","0","【物理】位於前衛施放連續攻擊，是海邊的隨性貓娘。\n可隨機對敵方造成總計４次單體攻擊的必殺技，\n雖然目標是隨機的但威力卻相當出色。","1","2025/10/21 16:00:00","0","107901","450","1","2025/10/29 15:59:59","2","0","珠希（夏日）","107901","3","8","0","225"
