c93b90bb32e143027e06d211a6dc824176ed61da53cd9878700d2dae17a2dad1,42696df6f0fd94fb1675e01838279f023f5b8563822d5c107db9a700af7c532f,7602d3ea012c83af77b792b16e47cfb6a73664cd6c2971476708586251a20ec9,1804a63b1dc2236c2f8d03e63ed5672fc4eb6e9412cc7c01f04f199da51358e8,5a60c16c8863ecd93bc3ed4092d55fa0d6ae47f2d60fd072e078f633da35b786,c3f4cc2e55b5b95850bb50a2260d9e769b838fed5da13645c0b83d1506706960,54517501392e39973a7b29d2cc97506247d8e90740d1bcc18c8630241dbde32c,56f5abdfcb5da35c2b938231602f45ffbe3e3be60467c9681238d5f974b7531a,2410e4a5dd1dc112c95707363b82ef36bdc4624687d45ce4b5992055599a1f95,8ca8d6226d4679c19e27f7fa9860ded66dbb6d07bc88749ccd7941358861e7ce,6c1f9ec48dd36ad27431e2555be86f3f33492858f80ac531b752ae4eac35e8d6,4063bde837f3ce615f6986725b2453d14c2c55368e030af7f09aad4e8d752258,b950d1704a2d90688b06aff905d36954dd328a54927b88165680c9590a13a4f6,9523f521d1f7423464f689d0676dd0f482a700eb5a00bb40ac3de4de1a25c8bb,0f565661a19cbf241f04eee83e1922c84bf7a654cc3bbfe16946f1618e4e59bf,224f6a1ca35a0033bb1c780eeb0819739206569bb3f7ac73109e3012c2851277,bf46693225017da85ea4bb09d1422eb7a9d25f98eb39c3e11bdc2ea8f8908203,c4b47fe70b8622230d369cdd897331b86e618f41e043a4feaf6a857b400c3ae9,61c6b2218af1e0e63fff337b1dfdeecbcddfc8d1a6134850cee8f1321fe67034,db40820b0ee0026582912256910c17ff93c4a33211d89bf8de5fe07de18dc08c,2d5513e2a65d607f2b767ba5f98e80668f464e39d36c9210150d3035da8822e9,6005dfeefedd7719948b581ac2c58a89f3e164fdc7eb3fe3f10617f41ab47a09,3b1447d786e245caba45053fb5a6772c0f8cea3b738a3706f8bbb899a6a8ff31,6c10846acb0696cf6a14f9fa330022ef6089f2dc787eb76aa1cd538994ace081
"0","0","於「精選轉蛋」進行10連抽40次(4/19 1559截止)","903","30021","0","0","2019/04/19 15:59:59","0","20903021","0","401","20903015","0","1","20903021","0","2019/04/03 16:00:00","40","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽10次(5/7 1559截止)","903","30022","0","0","2019/05/07 15:59:59","0","20903022","0","401","20903010","0","1","20903022","0","2019/04/19 16:00:00","10","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽20次(5/7 1559截止)","903","30022","0","0","2019/05/07 15:59:59","0","20903023","0","401","20903011","0","1","20903023","0","2019/04/19 16:00:00","20","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽30次(5/7 1559截止)","903","30022","0","0","2019/05/07 15:59:59","0","20903024","0","401","20903012","0","1","20903024","0","2019/04/19 16:00:00","30","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽40次(5/7 1559截止)","903","30022","0","0","2019/05/07 15:59:59","0","20903025","0","401","20903016","0","1","20903025","0","2019/04/19 16:00:00","40","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽10次(5/14 1559截止)","903","50023","0","0","2019/05/14 15:59:59","0","20903026","0","401","20903017","0","1","20903026","0","2019/05/07 16:00:00","10","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽20次(5/14 1559截止)","903","50023","0","0","2019/05/14 15:59:59","0","20903027","0","401","20903017","0","1","20903027","0","2019/05/07 16:00:00","20","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽30次(5/14 1559截止)","903","50023","0","0","2019/05/14 15:59:59","0","20903028","0","401","20903017","0","1","20903028","0","2019/05/07 16:00:00","30","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽40次(5/14 1559截止)","903","50023","0","0","2019/05/14 15:59:59","0","20903029","0","401","20903017","0","1","20903029","0","2019/05/07 16:00:00","40","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽50次(5/14 1559截止)","903","50023","0","0","2019/05/14 15:59:59","0","20903030","0","401","20903018","0","1","20903030","0","2019/05/07 16:00:00","50","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽10次(6/17 1559截止)","903","30025","0","0","2019/06/17 15:59:59","0","20903031","0","401","20903010","0","1","20903031","0","2019/06/03 16:00:00","10","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽20次(6/17 1559截止)","903","30025","0","0","2019/06/17 15:59:59","0","20903032","0","401","20903011","0","1","20903032","0","2019/06/03 16:00:00","20","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽30次(6/17 1559截止)","903","30025","0","0","2019/06/17 15:59:59","0","20903033","0","401","20903012","0","1","20903033","0","2019/06/03 16:00:00","30","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽40次(6/17 1559截止)","903","30025","0","0","2019/06/17 15:59:59","0","20903034","0","401","20903019","0","1","20903034","0","2019/06/03 16:00:00","40","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽10次(7/1 1559截止)","903","30026","0","0","2019/07/01 15:59:59","0","20903035","0","401","20903010","0","1","20903035","0","2019/06/17 16:00:00","10","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽20次(7/1 1559截止)","903","30026","0","0","2019/07/01 15:59:59","0","20903036","0","401","20903011","0","1","20903036","0","2019/06/17 16:00:00","20","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽30次(7/1 1559截止)","903","30026","0","0","2019/07/01 15:59:59","0","20903037","0","401","20903012","0","1","20903037","0","2019/06/17 16:00:00","30","0","0","0","0","0"
"0","0","於「精選轉蛋」進行10連抽40次(7/1 1559截止)","903","30026","0","0","2019/07/01 15:59:59","0","20903038","0","401","20903020","0","1","20903038","0","2019/06/17 16:00:00","40","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904001","0","402","20904001","0","1","910","0","2019/02/01 12:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904002","0","402","20904002","0","1","910","0","2019/02/01 12:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904003","0","402","20904003","0","1","910","0","2019/02/01 12:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904004","0","402","20904004","0","1","910","0","2019/02/01 12:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904005","0","402","20904005","0","1","910","0","2019/02/01 12:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904006","0","402","20904006","0","1","910","0","2019/02/01 12:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」12次(2/13 1559截止)","904","9040001","0","0","2019/02/13 15:59:59","0","20904007","0","402","20904007","0","1","910","0","2019/02/01 12:00:00","12","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904008","0","402","20904008","0","1","910","0","2019/02/13 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904009","0","402","20904009","0","1","910","0","2019/02/13 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904010","0","402","20904010","0","1","910","0","2019/02/13 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904011","0","402","20904011","0","1","910","0","2019/02/13 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904012","0","402","20904012","0","1","910","0","2019/02/13 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(2/27 1559截止)","904","9040002","0","0","2019/02/27 15:59:59","0","20904013","0","402","20904013","0","1","910","0","2019/02/13 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904014","0","402","20904014","0","1","910","0","2019/02/27 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904015","0","402","20904015","0","1","911","0","2019/02/27 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904016","0","402","20904016","0","1","912","0","2019/02/27 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904017","0","402","20904017","0","1","913","0","2019/02/27 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904018","0","402","20904018","0","1","914","0","2019/02/27 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(3/13 1559截止)","904","9040003","0","0","2019/03/13 15:59:59","0","20904019","0","402","20904019","0","1","915","0","2019/02/27 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904020","0","402","20904020","0","1","910","0","2019/03/13 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904021","0","402","20904021","0","1","911","0","2019/03/13 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904022","0","402","20904022","0","1","912","0","2019/03/13 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904023","0","402","20904023","0","1","913","0","2019/03/13 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904024","0","402","20904024","0","1","914","0","2019/03/13 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(3/27 1559截止)","904","9040003","0","0","2019/03/27 15:59:59","0","20904025","0","402","20904019","0","1","915","0","2019/03/13 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904026","0","402","20904025","0","1","20904026","0","2019/04/03 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904027","0","402","20904026","0","1","20904027","0","2019/04/03 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904028","0","402","20904027","0","1","20904028","0","2019/04/03 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904029","0","402","20904028","0","1","20904029","0","2019/04/03 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904030","0","402","20904029","0","1","20904030","0","2019/04/03 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(4/19 1559截止)","904","9040003","0","0","2019/04/19 15:59:59","0","20904031","0","402","20904019","0","1","20904031","0","2019/04/03 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」2次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904032","0","402","20904030","0","1","20904032","0","2019/04/12 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」4次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904033","0","402","20904031","0","1","20904033","0","2019/04/12 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」6次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904034","0","402","20904032","0","1","20904034","0","2019/04/12 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」8次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904035","0","402","20904033","0","1","20904035","0","2019/04/12 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」10次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904036","0","402","20904034","0","1","20904036","0","2019/04/12 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」12次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904037","0","402","20904030","0","1","20904037","0","2019/04/12 16:00:00","12","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」14次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904038","0","402","20904031","0","1","20904038","0","2019/04/12 16:00:00","14","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」16次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904039","0","402","20904032","0","1","20904039","0","2019/04/12 16:00:00","16","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」18次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904040","0","402","20904033","0","1","20904040","0","2019/04/12 16:00:00","18","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」20次(4/19 1559截止)","904","9040004","0","0","2019/04/19 15:59:59","0","20904041","0","402","20904034","0","1","20904041","0","2019/04/12 16:00:00","20","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904042","0","402","20904035","0","1","20904042","0","2019/04/19 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904043","0","402","20904036","0","1","20904043","0","2019/04/19 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904044","0","402","20904037","0","1","20904044","0","2019/04/19 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904045","0","402","20904038","0","1","20904045","0","2019/04/19 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904046","0","402","20904039","0","1","20904046","0","2019/04/19 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(5/7 1559截止)","904","9040003","0","0","2019/05/07 15:59:59","0","20904047","0","402","20904019","0","1","20904047","0","2019/04/19 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」2次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904048","0","402","20904040","0","1","20904048","0","2019/04/26 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」4次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904049","0","402","20904040","0","1","20904049","0","2019/04/26 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」6次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904050","0","402","20904040","0","1","20904050","0","2019/04/26 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」8次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904051","0","402","20904040","0","1","20904051","0","2019/04/26 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」10次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904052","0","402","20904041","0","1","20904052","0","2019/04/26 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」12次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904053","0","402","20904040","0","1","20904053","0","2019/04/26 16:00:00","12","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」14次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904054","0","402","20904040","0","1","20904054","0","2019/04/26 16:00:00","14","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」16次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904055","0","402","20904040","0","1","20904055","0","2019/04/26 16:00:00","16","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」18次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904056","0","402","20904040","0","1","20904056","0","2019/04/26 16:00:00","18","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」20次(5/5 2359截止)","904","9040004","0","0","2019/05/05 23:59:59","0","20904057","0","402","20904042","0","1","20904057","0","2019/04/26 16:00:00","20","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」1次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904058","0","402","20904043","0","1","20904058","0","2019/05/07 16:00:00","1","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」2次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904059","0","402","20904044","0","1","20904059","0","2019/05/07 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」4次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904060","0","402","20904045","0","1","20904060","0","2019/05/07 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」6次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904061","0","402","20904046","0","1","20904061","0","2019/05/07 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」8次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904062","0","402","20904047","0","1","20904062","0","2019/05/07 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」10次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904063","0","402","20904048","0","1","20904063","0","2019/05/07 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主奇幻包」12次(5/28 1559截止)","904","9040003","0","0","2019/05/28 15:59:59","0","20904064","0","402","20904049","0","1","20904064","0","2019/05/07 16:00:00","12","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」2次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904065","0","402","20904050","0","1","20904065","0","2019/05/14 16:00:00","2","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」4次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904066","0","402","20904050","0","1","20904066","0","2019/05/14 16:00:00","4","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」6次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904067","0","402","20904050","0","1","20904067","0","2019/05/14 16:00:00","6","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」8次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904068","0","402","20904050","0","1","20904068","0","2019/05/14 16:00:00","8","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」10次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904069","0","402","20904051","0","1","20904069","0","2019/05/14 16:00:00","10","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」12次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904070","0","402","20904050","0","1","20904070","0","2019/05/14 16:00:00","12","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」14次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904071","0","402","20904050","0","1","20904071","0","2019/05/14 16:00:00","14","0","0","0","0","0"
"0","0","禮包加碼送-獲得「公主補給包」16次(5/21 1559截止)","904","9040004","0","0","2019/05/21 15:59:59","0","20904072","0","402","20904050","0","1","20904072","0","2019/05/14 16:00:00","16","0","0","0","0","0"
