4f64bbf2c689eaa61e3d3953ac3fc3e1329b17fce545cf2bc57bec73b06e77e4,d015b140d679c19e15884ee1a9e632cfbad7f1e337f6eafc7747427e3cdea602,a42f04f54bf343b9a7b64aacfec7326e67f572b4f2dd4abee280f458bc73bab9,ec4341ca0650f4555894624305820529cc07f453ac30d120b900246000db6ea1,527bde6cc4ae73d4766b471226570941e59e4c8160471da71a0ac29c698eb410,fcaf00d13e72765d68f7f906ca750fd7170aed70acd2a997bedc9a997242f0cf,6b7dbed0aa55ffa37e73bf23eee3a2797f5f793ef79ee91b92357864127f7cdd,74774c49fc5ca01326fdc1e9f079a934ad1a2369be4ae0308abb060daa8620d9,2a41bcf49223634b27bb9c564c2ba1f00f13ef3a7addb7b0bd2f1af33f74f946,b386ca6c3cc04c2c8b9ab059e141f204dbb15ec8aa7b555016913f540107155e,a8afb4a27d71dbb4af08a562b0844dd7cb184665655e90369c2943330fab153a,ca90a2b82f4989c955e9082a4719b536292ef293b0a11c475dc636c2ded36011,d892f32d308b6849ac67698eb8453cead04b8f3ea60545acd6e10ef9d86ab00d,71bafd10417da9d09364bf709d66633ee1eda2580bc05f95c505926ec0364d9a,40202591e23ac2cbba8e54239e4dc593b3158096f47eb0cd78eebd9220764a4b,848b6011667fe42b86bcfc3d38937327ca5ee1d162d92935ac9ea17d05fe6878,ab4131e9a2b9476bbd12c7f8561a5ac80954d64a64786abb40c114f60188150a,cdb7a3abbf31ef30426b1cf2c8b717b1fd6abc579a73e97d2815be8a7f9e793a,1073deaddbef4f55795aaead93a4f251e8525f60d9112866b2989bcea02a88eb,252dc717a81e51050c87ce95a1c42482257d0541e38a9b0e4cff5db6050b1d2b,31ff0df15b814fea4d81c25fd8f1f6e99bb5a01df5102b006ffb12fa88ce2fa8,91762f8e3ab29084bf80600ed3242a45c6998f52b09eaaeb38ef2e5c09611cf0,8e7fe89473820f7e6ba0c5cc23d9985629a6f13a7df005feac1e6c3e755e70c5,431ebab75fffe462a3560dadac975ad4a25b921681488e4cc9ee53cfbd2c0815
"0","0","20903038","0","401","0","0","30026","1","0","20903020","0","40","0","0","0","0","20903038","2019/06/17 16:00:00","2019/07/01 15:59:59","0","0","903","於「精選轉蛋」進行10連抽40次(7/1 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904001","0","1","0","0","0","0","20904001","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904002","0","2","0","0","0","0","20904002","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904003","0","4","0","0","0","0","20904003","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904004","0","6","0","0","0","0","20904004","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904005","0","8","0","0","0","0","20904005","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904006","0","10","0","0","0","0","20904006","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040001","1","0","20904007","0","12","0","0","0","0","20904007","2019/02/01 12:00:00","2019/02/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」12次(2/13 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904008","0","1","0","0","0","0","20904008","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904009","0","2","0","0","0","0","20904009","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904010","0","4","0","0","0","0","20904010","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904011","0","6","0","0","0","0","20904011","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904012","0","8","0","0","0","0","20904012","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040002","1","0","20904013","0","10","0","0","0","0","20904013","2019/02/13 16:00:00","2019/02/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(2/27 1559截止)"
"0","0","910","0","402","0","0","9040003","1","0","20904014","0","1","0","0","0","0","20904014","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(3/13 1559截止)"
"0","0","911","0","402","0","0","9040003","1","0","20904015","0","2","0","0","0","0","20904015","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(3/13 1559截止)"
"0","0","912","0","402","0","0","9040003","1","0","20904016","0","4","0","0","0","0","20904016","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(3/13 1559截止)"
"0","0","913","0","402","0","0","9040003","1","0","20904017","0","6","0","0","0","0","20904017","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(3/13 1559截止)"
"0","0","914","0","402","0","0","9040003","1","0","20904018","0","8","0","0","0","0","20904018","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(3/13 1559截止)"
"0","0","915","0","402","0","0","9040003","1","0","20904019","0","10","0","0","0","0","20904019","2019/02/27 16:00:00","2019/03/13 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(3/13 1559截止)"
"0","0","910","0","402","0","0","9040003","1","0","20904020","0","1","0","0","0","0","20904020","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(3/27 1559截止)"
"0","0","911","0","402","0","0","9040003","1","0","20904021","0","2","0","0","0","0","20904021","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(3/27 1559截止)"
"0","0","912","0","402","0","0","9040003","1","0","20904022","0","4","0","0","0","0","20904022","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(3/27 1559截止)"
"0","0","913","0","402","0","0","9040003","1","0","20904023","0","6","0","0","0","0","20904023","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(3/27 1559截止)"
"0","0","914","0","402","0","0","9040003","1","0","20904024","0","8","0","0","0","0","20904024","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(3/27 1559截止)"
"0","0","915","0","402","0","0","9040003","1","0","20904019","0","10","0","0","0","0","20904025","2019/03/13 16:00:00","2019/03/27 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(3/27 1559截止)"
"0","0","20904026","0","402","0","0","9040003","1","0","20904025","0","1","0","0","0","0","20904026","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(4/19 1559截止)"
"0","0","20904027","0","402","0","0","9040003","1","0","20904026","0","2","0","0","0","0","20904027","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(4/19 1559截止)"
"0","0","20904028","0","402","0","0","9040003","1","0","20904027","0","4","0","0","0","0","20904028","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(4/19 1559截止)"
"0","0","20904029","0","402","0","0","9040003","1","0","20904028","0","6","0","0","0","0","20904029","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(4/19 1559截止)"
"0","0","20904030","0","402","0","0","9040003","1","0","20904029","0","8","0","0","0","0","20904030","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(4/19 1559截止)"
"0","0","20904031","0","402","0","0","9040003","1","0","20904019","0","10","0","0","0","0","20904031","2019/04/03 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(4/19 1559截止)"
"0","0","20904032","0","402","0","0","9040004","1","0","20904030","0","2","0","0","0","0","20904032","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」2次(4/19 1559截止)"
"0","0","20904033","0","402","0","0","9040004","1","0","20904031","0","4","0","0","0","0","20904033","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」4次(4/19 1559截止)"
"0","0","20904034","0","402","0","0","9040004","1","0","20904032","0","6","0","0","0","0","20904034","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」6次(4/19 1559截止)"
"0","0","20904035","0","402","0","0","9040004","1","0","20904033","0","8","0","0","0","0","20904035","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」8次(4/19 1559截止)"
"0","0","20904036","0","402","0","0","9040004","1","0","20904034","0","10","0","0","0","0","20904036","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」10次(4/19 1559截止)"
"0","0","20904037","0","402","0","0","9040004","1","0","20904030","0","12","0","0","0","0","20904037","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」12次(4/19 1559截止)"
"0","0","20904038","0","402","0","0","9040004","1","0","20904031","0","14","0","0","0","0","20904038","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」14次(4/19 1559截止)"
"0","0","20904039","0","402","0","0","9040004","1","0","20904032","0","16","0","0","0","0","20904039","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」16次(4/19 1559截止)"
"0","0","20904040","0","402","0","0","9040004","1","0","20904033","0","18","0","0","0","0","20904040","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」18次(4/19 1559截止)"
"0","0","20904041","0","402","0","0","9040004","1","0","20904034","0","20","0","0","0","0","20904041","2019/04/12 16:00:00","2019/04/19 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」20次(4/19 1559截止)"
"0","0","20904042","0","402","0","0","9040003","1","0","20904035","0","1","0","0","0","0","20904042","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(5/7 1559截止)"
"0","0","20904043","0","402","0","0","9040003","1","0","20904036","0","2","0","0","0","0","20904043","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(5/7 1559截止)"
"0","0","20904044","0","402","0","0","9040003","1","0","20904037","0","4","0","0","0","0","20904044","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(5/7 1559截止)"
"0","0","20904045","0","402","0","0","9040003","1","0","20904038","0","6","0","0","0","0","20904045","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(5/7 1559截止)"
"0","0","20904046","0","402","0","0","9040003","1","0","20904039","0","8","0","0","0","0","20904046","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(5/7 1559截止)"
"0","0","20904047","0","402","0","0","9040003","1","0","20904019","0","10","0","0","0","0","20904047","2019/04/19 16:00:00","2019/05/07 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(5/7 1559截止)"
"0","0","20904048","0","402","0","0","9040004","1","0","20904040","0","2","0","0","0","0","20904048","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」2次(5/5 2359截止)"
"0","0","20904049","0","402","0","0","9040004","1","0","20904040","0","4","0","0","0","0","20904049","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」4次(5/5 2359截止)"
"0","0","20904050","0","402","0","0","9040004","1","0","20904040","0","6","0","0","0","0","20904050","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」6次(5/5 2359截止)"
"0","0","20904051","0","402","0","0","9040004","1","0","20904040","0","8","0","0","0","0","20904051","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」8次(5/5 2359截止)"
"0","0","20904052","0","402","0","0","9040004","1","0","20904041","0","10","0","0","0","0","20904052","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」10次(5/5 2359截止)"
"0","0","20904053","0","402","0","0","9040004","1","0","20904040","0","12","0","0","0","0","20904053","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」12次(5/5 2359截止)"
"0","0","20904054","0","402","0","0","9040004","1","0","20904040","0","14","0","0","0","0","20904054","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」14次(5/5 2359截止)"
"0","0","20904055","0","402","0","0","9040004","1","0","20904040","0","16","0","0","0","0","20904055","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」16次(5/5 2359截止)"
"0","0","20904056","0","402","0","0","9040004","1","0","20904040","0","18","0","0","0","0","20904056","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」18次(5/5 2359截止)"
"0","0","20904057","0","402","0","0","9040004","1","0","20904042","0","20","0","0","0","0","20904057","2019/04/26 16:00:00","2019/05/05 23:59:59","0","0","904","禮包加碼送-獲得「公主補給包」20次(5/5 2359截止)"
"0","0","20904058","0","402","0","0","9040003","1","0","20904043","0","1","0","0","0","0","20904058","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」1次(5/28 1559截止)"
"0","0","20904059","0","402","0","0","9040003","1","0","20904044","0","2","0","0","0","0","20904059","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」2次(5/28 1559截止)"
"0","0","20904060","0","402","0","0","9040003","1","0","20904045","0","4","0","0","0","0","20904060","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」4次(5/28 1559截止)"
"0","0","20904061","0","402","0","0","9040003","1","0","20904046","0","6","0","0","0","0","20904061","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」6次(5/28 1559截止)"
"0","0","20904062","0","402","0","0","9040003","1","0","20904047","0","8","0","0","0","0","20904062","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」8次(5/28 1559截止)"
"0","0","20904063","0","402","0","0","9040003","1","0","20904048","0","10","0","0","0","0","20904063","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」10次(5/28 1559截止)"
"0","0","20904064","0","402","0","0","9040003","1","0","20904049","0","12","0","0","0","0","20904064","2019/05/07 16:00:00","2019/05/28 15:59:59","0","0","904","禮包加碼送-獲得「公主奇幻包」12次(5/28 1559截止)"
"0","0","20904065","0","402","0","0","9040004","1","0","20904050","0","2","0","0","0","0","20904065","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」2次(5/21 1559截止)"
"0","0","20904066","0","402","0","0","9040004","1","0","20904050","0","4","0","0","0","0","20904066","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」4次(5/21 1559截止)"
"0","0","20904067","0","402","0","0","9040004","1","0","20904050","0","6","0","0","0","0","20904067","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」6次(5/21 1559截止)"
"0","0","20904068","0","402","0","0","9040004","1","0","20904050","0","8","0","0","0","0","20904068","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」8次(5/21 1559截止)"
"0","0","20904069","0","402","0","0","9040004","1","0","20904051","0","10","0","0","0","0","20904069","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」10次(5/21 1559截止)"
"0","0","20904070","0","402","0","0","9040004","1","0","20904050","0","12","0","0","0","0","20904070","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」12次(5/21 1559截止)"
"0","0","20904071","0","402","0","0","9040004","1","0","20904050","0","14","0","0","0","0","20904071","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」14次(5/21 1559截止)"
"0","0","20904072","0","402","0","0","9040004","1","0","20904050","0","16","0","0","0","0","20904072","2019/05/14 16:00:00","2019/05/21 15:59:59","0","0","904","禮包加碼送-獲得「公主補給包」16次(5/21 1559截止)"
