d66029f4ab9f5e47816390df762cc70596ed37485fd2d336f9eee43fc92380f5,fbe061480cf695cfc8dbb43a94e3a11545451dfac9e37bf0732165a80f1a1657,a422a14cc3c6d612f26970647012e7fe3263d86b6d667a1e3afdc84c8ba30a2f,de72052f60a73a6ed40e161ca037ad0631be66222858a5e79833d857f0c5a312,1e687c9b8d7235da8db2b5db9e28d98f37e42971c976bc142349a352495efe8c,1da649a7110b11f6f2cc06f19fd5878b472448d273c1c149a3e95829b78cf763,ad3d240d0552e005c11cf1bb8cada30ba919cd127161ffb5666be59db70566a5,04d1d730bfc4d72ad3f7eaa3d870846af8b039f67bf65596ac878088560c5e1e,2f0a0df4cd83ae7661f9e1d2861df493a698a2fb9fb668c0fc8c8d9b26841f5b,34baa6f3bb575f245414d8768a2ae106adc0102f040fb2355efe06338da3bc04,9752c8c63237a1408780047146c3b285acdf2909c8aa049feb1375fcf8a8dc95,13753175cca2ecfdb19da736b808c54c3129a81cd080aa8c03439c619bccb6a3,6a6bcfdfa4c0223cbf560249afff8edd5acbec187efcf35bf8ac2d4b0486a570,fc9abe4ac79069bc658a3f388ff54977c8fbb43a3a5697a6fe59e000dd481031,dc921b420f3386e5abe9f676764ee7e02d55f42995fb34cc609462aa65f7a2b2,7a33ec824261e8a6eed6aafa8cec854433526a423fe301f478aadb4084e1cd72,1b5841a0453b3f576aef043d9285ea1a6ecd87f6588229fa0da35a0a432a5122,66fe00a68704e31f727df8395763323599417249483d17d70450f4f5124432d1,810dbe4d3fc743c3a21e7dca70b27351b9214b599847b68b8ecf4b14731a1287,ae5852cb6addd50af2f003d8e84d2bfe420f035441c2172a3753d3a57ef17698,e668f19a899a3338d8bf990af79b1c74698f459da980190c8378fe505f95de15,b23ed9932a6c6b6d8b505fa8247b2c2923c28061d8accf4374928f981cc247fc,f3fe4342dab2d2f4fba505585b2c52acdcfb56f23df4f606ce5728c2e1817b9f,ff7d522df4db9b47b4e040f00a7247937c64445260c47a091090f5a207d4b658,4fc8b216e8ede21870a5b558163e0b922126c233871499f2dcc813375884ff5f,85dd23c9cfb689035f74dcc1f19cf7a554d07ec13d7950cb6bef0a173818638a,199dffe0d52b0f7c7e60eae0964049c34c0394853dc578d451bfa9c11186a6c2,718feb177490f194fce8325845f7d5bb6898c25675e2ca667dcfbf858d1aed5b,ecd8b9baf5aad2b409336ad5647b04eed215d0650fdc1ad9baeb9b96f5b889ef,b2690d4ac4e847ee82c6d64492e2543d82c76ce5a0a5351e7681ee88abc2f2e1,c98f03ad7bb7c3f2e4741791f88c355696a84ce660fc7a273eb205e1047ba924,8420948a65e796297f3e768d051ef6096a3a838cf7b0476eb0514131ea3cf532,3f13f832944ddca1222a975646e66b43d6bccd392b9d0a99595b41a52f9c32c3,9c99050fb3311ac035cf41179c77373f5171767a218d13b8a9ea5b28fce2b9c6,324109b42eda8f68ccdb25aa682a58f59b1590f1af5cf3278501629b88eed780,ee36a9a679762c47fef75036ee8ca6fced701d2921dd1e892a710659d0e8c8c9,2b5d6bf7a3def46b53532ed920ffe337a818fe897a78a5b9480e7cf2395164ac,e32742f57701fe6a745c5f09a4ca13c21c85a25e20676180f91f591e9621c40a,f080c6df1f2764ffa6b39fc1eb37029a77510ddc6b9f4bd2cb2ed4289a872210,f9fd76ebc86afbfccdc49f3f663b5f1236671d3f93bc1c692fbcc10d01ef5ec3,95590f3ae6392c1f14e99135f12bf36d023742e5484928d6281b8e3da5cb4c19,2a192a4dce4ea7e0c7d99bf980e2104598e230a50b8cacd527907fbb0ecda333,4f9d866e69c4326dbe6f65216a1408b00dd0a306a46ae58fe51624f325778ff0,d8bf0d38820e96d0d78b32ae6f5d9b3c24878632335a4ac1ae7ead0986af3fbf
"50","160","0","0","50","100","0","0","1","0","0","10","500","50","8000000","500","0","0","50","0","0","50","300000008","天塔帕斯","0","317100","0","50","0","1","0","803100219","50","0","0","50","100","50","0","50","0","0","50","0"
"300","360","0","0","50","300","0","0","1","0","0","30","10000","300","16000000","10000","0","0","300","0","0","300","300000008","天塔帕斯","0","317100","0","300","0","1","0","803100220","300","0","0","300","300","300","0","300","0","0","300","0"
"500","560","0","0","50","600","0","0","1","0","0","50","30000","500","24000000","30000","0","0","500","0","50","500","300000008","天塔帕斯","0","317100","0","500","0","1","0","803100221","500","0","0","500","450","500","0","500","0","0","500","0"
"50","200","0","0","50","50","0","0","1","0","0","10","250","50","7000000","250","0","0","50","0","0","50","300000008","豪紳","0","317200","0","50","0","1","0","803100222","50","0","0","50","50","50","0","50","0","0","50","0"
"300","400","0","0","50","200","0","0","1","0","0","30","2500","300","15000000","2500","0","0","300","0","0","300","300000008","豪紳","0","317200","0","300","0","1","0","803100223","300","0","0","300","200","300","0","300","0","0","300","0"
"500","600","0","0","50","300","0","0","1","0","0","50","10000","500","22000000","10000","0","0","500","0","25","500","300000008","豪紳","0","317200","0","500","0","1","0","803100224","500","0","0","500","300","500","0","500","0","0","500","0"
"50","180","0","0","50","20","0","0","1","0","0","10","200","50","3250000","200","0","0","50","0","0","50","300000008","阿爾瑪","0","317300","0","50","0","1","0","803100225","50","0","0","50","80","50","0","50","0","0","50","0"
"50","180","0","0","50","60","0","0","1","0","0","10","200","50","3250000","200","0","0","50","0","0","50","300000008","奧拉姆","0","317400","0","50","0","1","0","803100226","50","0","0","50","240","50","0","50","0","0","50","0"
"300","380","0","0","50","50","0","0","1","0","0","30","3000","300","6500000","3000","0","0","300","0","0","300","300000008","阿爾瑪","0","317300","0","300","0","1","0","803100227","300","0","0","300","150","300","0","300","0","0","300","0"
"300","380","0","0","50","150","0","0","1","0","0","30","3000","300","6500000","3000","0","0","300","0","0","300","300000008","奧拉姆","0","317400","0","300","0","1","0","803100228","300","0","0","300","450","300","0","300","0","0","300","0"
"500","580","0","0","50","150","0","0","1","0","0","50","4000","500","10000000","4000","0","0","500","0","25","500","300000008","阿爾瑪","0","317300","0","500","0","1","0","803100229","500","0","0","500","200","500","0","500","0","0","500","0"
"500","580","0","0","50","450","0","0","1","0","0","50","4000","500","10000000","4000","0","0","500","0","25","500","300000008","奧拉姆","0","317400","0","500","0","1","0","803100230","500","0","0","500","600","500","0","500","0","0","500","0"
"50","200","0","0","50","50","0","0","1","0","0","10","150","50","4000000","150","0","0","50","0","0","50","300000008","好朋友X","0","317500","0","50","0","1","0","803100231","50","0","0","50","50","50","0","50","0","0","50","0"
"50","200","0","0","50","50","0","0","1","0","0","14","150","50","4000000","150","0","0","50","0","50","0","300000008","無名的藝術","0","317600","0","50","0","1","0","803100232","50","0","0","50","50","50","0","50","0","0","50","0"
"300","400","0","0","50","200","0","0","1","0","0","25","2000","300","8000000","2000","0","0","300","0","0","300","300000008","好朋友X","0","317500","0","300","0","1","0","803100233","300","0","0","300","200","300","0","300","0","0","300","0"
"300","400","0","0","50","200","0","0","1","0","0","35","2000","300","8000000","2000","0","0","300","0","300","0","300000008","無名的藝術","0","317600","0","300","0","1","0","803100234","300","0","0","300","200","300","0","300","0","0","300","0"
"500","600","0","0","50","400","0","0","1","0","0","50","3000","500","12000000","3000","0","0","500","0","25","500","300000008","好朋友X","0","317500","0","500","0","1","0","803100235","500","0","0","500","400","500","0","500","0","0","500","0"
"500","600","0","0","50","400","0","0","1","0","0","70","3000","500","12000000","3000","0","0","500","0","500","25","300000008","無名的藝術","0","317600","0","500","0","1","0","803100236","500","0","0","500","400","500","0","500","0","0","500","0"
"700","700","0","0","50","500","0","0","1","0","0","50","3000","700","40000000","3000","0","0","700","0","700","50","300000008","彌勒","0","317700","0","700","0","1","0","803100237","700","0","0","700","500","700","0","700","0","0","700","0"
"700","700","0","0","50","200","0","0","1","0","0","50","3000","700","40000000","3000","0","0","700","0","700","25","300000008","彌勒","0","317800","0","700","0","1","0","803100238","700","0","0","700","200","700","0","700","0","0","700","0"
"700","700","0","0","50","200","0","0","1","0","0","50","10000","700","40000000","10000","0","0","700","0","700","700","300000008","彌勒","0","317900","0","700","0","1","0","803100239","700","0","0","700","200","50","0","700","0","0","700","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人1","0","214501","0","1000","0","1","0","803100251","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人2","0","214502","0","1000","0","1","0","803100252","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人3","0","214503","0","1000","0","1","0","803100253","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人4","0","214504","0","1000","0","1","0","803100254","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人5","0","214505","0","1000","0","1","0","803100255","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人6","0","214506","0","1000","0","1","0","803100256","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人7","0","214507","0","1000","0","1","0","803100257","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人8","0","214508","0","1000","0","1","0","803100258","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人9","0","214509","0","1000","0","1","0","803100259","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人10","0","214601","0","1000","0","1","0","803100260","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人11","0","214602","0","1000","0","1","0","803100261","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人12","0","214603","0","1000","0","1","0","803100262","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人13","0","214604","0","1000","0","1","0","803100263","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人14","0","214605","0","1000","0","1","0","803100264","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人15","0","214606","0","1000","0","1","0","803100265","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人16","0","214607","0","1000","0","1","0","803100266","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人17","0","214608","0","1000","0","1","0","803100267","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人18","0","214609","0","1000","0","1","0","803100268","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人19","0","214701","0","1000","0","1","0","803100269","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人20","0","214702","0","1000","0","1","0","803100270","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人21","0","214703","0","1000","0","1","0","803100271","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
"1000","700","0","0","0","9999","0","0","1","0","0","0","1","1000","99999999","1","0","0","1000","0","1000","1000","300000001","爆裂敵人22","0","214704","0","1000","0","1","0","803100272","1000","0","0","1000","9999","1000","0","1000","0","0","1000","0"
