580d10ceb0fcc436d05a7afa859001f347ba75d3ca97a426f88b3e40cfb1431b,efe9cc40c8ae17a7b4b2870a7b5feebf32e51801875354cb06087ac3b2fd08fd,b1fecd5a0f62c3fa97cb268916f4c6effbfa845afe3c6b4858a278607e3b313d,d482d307edbc8968781d7480bcf29cb0e07cd28a7abec64699c870436dd4126e,ad7fc5171de3b49098f32fbcea16d743b1b51a9e24169be0bce6dae9c8326576,32bc424715d45992fe250ff44f05a0b08026f90535883ab85c011e805ca03fa7,c242d540a9bf5bc6d333866553a2fb895f266e4f13b515a5dab38500ec114479,e99adc6916bdb282c00fd45e3ed8214be22d97f297f776d9def12059cd872793,f6f11ac1499be3282b68ee4f9a261640c6801dc0c358740af34c797525c69e3c,1fbc2466e0861c92ed987973244d042677dcdfb4fd2f5c4cd5b683e803d77a38,180c0858c1212b828bb7a4d8e92e9b469d1364b09c3310c6c0273259bcaeec24,f1707699b3b986c568cbf056938d6aa3fae33b6936cc60b6f0a3ca694895ebdc,115b3e2fa7aa9128ee3e7a48da5538fb76fd3f8e6efbefab28ff3bcb29bf8169,615509011c338bded1bebdccedbc7bf673e2a122d4ae6641aa59d53a6c3aad8b
"61006001","61006001","10006","2019/02/22 15:59:59","9012","0","601","101","6008","2019/02/01 12:00:00","0","挑戰1次亡靈鎧甲（全難度共通）","1","0"
"61006002","61006002","10006","2019/02/22 15:59:59","9004","0","601","102","6004","2019/02/01 12:00:00","0","完成10次活動冒險","10","0"
"61007001","61007001","10007","2019/03/28 15:59:59","9012","0","601","101","6008","2019/03/06 16:00:00","0","挑戰 1 次傑克南瓜布丁吧（全難易度皆可） ","1","0"
"61007002","61007002","10007","2019/03/28 15:59:59","9004","0","601","102","6004","2019/03/06 16:00:00","0","完成10次活動冒險","10","0"
"61008001","61008001","10008","2019/04/21 15:59:59","9012","0","601","101","6008","2019/04/03 16:00:00","0","挑戰 1 次奧拉姆吧（全難易度皆可） ","1","0"
"61008002","61008002","10008","2019/04/21 15:59:59","9004","0","601","102","6004","2019/04/03 16:00:00","0","完成10次活動冒險","10","0"
"61009001","61009001","10009","2019/05/19 15:59:59","9012","0","601","101","6008","2019/05/02 16:00:00","0","挑戰 1 次霧奇吧（全難易度皆可） ","1","0"
"61009002","61009002","10009","2019/05/19 15:59:59","9004","0","601","102","6004","2019/05/02 16:00:00","0","完成10次活動冒險","10","0"
"61010001","61010001","10010","2019/06/21 15:59:59","9012","0","601","101","6008","2019/06/03 16:00:00","0","挑戰 1 次邪餅神鏡餅吧（全難易度共通） ","1","0"
"61010002","61010002","10010","2019/06/21 15:59:59","9004","0","601","102","6004","2019/06/03 16:00:00","0","完成10次活動冒險","10","0"
"61011001","61011001","10011","2019/07/18 15:59:59","9012","0","601","101","6008","2019/07/01 16:00:00","0","挑戰 1 次醜陋可愛吧（全難易度共通） ","1","0"
"61011002","61011002","10011","2019/07/18 15:59:59","9004","0","601","102","6004","2019/07/01 16:00:00","0","完成10次活動冒險","10","0"
"61011003","61011003","10011","2019/07/18 15:59:59","9011","0","601","103","6008","2019/07/01 16:00:00","0","打敗 1 次醜陋可愛吧（全難易度共通） ","1","0"
"61012001","61012001","10012","2019/08/03 15:59:59","9012","0","601","101","6008","2019/07/17 16:00:00","0","挑戰 1 次哀嘆之女神吧（全難易度共通） ","1","0"
"61012002","61012002","10012","2019/08/03 15:59:59","9004","0","601","102","6004","2019/07/17 16:00:00","0","完成10次活動冒險","10","0"
"61013001","61013001","10013","2019/08/19 15:59:59","9012","0","601","101","6008","2019/08/01 16:00:00","0","挑戰 1 次元核‧巨靈吧（全難易度皆可） ","1","0"
"61013002","61013002","10013","2019/08/19 15:59:59","9004","0","601","102","6004","2019/08/01 16:00:00","0","完成10次活動冒險","10","0"
"61014001","61014001","10014","2019/08/26 15:59:59","9012","0","601","101","6008","2019/08/16 16:00:00","0","挑戰1次席茲吧（全難易度皆可） ","1","0"
"61014002","61014002","10014","2019/08/26 15:59:59","9004","0","601","102","6004","2019/08/16 16:00:00","0","完成10次活動冒險","10","0"
"61015001","61015001","10015","2019/09/18 15:59:59","9012","0","601","101","6008","2019/09/03 16:00:00","0","挑戰 1 次惡代官吧（全難易度皆可） ","1","0"
"61015002","61015002","10015","2019/09/18 15:59:59","9004","0","601","102","6004","2019/09/03 16:00:00","0","完成10次活動冒險","10","0"
"61016001","61016001","10016","2019/09/27 15:59:59","9012","0","601","101","6008","2019/09/17 16:00:00","0","挑戰1次阿爾瑪吧（全難易度皆可）","1","0"
"61016002","61016002","10016","2019/09/27 15:59:59","9004","0","601","102","6004","2019/09/17 16:00:00","0","完成10次活動冒險","10","0"
"61017001","61017001","10017","2019/10/18 15:59:59","9012","0","601","101","6008","2019/10/01 16:00:00","0","挑戰 1 次貝特魯吉烏斯吧（全難易度皆可） ","1","0"
"61017002","61017002","10017","2019/10/18 15:59:59","9004","0","601","102","6004","2019/10/01 16:00:00","0","完成10次活動冒險","10","0"
"61018001","61018001","10018","2019/10/27 15:59:59","9012","0","601","101","6008","2019/10/17 16:00:00","0","挑戰食屍巨狼1次（全難易度皆可）","1","0"
"61018002","61018002","10018","2019/10/27 15:59:59","9004","0","601","102","6004","2019/10/17 16:00:00","0","完成10次活動冒險","10","0"
"61019001","61019001","10019","2019/11/18 15:59:59","9012","0","601","101","6008","2019/11/01 16:00:00","0","挑戰 1 次雨神大人吧（全難易度皆可）","1","0"
"61019002","61019002","10019","2019/11/18 15:59:59","9004","0","601","102","6004","2019/11/01 16:00:00","0","完成10次活動冒險","10","0"
"61020001","61020001","10020","2019/11/27 15:59:59","9012","0","601","101","6008","2019/11/17 16:00:00","0","挑戰1次天塔帕斯（全難易度皆可）","1","0"
"61020002","61020002","10020","2019/11/27 15:59:59","9004","0","601","102","6004","2019/11/17 16:00:00","0","完成10次活動冒險","10","0"
"61021001","61021001","10021","2019/12/17 15:59:59","9012","0","601","101","6008","2019/12/02 16:00:00","0","挑戰 1 次奄美魔物吧（全難易度皆可）","1","0"
"61021002","61021002","10021","2019/12/17 15:59:59","9004","0","601","102","6004","2019/12/02 16:00:00","0","完成10次活動冒險","10","0"
"61022001","61022001","10022","2019/12/26 15:59:59","9012","0","601","101","6008","2019/12/17 16:00:00","0","挑戰1次島鯨（全難易度皆可）","1","0"
"61022002","61022002","10022","2019/12/26 15:59:59","9004","0","601","102","6004","2019/12/17 16:00:00","0","完成10次活動冒險","10","0"
"61023001","61023001","10023","2020/01/19 15:59:59","9012","0","601","101","6008","2020/01/02 16:00:00","0","挑戰 1 次劇毒曼德拉草吧（全難易度皆可）","1","0"
"61023002","61023002","10023","2020/01/19 15:59:59","9004","0","601","102","6004","2020/01/02 16:00:00","0","完成10次活動冒險","10","0"
"61024001","61024001","10024","2020/01/26 15:59:59","9012","0","601","101","6008","2020/01/16 16:00:00","0","挑戰1次亡靈鎧甲（全難度共通）","1","0"
"61024002","61024002","10024","2020/01/26 15:59:59","9004","0","601","102","6004","2020/01/16 16:00:00","0","完成10次活動冒險","10","0"
"61025001","61025001","10025","2020/02/21 15:59:59","9012","0","601","101","6008","2020/02/04 16:00:00","0","挑戰 1 次幻影男爵吧（全難易度共通） ","1","0"
"61025002","61025002","10025","2020/02/21 15:59:59","9004","0","601","102","6004","2020/02/04 16:00:00","0","完成10次活動冒險","10","0"
"61026001","61026001","10026","2020/02/28 15:59:59","9012","0","601","101","6008","2020/02/18 16:00:00","0","挑戰 1 次傑克南瓜布丁吧（全難易度皆可） ","1","0"
"61026002","61026002","10026","2020/02/28 15:59:59","9004","0","601","102","6004","2020/02/18 16:00:00","0","完成10次活動冒險","10","0"
"61027001","61027001","10027","2020/03/19 15:59:59","9012","0","601","101","6008","2020/03/02 16:00:00","0","挑戰 1 次似龍生物吧（全難易度共通） ","1","0"
"61027002","61027002","10027","2020/03/19 15:59:59","9004","0","601","102","6004","2020/03/02 16:00:00","0","完成10次活動冒險","10","0"
"61028001","61028001","10028","2020/03/26 15:59:59","9012","0","601","101","6008","2020/03/16 16:00:00","0","挑戰 1 次奧拉姆吧（全難易度皆可） ","1","0"
"61028002","61028002","10028","2020/03/26 15:59:59","9004","0","601","102","6004","2020/03/16 16:00:00","0","完成10次活動冒險","10","0"
"61029001","61029001","10029","2020/04/19 15:59:59","9012","0","601","101","6008","2020/04/01 16:00:00","0","挑戰 1 次復仇者馴鹿吧（全難易度共通） ","1","0"
"61029002","61029002","10029","2020/04/19 15:59:59","9004","0","601","102","6004","2020/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61030001","61030001","10030","2020/04/26 15:59:59","9012","0","601","101","6008","2020/04/15 16:00:00","0","挑戰 1 次霧奇吧（全難易度皆可） ","1","0"
"61030002","61030002","10030","2020/04/26 15:59:59","9004","0","601","102","6004","2020/04/15 16:00:00","0","完成10次活動冒險","10","0"
"61031001","61031001","10031","2020/05/22 15:59:59","9012","0","601","101","6008","2020/05/05 16:00:00","0","挑戰 1 次山神大人吧（全難易度共通） ","1","0"
"61031002","61031002","10031","2020/05/22 15:59:59","9004","0","601","102","6004","2020/05/05 16:00:00","0","完成10次活動冒險","10","0"
"61032001","61032001","10032","2020/05/29 15:59:59","9012","0","601","101","6008","2020/05/19 16:00:00","0","挑戰 1 次邪餅神鏡餅吧（全難易度共通） ","1","0"
"61032002","61032002","10032","2020/05/29 15:59:59","9004","0","601","102","6004","2020/05/19 16:00:00","0","完成10次活動冒險","10","0"
"61033001","61033001","10033","2020/06/21 15:59:59","9012","0","601","101","6008","2020/06/03 16:00:00","0","挑戰 1 次反逆獸吧（全難易度共通） ","1","0"
"61033002","61033002","10033","2020/06/21 15:59:59","9004","0","601","102","6004","2020/06/03 16:00:00","0","完成10次活動冒險","10","0"
"61034001","61034001","10034","2020/06/28 15:59:59","9012","0","601","10034101","6008","2020/06/17 16:00:00","0","挑戰 1 次醜陋可愛吧（全難易度共通） ","1","0"
"61034002","61034002","10034","2020/06/28 15:59:59","9004","0","601","10034102","6004","2020/06/17 16:00:00","0","完成10次活動冒險","10","0"
"61035001","61035001","10035","2020/10/26 15:59:59","9012","0","601","10035101","6008","2020/09/30 16:00:00","0","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","0"
"61035002","61035002","10035","2020/10/26 15:59:59","9004","0","601","10035102","6004","2020/09/30 16:00:00","0","完成10次活動冒險（前後篇共通）","10","0"
"61037001","61037001","10037","2020/08/28 15:59:59","9012","0","601","10037101","6008","2020/08/17 16:00:00","0","挑戰 1 次哀嘆之女神吧（全難易度共通） ","1","0"
"61037002","61037002","10037","2020/08/28 15:59:59","9004","0","601","10037102","6004","2020/08/17 16:00:00","0","完成10次活動冒險","10","0"
"61038001","61038001","10038","2020/07/19 15:59:59","9012","0","601","10038101","6008","2020/07/02 16:00:00","0","挑戰 1 次好朋友X吧（全難易度共通） ","1","0"
"61038002","61038002","10038","2020/07/19 15:59:59","9004","0","601","10038102","6004","2020/07/02 16:00:00","0","完成10次活動冒險","10","0"
"61039001","61039001","10039","2020/07/26 15:59:59","9012","0","601","10039101","6008","2020/07/16 16:00:00","0","挑戰 1 次元核‧巨靈吧（全難易度皆可） ","1","0"
"61039002","61039002","10039","2020/07/26 15:59:59","9004","0","601","10039102","6004","2020/07/16 16:00:00","0","完成10次活動冒險","10","0"
"61040001","61040001","10040","2020/08/21 15:59:59","9012","0","601","101","6008","2020/08/03 16:00:00","0","挑戰 1 次忍者首領半藏吧（全難易度共通） ","1","0"
"61040002","61040002","10040","2020/08/21 15:59:59","9004","0","601","102","6004","2020/08/03 16:00:00","0","完成10次活動冒險","10","0"
"61041001","61041001","10041","2020/09/28 15:59:59","9012","0","601","10041101","6008","2020/09/18 16:00:00","0","挑戰 1 次惡代官吧（全難易度皆可） ","1","0"
"61041002","61041002","10041","2020/09/28 15:59:59","9004","0","601","10041102","6004","2020/09/18 16:00:00","0","完成10次活動冒險","10","0"
"61042001","61042001","10042","2020/09/18 15:59:59","9012","0","601","10042101","6008","2020/09/04 16:00:00","0","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","1","0"
"61042002","61042002","10042","2020/09/18 15:59:59","9004","0","601","10042102","6004","2020/09/04 16:00:00","0","完成10次活動冒險","10","0"
"61043001","61043001","10043","2020/10/28 15:59:59","9012","0","601","10043101","6008","2020/10/19 16:00:00","0","挑戰 1 次雨神大人吧（全難易度共通） ","1","0"
"61043002","61043002","10043","2020/10/28 15:59:59","9004","0","601","10043102","6004","2020/10/19 16:00:00","0","完成10次活動冒險","10","0"
"61044001","61044001","10044","2020/11/20 15:59:59","9012","0","601","10044101","6008","2020/11/02 16:00:00","0","挑戰 1 次覺醒‧覺醒‧花心星吧（全難易度共通） ","1","0"
"61044002","61044002","10044","2020/11/20 15:59:59","9004","0","601","10044102","6004","2020/11/02 16:00:00","0","完成10次活動冒險","10","0"
"61045001","61045001","10045","2020/11/27 15:59:59","9012","0","601","10045101","6008","2020/11/17 16:00:00","0","挑戰 1 次奄美魔物吧（全難易度共通） ","1","0"
"61045002","61045002","10045","2020/11/27 15:59:59","9004","0","601","10045102","6004","2020/11/17 16:00:00","0","完成10次活動冒險","10","0"
"61046001","61046001","10046","2020/12/22 15:59:59","9012","0","601","10046101","6008","2020/12/04 16:00:00","0","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","1","0"
"61046002","61046002","10046","2020/12/22 15:59:59","9004","0","601","10046102","6004","2020/12/04 16:00:00","0","完成10次活動冒險","10","0"
"61047001","61047001","10047","2020/12/27 15:59:59","9012","0","601","101","6008","2020/12/18 16:00:00","0","挑戰 1 次劇毒曼德拉草吧（全難易度共通） ","1","0"
"61047002","61047002","10047","2020/12/27 15:59:59","9004","0","601","102","6004","2020/12/18 16:00:00","0","完成10次活動冒險","10","0"
"61048001","61048001","10048","2021/01/18 15:59:59","9012","0","601","10048101","6008","2020/12/31 16:00:00","0","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","1","0"
"61048002","61048002","10048","2021/01/18 15:59:59","9004","0","601","10048102","6004","2020/12/31 16:00:00","0","完成10次活動冒險","10","0"
"61049001","61049001","10049","2021/01/27 15:59:59","9012","0","601","10049101","6008","2021/01/18 16:00:00","0","挑戰 1 次幻影男爵吧（全難易度共通） ","1","0"
"61049002","61049002","10049","2021/01/27 15:59:59","9004","0","601","10049102","6004","2021/01/18 16:00:00","0","完成10次活動冒險","10","0"
"61050001","61050001","10050","2021/02/19 15:59:59","9012","0","601","10050101","6008","2021/02/01 16:00:00","0","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","1","0"
"61050002","61050002","10050","2021/02/19 15:59:59","9004","0","601","10050102","6004","2021/02/01 16:00:00","0","完成10次活動冒險","10","0"
"61051001","61051001","10051","2021/02/28 15:59:59","9012","0","601","10051101","6008","2021/02/19 16:00:00","0","挑戰 1 次似龍生物吧（全難易度共通） ","1","0"
"61051002","61051002","10051","2021/02/28 15:59:59","9004","0","601","10051102","6004","2021/02/19 16:00:00","0","完成10次活動冒險","10","0"
"61052001","61052001","10052","2021/03/20 15:59:59","9012","0","601","10052101","6008","2021/03/02 16:00:00","0","挑戰1次反逆獸 de M吧（全難易度共通） ","1","0"
"61052002","61052002","10052","2021/03/20 15:59:59","9004","0","601","10052102","6004","2021/03/02 16:00:00","0","完成10次活動冒險","10","0"
"61053001","61053001","10053","2021/04/30 15:59:59","9012","0","601","10053101","6008","2021/04/16 16:00:00","0","挑戰 1 次貝特魯吉烏斯吧（全難易度皆可） ","1","0"
"61053002","61053002","10053","2021/04/30 15:59:59","9004","0","601","10053102","6004","2021/04/16 16:00:00","0","完成10次活動冒險","10","0"
"61054001","61054001","10054","2021/04/19 15:59:59","9012","0","601","10054101","6008","2021/04/01 16:00:00","0","挑戰1次被操控的雪人（全難易度共通） ","1","0"
"61054002","61054002","10054","2021/04/19 15:59:59","9004","0","601","10054102","6004","2021/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61055001","61055001","10055","2021/03/26 15:59:59","9012","0","601","10055101","6008","2021/03/17 16:00:00","0","挑戰 1 次復仇者馴鹿吧（全難易度共通） ","1","0"
"61055002","61055002","10055","2021/03/26 15:59:59","9004","0","601","10055102","6004","2021/03/17 16:00:00","0","完成10次活動冒險","10","0"
"61056001","61056001","10056","2021/05/22 15:59:59","9012","0","601","10056101","6008","2021/05/04 16:00:00","0","挑戰1次究極金槍鮪（全難易度共通） ","1","0"
"61056002","61056002","10056","2021/05/22 15:59:59","9004","0","601","10056102","6004","2021/05/04 16:00:00","0","完成10次活動冒險","10","0"
"61057001","61057001","10057","2021/05/28 14:59:59","9012","0","601","10057101","6008","2021/05/19 16:00:00","0","挑戰 1 次山神大人吧（全難易度共通） ","1","0"
"61057002","61057002","10057","2021/05/28 14:59:59","9004","0","601","10057102","6004","2021/05/19 16:00:00","0","完成10次活動冒險","10","0"
"61058001","61058001","10058","2021/06/26 15:59:59","9012","0","601","10058101","6008","2021/06/02 16:00:00","0","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","0"
"61058002","61058002","10058","2021/06/26 15:59:59","9004","0","601","10058102","6004","2021/06/02 16:00:00","0","完成10次活動冒險（前後篇共通）","10","0"
"61060001","61060001","10060","2021/06/27 15:59:59","9012","0","601","10060101","6008","2021/06/18 16:00:00","0","挑戰 1 次反逆獸吧（全難易度共通） ","1","0"
"61060002","61060002","10060","2021/06/27 15:59:59","9004","0","601","10060102","6004","2021/06/18 16:00:00","0","完成10次活動冒險","10","0"
"61061001","61061001","10061","2021/07/23 15:59:59","9012","0","601","10061101","6008","2021/07/05 16:00:00","0","挑戰 1 次魔物的公主吧（全難易度共通） ","1","0"
"61061002","61061002","10061","2021/07/23 15:59:59","9004","0","601","10061102","6004","2021/07/05 16:00:00","0","完成10次活動冒險","10","0"
"61062001","61062001","10062","2021/08/27 15:59:59","9012","0","601","10062101","6008","2021/08/09 16:00:00","0","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","0"
"61062002","61062002","10062","2021/08/27 15:59:59","9004","0","601","10062102","6004","2021/08/09 16:00:00","0","完成10次活動冒險（前後篇共通）","10","0"
"61064001","61064001","10064","2021/08/20 15:59:59","9012","0","601","10064101","6008","2021/08/02 16:00:00","0","挑戰 1 次無名的藝術吧（全難易度共通）","1","0"
"61064002","61064002","10064","2021/08/20 15:59:59","9004","0","601","10064102","6004","2021/08/02 16:00:00","0","完成10次活動冒險","10","0"
"61065001","61065001","10065","2021/07/28 15:59:59","9012","0","601","10065101","6008","2021/07/19 16:00:00","0","挑戰 1 次好朋友X吧（全難易度共通） ","1","0"
"61065002","61065002","10065","2021/07/28 15:59:59","9004","0","601","10065102","6004","2021/07/19 16:00:00","0","完成10次活動冒險","10","0"
"61066001","61066001","10066","2021/09/19 15:59:59","9012","0","601","10066101","6008","2021/09/01 16:00:00","0","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","1","0"
"61066002","61066002","10066","2021/09/19 15:59:59","9004","0","601","10066102","6004","2021/09/01 16:00:00","0","完成10次活動冒險","10","0"
"61067001","61067001","10067","2021/09/26 15:59:59","9012","0","601","10067101","6008","2021/09/17 16:00:00","0","挑戰 1 次忍者首領半藏吧（全難易度共通） ","1","0"
"61067002","61067002","10067","2021/09/26 15:59:59","9004","0","601","10067102","6004","2021/09/17 16:00:00","0","完成10次活動冒險","10","0"
"61068001","61068001","10068","2021/10/19 15:59:59","9012","0","601","10068101","6008","2021/10/01 16:00:00","0","挑戰 1 次究極機械玩具王吧（全難易度共通） ","1","0"
"61068002","61068002","10068","2021/10/19 15:59:59","9004","0","601","10068102","6004","2021/10/01 16:00:00","0","完成10次活動冒險","10","0"
"61069001","61069001","10069","2021/10/27 15:59:59","9012","0","601","10069101","6008","2021/10/18 16:00:00","0","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","1","0"
"61069002","61069002","10069","2021/10/27 15:59:59","9004","0","601","10069102","6004","2021/10/18 16:00:00","0","完成10次活動冒險","10","0"
"61070001","61070001","10070","2021/11/19 15:59:59","9012","0","601","10070101","6008","2021/11/01 16:00:00","0","挑戰 1 次作業吧（全難易度皆可） ","1","0"
"61070002","61070002","10070","2021/11/19 15:59:59","9004","0","601","10070102","6004","2021/11/01 16:00:00","0","完成10次活動冒險","10","0"
"61071001","61071001","10071","2021/11/27 15:59:59","9012","0","601","10071101","6008","2021/11/18 16:00:00","0","挑戰 1 次覺醒‧花心星吧（全難易度共通） ","1","0"
"61071002","61071002","10071","2021/11/27 15:59:59","9004","0","601","10071102","6004","2021/11/18 16:00:00","0","完成10次活動冒險","10","0"
"61072001","61072001","10072","2021/12/20 15:59:59","9012","0","601","10072101","6008","2021/12/02 16:00:00","0","挑戰 1 次女王歌唱水母吧（全難易度共通） ","1","0"
"61072002","61072002","10072","2021/12/20 15:59:59","9004","0","601","10072102","6004","2021/12/02 16:00:00","0","完成10次活動冒險","10","0"
"61073001","61073001","10073","2021/12/26 15:59:59","9012","0","601","10073101","6008","2021/12/17 16:00:00","0","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","1","0"
"61073002","61073002","10073","2021/12/26 15:59:59","9004","0","601","10073102","6004","2021/12/17 16:00:00","0","完成10次活動冒險","10","0"
"61074001","61074001","10074","2022/01/21 15:59:59","9012","0","601","10074101","6008","2022/01/03 16:00:00","0","挑戰 1 次基古魯博士吧（全難易度共通） ","1","0"
"61074002","61074002","10074","2022/01/21 15:59:59","9004","0","601","10074102","6004","2022/01/03 16:00:00","0","完成10次活動冒險","10","0"
"61075001","61075001","10075","2022/01/28 15:59:59","9012","0","601","10075101","6008","2022/01/19 16:00:00","0","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","1","0"
"61075002","61075002","10075","2022/01/28 15:59:59","9004","0","601","10075102","6004","2022/01/19 16:00:00","0","完成10次活動冒險","10","0"
"61076001","61076001","10076","2022/02/19 15:59:59","9012","0","601","10076101","6008","2022/02/01 16:00:00","0","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","1","0"
"61076002","61076002","10076","2022/02/19 15:59:59","9004","0","601","10076102","6004","2022/02/01 16:00:00","0","完成10次活動冒險","10","0"
"61077001","61077001","10077","2022/02/25 15:59:59","9012","0","601","10077101","6008","2022/02/16 16:00:00","0","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","1","0"
"61077002","61077002","10077","2022/02/25 15:59:59","9004","0","601","10077102","6004","2022/02/16 16:00:00","0","完成10次活動冒險","10","0"
"61078001","61078001","10078","2022/03/19 15:59:59","9012","0","601","10078101","6008","2022/03/01 16:00:00","0","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","1","0"
"61078002","61078002","10078","2022/03/19 15:59:59","9004","0","601","10078102","6004","2022/03/01 16:00:00","0","完成10次活動冒險","10","0"
"61079001","61079001","10079","2022/03/27 15:59:59","9012","0","601","10079101","6008","2022/03/18 16:00:00","0","挑戰1次反逆獸 de M吧（全難易度共通） ","1","0"
"61079002","61079002","10079","2022/03/27 15:59:59","9004","0","601","10079102","6004","2022/03/18 16:00:00","0","完成10次活動冒險","10","0"
"61080001","61080001","10080","2022/04/19 15:59:59","9012","0","601","10080101","6008","2022/04/01 16:00:00","0","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","1","0"
"61080002","61080002","10080","2022/04/19 15:59:59","9004","0","601","10080102","6004","2022/04/01 16:00:00","0","完成10次活動冒險","10","0"
"61081001","61081001","10081","2022/04/27 15:59:59","9012","0","601","10081101","6008","2022/04/18 16:00:00","0","挑戰1次被操控的雪人（全難易度共通） ","1","0"
"61081002","61081002","10081","2022/04/27 15:59:59","9004","0","601","10081102","6004","2022/04/18 16:00:00","0","完成10次活動冒險","10","0"
"61082001","61082001","10082","2022/05/20 15:59:59","9012","0","601","10082101","6008","2022/05/02 16:00:00","0","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","1","0"
"61082002","61082002","10082","2022/05/20 15:59:59","9004","0","601","10082102","6004","2022/05/02 16:00:00","0","完成10次活動冒險","10","0"
"61083001","61083001","10083","2022/05/28 15:59:59","9012","0","601","10083101","6008","2022/05/19 16:00:00","0","挑戰1次究極金槍鮪（全難易度共通） ","1","0"
"61083002","61083002","10083","2022/05/28 15:59:59","9004","0","601","10083102","6004","2022/05/19 16:00:00","0","完成10次活動冒險","10","0"
"61084001","61084001","10084","2022/06/25 15:59:59","9012","0","601","10084101","6008","2022/06/01 16:00:00","0","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61084002","61084002","10084","2022/06/25 15:59:59","9004","0","601","10084102","6004","2022/06/01 16:00:00","0","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
"61085001","61085001","10084","2022/06/25 15:59:59","9012","0","601","10085101","6008","2022/06/08 16:00:00","0","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","0"
"61085002","61085002","10084","2022/06/25 15:59:59","9004","0","601","10085102","6004","2022/06/08 16:00:00","0","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","0"
