9b281fd8ecae0c87bcfa8a54110fb7945a2a893620b4f643796bd569ea4abf53,822bead4b14a0c7d4bb7303e929d8165628f4da7827348231717c3770f9a1d91,f57962ad453b61b6d51491c8a62ec904b8f785e9d849de7c5b7e2f97d1911ec9,0140783f4a17337b057b6d74f988cddbea952f4cd1edda4610655c073b391ecb,722f27bc558a279ee5f176c890137ffce6898a13dd18c70724ac42163f3293d6,9f1447b6a9141838d48a160badab66db7644f53124673a76307909b2adcc9a90,d7824062164ebafc7ddcc1c632459f38fcd32dfd438e18d76eed40a4948e902e,360604b695cb0ca929077673161c1dc8669a8a7113abcb4845c2259a6db6aac0,b0a85dd7e375b53a2191ce36344b15083b881295c4cd21290eafb475c2eaa5bd,44fa5529b89548a8e235d04b58b07b6524b0d17761baba5c9de487dcb93afd92,99272fd9bac15a331bedd1ecc444b8b0db4efd88c7d619705304c5f1520ef890,ff1a3afa3684808c6c13fc6d4bf4df384fe3205151c9e7dc6a3f0c5d08bac863,e0c61c316552ad56f64b787db33d8407951e07de270d1312406d17fa63a838e7,6ddebd594829ac26f11ef1bcfa460243fb083ca74e01b3da195c1a676dbdb3f9,1470b492c432c18fa209ce9aad31f86588308b2da6e638bce43551cb21020322,a95aae9e218bd4ddf7478f2e3847c898f5c8c7234e87839250b2cf22e1f06c31,7f81a223bcc2ada23c1f54a5c597e550da438043bc00010881d488d712063af3,5e20da613311df5eabf205b44ab7d45af64f1f07422ca41e30844393c1fafaf7,f8937a1cade6a91a6b4a450db537c397907d0ee3011a08e48183563f462c4a92,e5acd93c5c9f6a659001963f467750c2cb333b703fbb6456dc0ef7feff36050e,18bab43ba9b6a7c45ffa84e86d9b04fcf7190a2a0002d15190706af04577dd94,1ed6c1cdbf2ef3dc4a332ab681c1dfcbffd581e466ada0387c06d4a92e6a9a82,fc6f18b4b4ea9c7b1fa3945c21822953751a55974abfc0f9d2d6afa52f098361,046c6827055b7cc7e10a67cffc9309704de7acb4cbfb88bbd7e95ffc3e340f10,b1c42ed3f679de275e807c1ec635ca85687ac62c1caf8a1b35c6caecaa6bfe2a,9d08d4d2befc003a0ec646dddee70b79110d6346729ac77dc9a4d4e4e6c95f59,d412ef2037b33ae7be14739f9d1d90d17c4c112d3da2d63eff697dc2246ce2fa,14316e09a206831d35afe526e8252e2c3014d0717270a15720632f424fc54401,1d030fdea6716f29f8a7994dee4c38b0d0ab7fd71478ff5f8ad3882cc7ef9e57,cd903757f69ad7c2d57a4da358513ac1cf1dccf40f314c32ad4f86a4c9f8e912,4242d368d7a363dbd8f3c958f9c1a217cba2772faf4ebf9530e0bdb3ad9c4441,26dc92c28163689890b1dd8005a4c8a10353f7edc996a972b16a9c992aca5455,e4a183a6db440ecf4c1321ab33b6ccc325fea8634a98c5976fb69e1a3fa11691,17f4a9f1027726b876cc9ee86e5b1fee9f25d3ab0e70d82979955198385753b9,c48c6f80c25272e0a780d0b23dc0f8a513aa440a3196fed1f1749298024e5e6c,cc913ea92633257a9b0e3b640410eb8e03748585957fc5a3670fdb48297c9440,a9efadeb4ce4d009613ed00c11f2a7e7b233818e80da292878dc710f61ffb80a,67017fe7d470e1a72b1b29379b8e12840e9772c212ac2ba6ab748722b8b58cd7,0e2cd20137319119c5233fae39e3988043eb1456f768976d580f303441997f51,4b9edbaf9041b899cb4683d8ffa6ce73b0ec164e959731920a8f8fcddb4fce2a,dfeaaa2b73ce6899689cdee692a4fdfc30e00deaea967458974d4752356d089d
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100119","0","0","1","8","1","0","13800","1","0","2","91002","1","0","113283","0","5","0"
"0","2","20001","0","94002","2","0","0","4","1","8","0","1","1","0","0","0","13900","1","0","0","0","123311","2100120","0","1","1","4","1","50001","5","6","0","12","140000","4","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100121","0","0","1","8","1","0","14000","1","0","2","91002","1","0","123341","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100122","0","0","1","8","1","0","14100","1","0","2","91002","1","0","113342","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100123","0","0","1","8","1","0","14200","1","0","2","91002","1","0","123343","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100124","0","0","1","8","1","0","14300","1","0","2","91002","1","0","123371","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100125","0","0","1","8","1","0","14400","1","0","2","91002","1","0","113372","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100126","0","0","1","8","1","0","14500","1","0","2","91002","1","0","113401","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100127","0","0","1","8","1","0","14600","1","0","2","91002","1","0","113431","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100128","0","0","1","8","1","0","14700","1","0","2","91002","1","0","123432","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","4","30","0","0","0","94002","2100129","0","0","1","8","1","0","14800","1","0","2","91002","1","0","123461","0","5","0"
"0","2","20001","0","94002","2","0","0","2","1","8","0","1","1","0","0","0","14900","1","0","0","0","31032","2100130","0","1","1","4","1","50001","2","6","0","12","140000","4","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100131","0","0","1","8","1","0","15000","1","0","2","91002","1","0","123491","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100132","0","0","1","8","1","0","15100","1","0","2","91002","1","0","113521","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100133","0","0","1","8","1","0","15200","1","0","2","91002","1","0","113522","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100134","0","0","1","8","1","0","15300","1","0","2","91002","1","0","113551","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100135","0","0","1","8","1","0","15400","1","0","2","91002","1","0","113552","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100136","0","0","1","8","1","0","15500","1","0","2","91002","1","0","113553","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100137","0","0","1","8","1","0","15600","1","0","2","91002","1","0","113581","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100138","0","0","1","8","1","0","15700","1","0","2","91002","1","0","123582","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100139","0","0","1","8","1","0","15800","1","0","2","91002","1","0","113611","0","5","0"
"0","2","20001","0","94002","2","0","0","2","1","8","0","1","1","0","0","0","15900","1","0","0","0","31023","2100140","0","1","1","4","1","50001","2","6","0","12","140000","5","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100141","0","0","1","8","1","0","16000","1","0","2","91002","1","0","123583","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100142","0","0","1","8","1","0","16100","1","0","2","91002","1","0","123612","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100143","0","0","1","8","1","0","16200","1","0","2","91002","1","0","113614","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100144","0","0","1","8","1","0","16300","1","0","2","91002","1","0","114222","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100145","0","0","1","8","1","0","16400","1","0","2","91002","1","0","124251","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100146","0","0","1","8","1","0","16500","1","0","2","91002","1","0","114252","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100147","0","0","1","8","1","0","16600","1","0","2","91002","1","0","114281","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100148","0","0","1","8","1","0","16700","1","0","2","91002","1","0","124311","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","5","30","0","0","0","94002","2100149","0","0","1","8","1","0","16800","1","0","2","91002","1","0","114341","0","5","0"
"0","2","20001","0","94002","2","0","0","2","1","8","0","1","1","0","0","0","16900","1","0","0","0","31049","2100150","0","1","1","4","1","50001","3","6","0","12","140000","5","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100151","0","0","1","8","1","0","17000","1","0","2","91002","2","0","124101","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100152","0","0","1","8","1","0","17100","1","0","2","91002","2","0","114102","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100153","0","0","1","8","1","0","17200","1","0","2","91002","2","0","124131","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100154","0","0","1","8","1","0","17300","1","0","2","91002","2","0","114132","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100155","0","0","1","8","1","0","17400","1","0","2","91002","2","0","124161","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100156","0","0","1","8","1","0","17500","1","0","2","91002","2","0","114162","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100157","0","0","1","8","1","0","17600","1","0","2","91002","2","0","114191","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100158","0","0","1","8","1","0","17700","1","0","2","91002","2","0","124192","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100159","0","0","1","8","1","0","17800","1","0","2","91002","2","0","114221","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","17900","1","0","0","0","31053","2100160","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100161","0","0","1","8","1","0","18000","1","0","2","91002","2","0","124101","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100162","0","0","1","8","1","0","18100","1","0","2","91002","2","0","114102","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100163","0","0","1","8","1","0","18200","1","0","2","91002","2","0","124131","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100164","0","0","1","8","1","0","18300","1","0","2","91002","2","0","124071","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100165","0","0","1","8","1","0","18400","1","0","2","91002","2","0","114011","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100166","0","0","1","8","1","0","18500","1","0","2","91002","2","0","114072","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100167","0","0","1","8","1","0","18600","1","0","2","91002","2","0","114041","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100168","0","0","1","8","1","0","18700","1","0","2","91002","2","0","124042","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100169","0","0","1","8","1","0","18800","1","0","2","91002","2","0","114012","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","18900","1","0","0","0","31011","2100170","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100171","0","0","1","8","1","0","19000","1","0","2","91002","2","0","124282","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100172","0","0","1","8","1","0","19100","1","0","2","91002","2","0","114222","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100173","0","0","1","8","1","0","19200","1","0","2","91002","2","0","124312","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100174","0","0","1","8","1","0","19300","1","0","2","91002","2","0","124342","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100175","0","0","1","8","1","0","19400","1","0","2","91002","2","0","114252","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100176","0","0","1","8","1","0","19500","1","0","2","91002","2","0","124372","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100177","0","0","1","8","1","0","19600","1","0","2","91002","2","0","114132","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100178","0","0","1","8","1","0","19700","1","0","2","91002","2","0","124432","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100179","0","0","1","8","1","0","19800","1","0","2","91002","2","0","124522","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","19900","1","0","0","0","31036","2100180","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100181","0","0","1","8","1","0","20000","1","0","2","91002","2","0","114162","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100182","0","0","1","8","1","0","20100","1","0","2","91002","2","0","124042","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100183","0","0","1","8","1","0","20200","1","0","2","91002","2","0","114102","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100184","0","0","1","8","1","0","20300","1","0","2","91002","2","0","114072","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100185","0","0","1","8","1","0","20400","1","0","2","91002","2","0","124192","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100186","0","0","1","8","1","0","20500","1","0","2","91002","2","0","114012","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100187","0","0","1","8","1","0","20600","1","0","2","91002","2","0","124282","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100188","0","0","1","8","1","0","20700","1","0","2","91002","2","0","114222","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100189","0","0","1","8","1","0","20800","1","0","2","91002","2","0","124312","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","20900","1","0","0","0","31044","2100190","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100191","0","0","1","8","1","0","21000","1","0","2","91002","2","0","124342","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100192","0","0","1","8","1","0","21100","1","0","2","91002","2","0","114252","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100193","0","0","1","8","1","0","21200","1","0","2","91002","2","0","124372","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100194","0","0","1","8","1","0","21300","1","0","2","91002","2","0","114132","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100195","0","0","1","8","1","0","21400","1","0","2","91002","2","0","124432","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100196","0","0","1","8","1","0","21500","1","0","2","91002","2","0","124522","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100197","0","0","1","8","1","0","21600","1","0","2","91002","2","0","114162","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100198","0","0","1","8","1","0","21700","1","0","2","91002","2","0","124042","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100199","0","0","1","8","1","0","21800","1","0","2","91002","2","0","114102","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","21900","1","0","0","0","31023","2100200","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100201","0","0","1","8","1","0","22000","1","0","2","91002","2","0","114072","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100202","0","0","1","8","1","0","22100","1","0","2","91002","2","0","124192","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100203","0","0","1","8","1","0","22200","1","0","2","91002","2","0","114012","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100204","0","0","1","8","1","0","22300","1","0","2","91002","2","0","124282","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100205","0","0","1","8","1","0","22400","1","0","2","91002","2","0","114222","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100206","0","0","1","8","1","0","22500","1","0","2","91002","2","0","124312","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100207","0","0","1","8","1","0","22600","1","0","2","91002","2","0","124342","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100208","0","0","1","8","1","0","22700","1","0","2","91002","2","0","114252","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100209","0","0","1","8","1","0","22800","1","0","2","91002","2","0","124372","0","5","0"
"0","2","20001","0","94002","2","0","0","2","2","8","0","1","1","0","0","0","22900","1","0","0","0","31037","2100210","0","1","1","4","1","50001","3","6","0","12","140000","8","0","91002","0","100","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100211","0","0","1","8","1","0","23000","1","0","2","91002","2","0","114132","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100212","0","0","1","8","1","0","23100","1","0","2","91002","2","0","124432","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100213","0","0","1","8","1","0","23200","1","0","2","91002","2","0","124522","0","5","0"
"0","0","50001","0","20001","2","0","0","12","0","4","0","1","1","0","0","0","8","30","0","0","0","94002","2100214","0","0","1","8","1","0","23300","1","0","2","91002","2","0","114162","0","5","0"
