e2dfc0f9860017cf56b455b343f69a2861731821bd72b395dae5971248f5fdc9,e87b7696d6efae0a343fde6a1d8c43bd6cfba1682ca7efe87b9d98074ba9fe34,6bedaf72ba7e7b5dcc0dabe434ccaaa8bb461e5f4077c8ce2f71941b749403ed,0a55f46ba52845c93ce847298ea794123fea24da2608fcef68fc810270687d72,62a6eb76c5326382207416b80f29242dda741540e4d310b229577815d19f6f30,49c9f401f6bf72f4804b502de722d663fc89424e716ce9cdd40a07ebb3f3d04f,ca9a86ea9e8bf4ac2036b6e1328cd079c1384023350cc51b8b9078965c571ba3,43b46cb67b337cabce4491c2b572d9351d8cefcfc8c13c81df05d5d2d815dd32,91241f4f008f8cf9597a5b97d62d5dbf808de33dd6a2e20bf70f1638c0435e43,41fdf2da070d1e74c71939a8b00fa893e816bd28b72d3a1b904aac925a4cdc0c
"25021","2","0","0","2802","0","280","510000","0","2821"
"25021","2","0","0","2803","0","280","510000","0","2831"
"25021","2","0","0","2804","0","280","510000","0","2841"
"25021","2","0","0","2805","0","280","510000","0","2851"
"25021","2","0","0","2901","0","280","510000","0","2911"
"25021","2","0","0","2902","0","280","510000","0","2921"
"25021","2","0","0","2903","0","280","510000","0","2931"
"25021","2","0","0","2904","0","280","510000","0","2941"
"25021","2","0","0","2905","0","280","510000","0","2951"
"25021","2","0","0","3001","0","280","510000","0","3011"
"25021","2","0","0","3002","0","280","510000","0","3021"
"25021","2","0","0","3003","0","280","510000","0","3031"
"25021","2","0","0","3004","0","280","510000","0","3041"
"25021","2","0","0","3005","0","280","510000","0","3051"
"25021","2","0","0","3101","0","280","510000","0","3111"
"25021","2","0","0","3102","0","280","510000","0","3121"
"25021","2","0","0","3103","0","280","510000","0","3131"
"25021","2","0","0","3104","0","280","510000","0","3141"
"25021","2","0","0","3105","0","280","510000","0","3151"
"25021","2","0","0","3201","0","280","510000","0","3211"
"25021","2","0","0","3202","0","280","510000","0","3221"
"25021","2","0","0","3203","0","280","510000","0","3231"
"25021","2","0","0","3204","0","280","510000","0","3241"
"25021","2","0","0","3205","0","280","510000","0","3251"
"25021","2","0","0","3301","0","280","510000","0","3311"
"25021","2","0","0","3302","0","280","510000","0","3321"
"25021","2","0","0","3303","0","280","510000","0","3331"
"25021","2","0","0","3304","0","280","510000","0","3341"
"25021","2","0","0","3305","0","280","510000","0","3351"
"25021","2","0","0","3401","0","280","510000","0","3411"
"25021","2","0","0","3402","0","280","510000","0","3421"
"25021","2","0","0","3403","0","280","510000","0","3431"
"25021","2","0","0","3404","0","280","510000","0","3441"
"25021","2","0","0","3405","0","280","510000","0","3451"
"25021","2","0","0","3501","0","280","510000","0","3511"
"25021","2","0","0","3502","0","280","510000","0","3521"
"25021","2","0","0","3503","0","280","510000","0","3531"
"25021","2","0","0","3504","0","280","510000","0","3541"
"25021","2","0","0","3505","0","280","510000","0","3551"
"25021","2","0","0","3601","0","280","510000","0","3611"
"25021","2","0","0","3602","0","280","510000","0","3621"
"25021","2","0","0","3603","0","280","510000","0","3631"
"25021","2","0","0","3604","0","280","510000","0","3641"
"25021","2","0","0","3605","0","280","510000","0","3651"
"25021","2","0","0","3701","0","280","510000","0","3711"
"25021","2","0","0","3702","0","280","510000","0","3721"
"25021","2","0","0","3703","0","280","510000","0","3731"
"25021","2","0","0","3704","0","280","510000","0","3741"
"25021","2","0","0","3705","0","280","510000","0","3751"
"25021","2","0","0","3801","0","280","510000","0","3811"
"25021","2","0","0","3802","0","280","510000","0","3821"
"25021","2","0","0","3803","0","280","510000","0","3831"
"25021","2","0","0","3804","0","280","510000","0","3841"
"25021","2","0","0","3805","0","280","510000","0","3851"
"25021","2","0","0","3901","0","280","510000","0","3911"
"25021","2","0","0","3902","0","280","510000","0","3921"
"25021","2","0","0","3903","0","280","510000","0","3931"
"25021","2","0","0","3904","0","280","510000","0","3941"
"25021","2","0","0","3905","0","280","510000","0","3951"
"25021","2","0","0","4001","0","280","510000","0","4011"
"25021","2","0","0","4002","0","280","510000","0","4021"
"25021","2","0","0","4003","0","280","510000","0","4031"
"25021","2","0","0","4004","0","280","510000","0","4041"
"25021","2","0","0","4005","0","280","510000","0","4051"
"25021","2","0","0","4101","0","280","510000","0","4111"
"25021","2","0","0","4102","0","280","510000","0","4121"
"25021","2","0","0","4103","0","280","510000","0","4131"
"25021","2","0","0","4104","0","280","510000","0","4141"
"25021","2","0","0","4105","0","280","510000","0","4151"
"25021","2","0","0","4201","0","280","510000","0","4211"
"25021","2","0","0","4202","0","280","510000","0","4221"
"25021","2","0","0","4203","0","280","510000","0","4231"
"25021","2","0","0","4204","0","280","510000","0","4241"
"25021","2","0","0","4205","0","280","510000","0","4251"
"25021","2","0","0","4301","0","280","510000","0","4311"
"25021","2","0","0","4302","0","280","510000","0","4321"
"25021","2","0","0","4303","0","280","510000","0","4331"
"25021","2","0","0","4304","0","280","510000","0","4341"
"25021","2","0","0","4305","0","280","510000","0","4351"
"25021","2","0","0","4401","0","280","510000","0","4411"
"25021","2","0","0","4402","0","280","510000","0","4421"
"25021","2","0","0","4403","0","280","510000","0","4431"
"25021","2","0","0","4404","0","280","510000","0","4441"
"25021","2","0","0","4405","0","280","510000","0","4451"
"25021","2","0","0","4501","0","280","510000","0","4511"
"25021","2","0","0","4502","0","280","510000","0","4521"
"25021","2","0","0","4503","0","280","510000","0","4531"
"25021","2","0","0","4504","0","280","510000","0","4541"
"25021","2","0","0","4505","0","280","510000","0","4551"
"25021","2","0","0","4601","0","280","510000","0","4611"
"25021","2","0","0","4602","0","280","510000","0","4621"
"25021","2","0","0","4603","0","280","510000","0","4631"
"25021","2","0","0","4604","0","280","510000","0","4641"
"25021","2","0","0","4605","0","280","510000","0","4651"
"25021","2","0","0","4701","0","280","510000","0","4711"
"25021","2","0","0","4702","0","280","510000","0","4721"
"25021","2","0","0","4703","0","280","510000","0","4731"
"25021","2","0","0","4704","0","280","510000","0","4741"
"25021","2","0","0","4705","0","280","510000","0","4751"
"25021","2","0","0","4801","0","280","510000","0","4811"
"25021","2","0","0","4802","0","280","510000","0","4821"
"25021","2","0","0","4803","0","280","510000","0","4831"
"25021","2","0","0","4804","0","280","510000","0","4841"
"25021","2","0","0","4805","0","280","510000","0","4851"
"25021","2","0","0","4901","0","280","510000","0","4911"
"25021","2","0","0","4902","0","280","510000","0","4921"
"25021","2","0","0","4903","0","280","510000","0","4931"
"25021","2","0","0","4904","0","280","510000","0","4941"
"25021","2","0","0","4905","0","280","510000","0","4951"
"25021","2","0","0","5001","0","280","510000","0","5011"
"25021","2","0","0","5002","0","280","510000","0","5021"
"25021","2","0","0","5003","0","280","510000","0","5031"
"25021","2","0","0","5004","0","280","510000","0","5041"
"25021","2","0","0","5005","0","280","510000","0","5051"
"25021","2","0","0","5101","0","280","510000","0","5111"
"25021","2","0","0","5102","0","280","510000","0","5121"
"25021","2","0","0","5103","0","280","510000","0","5131"
"25021","2","0","0","5104","0","280","510000","0","5141"
"25021","2","0","0","5105","0","280","510000","0","5151"
"25021","2","0","0","5201","0","280","510000","0","5211"
"25021","2","0","0","5202","0","280","510000","0","5221"
"25021","2","0","0","5203","0","280","510000","0","5231"
"25021","2","0","0","5204","0","280","510000","0","5241"
"25021","2","0","0","5205","0","280","510000","0","5251"
"25021","2","0","0","5301","0","280","510000","0","5311"
"25021","2","0","0","5302","0","280","510000","0","5321"
"25021","2","0","0","5303","0","280","510000","0","5331"
"25021","2","0","0","5304","0","280","510000","0","5341"
"25021","2","0","0","5305","0","280","510000","0","5351"
"25021","2","0","0","5401","0","640","520000","0","5411"
"25021","2","0","0","5402","0","640","520000","0","5421"
"25021","2","0","0","5403","0","640","520000","0","5431"
"25021","2","0","0","5501","0","380","520000","0","5511"
"25021","2","0","0","5502","0","380","520000","0","5521"
"25021","2","0","0","5503","0","380","520000","0","5531"
"25021","2","0","0","5504","0","380","520000","0","5541"
"25021","2","0","0","5505","0","380","520000","0","5551"
"25021","2","0","0","5601","0","950","520000","0","5611"
"25021","2","0","0","5602","0","950","520000","0","5621"
"25021","2","0","0","5701","0","380","520000","0","5711"
"25021","2","0","0","5702","0","380","520000","0","5721"
"25021","2","0","0","5703","0","380","520000","0","5731"
"25021","2","0","0","5704","0","380","520000","0","5741"
"25021","2","0","0","5705","0","380","520000","0","5751"
"25021","2","0","0","5801","0","380","520000","0","5811"
"25021","2","0","0","5802","0","380","520000","0","5821"
"25021","2","0","0","5803","0","380","520000","0","5831"
"25021","2","0","0","5804","0","380","520000","0","5841"
"25021","2","0","0","5805","0","380","520000","0","5851"
"25021","2","0","0","5901","0","380","520000","0","5911"
"25021","2","0","0","5902","0","380","520000","0","5921"
"25021","2","0","0","5903","0","380","520000","0","5931"
"25021","2","0","0","5904","0","380","520000","0","5941"
"25021","2","0","0","5905","0","380","520000","0","5951"
"25021","2","0","0","6001","0","950","520000","0","6011"
"25021","2","0","0","6002","0","950","520000","0","6021"
"25021","2","0","0","6101","0","380","520000","0","6111"
"25021","2","0","0","6102","0","380","520000","0","6121"
"25021","2","0","0","6103","0","380","520000","0","6131"
"25021","2","0","0","6104","0","380","520000","0","6141"
"25021","2","0","0","6105","0","380","520000","0","6151"
"25021","2","0","0","6201","0","380","520000","0","6211"
"25021","2","0","0","6202","0","380","520000","0","6221"
"25021","2","0","0","6203","0","380","520000","0","6231"
"25021","2","0","0","6204","0","380","520000","0","6241"
"25021","2","0","0","6205","0","380","520000","0","6251"
"25021","2","0","0","6301","0","380","520000","0","6311"
"25021","2","0","0","6302","0","380","520000","0","6321"
"25021","2","0","0","6303","0","380","520000","0","6331"
"25021","2","0","0","6304","0","380","520000","0","6341"
"25021","2","0","0","6305","0","380","520000","0","6351"
"25021","2","0","0","6401","0","380","520000","0","6411"
"25021","2","0","0","6402","0","380","520000","0","6421"
"25021","2","0","0","6403","0","380","520000","0","6431"
"25021","2","0","0","6404","0","380","520000","0","6441"
"25021","2","0","0","6405","0","380","520000","0","6451"
"25021","2","0","0","6501","0","380","520000","0","6511"
"25021","2","0","0","6502","0","380","520000","0","6521"
"25021","2","0","0","6503","0","380","520000","0","6531"
"25021","2","0","0","6504","0","380","520000","0","6541"
"25021","2","0","0","6505","0","380","520000","0","6551"
"25021","2","0","0","6601","0","1900","520000","0","6611"
"25021","2","0","0","6701","0","380","520000","0","6711"
"25021","2","0","0","6702","0","380","520000","0","6721"
"25021","2","0","0","6703","0","380","520000","0","6731"
"25021","2","0","0","6704","0","380","520000","0","6741"
"25021","2","0","0","6705","0","380","520000","0","6751"
"25021","2","0","0","6801","0","380","520000","0","6811"
"25021","2","0","0","6802","0","380","520000","0","6821"
"25021","2","0","0","6803","0","380","520000","0","6831"
"25021","2","0","0","6804","0","380","520000","0","6841"
"25021","2","0","0","6805","0","380","520000","0","6851"
"25021","2","0","0","6901","0","380","520000","0","6911"
"25021","2","0","0","6902","0","380","520000","0","6921"
"25021","2","0","0","6903","0","380","520000","0","6931"
"25021","2","0","0","6904","0","380","520000","0","6941"
"25021","2","0","0","6905","0","380","520000","0","6951"
"25021","2","0","0","7001","0","380","520000","0","7011"
"25021","2","0","0","7002","0","380","520000","0","7021"
"25021","2","0","0","7003","0","380","520000","0","7031"
"25021","2","0","0","7004","0","380","520000","0","7041"
"25021","2","0","0","7005","0","380","520000","0","7051"
"25021","2","0","0","7101","0","380","520000","0","7111"
"25021","2","0","0","7102","0","380","520000","0","7121"
"25021","2","0","0","7103","0","380","520000","0","7131"
"25021","2","0","0","7104","0","380","520000","0","7141"
"25021","2","0","0","7105","0","380","520000","0","7151"
"25021","2","0","0","7201","0","1900","520000","0","7211"
"25021","2","0","0","7301","0","380","520000","0","7311"
"25021","2","0","0","7302","0","380","520000","0","7321"
"25021","2","0","0","7303","0","380","520000","0","7331"
"25021","2","0","0","7304","0","380","520000","0","7341"
"25021","2","0","0","7305","0","380","520000","0","7351"
"25021","2","0","0","7401","0","380","520000","0","7411"
"25021","2","0","0","7402","0","380","520000","0","7421"
"25021","2","0","0","7403","0","380","520000","0","7431"
"25021","2","0","0","7404","0","380","520000","0","7441"
"25021","2","0","0","7405","0","380","520000","0","7451"
"25021","2","0","0","7501","0","380","520000","0","7511"
"25021","2","0","0","7502","0","380","520000","0","7521"
"25021","2","0","0","7503","0","380","520000","0","7531"
"25021","2","0","0","7504","0","380","520000","0","7541"
"25021","2","0","0","7505","0","380","520000","0","7551"
"25021","2","0","0","7601","0","380","520000","0","7611"
"25021","2","0","0","7602","0","380","520000","0","7621"
"25021","2","0","0","7603","0","380","520000","0","7631"
"25021","2","0","0","7604","0","380","520000","0","7641"
"25021","2","0","0","7605","0","380","520000","0","7651"
"25021","2","0","0","7701","0","1900","520000","0","7711"
"25021","2","0","0","7801","0","950","520000","0","7811"
"25021","2","0","0","7802","0","950","520000","0","7821"
"25021","2","0","0","7901","0","380","520000","0","7911"
"25021","2","0","0","7902","0","380","520000","0","7921"
"25021","2","0","0","7903","0","380","520000","0","7931"
"25021","2","0","0","7904","0","380","520000","0","7941"
"25021","2","0","0","7905","0","380","520000","0","7951"
"25021","2","0","0","8001","0","380","520000","0","8011"
"25021","2","0","0","8002","0","380","520000","0","8021"
"25021","2","0","0","8003","0","380","520000","0","8031"
"25021","2","0","0","8004","0","380","520000","0","8041"
"25021","2","0","0","8005","0","380","520000","0","8051"
"25021","2","0","0","8101","0","380","520000","0","8111"
"25021","2","0","0","8102","0","380","520000","0","8121"
"25021","2","0","0","8103","0","380","520000","0","8131"
"25021","2","0","0","8104","0","380","520000","0","8141"
"25021","2","0","0","8105","0","380","520000","0","8151"
"25021","2","0","0","8201","0","460","530000","0","8211"
"25021","2","0","0","8202","0","460","530000","0","8221"
"25021","2","0","0","8203","0","460","530000","0","8231"
"25021","2","0","0","8204","0","460","530000","0","8241"
"25021","2","0","0","8205","0","460","530000","0","8251"
"25021","2","0","0","8301","0","460","530000","0","8311"
"25021","2","0","0","8302","0","460","530000","0","8321"
"25021","2","0","0","8303","0","460","530000","0","8331"
"25021","2","0","0","8304","0","460","530000","0","8341"
"25021","2","0","0","8305","0","460","530000","0","8351"
"25021","2","0","0","8401","0","460","530000","0","8411"
"25021","2","0","0","8402","0","460","530000","0","8421"
"25021","2","0","0","8403","0","460","530000","0","8431"
"25021","2","0","0","8404","0","460","530000","0","8441"
"25021","2","0","0","8405","0","460","530000","0","8451"
"25021","2","0","0","8501","0","460","530000","0","8511"
"25021","2","0","0","8502","0","460","530000","0","8521"
"25021","2","0","0","8503","0","460","530000","0","8531"
"25021","2","0","0","8504","0","460","530000","0","8541"
"25021","2","0","0","8505","0","460","530000","0","8551"
"25021","2","0","0","8601","0","460","530000","0","8611"
"25021","2","0","0","8602","0","460","530000","0","8621"
"25021","2","0","0","8603","0","460","530000","0","8631"
"25021","2","0","0","8604","0","460","530000","0","8641"
"25021","2","0","0","8605","0","460","530000","0","8651"
"25021","2","0","0","8701","0","460","530000","0","8711"
"25021","2","0","0","8702","0","460","530000","0","8721"
"25021","2","0","0","8703","0","460","530000","0","8731"
"25021","2","0","0","8704","0","460","530000","0","8741"
"25021","2","0","0","8705","0","460","530000","0","8751"
"25021","2","0","0","8801","0","460","530000","0","8811"
"25021","2","0","0","8802","0","460","530000","0","8821"
"25021","2","0","0","8803","0","460","530000","0","8831"
"25021","2","0","0","8804","0","460","530000","0","8841"
"25021","2","0","0","8805","0","460","530000","0","8851"
"25021","2","0","0","8901","0","460","530000","0","8911"
"25021","2","0","0","8902","0","460","530000","0","8921"
"25021","2","0","0","8903","0","460","530000","0","8931"
"25021","2","0","0","8904","0","460","530000","0","8941"
"25021","2","0","0","8905","0","460","530000","0","8951"
"25021","2","0","0","9001","0","460","530000","0","9011"
"25021","2","0","0","9002","0","460","530000","0","9021"
"25021","2","0","0","9003","0","460","530000","0","9031"
"25021","2","0","0","9004","0","460","530000","0","9041"
"25021","2","0","0","9005","0","460","530000","0","9051"
"25021","2","0","0","9101","0","460","530000","0","9111"
"25021","2","0","0","9102","0","460","530000","0","9121"
"25021","2","0","0","9103","0","460","530000","0","9131"
"25021","2","0","0","9104","0","460","530000","0","9141"
"25021","2","0","0","9105","0","460","530000","0","9151"
"25021","2","0","0","9201","0","460","530000","0","9211"
"25021","2","0","0","9202","0","460","530000","0","9221"
"25021","2","0","0","9203","0","460","530000","0","9231"
"25021","2","0","0","9204","0","460","530000","0","9241"
"25021","2","0","0","9205","0","460","530000","0","9251"
"25021","2","0","0","9301","0","460","530000","0","9311"
"25021","2","0","0","9302","0","460","530000","0","9321"
"25021","2","0","0","9303","0","460","530000","0","9331"
"25021","2","0","0","9304","0","460","530000","0","9341"
"25021","2","0","0","9305","0","460","530000","0","9351"
"25021","2","0","0","9401","0","460","530000","0","9411"
"25021","2","0","0","9402","0","460","530000","0","9421"
"25021","2","0","0","9403","0","460","530000","0","9431"
"25021","2","0","0","9404","0","460","530000","0","9441"
"25021","2","0","0","9405","0","460","530000","0","9451"
"25021","2","0","0","9501","0","460","530000","0","9511"
"25021","2","0","0","9502","0","460","530000","0","9521"
"25021","2","0","0","9503","0","460","530000","0","9531"
"25021","2","0","0","9504","0","460","530000","0","9541"
"25021","2","0","0","9505","0","460","530000","0","9551"
"25021","2","0","0","9601","0","460","530000","0","9611"
"25021","2","0","0","9602","0","460","530000","0","9621"
"25021","2","0","0","9603","0","460","530000","0","9631"
"25021","2","0","0","9604","0","460","530000","0","9641"
"25021","2","0","0","9605","0","460","530000","0","9651"
"25021","2","0","0","9701","0","460","530000","0","9711"
"25021","2","0","0","9702","0","460","530000","0","9721"
"25021","2","0","0","9703","0","460","530000","0","9731"
"25021","2","0","0","9704","0","460","530000","0","9741"
"25021","2","0","0","9705","0","460","530000","0","9751"
"25021","2","0","0","9801","0","460","530000","0","9811"
"25021","2","0","0","9802","0","460","530000","0","9821"
"25021","2","0","0","9803","0","460","530000","0","9831"
"25021","2","0","0","9804","0","460","530000","0","9841"
"25021","2","0","0","9805","0","460","530000","0","9851"
"25021","2","0","0","9901","0","460","530000","0","9911"
"25021","2","0","0","9902","0","460","530000","0","9921"
"25021","2","0","0","9903","0","460","530000","0","9931"
"25021","2","0","0","9904","0","460","530000","0","9941"
"25021","2","0","0","9905","0","460","530000","0","9951"
"25021","2","0","0","10001","0","460","530000","0","10011"
"25021","2","0","0","10002","0","460","530000","0","10021"
"25021","2","0","0","10003","0","460","530000","0","10031"
"25021","2","0","0","10004","0","460","530000","0","10041"
"25021","2","0","0","10005","0","460","530000","0","10051"
"25021","2","0","0","10101","0","460","530000","0","10111"
"25021","2","0","0","10102","0","460","530000","0","10121"
"25021","2","0","0","10103","0","460","530000","0","10131"
"25021","2","0","0","10104","0","460","530000","0","10141"
"25021","2","0","0","10105","0","460","530000","0","10151"
"25021","2","0","0","10201","0","460","530000","0","10211"
"25021","2","0","0","10202","0","460","530000","0","10221"
"25021","2","0","0","10203","0","460","530000","0","10231"
"25021","2","0","0","10204","0","460","530000","0","10241"
"25021","2","0","0","10205","0","460","530000","0","10251"
"25021","2","0","0","10301","0","460","530000","0","10311"
"25021","2","0","0","10302","0","460","530000","0","10321"
"25021","2","0","0","10303","0","460","530000","0","10331"
"25021","2","0","0","10304","0","460","530000","0","10341"
"25021","2","0","0","10305","0","460","530000","0","10351"
"25021","2","0","0","10401","0","460","530000","0","10411"
"25021","2","0","0","10402","0","460","530000","0","10421"
"25021","2","0","0","10403","0","460","530000","0","10431"
"25021","2","0","0","10404","0","460","530000","0","10441"
"25021","2","0","0","10405","0","460","530000","0","10451"
"25021","2","0","0","10501","0","460","530000","0","10511"
"25021","2","0","0","10502","0","460","530000","0","10521"
"25021","2","0","0","10503","0","460","530000","0","10531"
"25021","2","0","0","10504","0","460","530000","0","10541"
"25021","2","0","0","10505","0","460","530000","0","10551"
"25021","2","0","0","10601","0","460","530000","0","10611"
"25021","2","0","0","10602","0","460","530000","0","10621"
"25021","2","0","0","10603","0","460","530000","0","10631"
"25021","2","0","0","10604","0","460","530000","0","10641"
"25021","2","0","0","10605","0","460","530000","0","10651"
"25021","2","0","0","10701","0","460","530000","0","10711"
"25021","2","0","0","10702","0","460","530000","0","10721"
"25021","2","0","0","10703","0","460","530000","0","10731"
"25021","2","0","0","10704","0","460","530000","0","10741"
"25021","2","0","0","10705","0","460","530000","0","10751"
"25021","2","0","0","10801","0","460","530000","0","10811"
"25021","2","0","0","10802","0","460","530000","0","10821"
"25021","2","0","0","10803","0","460","530000","0","10831"
"25021","2","0","0","10804","0","460","530000","0","10841"
"25021","2","0","0","10805","0","460","530000","0","10851"
"25021","2","0","0","10901","0","460","530000","0","10911"
"25021","2","0","0","10902","0","460","530000","0","10921"
"25021","2","0","0","10903","0","460","530000","0","10931"
"25021","2","0","0","10904","0","460","530000","0","10941"
"25021","2","0","0","10905","0","460","530000","0","10951"
"25021","2","0","0","11001","0","580","540000","0","11011"
"25021","2","0","0","11002","0","580","540000","0","11021"
"25021","2","0","0","11003","0","580","540000","0","11031"
"25021","2","0","0","11004","0","580","540000","0","11041"
"25021","2","0","0","11005","0","580","540000","0","11051"
"25021","2","0","0","11101","0","580","540000","0","11111"
"25021","2","0","0","11102","0","580","540000","0","11121"
"25021","2","0","0","11103","0","580","540000","0","11131"
