d33e9cdaefa2bd8d62fa3052f134ab009df8f165884a67d7a8341f898d667227,90158ec28d955f7c471cc617f95d065ccb9fd511172f28540a3f0b015c2ca707,434aa30126f4e56392227c4512e3dbc91d5e3b942dfad88429f4e27734e62679,a8ed8e3a6983e026743538b966d1b1d063601d96bb4d30ddecc04926a9dc6ad8,a2f30f6f072c1e9f305f22b0071dfc6fac7f6f4f398c55d597bbcb399b3a0ffb,ed108c23765d4498ef1ef8a72d97e8ca7fb506a68faff6dbc570353fc8d94e92,aed7231efbfd830c5c7cc6edc76cdabb9c889056539c61a4adf109dc5f64907c,1c26a03dc19c590fa1047be832336399425f41bf023af9aff0023fd3409a097d,8198175060040b5e538952831f2e9f813aa45ade322a0eabaa3a52be537b4e09,6a299b7b11423e074badeec651bd43f2e88480d8bd8fd2e5e38f759a85d8e59e,1e5759084bb0cf581a0cb2f8e29f139e10dd798a9dbc2e581f91c6e951df6a3d,e4d31d45ee2a590641d89d662f642d7aa13646324f3c2a9499cf0ce6f176da9e,35d28467632e486bc83016d737afaae4bca9c5e55e3549fd6e1fce9485cef5d8,43bdeded291fa2b86ad68188a3e9266456ecd1d391e13d21c2d1ad3e7f526542,929e90d1e1c96fe09753335c7c67ced99429bdfed0f03b9861e5ef5756e741cc
"2099/12/17 14:59:59","15001","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","15","主人，做好行前準備\n一起完成充實的冒險吧。","0","-470"
"2099/12/17 14:59:59","16001","0","0","0","1","1","106401","雪菲","2","2015/12/17 15:00:00","16","欸……要不要加入戰隊？\n一個人是很開心，但跟大家\n一起很熱鬧，我覺得很棒","2104010","-363"
"2099/12/17 14:59:59","16002","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","16","要加入戰隊看看嗎？\n和大家一起冒險\n非常開心哦！","0","-363"
"2099/12/17 14:59:59","16003","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","16","似乎可以加入戰隊哦\n機會難得，加入看看吧？\n好像挺好玩的哦♪","0","-363"
"2099/12/17 14:59:59","16004","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","16","在這裡可以加入戰隊，\n有很多厲害的戰隊，\n真令人目不暇給。","0","-363"
"2099/12/17 14:59:59","17002","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","17"," 在這邊可以回顧\n與同伴一同參加戰隊競賽時\n大顯身手的樣子。","0","-363"
"2030/12/17 14:59:59","17004","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","25","模擬戰的戰績裡如果有你\n喜歡的內容在裡面的話，\n可以存檔喔","0","-363"
"2030/12/17 14:59:59","17005","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","25","主人，您這次在戰隊競賽的\n活躍表現已存檔\n請用來作為未來戰鬥時的參考吧","0","-363"
"2030/12/17 14:59:59","17006","0","0","0","1","1","106401","雪菲","2","2015/12/17 15:00:00","25","這次的戰隊競賽\n戰況如何？\n看戰績，或許能活用到\n下次的戰鬥上","2104010","-363"
"2030/12/17 14:59:59","17007","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","25","可以複習一下這次戰隊競賽\n的戰績喔！\n也讓我看看吧☆","0","-363"
"2030/12/17 14:59:59","18001","0","0","0","1","1","190801","花凜","1","2019/03/06 16:00:00","18","歡迎！\n在這裡提供主頁或\n公會小屋播放音樂的\n變更與購買服務喔。","0","-363"
"2030/12/17 14:59:59","18002","0","0","0","1","2","190801","花凜","1","2019/03/06 16:00:00","18","BGM的變更與購買\n都可以在這裡進行喔\n我們為您準備了，\n很多動人的樂曲喔！","0","-363"
"2030/12/17 14:59:59","19001","0","0","0","1","3","190801","花凜","1","2019/03/06 16:00:00","19","主頁或公會小屋的BGM\n都可以更改喔\n您喜歡的樂曲，\n也請讓我聽聽看吧。","0","-470"
"2030/12/17 14:59:59","19002","0","0","0","1","4","190801","花凜","1","2019/03/06 16:00:00","19","在這裡，\n可以將BGM更改喔\n您要更改為什麼樂曲呢？\n呵呵呵，我也很期待呢♪","0","-470"
"2030/12/17 14:59:59","20001","0","0","0","1","5","190801","花凜","1","2019/03/06 16:00:00","20","在這裡，\n可以讓您購買BGM喔，\n也可以讓您試聽，\n請仔細挑選吧。","0","-470"
"2030/12/17 14:59:59","20002","0","0","0","1","6","190801","花凜","1","2019/03/06 16:00:00","20","歡迎光臨！\n請到這裡購買BGM\n有很多優秀的樂曲，\n讓人挑得目不暇給呢。","0","-470"
"2030/12/17 14:59:59","21001","0","0","0","1","1","106001","凱留","1","2019/03/06 16:00:00","21","在這裡好像可以用取得的道具\n來製作專用裝備呢\n如果收集到了道具\n就立刻來試做吧！","0","-363"
"2030/12/17 14:59:59","21002","0","0","0","1","1","105901","可可蘿","1","2019/03/06 16:00:00","21","攻略時有可能\n獲得稀有的道具喔\n有了這類道具\n好像可以用來製作專用裝備。","0","-363"
"2030/12/17 14:59:59","21003","0","0","0","1","1","106401","雪菲","2","2015/12/17 15:00:00","21","想要專用裝備的話\n就挑戰這個冒險吧\n靠著收集到的素材\n變得更強更強吧","2104010","-363"
"2030/12/17 14:59:59","21004","0","0","0","1","1","105801","貪吃佩可","1","2019/03/06 16:00:00","21","好像可以獲得\n製作專用裝備的必要道具\n多多收集、\n越裝就會越強大！","0","-363"
"2030/12/17 14:59:59","22001","0","0","0","1","1","190801","花凜","1","2019/07/24 16:00:00","22","投票請到這邊。\n請為你支持的女孩\n投下你心意滿滿的\n一票吧！","0","-430"
"2030/12/17 14:59:59","22002","0","0","0","1","2","190801","花凜","1","2019/07/24 16:00:00","22","歡迎！\n你喜愛的女孩\n是哪一位呢？\n請幫她加油吧！","0","-430"
"2030/12/17 14:59:59","23001","0","0","0","1","3","190801","花凜","1","2019/07/24 16:00:00","23","謝謝你們\n踴躍的投票。\n請大家耐心等候，\n敬請期待結果發表喔！","0","-430"
"2030/12/17 14:59:59","23002","0","0","0","1","4","190801","花凜","1","2019/07/24 16:00:00","23","目前正在統計\n人氣投票結果。\n在結果統計完畢之前\n請再稍候一下喔。","0","-430"
"2030/12/17 14:59:59","24001","10011","8","4.08","2","1","109001","惠理子（情人節）","1","2019/07/01 16:00:00","24","有大人您幫忙製作的\n巧克力蛋糕。\n一定會很美味的。","0","-385"
"2030/12/17 14:59:59","24002","10011","8","5","2","2","109001","惠理子（情人節）","1","2019/07/01 16:00:00","24","這種失誤絕對不是\n大人您會犯的。\n再挑戰一次看看吧。","0","-385"
"2030/12/17 14:59:59","24003","10011","8","10.11","2","3","109001","惠理子（情人節）","1","2019/07/01 16:00:00","24","原本要為了大人您而製作的蛋糕，\n結果卻讓您來幫忙……。\n事情竟然變成這樣……嘻嘻嘻嘻。","0","-385"
"2030/12/17 14:59:59","24004","10011","8","4","2","4","109001","惠理子（情人節）","1","2019/07/01 16:00:00","24","您不需要太過煩惱。\n今後我會花費許多時間\n來教導您的。","0","-385"
"2030/12/17 14:59:59","24005","10011","8","6","2","5","109001","惠理子（情人節）","1","2019/07/01 16:00:00","24","您這次的狀態不太好……嗎？\n如果是大人您幫忙做的話，\n不論是什麼我都……嘻嘻嘻嘻。","0","-385"
"2030/12/17 14:59:59","24006","10011","0","0","1","6","109002","惠理子（情人節）","1","2019/07/01 16:00:00","24","大人您親自製作的巧克力蛋糕\n對我來說是寶物……\n膽敢取笑你的人是不會有活路的。","0","0"
"2030/12/17 14:59:59","24007","10011","0","0","1","7","109002","惠理子（情人節）","1","2019/07/01 16:00:00","24","這賣相做得實在太完美了！\n做出了非常符合\n大人您氣質的巧克力蛋糕。","0","0"
"2030/12/17 14:59:59","24008","10011","0","0","1","8","109002","惠理子（情人節）","1","2019/07/01 16:00:00","24","幫忙了我的大人您\n已然是我的俘虜了……\n讓我來邀請您蒞臨這甜蜜的世界。","0","0"
"2030/12/17 14:59:59","24009","10011","0","0","1","9","109002","惠理子（情人節）","1","2019/07/01 16:00:00","24","您的愛情我確實地收下了。\n這是……我們第一次的\n共同作業呢……嘻嘻嘻嘻。","0","0"
"2030/12/17 14:59:59","24010","10011","0","0","1","10","109002","惠理子（情人節）","1","2019/07/01 16:00:00","24","這是世界第一的巧克力蛋糕。\n因為這是大人您\n拿出看家本領製作的嘛。","0","0"
"2030/12/17 14:59:59","24011","10011","8","2.12","2","1","109101","靜流（情人節）","1","2019/07/01 16:00:00","24","做得不太好覺得很可惜嗎？\n不過，弟弟的心意讓我很開心呢。\n姐姐會一直陪在你身邊的♪","0","-385"
"2030/12/17 14:59:59","24012","10011","8","4.19","2","2","109101","靜流（情人節）","5","2019/07/01 16:00:00","24","嗯，弟弟難得的\n緊張了吧？\n要再挑戰一次看看嗎？","0","-385"
"2030/12/17 14:59:59","24013","10011","8","2.3","4","3","109101","靜流（情人節）","2","2019/07/01 16:00:00","24","你幫了姐姐的忙，\n做得很棒喔！\n啊，還不可以偷吃啦！","0","-385"
"2030/12/17 14:59:59","24014","10011","0","0","1","4","109102","靜流（情人節）","1","2019/07/01 16:00:00","24","你看你看！\n海綿蛋糕的顏色烤得很美喔。\n不愧是弟弟呢！","0","0"
"2030/12/17 14:59:59","24015","10011","8","5.23","2","5","109101","靜流（情人節）","5","2019/07/01 16:00:00","24","好啦好啦，不要沮喪了。\n外觀上……是蠻有個性的，\n不過味道絕對會好吃的！","0","-385"
"2030/12/17 14:59:59","24016","10011","0","0","1","6","109102","靜流（情人節）","1","2019/07/01 16:00:00","24","像弟弟一樣可愛\n的蛋糕出爐囉！\n很想快點吃看看吧♪","0","0"
"2030/12/17 14:59:59","24017","10011","8","5.01","2","7","109101","靜流（情人節）","1","2019/07/01 16:00:00","24","哎呀呀？弟弟，你的手指上\n沾到巧克力囉？\n姐姐來幫你舔乾淨唷，啊呣！","0","-385"
"2030/12/17 14:59:59","24018","10011","0","0","1","8","109102","靜流（情人節）","1","2019/07/01 16:00:00","24","做得還挺不錯的嘛？\n不過弟弟還能做得更好！\n姐姐很相信你唷。","0","0"
"2030/12/17 14:59:59","24019","10011","0","0","1","9","109102","靜流（情人節）","1","2019/07/01 16:00:00","24","哇～做得好像非常的美味呢！\n因為弟弟做的很熟練了，\n姐姐能放心交給你製作了呢！","0","0"
"2030/12/17 14:59:59","24020","10011","0","0","1","10","109102","靜流（情人節）","1","2019/07/01 16:00:00","24","呀～是弟弟幫忙做的\n巧克力蛋糕！\n做的看起來非常美味呢♪","0","0"
"2030/12/17 14:59:59","26001","0","0","0","1","1","106401","雪菲","2","2015/12/17 15:00:00","26","往前面走好像是個神聖的地方\n那裡究竟沉睡著怎麼樣的寶藏，\n真期待接下來的探索♪","2104010","-363"
"2030/12/17 14:59:59","26002","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","26","往前面走\n好像是個神聖的地方。\n究竟能獲得怎樣的寶藏， \n真令人期待呢！","0","-363"
"2030/12/17 14:59:59","26003","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","26","前面好像是個神聖的地方。\n雖然能獲得稀有的寶物，\n不過要是不小心一點，\n可能會受到慘痛的教訓喔。","0","-363"
"2030/12/17 14:59:59","26004","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","26","往前面走\n是個神聖的地方。\n繃緊神經\n調查寶藏進行探索吧！","0","-363"
"2030/12/17 14:59:59","27001","0","0","0","1","1","106401","雪菲","2","2015/12/17 15:00:00","27","在這裡好像沉睡著道具，\n能夠讓人得到更強大的力量……\n大家是這麼說的。呵呵，\n那就來挑戰看看吧","2104010","-363"
"2030/12/17 14:59:59","27002","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","27","在這裡好像沉睡著道具，\n能夠讓人得到\n更強大的力量！　要從哪裡開始挑戰，\n真令人苦惱呢！","0","-363"
"2030/12/17 14:59:59","27003","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","27","在這裡好像沉睡著道具，\n能夠讓人得到更強大的力量！\n不斷地去挑戰，\n一起變強大吧！","0","-363"
"2030/12/17 14:59:59","27004","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","27","在這裡好像沉睡著道具，\n似乎能夠讓人得到\n更強大的力量。主人，您要從哪裡\n開始挑戰呢？","0","-363"
"2030/12/17 14:59:59","28001","0","0","0","1","1","190801","花凜","1","2019/12/12 16:00:00","28","歡迎！\n公會管理協會\n會幫助大家\n讓大家有美好的邂逅！","0","-363"
"2030/12/17 14:59:59","28002","0","0","0","1","2","190801","花凜","1","2019/12/12 16:00:00","28","這裡是公會管理協會。\n關於朋友，\n請從這裡確認。","0","-363"
"2030/12/17 14:59:59","29001","0","0","0","1","3","190801","花凜","1","2019/12/12 16:00:00","29","這裡是\n您的朋友。\n請和他們\n建立美好的關係吧！","0","-409"
"2030/12/17 14:59:59","29002","0","0","0","1","4","190801","花凜","1","2019/12/12 16:00:00","29","這裡的一覽表\n可以確認\n朋友的個人頁面喔。","0","-409"
"2030/12/17 14:59:59","30001","0","0","0","1","5","190801","花凜","1","2019/12/12 16:00:00","30","朋友管理\n請至這裡查看。\n敬請期待\n和新朋友的邂逅吧！","0","-409"
"2030/12/17 14:59:59","30002","0","0","0","1","6","190801","花凜","1","2019/12/12 16:00:00","30","可以進行朋友申請\n和接受朋友申請囉。\n希望您能獲得不錯的交流！","0","-409"
"2030/12/17 14:59:59","31001","0","0","0","1","7","190801","花凜","1","2020/02/18 16:00:00","31","進行好友對戰，\n來比一比戰力吧\n，可以測試一下實力呢，\n請多加油！","0","-409"
"2030/12/17 14:59:59","31002","0","0","0","1","8","190801","花凜","1","2020/02/18 16:00:00","31","和你所關注的好友隊伍\n對戰看看吧！\n究竟誰會獲得勝利，\n我也很期待呢。","0","-409"
"2020/05/15 04:59:59","32001","0","0","0","1","1","190801","花凜","1","2020/04/22 05:00:00","32","我們特別為各位\n新手朋友準備了\n特別的任務！\n請務必挑戰看看！","0","-409"
"2020/05/15 04:59:59","32002","0","0","0","1","2","190801","花凜","1","2020/04/22 05:00:00","32","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","0","-409"
"2020/05/15 04:59:59","33001","0","0","0","1","3","190801","花凜","1","2020/04/22 05:00:00","33","成為好友，\n一起支援新手吧！\n有很厲害的獎勵等著你哦！","0","-409"
"2020/05/15 04:59:59","33002","0","0","0","1","4","190801","花凜","1","2020/04/22 05:00:00","33","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","0","-409"
"2020/05/21 04:59:59","34001","0","0","0","1","5","190801","花凜","1","2020/04/22 05:00:00","34","辛苦了！\n可以從這裡\n領取任務獎勵哦！","0","-409"
"2020/05/21 04:59:59","34002","0","0","0","1","6","190801","花凜","1","2020/04/22 05:00:00","34","從這裡領取\n任務獎勵！\n領取獎勵時，\n請注意不要遺漏了！","0","-409"
"2030/12/17 14:59:59","38001","0","0","5.3","2","1","105801","貪吃佩可","1","2020/06/18 16:00:00","38","享受過去的\n劇情活動吧！\n如果有尚未遊玩過的活動，\n就一起玩玩看吧♪","0","-458"
"2030/12/17 14:59:59","38002","0","0","6.5","2","2","105801","貪吃佩可","1","2020/06/18 16:00:00","38","好像還能獲得\n能讓至今活動中登場的\n限定角色成為夥伴的\n記憶碎片哦。太讚了吧☆","0","-458"
"2023/04/08 23:59:59","39005","0","9999","0","3","0","105801","貪吃佩可","3","2023/04/01","39","","0","9999"
"2030/12/17 14:59:59","40001","0","0","0","1","2","190801","花凜","1","2015/12/17 15:00:00","40","可以回顧到目前為止\n出現過的問題。\n複習很重要喔♪","0","-430"
"2030/12/17 14:59:59","41001","0","0","0","1","1","106401","雪菲","1","2015/12/17 15:00:00","41","聽說可以在這裡\n試試身手哦。\n正好可以用來\n測試自己的實力呢。","2104010","-363"
"2030/12/17 14:59:59","41002","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","41","在這裡試試身手吧！\n火力全開，\n好好加油喔～！","0","-363"
"2030/12/17 14:59:59","41003","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","41","可以在這裡\n試試身手的樣子呢。\n試一下也無妨吧。","0","-363"
"2030/12/17 14:59:59","41004","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","41","好像可以試試身手。\n在這裡反覆練習，\n在實戰中靈活運用吧。","0","-363"
"2030/12/17 14:59:59","42001","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","42","據說根據訓練的成果，\n可以獲得對應的獎勵。\n我們一起努力吧。","0","-416.5"
"2030/12/17 14:59:59","42002","0","0","0","1","1","106401","雪菲","1","2015/12/17 15:00:00","42","只要達成目標，\n就能獲得獎勵的樣子。\n值得努力挑戰看看呢。","2104010","-416.5"
"2030/12/17 14:59:59","42003","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","42","努力通過測試的話，\n可以獲得獎勵喔！\n快來挑戰看看吧☆","0","-416.5"
"2030/12/17 14:59:59","42004","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","42","聽說完成任務的話，\n會有獎勵的樣子喔。\n我們一起試試看吧！","0","-416.5"
"2030/12/17 14:59:59","43001","0","0","0","1","1","105801","貪吃佩可","1","2015/12/17 15:00:00","43","接下來可以\n挑戰競技場喔！\n仔細編組隊伍，\n挑戰敵人吧！","0","-363"
"2030/12/17 14:59:59","43002","0","0","0","1","1","105901","可可蘿","1","2015/12/17 15:00:00","43","接下來可以\n挑戰競技場。\n編組出有主人風格的隊伍，\n挑戰敵人吧。","0","-363"
"2030/12/17 14:59:59","43003","0","0","0","1","1","106001","凱留","1","2015/12/17 15:00:00","43","接下來可以\n挑戰競技場哦！\n好好思考如何編組隊伍，\n挑戰敵人吧！","0","-363"
"2030/12/17 14:59:59","43004","0","0","0","1","1","123001","愛梅斯","1","2015/12/17 15:00:00","44","完成任務就可以獲得獎勵喔。\n請盡情完成任務，\n賣力進行強化♪","0","-416.5"
"2030/12/17 14:59:59","43005","0","0","0","1","2","123001","愛梅斯","1","2015/12/17 15:00:00","44","現在可不是發呆的時候啊。\n請快點去完成任務，\n領取獎勵！","0","-416.5"
"2030/12/17 14:59:59","43006","0","0","5.79","2","3","123001","愛梅斯","1","2015/12/17 15:00:00","45","你等一下，不是有獎勵\n可以領取嗎！\n別忘了確認啊。\n這可是與愛梅斯大人的約定喔？","0","-416.5"
