c8c2073d173fe5a7bba39069b1465699580b693729a01bcc6c98a0c3e6d7af44,f2f283c15ada5245f44eababd6af46b68722b9cc7db7e5aed813caa74741b438,acb37ef40c2dc9cb78cc161cc75fa31e28a62b4f956a4fc08674c3e040fbe34d,27bed4154a7096307d71fb1e64b8a877139f7dc9e4cd080b29f0a33b32acdf08,ee1a137d4b5efb1296503be57455bb5c6bc058ce4fcb737078d3d41dc1156b68,5bfa9bd3519d4bd0ea609095f90c3007cdc15b49420268b9d72e3474de2ea3af,0b3267abfc1040180845356d15b54a2f12a5391ca4f8b46471e55a3fb722d6ed,6db6a6b523cc10839676e451af55a43ec312e2f2110eba70bace8957a831c045,848e3248671fa0ce2bbc84556865910e652ffdeaf0bd1b455cd7f01db286ec77,7402ba69d5005d5630614cce298e37c3fbc29bd651574dd68b7e2e8639e0ac0c,e3f5e5848bdcee9e86216aa958db15152739c3c7c51a41c7cfde2364a53f01c9,55991175fb83468c461c6996180236db6afe963143fb2d4db6a8e69c6fa51ac9,b388bd77f5563ea6edbfeefe469e48e5ee311a100b3af458acf022bfedcfe738,bc8a07f83d99ddbb14835fdf4e45d296cb1ed87b42b1ddc7958a9b920d71c2d8,328389e3414993ecab19d325fa22905d16d268b764c58da9274f224fedc68a56,076a04ed8a3b8eb5f6308c2fb0152bfd0fc894b6ad37ad104b56cf2a54f5e7fe
"10012201","0","0","10012","2019/07/17 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M206","bgm_M206","2019/07/31 15:59:59","0","1"
"10013101","0","0","10013","2019/08/01 16:00:00","0","110","加托羅斯山","201","0","1","bgm_M215","bgm_M215","2019/08/15 15:59:59","0","1"
"10013102","0","1","10013","2019/08/01 16:00:00","208","0","光之裂縫","201","11","1","bgm_M215","bgm_M215","2019/08/15 15:59:59","202","2"
"10013201","0","0","10013","2019/08/01 16:00:00","0","0","光之裂縫","201","0","1","bgm_M215","bgm_M215","2019/08/15 15:59:59","0","1"
"10014101","0","0","10014","2019/08/16 16:00:00","0","0","塔爾格姆地區","201","0","1","bgm_M32","bgm_M32","2019/08/23 15:59:59","0","1"
"10014201","0","0","10014","2019/08/16 16:00:00","0","0","塔爾格姆地區","201","0","1","bgm_M32","bgm_M32","2019/08/23 15:59:59","0","0"
"10015101","0","0","10015","2019/09/03 16:00:00","0","120","大江戶大街","201","0","1","bgm_M223","bgm_M223","2019/09/15 15:59:59","0","1"
"10015201","0","0","10015","2019/09/03 16:00:00","0","0","大江戶大街","201","0","1","bgm_M223","bgm_M223","2019/09/15 15:59:59","0","1"
"10016101","0","0","10016","2019/09/17 16:00:00","0","0","馬席納地區","201","0","1","bgm_M98","bgm_M98_2","2019/09/24 15:59:59","0","0"
"10016201","0","0","10016","2019/09/17 16:00:00","0","0","馬席納地區","201","0","1","bgm_M98","bgm_M98_2","2019/09/24 15:59:59","0","0"
"10017101","0","0","10017","2019/10/01 16:00:00","0","70","蘭德索爾近郊","201","0","1","bgm_M228","bgm_M228","2019/10/15 15:59:59","0","1"
"10017102","0","0","10017","2019/10/01 16:00:00","0","0","郊外的村莊","201","0","1","bgm_M228","bgm_M228","2019/10/15 15:59:59","0","2"
"10017201","0","0","10017","2019/10/01 16:00:00","0","0","郊外的村莊","201","0","1","bgm_M228","bgm_M228","2019/10/15 15:59:59","0","1"
"10018101","0","0","10018","2019/10/17 16:00:00","0","0","蘭德索爾郊外","201","0","1","bgm_M106","bgm_M106","2019/10/24 15:59:59","0","0"
"10018201","0","0","10018","2019/10/17 16:00:00","0","0","蘭德索爾郊外","201","0","1","bgm_M106","bgm_M106","2019/10/24 15:59:59","0","0"
"10019101","0","0","10019","2019/11/01 16:00:00","0","100","晴雨海灘","201","12","1","bgm_M237","bgm_M237","2019/11/15 15:59:59","0","1"
"10019201","0","0","10019","2019/11/01 16:00:00","0","0","晴雨海灘","201","0","1","bgm_M237","bgm_M237","2019/11/15 15:59:59","0","0"
"10020101","0","0","10020","2019/11/17 16:00:00","0","0","塔帕斯海灘 周邊","201","0","1","bgm_M112","bgm_M112","2019/11/24 15:59:59","0","0"
"10020201","0","0","10020","2019/11/17 16:00:00","0","0","塔帕斯海灘 周邊","201","0","1","bgm_M112","bgm_M112","2019/11/24 15:59:59","0","0"
"10021101","0","0","10021","2019/12/02 16:00:00","0","150","真步真步王國避暑聖地？","201","0","1","bgm_M245","bgm_M245_02","2019/12/15 15:59:59","0","0"
"10021201","0","0","10021","2019/12/02 16:00:00","0","0","真步真步王國避暑聖地？","201","0","1","bgm_M245","bgm_M245_02","2019/12/15 15:59:59","0","0"
"10022101","0","0","10022","2019/12/17 16:00:00","0","0","伊爾席翁的孤島","201","0","1","bgm_M121","bgm_M121","2019/12/24 15:59:59","0","0"
"10022201","0","0","10022","2019/12/17 16:00:00","0","0","伊爾席翁的孤島","201","0","1","bgm_M121","bgm_M121","2019/12/24 15:59:59","0","0"
"10023101","0","0","10023","2020/01/02 16:00:00","0","70","聖德蕾莎女學院","201","0","1","bgm_M254","bgm_M254","2020/01/16 15:59:59","0","1"
"10023201","0","0","10023","2020/01/02 16:00:00","0","0","聖德蕾莎女學院","201","0","1","bgm_M254","bgm_M254","2020/01/16 15:59:59","0","0"
"10024101","0","0","10024","2020/01/16 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M128","bgm_M128","2020/01/23 15:59:59","0","0"
"10024201","0","0","10024","2020/01/16 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M128","bgm_M128","2020/01/23 15:59:59","0","0"
"10025101","0","0","10025","2020/02/04 16:00:00","0","0","鬼屋附近地區","201","0","1","bgm_M265","bgm_M265_Top","2020/02/18 15:59:59","0","1"
"10025102","0","1","10025","2020/02/04 16:00:00","0","0","鬼魂墓地","201","0","1","bgm_M265","bgm_M265_Top","2020/02/18 15:59:59","202","2"
"10025201","0","0","10025","2020/02/04 16:00:00","0","0","鬼魂墓地","201","0","1","bgm_M265","bgm_M265_Top","2020/02/18 15:59:59","0","1"
"10026101","0","0","10026","2020/02/18 16:00:00","0","0","蘭德索爾郊外","201","0","1","bgm_M135","bgm_M135","2020/02/25 15:59:59","0","1"
"10026102","80","1","10026","2020/02/18 16:00:00","208","0","靈界","201","0","1","bgm_M29","bgm_M29","2020/02/25 15:59:59","202","2"
"10026103","0","1","10026","2020/02/18 16:00:00","209","0","蘭德索爾中央地區","201","1","1","bgm_M135","bgm_M135","2020/02/25 15:59:59","202","3"
"10026201","0","0","10026","2020/02/18 16:00:00","0","0","蘭德索爾郊外","201","31","1","bgm_M135","bgm_M135","2020/02/25 15:59:59","0","1"
"10027101","0","0","10027","2020/03/02 16:00:00","0","90","艾爾皮斯島 開墾營地一帶","201","0","1","bgm_M273","bgm_M273","2020/03/16 15:59:59","0","0"
"10027201","0","0","10027","2020/03/02 16:00:00","0","0","艾爾皮斯島 開墾營地一帶","201","0","1","bgm_M273","bgm_M273","2020/03/16 15:59:59","0","0"
"10028101","0","0","10028","2020/03/16 16:00:00","0","35","蘭德索爾近郊","201","0","1","bgm_M162","bgm_M162","2020/03/23 15:59:59","0","0"
"10028201","0","0","10028","2020/03/16 16:00:00","0","0","蘭德索爾近郊","201","0","1","bgm_M162","bgm_M162","2020/03/23 15:59:59","0","0"
"10029101","0","0","10029","2020/04/01 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M281","bgm_M281","2020/04/15 15:59:59","0","1"
"10029102","0","0","10029","2020/04/01 16:00:00","0","0","演唱會舞台廣場","201","11","1","bgm_M281","bgm_M281","2020/04/15 15:59:59","0","2"
"10029201","0","0","10029","2020/04/01 16:00:00","0","0","演唱會舞台廣場","201","0","1","bgm_M281","bgm_M281","2020/04/15 15:59:59","0","1"
"10030101","0","0","10030","2020/04/15 16:00:00","0","110","咲戀育幼院","201","11","1","bgm_M171","bgm_M171","2020/04/22 15:59:59","0","1"
"10030201","0","0","10030","2020/04/15 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M171","bgm_M171","2020/04/22 15:59:59","0","1"
"10031101","0","0","10031","2020/05/05 16:00:00","0","30","公會競速賽　1區→2區","201","0","1","bgm_M294","bgm_M294","2020/05/19 15:59:59","0","1"
"10031102","0","0","10031","2020/05/05 16:00:00","0","30","公會競速賽　3區→4區","201","0","1","bgm_M294","bgm_M294","2020/05/19 15:59:59","0","2"
"10031201","0","0","10031","2020/05/05 16:00:00","0","0","公會競速賽　3區→4區","201","0","1","bgm_M294","bgm_M294","2020/05/19 15:59:59","0","1"
"10032101","180","0","10032","2020/05/19 16:00:00","0","1","往神殿的參道","201","0","1","bgm_M182","bgm_M182","2020/05/26 15:59:59","0","1"
"10032201","0","0","10032","2020/05/19 16:00:00","0","0","往神殿的參道","201","0","1","bgm_M182","bgm_M182","2020/05/26 15:59:59","0","1"
"10033101","0","0","10033","2020/06/03 16:00:00","0","90","王城蘭德索爾","201","0","1","bgm_M316","bgm_M316","2020/06/17 15:59:59","0","1"
"10033201","0","0","10033","2020/06/03 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M316","bgm_M316","2020/06/17 15:59:59","0","1"
"10034101","0","0","10034","2020/06/17 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M189","bgm_M189","2020/06/24 15:59:59","0","1"
"10034102","0","0","10034","2020/06/17 16:00:00","0","110","廚房競技場","201","0","1","bgm_M189","bgm_M189","2020/06/24 15:59:59","0","2"
"10034201","0","0","10034","2020/06/17 16:00:00","0","0","廚房競技場","201","0","1","bgm_M189","bgm_M189","2020/06/24 15:59:59","0","1"
"10035101","0","0","10035","2020/09/30 16:00:00","0","70","蘭德索爾近郊","201","0","1","bgm_M330","bgm_M330","2020/10/21 15:59:59","0","1"
"10035201","0","0","10035","2020/09/30 16:00:00","0","0","蘭德索爾近郊","201","0","1","bgm_M330","bgm_M330","2020/10/21 15:59:59","0","0"
"10036101","0","0","10036","2020/10/12 16:00:00","0","40","繆思小鎮","201","0","1","bgm_M341","bgm_M341","2020/10/21 15:59:59","0","0"
"10036201","0","0","10036","2020/10/12 16:00:00","0","0","繆思小鎮","201","0","1","bgm_M341","bgm_M341","2020/10/21 15:59:59","0","0"
"10037101","0","0","10037","2020/08/17 16:00:00","0","115","王城蘭德索爾","201","0","1","bgm_M206","bgm_M206","2020/08/24 15:59:59","0","1"
"10037201","0","0","10037","2020/08/17 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M206","bgm_M206","2020/08/24 15:59:59","0","1"
"10038101","0","0","10038","2020/07/02 16:00:00","0","45","聖德蕾莎女子學院","201","0","1","bgm_M343","bgm_M343","2020/07/16 15:59:59","0","1"
"10038201","0","0","10038","2020/07/02 16:00:00","0","0","聖德蕾莎女子學院","201","0","1","bgm_M343","bgm_M343","2020/07/16 15:59:59","0","0"
"10039101","0","0","10039","2020/07/16 16:00:00","0","110","加托羅斯山","201","0","1","bgm_M215","bgm_M215","2020/07/23 15:59:59","0","1"
"10039102","0","1","10039","2020/07/16 16:00:00","208","0","光之裂縫","201","11","1","bgm_M215","bgm_M215","2020/07/23 15:59:59","202","2"
"10039201","0","0","10039","2020/07/16 16:00:00","0","0","光之裂縫","201","0","1","bgm_M215","bgm_M215","2020/07/23 15:59:59","0","1"
"10040101","0","0","10040","2020/08/03 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2020/08/17 15:59:59","0","1"
"10040102","0","0","10040","2020/08/03 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M351","bgm_M351","2020/08/17 15:59:59","0","2"
"10040103","0","0","10040","2020/08/03 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2020/08/17 15:59:59","0","3"
"10040201","0","0","10040","2020/08/03 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2020/08/17 15:59:59","0","1"
"10041101","0","0","10041","2020/09/18 16:00:00","0","120","大江戶町","201","0","1","bgm_M223","bgm_M223","2020/09/25 15:59:59","0","1"
"10041201","0","0","10041","2020/09/18 16:00:00","0","0","大江戶町","201","0","1","bgm_M223","bgm_M223","2020/09/25 15:59:59","0","1"
"10042101","0","0","10042","2020/09/04 16:00:00","0","200","不可思議之國","201","0","1","bgm_M375","bgm_M375","2020/09/18 15:59:59","0","0"
"10042201","0","0","10042","2020/09/04 16:00:00","0","100","不可思議之國","201","0","1","bgm_M375","bgm_M375","2020/09/18 15:59:59","0","0"
"10043101","0","0","10043","2020/10/19 16:00:00","0","100","晴雨海灘","201","12","1","bgm_M237","bgm_M237","2020/10/26 15:59:59","0","1"
"10043201","0","0","10043","2020/10/19 16:00:00","0","0","晴雨海灘","201","0","1","bgm_M237","bgm_M237","2020/10/26 15:59:59","0","0"
"10044101","0","0","10044","2020/11/02 16:00:00","0","90","祈願海岸周圍","201","0","1","bgm_M380A","bgm_M380A","2020/11/16 15:59:59","0","1"
"10044102","0","0","10044","2020/11/02 16:00:00","0","0","繁星降臨的銀河","201","0","1","bgm_M380B","bgm_M380B_02","2020/11/16 15:59:59","0","2"
"10044201","0","0","10044","2020/11/02 16:00:00","0","0","繁星降臨的銀河","201","0","1","bgm_M380B","bgm_M380B_02","2020/11/16 15:59:59","0","0"
"10045101","0","0","10045","2020/11/17 16:00:00","0","150","真步真步王國避暑聖地？","201","0","1","bgm_M245","bgm_M245_02","2020/11/24 15:59:59","0","0"
"10045201","0","0","10045","2020/11/17 16:00:00","0","0","真步真步王國避暑聖地？","201","0","1","bgm_M245","bgm_M245_02","2020/11/24 15:59:59","0","0"
"10046101","0","0","10046","2020/12/04 16:00:00","0","122","海灘運動公園","201","0","1","bgm_M393","bgm_M393","2020/12/18 15:59:59","0","0"
"10046201","0","0","10046","2020/12/04 16:00:00","0","0","海灘運動公園","201","0","1","bgm_M393","bgm_M393","2020/12/18 15:59:59","0","0"
"10047101","0","0","10047","2020/12/18 16:00:00","0","70","聖德蕾莎女子學院","201","0","1","bgm_M254","bgm_M254","2020/12/25 15:59:59","0","1"
"10047201","0","0","10047","2020/12/18 16:00:00","0","0","聖德蕾莎女子學院","201","0","1","bgm_M254","bgm_M254","2020/12/25 15:59:59","0","0"
"10048101","0","0","10048","2020/12/31 16:00:00","0","80","王城蘭德索爾","201","0","1","bgm_M403","bgm_M403","2021/01/14 15:59:59","0","1"
"10048201","0","0","10048","2020/12/31 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M403","bgm_M403","2021/01/14 15:59:59","0","1"
"10049101","0","0","10049","2021/01/18 16:00:00","0","0","鬼屋附近地區","201","0","1","bgm_M265","bgm_M265_Top","2021/01/25 15:59:59","0","1"
"10049102","0","1","10049","2021/01/18 16:00:00","0","0","鬼魂墓地","201","0","1","bgm_M265","bgm_M265_Top","2021/01/25 15:59:59","202","2"
"10049201","0","0","10049","2021/01/18 16:00:00","0","0","鬼魂墓地","201","0","1","bgm_M265","bgm_M265_Top","2021/01/25 15:59:59","0","1"
"10050101","0","0","10050","2021/02/01 16:00:00","0","128","萬聖節樂園","201","0","1","bgm_M413","bgm_M413","2021/02/15 15:59:59","0","0"
"10050201","0","0","10050","2021/02/01 16:00:00","0","0","萬聖節樂園","201","0","1","bgm_M413","bgm_M413","2021/02/15 15:59:59","0","0"
"10051101","0","0","10051","2021/02/19 16:00:00","0","90","艾爾皮斯島 開墾營地一帶","201","0","1","bgm_M273","bgm_M273","2021/02/26 15:59:59","0","0"
"10051201","0","0","10051","2021/02/19 16:00:00","0","0","艾爾皮斯島 開墾營地一帶","201","0","1","bgm_M273","bgm_M273","2021/02/26 15:59:59","0","0"
"10052101","0","0","10052","2021/03/02 16:00:00","0","90","王城蘭德索爾","201","0","1","bgm_M421","bgm_M421","2021/03/16 15:59:59","0","1"
"10052201","0","0","10052","2021/03/02 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M421","bgm_M421","2021/03/16 15:59:59","0","1"
"10053101","0","0","10053","2021/04/16 16:00:00","0","70","蘭德索爾近郊","201","0","1","bgm_M228","bgm_M228","2021/04/27 15:59:59","0","1"
"10053102","0","0","10053","2021/04/16 16:00:00","0","0","郊外的村莊","201","0","1","bgm_M228","bgm_M228","2021/04/27 15:59:59","0","2"
"10053201","0","0","10053","2021/04/16 16:00:00","0","0","郊外的村莊","201","0","1","bgm_M228","bgm_M228","2021/04/27 15:59:59","0","1"
"10054101","0","0","10054","2021/04/01 16:00:00","0","60","名媛初登夢想秘境會場","201","0","1","bgm_M426","bgm_M426","2021/04/15 15:59:59","0","1"
"10054201","0","0","10054","2021/04/01 16:00:00","0","0","名媛初登夢想秘境會場","201","0","1","bgm_M426","bgm_M426","2021/04/15 15:59:59","0","1"
"10055101","0","0","10055","2021/03/17 16:00:00","0","0","王都蘭德索爾 郊外","201","0","1","bgm_M281","bgm_M281","2021/03/24 15:59:59","0","1"
"10055102","0","0","10055","2021/03/17 16:00:00","0","0","王都蘭德索爾 中央廣場","201","11","1","bgm_M281","bgm_M281","2021/03/24 15:59:59","0","2"
"10055201","0","0","10055","2021/03/17 16:00:00","0","0","王都蘭德索爾 中央廣場","201","0","1","bgm_M281","bgm_M281","2021/03/24 15:59:59","0","1"
"10056101","0","0","10056","2021/05/04 16:00:00","0","95","港小鎮‧大間","201","0","1","bgm_M435","bgm_M435","2021/05/18 15:59:59","0","1"
"10056201","0","0","10056","2021/05/04 16:00:00","0","0","港小鎮‧大間","201","0","1","bgm_M435","bgm_M435","2021/05/18 15:59:59","0","1"
"10057101","0","0","10057","2021/05/19 16:00:00","0","30","公會競速賽　1區→2區","201","0","1","bgm_M294","bgm_M294","2021/05/26 15:59:59","0","1"
"10057102","0","0","10057","2021/05/19 16:00:00","0","30","公會競速賽　3區→4區","201","0","1","bgm_M294","bgm_M294","2021/05/26 15:59:59","0","2"
"10057201","0","0","10057","2021/05/19 16:00:00","0","0","公會競速賽　3區→4區","201","0","1","bgm_M294","bgm_M294","2021/05/26 15:59:59","0","1"
"10058101","0","0","10058","2021/06/02 16:00:00","0","70","蘭德索爾近郊","201","0","1","bgm_M442A","bgm_M442A","2021/06/22 15:59:59","0","1"
"10058201","0","0","10058","2021/06/02 16:00:00","0","0","蘭德索爾近郊","201","0","1","bgm_M442A","bgm_M442A","2021/06/22 15:59:59","0","0"
"10059101","0","0","10059","2021/06/12 16:00:00","0","25","精靈族之村　純淨的森林","201","0","1","bgm_M442B","bgm_M442B","2021/06/22 15:59:59","0","0"
"10059201","0","0","10059","2021/06/12 16:00:00","0","0","精靈族之村　純淨的森林","201","0","1","bgm_M442B","bgm_M442B","2021/06/22 15:59:59","0","0"
"10060101","0","0","10060","2021/06/18 16:00:00","0","90","王城蘭德索爾","201","0","1","bgm_M316","bgm_M316","2021/06/25 15:59:59","0","1"
"10060201","0","0","10060","2021/06/18 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M316","bgm_M316","2021/06/25 15:59:59","0","1"
"10061101","0","0","10061","2021/07/05 16:00:00","0","0","蘭德索爾近郊","201","0","1","bgm_M451","bgm_M451","2021/07/19 15:59:59","0","1"
"10061102","0","0","10061","2021/07/05 16:00:00","0","0","邊境之地","201","0","1","bgm_M451","bgm_M451","2021/07/19 15:59:59","0","2"
"10061201","0","0","10061","2021/07/05 16:00:00","0","0","邊境之地","201","0","1","bgm_M451","bgm_M451","2021/07/19 15:59:59","0","0"
"10062101","0","0","10062","2021/08/09 16:00:00","0","70","蘭德索爾近郊","201","0","1","bgm_M330","bgm_M330","2021/08/25 15:59:59","0","1"
"10062201","0","0","10062","2021/08/09 16:00:00","0","0","蘭德索爾近郊","201","0","1","bgm_M330","bgm_M330","2021/08/25 15:59:59","0","0"
"10063101","0","0","10063","2021/08/17 16:00:00","0","40","繆思小鎮","201","0","1","bgm_M341","bgm_M341","2021/08/25 15:59:59","0","0"
"10063201","0","0","10063","2021/08/17 16:00:00","0","0","繆思小鎮","201","0","1","bgm_M341","bgm_M341","2021/08/25 15:59:59","0","0"
"10064101","0","0","10064","2021/08/02 16:00:00","0","91","聖德蕾莎女子學院 聖學祭會場","201","0","1","bgm_M457","bgm_M457","2021/08/16 15:59:59","0","1"
"10064201","0","0","10064","2021/08/02 16:00:00","0","0","聖德蕾莎女子學院 聖學祭會場","201","0","1","bgm_M457","bgm_M457","2021/08/16 15:59:59","0","0"
"10065101","0","0","10065","2021/07/19 16:00:00","0","45","聖德蕾莎女子學院","201","0","1","bgm_M343","bgm_M343","2021/07/26 15:59:59","0","1"
"10065201","0","0","10065","2021/07/19 16:00:00","0","0","聖德蕾莎女子學院","201","0","1","bgm_M343","bgm_M343","2021/07/26 15:59:59","0","0"
"10066101","0","0","10066","2021/09/01 16:00:00","0","90","不同時間軸的蘭德索爾","201","0","1","bgm_M467","bgm_M467","2021/09/15 15:59:59","0","1"
"10066102","0","0","10066","2021/09/01 16:00:00","0","0","時光隧道","201","0","1","bgm_M467","bgm_M467","2021/09/15 15:59:59","0","2"
"10066201","0","0","10066","2021/09/01 16:00:00","0","0","時光隧道","201","0","1","bgm_M467","bgm_M467","2021/09/15 15:59:59","0","0"
"10067101","0","0","10067","2021/09/17 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2021/09/24 15:59:59","0","1"
"10067102","0","0","10067","2021/09/17 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M351","bgm_M351","2021/09/24 15:59:59","0","2"
"10067103","0","0","10067","2021/09/17 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2021/09/24 15:59:59","0","3"
"10067201","0","0","10067","2021/09/17 16:00:00","0","0","伊麗莎白牧場","201","0","1","bgm_M351","bgm_M351","2021/09/24 15:59:59","0","1"
"10068101","40","0","10068","2021/10/01 16:00:00","0","0","玩具工廠","201","0","1","bgm_M478","bgm_M478_Lofi","2021/10/15 15:59:59","0","1"
"10068102","0","0","10068","2021/10/01 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M478","bgm_M478_Lofi","2021/10/15 15:59:59","0","2"
"10068201","0","0","10068","2021/10/01 16:00:00","0","0","王城蘭德索爾","201","0","1","bgm_M478","bgm_M478_Lofi","2021/10/15 15:59:59","0","0"
"10069101","0","0","10069","2021/10/18 16:00:00","0","200","不可思議之國","201","0","1","bgm_M375","bgm_M375","2021/10/25 15:59:59","0","0"
"10069201","0","0","10069","2021/10/18 16:00:00","0","100","不可思議之國","201","0","1","bgm_M375","bgm_M375","2021/10/25 15:59:59","0","0"
