120fc268ebf45c32b4f0fcfa7238501c1195974786fd50a1fb130162a702ba96,22af11a17439bfb2989d8a57021a156b51349adbf5e35c9db7e0686f65b753e1,d1dcb9a34ef66ee59ef9499be430c5ee1f6829f0ba022c9c90f41d2beab49713,18132a5ea9ee0e5c1e8acaa76958a09448639519698c916f7858bc5f1221f58c,d5d00e4fa52a51caba11c354fe1d5bad59f9f73320e065748d03cf14f308fc57,066584d42cfdbfd8631f6bddb451248241126ec901ca91f214ba56fd9f30ee54,c7ca5f0bb62201a7af2272c522a0bf8f5f1ca9c210335660e2a30cefdc269162,f91f2dd77c0174e9d60f4b4a80206ea6d6b9ffd7c0bf409e2e78a6ea26443da4,0982bb7c6acbb3528500c94fe6bf2f5fc94731a9abe6dcbc65de043c3ea269db,af43964df3013fddd045eb6940dda178758db0480416ff65bcf242ce06f9fb2f,cc521f103286ca13bd7ca2e162ff167613c62a1603c87944d6fcb9889f8f0aa8,812ce4cbe91ee6818fc1d67c386c691d0682860fa8f4ddde2b8095fa8ce1c72e,da341e0f24212c8c9f9a151499892640f36493cb95956eab304e5d5970d3ade8,aadc3e1764c07be4debea572b34aa7c5f4ae262474e275d812569fef67c1cb3f,9ecee64eb9792c05844a4176db03cebd9690f26d969da9f90a3f5a7dd8c1ce0c,23c2babba29c6e2029ea77ac2dd1aeeb83ddf098383971d3d2c4abc17f68583b,6932a65788ec3dbf2520dcbc24d8d909a5b004a1f5d32a11f260ebc7ce096024
"2019/11/27 15:59:59","2019/11/15 16:00:00","0","2019/11/24 15:59:59","1768","10020","2019/11/17 16:00:00","107601","50","2019/11/21 15:59:59","500164","bgm_M112","0","60","10004","bgm_M112","1060"
"2019/12/17 15:59:59","2019/11/29 16:00:00","0","2019/12/15 15:59:59","1768","10021","2019/12/02 16:00:00","110501","50","2019/12/12 15:59:59","500713","bgm_M245_02","0","60","0","bgm_M245","1060"
"2019/12/26 15:59:59","2019/12/15 16:00:00","0","2019/12/24 15:59:59","1768","10022","2019/12/17 16:00:00","108001","50","2019/12/21 15:59:59","500284","bgm_M121","0","60","10005","bgm_M121","1060"
"2020/01/19 15:59:59","2019/12/31 16:00:00","0","2020/01/16 15:59:59","1800","10023","2020/01/02 16:00:00","110701","50","2020/01/13 15:59:59","500731","bgm_M254","0","34","0","bgm_M254","1060"
"2020/01/26 15:59:59","2020/01/14 16:00:00","0","2020/01/23 15:59:59","1768","10024","2020/01/16 16:00:00","104701","50","2020/01/20 15:59:59","500096","bgm_M128","0","60","10006","bgm_M128","1060"
"2020/02/21 15:59:59","2020/01/31 16:00:00","0","2020/02/18 15:59:59","1768","10025","2020/02/04 16:00:00","111201","50","2020/02/15 15:59:59","505033","bgm_M265_Top","0","60","0","bgm_M265","1060"
"2020/02/28 15:59:59","2020/02/14 16:00:00","0","2020/02/25 15:59:59","1768","10026","2020/02/18 16:00:00","108201","50","2020/02/22 15:59:59","500264","bgm_M135","0","60","10007","bgm_M135","1060"
"2020/03/19 15:59:59","2020/02/27 16:00:00","0","2020/03/16 15:59:59","1800","10027","2020/03/02 16:00:00","100501","50","2020/03/13 15:59:59","500836","bgm_M273","0","60","0","bgm_M273","1060"
"2020/03/26 15:59:59","2020/03/13 16:00:00","0","2020/03/23 15:59:59","1768","10028","2020/03/16 16:00:00","100901","50","2020/03/20 15:59:59","500143","bgm_M162","0","60","10008","bgm_M162","1060"
"2020/04/19 15:59:59","2020/03/30 16:00:00","0","2020/04/15 15:59:59","1768","10029","2020/04/01 16:00:00","111601","50","2020/04/12 15:59:59","500880","bgm_M281","0","60","0","bgm_M281","1060"
"2020/04/26 15:59:59","2020/04/13 16:00:00","0","2020/04/22 15:59:59","1768","10030","2020/04/15 16:00:00","108501","50","2020/04/19 15:59:59","500114","bgm_M171","0","60","10009","bgm_M171","1060"
"2020/05/22 15:59:59","2020/04/30 16:00:00","0","2020/05/19 15:59:59","1768","10031","2020/05/05 16:00:00","112101","50","2020/05/16 15:59:59","500911","bgm_M294","0","60","0","bgm_M294","1060"
"2020/05/29 15:59:59","2020/05/15 16:00:00","0","2020/05/26 15:59:59","1768","10032","2020/05/19 16:00:00","108901","50","2020/05/23 15:59:59","500553","bgm_M182","0","60","10010","bgm_M182","1060"
"2020/06/21 15:59:59","2020/06/01 16:00:00","0","2020/06/17 15:59:59","1768","10033","2020/06/03 16:00:00","112301","50","2020/06/14 15:59:59","500016","bgm_M316","0","60","0","bgm_M316","1060"
"2020/06/28 15:59:59","2020/06/15 16:00:00","0","2020/06/24 15:59:59","1768","10034","2020/06/17 16:00:00","109001","50","2020/06/21 15:59:59","500600","bgm_M189","0","60","10011","bgm_M189","1060"
"2020/10/26 15:59:59","2020/09/28 16:00:00","0","2020/10/21 15:59:59","1768","10035","2020/09/30 16:00:00","112401","50","2020/10/18 15:59:59","500175","bgm_M330","0","60","0","bgm_M330","1060"
"2020/10/26 15:59:59","2020/09/28 16:00:00","0","2020/10/21 15:59:59","1768","10036","2020/10/12 16:00:00","112401","50","2020/10/18 15:59:59","500921","bgm_M341","10035","60","0","bgm_M341","1060"
"2020/08/28 15:59:59","2020/08/14 16:00:00","0","2020/08/24 15:59:59","1768","10037","2020/08/17 16:00:00","101401","50","2020/08/21 15:59:59","500013","bgm_M206","0","60","10012","bgm_M206","1060"
"2020/07/19 15:59:59","2020/06/29 16:00:00","0","2020/07/16 15:59:59","1768","10038","2020/07/02 16:00:00","111001","50","2020/07/13 15:59:59","500751","bgm_M343","0","60","0","bgm_M343","1060"
"2020/07/26 15:59:59","2020/07/13 16:00:00","0","2020/07/23 15:59:59","1768","10039","2020/07/16 16:00:00","109301","50","2020/07/20 15:59:59","500133","bgm_M215","0","60","10013","bgm_M215","1060"
"2020/08/21 15:59:59","2020/07/31 16:00:00","0","2020/08/17 15:59:59","1768","10040","2020/08/03 16:00:00","103301","50","2020/08/14 15:59:59","500990","bgm_M351","0","60","0","bgm_M351","1060"
"2020/09/28 15:59:59","2020/09/14 16:00:00","0","2020/09/25 15:59:59","1768","10041","2020/09/18 16:00:00","109501","50","2020/09/22 15:59:59","500650","bgm_M223","0","60","10015","bgm_M223","1060"
"2020/09/22 15:59:59","2020/09/01 16:00:00","0","2020/09/18 15:59:59","1768","10042","2020/09/04 16:00:00","113001","50","2020/09/15 15:59:59","500016","bgm_M375","0","60","0","bgm_M375","1060"
"2020/10/28 15:59:59","2020/10/15 16:00:00","0","2020/10/26 15:59:59","1600","10043","2020/10/19 16:00:00","110101","50","2020/10/23 15:59:59","500683","bgm_M237","0","12","10019","bgm_M237","1060"
"2020/11/20 15:59:59","2020/10/29 16:00:00","0","2020/11/16 15:59:59","1768","10044","2020/11/02 16:00:00","113201","50","2020/11/13 15:59:59","500016","bgm_M380A","0","60","0","bgm_M380A","1060"
"2020/11/27 15:59:59","2020/11/13 16:00:00","0","2020/11/24 15:59:59","1768","10045","2020/11/17 16:00:00","110501","50","2020/11/21 15:59:59","500713","bgm_M245_02","0","60","10021","bgm_M245","1060"
"2020/12/22 15:59:59","2020/12/01 16:00:00","0","2020/12/18 15:59:59","1768","10046","2020/12/04 16:00:00","113501","50","2020/12/15 15:59:59","501091","bgm_M393","0","60","0","bgm_M393","1060"
"2020/12/27 15:59:59","2020/12/14 16:00:00","0","2020/12/25 15:59:59","1800","10047","2020/12/18 16:00:00","110701","50","2020/12/22 15:59:59","500731","bgm_M254","0","34","10023","bgm_M254","1060"
"2021/01/18 15:59:59","2020/12/28 16:00:00","0","2021/01/14 15:59:59","1768","10048","2020/12/31 16:00:00","113801","50","2021/01/11 15:59:59","500016","bgm_M403","0","60","0","bgm_M403","1060"
"2021/01/27 15:59:59","2021/01/15 16:00:00","0","2021/01/25 15:59:59","1768","10049","2021/01/18 16:00:00","111201","50","2021/01/22 15:59:59","505033","bgm_M265_Top","0","60","10025","bgm_M265","1060"
"2021/02/19 15:59:59","2021/01/29 16:00:00","0","2021/02/15 15:59:59","1768","10050","2021/02/01 16:00:00","114101","50","2021/02/12 15:59:59","501133","bgm_M413","0","60","0","bgm_M413","1060"
"2021/02/28 15:59:59","2021/02/17 16:00:00","0","2021/02/26 15:59:59","1800","10051","2021/02/19 16:00:00","100501","50","2021/02/23 15:59:59","500836","bgm_M273","0","60","10027","bgm_M273","1060"
"2021/03/20 15:59:59","2021/02/26 16:00:00","0","2021/03/16 15:59:59","1768","10052","2021/03/02 16:00:00","114201","50","2021/03/13 15:59:59","500016","bgm_M421","0","60","0","bgm_M421","1060"
"2021/04/30 15:59:59","2021/04/14 16:00:00","0","2021/04/27 15:59:59","1768","10053","2021/04/16 16:00:00","109701","50","2021/04/24 15:59:59","500175","bgm_M228","0","60","10017","bgm_M228","1060"
"2021/04/19 15:59:59","2021/03/30 16:00:00","0","2021/04/15 15:59:59","1768","10054","2021/04/01 16:00:00","114401","50","2021/04/12 15:59:59","501171","bgm_M426","0","60","0","bgm_M426","1060"
"2021/03/26 15:59:59","2021/03/15 16:00:00","0","2021/03/24 15:59:59","1768","10055","2021/03/17 16:00:00","111601","50","2021/03/21 15:59:59","500880","bgm_M281","0","60","10029","bgm_M281","1060"
"2021/05/22 15:59:59","2021/05/01 16:00:00","0","2021/05/18 15:59:59","1768","10056","2021/05/04 16:00:00","111801","50","2021/05/15 15:59:59","501160","bgm_M435","0","60","0","bgm_M435","1060"
"2021/05/28 14:59:59","2021/05/17 16:00:00","0","2021/05/26 15:59:59","1768","10057","2021/05/19 16:00:00","112101","50","2021/05/23 15:59:59","500911","bgm_M294","0","60","10031","bgm_M294","1060"
"2021/06/26 15:59:59","2021/05/31 16:00:00","0","2021/06/22 15:59:59","1768","10058","2021/06/02 16:00:00","115601","50","2021/06/19 15:59:59","500143","bgm_M442A","0","60","0","bgm_M442A","1060"
"2021/06/26 15:59:59","2021/05/31 16:00:00","0","2021/06/22 15:59:59","1768","10059","2021/06/12 16:00:00","115601","50","2021/06/19 15:59:59","501203","bgm_M442B","10058","60","0","bgm_M442B","1060"
"2021/06/27 15:59:59","2021/06/16 16:00:00","1","2021/06/25 15:59:59","1768","10060","2021/06/18 16:00:00","112301","50","2021/06/22 15:59:59","500016","bgm_M316","0","60","10033","bgm_M316","1060"
"2021/07/23 15:59:59","2021/07/02 16:00:00","0","2021/07/19 15:59:59","1768","10061","2021/07/05 16:00:00","115801","50","2021/07/16 15:59:59","500133","bgm_M451","0","60","0","bgm_M451","1060"
"2021/08/27 15:59:59","2021/08/06 16:00:00","0","2021/08/25 15:59:59","1768","10062","2021/08/09 16:00:00","112401","50","2021/08/22 15:59:59","500175","bgm_M330","0","60","10035","bgm_M330","1060"
"2021/08/27 15:59:59","2021/08/06 16:00:00","0","2021/08/25 15:59:59","1768","10063","2021/08/17 16:00:00","112401","50","2021/08/22 15:59:59","500921","bgm_M341","10062","60","10036","bgm_M341","1060"
"2021/08/20 15:59:59","2021/07/30 16:00:00","0","2021/08/16 15:59:59","1768","10064","2021/08/02 16:00:00","116201","50","2021/08/13 15:59:59","501260","bgm_M457","0","34","0","bgm_M457","1060"
"2021/07/28 15:59:59","2021/07/16 16:00:00","0","2021/07/26 15:59:59","1768","10065","2021/07/19 16:00:00","111001","50","2021/07/23 15:59:59","500751","bgm_M343","0","60","10038","bgm_M343","1060"
"2021/09/19 15:59:59","2021/08/30 16:00:00","0","2021/09/15 15:59:59","1768","10066","2021/09/01 16:00:00","116501","50","2021/09/12 15:59:59","500016","bgm_M467","0","60","0","bgm_M467","1060"
"2021/09/26 15:59:59","2021/09/15 16:00:00","0","2021/09/24 15:59:59","1768","10067","2021/09/17 16:00:00","103301","50","2021/09/21 15:59:59","500990","bgm_M351","0","60","10040","bgm_M351","1060"
"2021/10/19 15:59:59","2021/09/28 16:00:00","0","2021/10/15 15:59:59","1768","10068","2021/10/01 16:00:00","116701","50","2021/10/12 15:59:59","500016","bgm_M478_Lofi","0","60","0","bgm_M478","1060"
"2021/10/27 15:59:59","2021/10/15 16:00:00","0","2021/10/25 15:59:59","1768","10069","2021/10/18 16:00:00","113001","50","2021/10/22 15:59:59","500016","bgm_M375","0","60","10042","bgm_M375","1060"
"2021/11/19 15:59:59","2021/10/29 16:00:00","0","2021/11/15 15:59:59","1768","10070","2021/11/01 16:00:00","117101","50","2021/11/12 15:59:59","500016","bgm_M486","0","60","0","bgm_M486","1060"
"2021/11/27 15:59:59","2021/11/16 16:00:00","0","2021/11/25 15:59:59","1768","10071","2021/11/18 16:00:00","113201","50","2021/11/22 15:59:59","500016","bgm_M380A","0","60","10044","bgm_M380A","1060"
"2021/12/20 15:59:59","2021/11/29 16:00:00","0","2021/12/16 15:59:59","1768","10072","2021/12/02 16:00:00","117401","50","2021/12/13 15:59:59","501031","bgm_M496","0","60","0","bgm_M496","1060"
"2021/12/26 15:59:59","2021/12/15 16:00:00","0","2021/12/24 15:59:59","1768","10073","2021/12/17 16:00:00","113501","50","2021/12/21 15:59:59","501091","bgm_M393","0","60","10046","bgm_M393","1060"
"2022/01/21 15:59:59","2021/12/30 16:00:00","0","2022/01/17 15:59:59","1768","10074","2022/01/03 16:00:00","117501","50","2022/01/14 15:59:59","500016","bgm_M508","0","60","0","bgm_M508","1060"
"2022/01/28 15:59:59","2022/01/17 16:00:00","0","2022/01/26 15:59:59","1768","10075","2022/01/19 16:00:00","113801","50","2022/01/23 15:59:59","500016","bgm_M403","0","60","10048","bgm_M403","1060"
"2022/02/19 15:59:59","2022/01/30 16:00:00","0","2022/02/15 15:59:59","1768","10076","2022/02/01 16:00:00","117801","50","2022/02/12 15:59:59","505033","bgm_M520","0","60","0","bgm_M520","1060"
"2022/02/25 15:59:59","2022/02/14 16:00:00","0","2022/02/23 15:59:59","1768","10077","2022/02/16 16:00:00","114101","50","2022/02/20 15:59:59","501133","bgm_M413","0","60","10050","bgm_M413","1060"
"2022/03/19 15:59:59","2022/02/26 16:00:00","0","2022/03/15 15:59:59","1768","10078","2022/03/01 16:00:00","119001","50","2022/03/12 15:59:59","500016","bgm_M527","0","60","0","bgm_M527","1060"
"2022/03/27 15:59:59","2022/03/16 16:00:00","1","2022/03/25 15:59:59","1768","10079","2022/03/18 16:00:00","114201","50","2022/03/22 15:59:59","500016","bgm_M421","0","60","10052","bgm_M421","1060"
"2022/04/19 15:59:59","2022/03/28 16:00:00","0","2022/04/15 15:59:59","1768","10080","2022/04/01 16:00:00","119201","50","2022/04/12 15:59:59","500881","bgm_M536","0","60","0","bgm_M536","1060"
"2022/04/27 15:59:59","2022/04/15 16:00:00","0","2022/04/25 15:59:59","1768","10081","2022/04/18 16:00:00","114401","50","2022/04/22 15:59:59","501171","bgm_M426","0","60","10054","bgm_M426","1060"
"2022/05/20 15:59:59","2022/04/29 16:00:00","0","2022/05/16 15:59:59","1768","10082","2022/05/02 16:00:00","120801","50","2022/05/13 15:59:59","501483","bgm_M543","0","60","0","bgm_M543","1060"
"2022/05/28 15:59:59","2022/05/16 16:00:00","0","2022/05/26 15:59:59","1768","10083","2022/05/19 16:00:00","111801","50","2022/05/23 15:59:59","501160","bgm_M435","0","60","10056","bgm_M435","1060"
"2022/06/25 15:59:59","2022/05/30 16:00:00","0","2022/06/21 15:59:59","1768","10084","2022/06/01 16:00:00","106001","50","2022/06/18 15:59:59","510306","bgm_M552","0","60","0","bgm_M552","1060"
"2022/06/25 15:59:59","2022/05/30 16:00:00","0","2022/06/21 15:59:59","1768","10085","2022/06/08 16:00:00","121201","50","2022/06/18 15:59:59","510225","bgm_M553","10084","60","0","bgm_M553","1060"
"2022/06/29 15:59:59","2022/06/10 16:00:00","0","2022/06/25 15:59:59","1768","10086","2022/06/13 16:00:00","115601","50","2022/06/22 15:59:59","500143","bgm_M442A","0","60","10058","bgm_M442A","1060"
"2022/06/29 15:59:59","2022/06/10 16:00:00","0","2022/06/25 15:59:59","1768","10087","2022/06/19 16:00:00","115601","50","2022/06/22 15:59:59","501203","bgm_M442B","10086","60","10059","bgm_M442B","1060"
"2022/07/19 15:59:59","2022/06/28 16:00:00","0","2022/07/15 15:59:59","1768","10088","2022/07/01 16:00:00","121401","50","2022/07/12 15:59:59","500118","bgm_M565","0","60","0","bgm_M565","1060"
"2022/07/28 15:59:59","2022/07/17 16:00:00","0","2022/07/26 15:59:59","1768","10089","2022/07/19 16:00:00","115801","50","2022/07/23 15:59:59","500133","bgm_M451","0","60","10061","bgm_M451","1060"
"2022/08/19 15:59:59","2022/07/29 16:00:00","1","2022/08/15 15:59:59","1768","10090","2022/08/01 16:00:00","121601","50","2022/08/12 15:59:59","500016","bgm_M574","0","60","0","bgm_M574","1060"
"2022/08/28 15:59:59","2022/08/17 16:00:00","0","2022/08/26 15:59:59","1768","10091","2022/08/19 16:00:00","116201","50","2022/08/23 15:59:59","501260","bgm_M457","0","34","10064","bgm_M457","1060"
"2022/09/19 15:59:59","2022/08/29 16:00:00","0","2022/09/15 15:59:59","1768","10092","2022/09/01 16:00:00","122001","50","2022/09/12 15:59:59","500016","bgm_M582","0","60","0","bgm_M582","1060"
"2022/09/28 15:59:59","2022/09/16 16:00:00","0","2022/09/26 15:59:59","1768","10093","2022/09/19 16:00:00","116501","50","2022/09/23 15:59:59","500016","bgm_M467","0","60","10066","bgm_M467","1060"
"2022/10/20 15:59:59","2022/09/29 16:00:00","0","2022/10/16 15:59:59","1768","10094","2022/10/02 16:00:00","122101","50","2022/10/13 15:59:59","500016","bgm_M595","0","60","0","bgm_M595","1060"
"2022/10/28 15:59:59","2022/10/17 16:00:00","0","2022/10/26 15:59:59","1768","10095","2022/10/19 16:00:00","116701","50","2022/10/23 15:59:59","500016","bgm_M478_Lofi","0","60","10068","bgm_M478","1060"
"2022/11/19 15:59:59","2022/10/30 16:00:00","0","2022/11/15 15:59:59","1768","10096","2022/11/01 16:00:00","122401","50","2022/11/12 15:59:59","500016","bgm_M601","0","60","0","bgm_M601","1060"
"2022/11/27 15:59:59","2022/11/16 16:00:00","0","2022/11/25 15:59:59","1768","10097","2022/11/18 16:00:00","117101","50","2022/11/22 15:59:59","500016","bgm_M486","0","60","10070","bgm_M486","1060"
"2022/12/19 15:59:59","2022/11/29 16:00:00","0","2022/12/15 15:59:59","1768","10098","2022/12/01 16:00:00","122801","50","2022/12/11 15:59:59","500010","bgm_M608","0","60","0","bgm_M608","1060"
"2022/12/28 15:59:59","2022/12/16 16:00:00","0","2022/12/26 15:59:59","1768","10099","2022/12/19 16:00:00","117401","50","2022/12/23 15:59:59","501031","bgm_M496","0","60","10072","bgm_M496","1060"
"2023/01/20 15:59:59","2022/12/30 16:00:00","0","2023/01/16 15:59:59","1768","10100","2023/01/02 16:00:00","123101","50","2023/01/12 15:59:59","500016","bgm_M618","0","60","0","bgm_M618","1060"
"2023/01/28 15:59:59","2023/01/17 16:00:00","0","2023/01/26 15:59:59","1768","10101","2023/01/19 16:00:00","117501","50","2023/01/23 15:59:59","500016","bgm_M508","0","60","10074","bgm_M508","1060"
"2023/02/19 15:59:59","2023/01/30 16:00:00","0","2023/02/15 15:59:59","1768","10102","2023/02/01 16:00:00","123501","50","2023/02/11 15:59:59","500096","bgm_M623","0","60","0","bgm_M623","1060"
"2023/02/26 15:59:59","2023/02/15 16:00:00","0","2023/02/24 15:59:59","1768","10103","2023/02/17 16:00:00","117801","50","2023/02/21 15:59:59","505033","bgm_M520","0","60","10076","bgm_M520","1060"
"2023/03/19 15:59:59","2023/02/26 16:00:00","0","2023/03/15 15:59:59","1768","10104","2023/03/01 16:00:00","123901","50","2023/03/11 15:59:59","500096","bgm_M630","0","60","0","bgm_M630","1060"
"2023/03/28 15:59:59","2023/03/17 16:00:00","0","2023/03/26 15:59:59","1768","10105","2023/03/19 16:00:00","119001","50","2023/03/23 15:59:59","500016","bgm_M527","0","60","10078","bgm_M527","1060"
"2023/04/19 15:59:59","2023/03/30 16:00:00","0","2023/04/15 15:59:59","1768","10106","2023/04/01 16:00:00","124001","50","2023/04/11 15:59:59","501463","bgm_M638","0","60","0","bgm_M638","1060"
"2023/04/26 15:59:59","2023/04/14 16:00:00","0","2023/04/24 15:59:59","1768","10107","2023/04/17 16:00:00","119201","50","2023/04/21 15:59:59","500881","bgm_M536","0","60","10080","bgm_M536","1060"
"2023/05/19 15:59:59","2023/04/28 16:00:00","0","2023/05/17 15:59:59","1768","10108","2023/05/01 16:00:00","124701","50","2023/05/13 15:59:59","501884","bgm_M647","0","60","0","bgm_M647","1060"
"2023/05/28 15:59:59","2023/05/17 16:00:00","0","2023/05/26 15:59:59","1768","10109","2023/05/19 16:00:00","120801","50","2023/05/23 15:59:59","501483","bgm_M543","0","60","10082","bgm_M543","1060"
"2023/06/29 15:59:59","2023/05/29 16:00:00","0","2023/06/27 15:59:59","1768","10110","2023/06/01 16:00:00","125901","50","2023/06/23 15:59:59","500013","bgm_M659","0","60","0","bgm_M659","1060"
"2023/06/29 15:59:59","2023/05/29 16:00:00","0","2023/06/27 15:59:59","1768","10111","2023/06/08 16:00:00","125901","50","2023/06/23 15:59:59","501931","bgm_M660","10110","60","0","bgm_M660","1060"
"2023/06/30 15:59:59","2023/06/11 16:00:00","0","2023/06/29 15:59:59","1768","10112","2023/06/16 16:00:00","106001","50","2023/06/25 15:59:59","510306","bgm_M552","0","60","10084","bgm_M552","1060"
"2023/06/30 15:59:59","2023/06/11 16:00:00","0","2023/06/29 15:59:59","1768","10113","2023/06/21 16:00:00","121201","50","2023/06/25 15:59:59","510225","bgm_M553","10112","60","10085","bgm_M553","1060"
"2023/07/20 15:59:59","2023/06/28 16:00:00","0","2023/07/16 15:59:59","1768","10114","2023/07/02 16:00:00","125201","50","2023/07/12 15:59:59","501463","bgm_M668","0","60","0","bgm_M668","1060"
"2023/07/28 15:59:59","2023/07/17 16:00:00","0","2023/07/26 15:59:59","1768","10115","2023/07/19 16:00:00","121401","50","2023/07/23 15:59:59","500118","bgm_M565","0","60","10088","bgm_M565","1060"
"2023/08/19 15:59:59","2023/07/29 16:00:00","0","2023/08/15 15:59:59","1768","10116","2023/08/01 16:00:00","125401","50","2023/08/11 15:59:59","501683","bgm_MC017","0","60","0","bgm_MC017","1060"
"2023/08/28 15:59:59","2023/08/16 16:00:00","1","2023/08/25 15:59:59","1768","10117","2023/08/18 16:00:00","121601","50","2023/08/22 15:59:59","500016","bgm_M574","0","60","10090","bgm_M574","1060"
