0bb8799db6244d3ce0a0b0fc0297b535ce9c2ffc2808d51e7045d34d40201871,6d7af8513a0f2ebfc29f828186d15667c3522c324f6fb6884fad7dce89d111c7,dc6e355eff6addbf6abb0f4d19f2dc1d1c2f1f7abb51e3e1dfc1a95833fd7cc6,063077b1648d29dbc1cf85f77eb6d40622dad07fb44426e7f3f84875b0b0f030,3c42f2d1f963adc938494dc124d4ee40eb760a000e29a50f2a6d75c0a5f5ac92,43754f69c1b8351fd8bf6ee2af84dba6c9764a3da34e582e9175c0aad0af8d49,8693ccb6e141a50e20d7a74fe27b301ddcf22b5f8df59adee5dab7eda259f80f,a8bfed6c1c282d9f672a55c6b5e0ee2e9b335403b84bd2712bb19775b03e271f,d0daacbf36eac9f3280c3783135a6d657f7499a6ec63e4828d0b15ee8181d225,63f44d8098cbe43489d7db13024e127b2a00b299dc6d5eda3d64ec64556d800b,deb12b8a2dd1314c3c30fb9096b7125b2f0557ce1e160cb82634fa8c102bafc2,fa12bba5fc110fd5e4163ac9adb7940243939d39c1188524511d54ecc920b962,ef55b71839bd3f9d8cbbf82eccb65bbd72805f6a538b941b707982ea362cd6e0,6989a5610ce4ff3961c8db8d52fb9c8220005f6008bf5c6881ffe6fa3af050e8,d468a3fe0a366ff810f38815a686ca6a461d23e186f306280e45273f7c13afc4,f638c2d010d257869769273c8ee820cd3f4a0e5a60441e0a3826f3a4bef734d5,dc366a632272bfb28e1070beba940afe6e2680f8b9166fc445bf39f76bd0f715,b9974a22faadba3e606437f5eef67a991c008dba7d28cc413427fcd3786105ee,d2175cd7ba9d448738e3c72a51aa1788af9671403d5de77fdc9aed77a038ff7f,24a61793026948e3f93dfbdaf644db12b6c28face2514e1c69354004709b500f,fb9cc7d92f7765da863f21dde2a691dfcbb1d111d14688bb72c564113544865f,374d950fdbb70ecf890277418ebbcb9bb8db93bad49364ff67a992aa3fbba27e,487dda5aa9c07f31333e1c7b19cc66c49c3babc36d47b4772e0a3142e4edcde6,53f6bcbc2ab9dc895b95cb495ac400b911942b2f49d7986cf8fb3906697f06e4,c9c7e9936eed7104711beb58a3b21d5c436b71e26b5006eb0a77a80bbdb394fe,68606f3d25002b68c236dedaebaca78bdca3231c177397c6fc33c4f20e0b3a42,5f1a3bfccd3f27c80cc0ba1212d5a19fd324c8fbcc6bea633d2c4c3dcd7a5a65,454092fc3875a4a294288fc65b0c8eaa6aa060e97125d582b8529d14c5430172,c100b0f720aa54294a2fe10d78cea719ac239e8bd15f1cc08ffa95eaa606a99d,c247ebf35cb7d477368362425824c5d53d94369a65a4499ccb70f28a9b17b981,509f2d82250cff973077293b96f2f3cbc7d3e66535eb78c0ef7dff2fe94ac48d,bcbfec0b9c0c7da1b961d7b7ba22599c9aaa62f8b64868b0059a14c414ff6014,2ed71e0827a0d3867b981a815fa2b3702eb8434859e4604707e670355f455f9a,c6a879aa02e0085f19f8a9e872412532c4fbd7106386ae63054e6f51f30172d4,aa1d1a4b46e589442f048fe7e0048e8502b3b9c3130485d1496606adbd3c2a06,57332091a70ace4a15ac49ad0118676e87352f132e9b7f5ecf337761b6d0eeda,d830ff44ef2dc31f4ce5cd39fa661743afb4f22c5afbd87a95ab9b896429e0aa,13ab8b64845d1f4163163cb0b5a7eb06dfc788b7f355dbf7472318f5e51a7590,86eb9f83fc48a3bd6926b9bd7f4d369abd536262afd32f262830b9df6c43c54d
"2","162.5","0","0","0","0","31003","0","0","0","1847.2","0","0","0","5.73","115","0","10","0","0","0","0","0","0","100301","5.27","22.68","0","767.7","0","6","0","1.2","0","0","0","0","0","1.12"
"0","44.1","0","0","0","0","31004","0","0","0","47.62","0","0","0","2.85","20","0","0","0","10000","0","0","0","0","100401","2.28","5.29","15","397","0","1","0","0.32","0","0","0","0","0","0.25"
"0","66.15","0","0","0","0","31004","0","0","0","57.14","0","0","0","3.42","20","0","0","0","20000","0","0","0","0","100401","2.73","7.93","30","476.3","0","2","0","0.48","0","0","0","0","0","0.37"
"0","88.2","0","0","0","0","31004","0","0","0","66.66","0","0","0","3.99","20","0","0","0","30000","0","0","0","0","100401","3.19","10.58","100","555.7","0","3","0","0.64","0","0","0","0","0","0.5"
"0","110.3","0","0","0","0","31004","0","0","0","76.19","0","0","0","4.56","20","0","0","0","40000","0","0","0","0","100401","3.64","13.22","120","635.1","0","4","0","0.8","0","0","0","0","0","0.62"
"0","132.3","0","0","0","0","31004","0","0","0","85.71","0","0","0","5.13","20","0","0","0","50000","0","0","0","0","100401","4.1","15.87","150","714.5","0","5","0","0.96","0","0","0","0","0","0.75"
"0","176.4","0","0","0","0","31004","0","0","0","1205","10","0","0","71.99","20","0","10","0","0","0","0","0","0","100401","4.79","21.16","0","833.5","0","6","0","1.28","0","0","0","0","0","1"
"0","47","0","0","0","0","31005","0","0","0","43.52","0","0","0","3.19","10","0","0","0","10000","0","0","0","0","100501","2.85","4.84","15","423","0","1","0","0.35","0","0","0","0","0","0.32"
"0","70.5","0","0","0","0","31005","0","0","0","52.22","0","0","0","3.83","10","0","0","0","20000","0","0","0","0","100501","3.42","7.26","30","507.6","0","2","0","0.53","0","0","0","0","0","0.48"
"0","94","0","0","0","0","31005","0","0","0","60.93","0","0","0","4.47","10","0","0","0","30000","0","0","0","0","100501","3.99","9.68","100","592.2","0","3","0","0.7","0","0","0","0","0","0.64"
"0","117.5","0","0","0","0","31005","0","0","0","69.63","0","0","0","5.1","10","0","0","0","40000","0","0","0","0","100501","4.56","12.1","120","676.8","0","4","0","0.88","0","0","0","0","0","0.8"
"0","141","0","0","0","0","31005","0","0","0","78.34","0","0","0","5.74","10","0","0","0","50000","0","0","0","0","100501","5.13","14.52","150","761.4","0","5","0","1.05","0","0","0","0","0","0.96"
"0","188","0","0","0","0","31005","0","0","0","691.4","0","0","0","36.7","10","0","10","0","0","0","0","0","0","100501","35.99","19.36","0","3388.3","0","6","0","1.4","0","0","0","0","0","1.28"
"0","42.52","0","0","0","0","31006","0","0","0","0","0","0","0","2.28","0","0","0","0","10000","0","0","0","0","100601","2.62","0","15","382.7","0","1","0","0.25","45.34","0","5.04","0","0","0.29"
"0","63.78","0","0","0","0","31006","0","0","0","0","0","0","0","2.73","0","0","0","0","20000","0","0","0","0","100601","3.14","0","30","459.2","0","2","0","0.37","54.4","0","7.56","0","0","0.43"
"0","85.04","0","0","0","0","31006","0","0","0","0","0","0","0","3.19","0","0","0","0","30000","0","0","0","0","100601","3.66","0","100","535.8","0","3","0","0.5","63.47","0","10.08","0","0","0.58"
"0","106.3","0","0","0","0","31006","0","0","0","0","0","0","0","3.64","0","0","0","0","40000","0","0","0","0","100601","4.19","0","120","612.3","0","4","0","0.62","72.54","0","12.6","0","0","0.72"
"0","127.6","0","0","0","0","31006","0","0","0","0","0","0","0","4.1","0","0","0","0","50000","0","0","0","0","100601","4.71","0","150","688.8","0","5","0","0.75","81.61","0","15.12","0","0","0.87"
"0","170.1","0","0","0","65","31006","0","0","0","0","0","0","0","4.79","0","0","10","0","0","0","0","0","0","100601","5.5","0","0","803.6","0","6","0","1","1685.3","0","20.16","0","0","1.16"
"0","56.28","0","0","0","0","31007","0","0","0","33.84","0","0","0","3.53","5","0","0","0","10000","0","0","0","0","100701","2.28","3.76","15","506.6","0","1","0","0.39","0","0","0","0","0","0.25"
"0","84.42","0","0","0","0","31007","0","0","0","40.6","0","0","0","4.23","5","0","0","0","20000","0","0","0","0","100701","2.73","5.64","30","607.9","0","2","0","0.58","0","0","0","0","0","0.37"
"0","112.6","0","0","0","0","31007","0","0","0","47.37","0","0","0","4.94","5","0","0","0","30000","0","0","0","0","100701","3.19","7.52","100","709.2","0","3","0","0.78","0","0","0","0","0","0.5"
"0","140.7","0","0","0","0","31007","0","0","0","54.14","0","0","0","5.64","5","0","0","0","40000","0","0","0","0","100701","3.64","9.4","120","810.5","0","4","0","0.97","0","0","0","0","0","0.62"
"0","168.9","0","0","0","0","31007","0","0","0","60.91","0","0","0","6.35","5","0","0","0","50000","0","0","0","0","100701","4.1","11.28","150","911.8","0","5","0","1.17","0","0","0","0","0","0.75"
"0","225.2","0","0","0","0","31007","0","0","0","71.06","39","0","0","122.5","5","0","0","0","0","0","0","0","0","100701","4.79","15.04","0","3563.7","0","6","0","1.56","0","0","0","0","0","1"
"0","37.72","0","0","0","0","31008","0","0","0","0","0","0","0","2.51","0","0","0","0","10000","0","0","0","0","100801","1.94","0","15","339.5","0","1","0","0.28","40.22","0","4.47","0","0","0.22"
"0","56.58","0","0","0","0","31008","0","0","0","0","0","0","0","3.01","0","0","0","0","20000","0","0","0","0","100801","2.32","0","30","407.4","0","2","0","0.42","48.26","0","6.7","0","0","0.33"
"0","75.44","0","0","0","0","31008","0","0","0","0","0","0","0","3.51","0","0","0","0","30000","0","0","0","0","100801","2.71","0","100","475.3","0","3","0","0.56","56.3","0","8.94","0","0","0.44"
"0","94.3","0","0","0","0","31008","0","0","0","0","0","0","0","4.01","0","0","0","0","40000","0","0","0","0","100801","3.1","0","120","543.2","0","4","0","0.7","64.35","0","11.17","0","0","0.55"
"0","113.2","0","0","0","0","31008","0","0","0","0","0","0","0","4.51","0","0","0","0","50000","0","0","0","0","100801","3.49","0","150","611.1","0","5","0","0.84","72.39","0","13.41","0","0","0.66"
"0","150.9","0","0","0","75","31008","0","0","0","0","0","0","0","5.27","0","0","10","0","0","0","0","0","0","100801","4.07","0","0","712.9","1","6","0","1.12","2394.5","0","17.88","0","0","0.88"
"0","35.97","0","0","0","0","31009","0","0","0","0","0","0","0","2.28","0","0","0","0","10000","0","0","0","0","100901","2.16","0","15","323.8","0","1","0","0.25","54.11","0","6.01","0","0","0.24"
"0","53.95","0","0","0","0","31009","0","0","0","0","0","0","0","2.73","0","0","0","0","20000","0","0","0","0","100901","2.59","0","30","388.6","0","2","0","0.37","64.93","0","9.01","0","0","0.36"
"0","71.94","0","0","0","0","31009","0","0","0","0","0","0","0","3.19","0","0","0","0","30000","0","0","0","0","100901","3.02","0","100","453.3","0","3","0","0.5","75.75","0","12.02","0","0","0.48"
"0","89.92","0","0","0","0","31009","0","0","0","0","0","0","0","3.64","0","0","0","0","40000","0","0","0","0","100901","3.45","0","120","518.1","0","4","0","0.62","86.57","0","15.02","0","0","0.6"
"0","108","0","0","0","0","31009","0","0","0","0","0","0","0","4.1","0","0","0","0","50000","0","0","0","0","100901","3.88","0","150","582.8","0","5","0","0.75","97.39","0","18.03","0","0","0.72"
"0","143.9","0","0","0","150","31009","0","0","0","0","0","0","0","4.79","0","0","10","0","0","0","0","0","0","100901","4.54","0","0","680","0","6","0","1","3353.7","0","24.04","0","0","0.96"
"0","37.72","0","0","0","0","31010","0","0","0","0","0","0","0","2.51","0","0","0","0","10000","0","0","0","0","101001","1.94","0","15","339.5","0","1","0","0.28","40.22","0","4.47","0","0","0.22"
"0","56.58","0","0","0","0","31010","0","0","0","0","0","0","0","3.01","0","0","0","0","20000","0","0","0","0","101001","2.32","0","30","407.4","0","2","0","0.42","48.26","0","6.7","0","0","0.33"
"0","75.44","0","0","0","0","31010","0","0","0","0","0","0","0","3.51","0","0","0","0","30000","0","0","0","0","101001","2.71","0","100","475.3","0","3","0","0.56","56.3","0","8.94","0","0","0.44"
"0","94.3","0","0","0","0","31010","0","0","0","0","0","0","0","4.01","0","0","0","0","40000","0","0","0","0","101001","3.1","0","120","543.2","0","4","0","0.7","64.35","0","11.17","0","0","0.55"
"0","113.2","0","0","0","0","31010","0","0","0","0","0","0","0","4.51","0","0","0","0","50000","0","0","0","0","101001","3.49","0","150","611.1","0","5","0","0.84","72.39","0","13.41","0","0","0.66"
"0","150.9","0","0","0","0","31010","0","0","0","0","0","0","30","35.27","0","0","0","0","0","0","0","0","0","101001","4.07","0","0","712.9","0","6","0","1.12","544.5","0","17.88","0","0","0.88"
"0","31.91","0","0","0","0","31011","0","0","0","46.59","0","0","0","2.28","10","0","0","0","10000","0","0","0","0","101101","1.82","5.18","15","287.2","0","1","0","0.25","0","0","0","0","0","0.2"
"0","47.86","0","0","0","0","31011","0","0","0","55.9","0","0","0","2.73","10","0","0","0","20000","0","0","0","0","101101","2.18","7.77","30","344.7","0","2","0","0.37","0","0","0","0","0","0.3"
"0","63.82","0","0","0","0","31011","0","0","0","65.22","0","0","0","3.19","10","0","0","0","30000","0","0","0","0","101101","2.54","10.36","100","402.1","0","3","0","0.5","0","0","0","0","0","0.4"
"0","79.77","0","0","0","0","31011","0","0","0","74.54","0","0","0","3.64","10","0","0","0","40000","0","0","0","0","101101","2.91","12.95","120","459.6","0","4","0","0.62","0","0","0","0","0","0.5"
"0","95.73","0","0","0","0","31011","0","0","0","83.86","0","0","0","4.1","10","0","0","0","50000","0","0","0","0","101101","3.27","15.54","150","517","0","5","0","0.75","0","0","0","0","0","0.6"
"2","127.7","0","0","0","0","31011","0","0","0","1837.9","0","0","0","4.79","110","0","10","0","0","0","0","0","0","101101","3.82","20.72","0","603.1","0","6","0","1","0","0","0","0","0","0.8"
"0","32.89","0","0","0","0","31012","0","0","0","0","0","0","0","2.51","0","0","0","0","10000","0","0","0","0","101201","1.71","0","15","296","0","1","0","0.28","46.03","0","5.11","0","0","0.19"
"0","49.33","0","0","0","0","31012","0","0","0","0","0","0","0","3.01","0","0","0","0","20000","0","0","0","0","101201","2.05","0","30","355.2","0","2","0","0.42","55.23","0","7.66","0","0","0.28"
"0","65.78","0","0","0","0","31012","0","0","0","0","0","0","0","3.51","0","0","0","0","30000","0","0","0","0","101201","2.39","0","100","414.4","0","3","0","0.56","64.44","0","10.22","0","0","0.38"
"0","82.22","0","0","0","0","31012","0","0","0","0","0","0","0","4.01","0","0","0","0","40000","0","0","0","0","101201","2.73","0","120","473.6","0","4","0","0.7","73.64","0","12.77","0","0","0.47"
"0","98.67","0","0","0","0","31012","0","0","0","0","0","0","0","4.51","0","0","0","0","50000","0","0","0","0","101201","3.07","0","150","532.8","0","5","0","0.84","82.85","0","15.33","0","0","0.57"
"2","131.6","0","0","0","90","31012","0","0","0","0","0","0","0","5.27","0","0","5","0","0","0","0","0","0","101201","3.59","0","0","621.5","0","6","0","1.12","1836.7","0","20.44","0","0","0.76"
"0","32.28","0","0","0","0","31013","0","0","0","0","0","0","0","2.16","0","0","0","0","10000","0","0","0","0","101301","2.05","0","15","290.5","0","1","0","0.24","45.23","0","5.03","0","0","0.23"
"0","48.42","0","0","0","0","31013","0","0","0","0","0","0","0","2.59","0","0","0","0","20000","0","0","0","0","101301","2.46","0","30","348.6","0","2","0","0.36","54.28","0","7.55","0","0","0.35"
"0","64.56","0","0","0","0","31013","0","0","0","0","0","0","0","3.02","0","0","0","0","30000","0","0","0","0","101301","2.87","0","100","406.7","0","3","0","0.48","63.32","0","10.06","0","0","0.46"
"0","80.7","0","0","0","0","31013","0","0","0","0","0","0","0","3.46","0","0","0","0","40000","0","0","0","0","101301","3.28","0","120","464.8","0","4","0","0.6","72.37","0","12.58","0","0","0.58"
"0","96.84","0","0","0","0","31013","0","0","0","0","0","0","0","3.89","0","0","0","0","50000","0","0","0","0","101301","3.69","0","150","522.9","0","5","0","0.72","81.41","0","15.09","0","0","0.69"
"2","129.2","0","0","0","90","31013","0","0","0","0","0","0","0","4.54","0","0","10","0","0","0","0","0","0","101301","4.31","0","0","610.1","0","6","0","0.96","1610","0","20.12","0","0","0.92"
"0","37.03","0","0","0","0","31014","0","0","0","0","0","0","0","2.51","0","0","0","0","10000","0","0","0","0","101401","2.28","0","15","333.2","0","1","0","0.28","37.59","0","4.18","0","0","0.25"
"0","55.55","0","0","0","0","31014","0","0","0","0","0","0","0","3.01","0","0","0","0","20000","0","0","0","0","101401","2.74","0","30","399.8","0","2","0","0.42","45.11","0","6.27","0","0","0.38"
"0","74.06","0","0","0","0","31014","0","0","0","0","0","0","0","3.51","0","0","0","0","30000","0","0","0","0","101401","3.19","0","100","466.5","0","3","0","0.56","52.63","0","8.36","0","0","0.5"
"0","92.58","0","0","0","0","31014","0","0","0","0","0","0","0","4.02","0","0","0","0","40000","0","0","0","0","101401","3.65","0","120","533.1","0","4","0","0.7","60.14","0","10.45","0","0","0.63"
"0","111.1","0","0","0","0","31014","0","0","0","0","0","0","0","4.52","0","0","0","0","50000","0","0","0","0","101401","4.1","0","150","599.8","0","5","0","0.84","67.66","0","12.54","0","0","0.75"
"0","148.2","0","0","0","0","31014","0","0","0","0","0","0","0","88.27","0","0","0","0","0","0","0","0","0","101401","87.79","0","0","699.7","0","6","0","1.12","2389","0","16.72","0","0","1"
"0","36.08","0","0","0","0","31015","0","0","0","0","0","0","0","2.39","0","0","0","0","10000","0","0","0","0","101501","1.94","0","15","324.7","0","1","0","0.27","40.9","0","4.54","0","0","0.22"
"0","54.12","0","0","0","0","31015","0","0","0","0","0","0","0","2.87","0","0","0","0","20000","0","0","0","0","101501","2.33","0","30","389.6","0","2","0","0.41","49.08","0","6.81","0","0","0.33"
"0","72.16","0","0","0","0","31015","0","0","0","0","0","0","0","3.35","0","0","0","0","30000","0","0","0","0","101501","2.72","0","100","454.6","0","3","0","0.54","57.26","0","9.08","0","0","0.44"
"0","90.2","0","0","0","0","31015","0","0","0","0","0","0","0","3.82","0","0","0","0","40000","0","0","0","0","101501","3.1","0","120","519.5","0","4","0","0.68","65.44","0","11.35","0","0","0.55"
"0","108.3","0","0","0","0","31015","0","0","0","0","0","0","0","4.3","0","0","0","0","50000","0","0","0","0","101501","3.49","0","150","584.5","0","5","0","0.81","73.62","0","13.62","0","0","0.66"
"0","144.4","0","0","0","0","31015","0","0","0","0","0","0","0","5.02","0","0","10","0","0","0","0","0","0","101501","4.07","0","0","681.9","0","6","0","1.08","1965.9","0","18.16","0","0","0.88"
"0","33.85","0","0","0","0","31016","0","0","0","44.32","0","0","0","2.28","15","0","0","0","10000","0","0","0","0","101601","1.94","4.92","15","304.7","0","1","0","0.25","0","0","0","0","0","0.22"
"0","50.77","0","0","0","0","31016","0","0","0","53.18","0","0","0","2.73","15","0","0","0","20000","0","0","0","0","101601","2.32","7.38","30","365.6","0","2","0","0.37","0","0","0","0","0","0.33"
"0","67.7","0","0","0","0","31016","0","0","0","62.04","0","0","0","3.19","15","0","0","0","30000","0","0","0","0","101601","2.71","9.84","100","426.5","0","3","0","0.5","0","0","0","0","0","0.44"
"0","84.62","0","0","0","0","31016","0","0","0","70.91","0","0","0","3.64","15","0","0","0","40000","0","0","0","0","101601","3.1","12.3","120","487.4","0","4","0","0.62","0","0","0","0","0","0.55"
"0","101.6","0","0","0","0","31016","0","0","0","79.77","0","0","0","4.1","15","0","0","0","50000","0","0","0","0","101601","3.49","14.76","150","548.4","0","5","0","0.75","0","0","0","0","0","0.66"
"0","135.4","0","0","0","0","31016","0","0","0","1973.1","0","0","0","4.79","15","0","10","0","0","0","0","0","0","101601","4.07","19.68","0","639.7","0","6","0","1","0","0","0","0","0","0.88"
"0","38.29","0","0","0","0","31017","0","0","0","54.34","0","0","0","2.96","15","0","0","0","10000","0","0","0","0","101701","1.94","6.04","15","344.7","0","1","0","0.33","0","0","0","0","0","0.22"
"0","57.43","0","0","0","0","31017","0","0","0","65.2","0","0","0","3.55","15","0","0","0","20000","0","0","0","0","101701","2.32","9.06","30","413.6","0","2","0","0.49","0","0","0","0","0","0.33"
"0","76.58","0","0","0","0","31017","0","0","0","76.07","0","0","0","4.14","15","0","0","0","30000","0","0","0","0","101701","2.71","12.08","100","482.5","0","3","0","0.66","0","0","0","0","0","0.44"
"0","95.72","0","0","0","0","31017","0","0","0","86.94","0","0","0","4.73","15","0","0","0","40000","0","0","0","0","101701","3.1","15.1","120","551.4","0","4","0","0.82","0","0","0","0","0","0.55"
"0","114.9","0","0","0","0","31017","0","0","0","97.81","0","0","0","5.32","15","0","0","0","50000","0","0","0","0","101701","3.49","18.12","150","620.4","0","5","0","0.99","0","0","0","0","0","0.66"
"2","153.2","0","0","0","0","31017","0","0","0","1944.2","0","0","0","6.22","15","0","10","0","0","0","0","0","0","101701","4.07","24.16","0","723.7","0","6","0","1.32","0","0","0","0","0","0.88"
"0","34.81","0","0","0","0","31018","0","0","0","0","0","0","0","2.28","0","0","0","0","10000","0","0","0","0","101801","2.39","0","15","313.3","0","1","0","0.25","42.15","0","4.68","0","0","0.27"
"0","52.21","0","0","0","0","31018","0","0","0","0","0","0","0","2.73","0","0","0","0","20000","0","0","0","0","101801","2.86","0","30","376","0","2","0","0.37","50.58","0","7.02","0","0","0.4"
"0","69.62","0","0","0","0","31018","0","0","0","0","0","0","0","3.19","0","0","0","0","30000","0","0","0","0","101801","3.34","0","100","438.6","0","3","0","0.5","59.01","0","9.36","0","0","0.54"
"0","87.02","0","0","0","0","31018","0","0","0","0","0","0","0","3.64","0","0","0","0","40000","0","0","0","0","101801","3.82","0","120","501.3","0","4","0","0.62","67.44","0","11.7","0","0","0.67"
"0","104.5","0","0","0","0","31018","0","0","0","0","0","0","0","4.1","0","0","0","0","50000","0","0","0","0","101801","4.3","0","150","564","0","5","0","0.75","75.87","0","14.04","0","0","0.81"
