965852376083c69707d4fc78460bb582b6a416d73ae8399d8314ff8dd9e483a0,17df6076b8635105f88ef8c6105dea0f0718caa9ff7c7586a59d078d7b924093,8bc9515d09c7954d17db08dfec8f3672b6308c12af41245843f3990ffa0c8e96,3e3fb6a06dd9eedfcf91b2c693d65285ef21d83adc32e5b208fcaf0908414169,c2be7b908f63c8ee2703fb500d601733c950d3929ab177513160816f91828965,ac57bb83a08c6fd4005c75bc23d17b193151abe81d36710846e0465c9028bfff,01b803e49e998476f02e8aa17174f31f6ed6a84cb6d21e3d482164758b9590d9,b167c698c39a79ed0501da7f67165c30747e89adfba96f5433a23c8d8c5872fc,66ab9d9faa101683463de9a1fc2be2122a056ceb7b6c1c35fa6b8770208f17ac,a7ea55f5e9ad55642e1b2205bef79357f34ddf4fead0bb2fa5e39621ee23bcf2
"1","302","2019/05/14 16:00:00","0","0","2019/06/03 15:59:59","1","10021","0","0"
"1","302","2019/06/03 16:00:00","0","0","2019/06/17 15:59:59","1","10022","0","0"
"1","302","2019/06/17 16:00:00","0","0","2019/07/01 15:59:59","1","10023","0","0"
"1","302","2019/07/15 16:00:00","0","0","2019/07/26 15:59:59","1","10024","0","0"
"1","302","2019/07/26 16:00:00","0","0","2019/08/01 15:59:59","1","10025","0","0"
"1","302","2019/08/28 16:00:00","0","0","2019/09/02 15:59:59","1","10026","0","0"
"1","302","2019/08/01 16:00:00","0","0","2019/08/15 15:59:59","1","10027","0","0"
"1","302","2019/08/15 16:00:00","0","0","2019/08/28 15:59:59","1","10028","0","0"
"1","302","2019/09/09 16:00:00","0","0","2019/09/17 15:59:59","1","10029","0","0"
"1","302","2019/09/17 16:00:00","0","0","2019/09/20 15:59:59","1","10030","0","0"
"1","302","2019/09/20 16:00:00","0","0","2019/10/01 15:59:59","1","10031","0","0"
"1","302","2019/10/01 16:00:00","0","0","2019/10/15 15:59:59","1","10032","0","0"
"1","302","2019/10/15 16:00:00","0","0","2019/10/18 15:59:59","1","10033","0","0"
"1","302","2019/10/18 16:00:00","0","0","2019/11/01 15:59:59","1","10034","0","0"
"1","302","2019/11/01 16:00:00","0","0","2019/11/15 15:59:59","1","10035","0","0"
"1","302","2020/12/01 16:00:00","90001","0","2020/12/04 15:59:59","1","10036","0","0"
"1","302","2019/11/19 16:00:00","0","0","2019/12/02 15:59:59","1","10037","0","0"
"1","302","2019/12/02 16:00:00","0","0","2019/12/13 15:59:59","1","10038","0","0"
"1","302","2020/12/21 16:00:00","90002","0","2020/12/26 15:59:59","1","10039","0","0"
"1","302","2019/12/16 16:00:00","0","0","2019/12/30 15:59:59","1","10040","0","0"
"1","302","2019/12/30 16:00:00","0","0","2020/01/02 15:59:59","1","10041","0","0"
"1","302","2020/01/02 16:00:00","0","0","2020/01/10 15:59:59","1","10042","0","0"
"1","302","2020/01/28 16:00:00","90003","0","2020/02/04 15:59:59","1","10043","0","0"
"1","302","2020/01/10 16:00:00","0","0","2020/01/21 15:59:59","1","10044","0","0"
"1","302","2020/02/04 16:00:00","0","0","2020/02/14 15:59:59","1","10045","0","0"
"1","302","2020/02/14 16:00:00","90004","0","2020/02/19 15:59:59","1","10046","0","0"
"1","302","2020/02/19 16:00:00","0","0","2020/03/04 15:59:59","1","10047","0","0"
"1","302","2020/03/04 16:00:00","0","0","2020/03/13 15:59:59","1","10048","0","0"
"1","302","2020/03/13 16:00:00","0","0","2020/03/19 15:59:59","1","10049","0","0"
"1","302","2020/03/19 16:00:00","0","0","2020/04/01 15:59:59","1","10050","0","0"
"1","302","2020/04/01 16:00:00","0","0","2020/04/14 15:59:59","1","10051","0","0"
"1","302","2020/04/14 16:00:00","90005","0","2020/04/22 15:59:59","1","10052","0","0"
"1","302","2020/04/22 16:00:00","0","0","2020/05/05 15:59:59","1","10053","0","0"
"1","302","2020/05/08 16:00:00","0","0","2020/05/15 15:59:59","1","10054","0","0"
"1","302","2020/05/15 16:00:00","90006","0","2020/05/22 15:59:59","1","10055","0","0"
"1","302","2020/05/22 16:00:00","0","0","2020/06/03 15:59:59","1","10056","0","0"
"1","302","2020/06/03 16:00:00","0","0","2020/06/15 15:59:59","1","10057","0","0"
"1","302","2020/06/15 16:00:00","0","0","2020/06/22 15:59:59","1","10058","0","0"
"1","302","2020/08/03 16:00:00","90007","0","2020/08/06 15:59:59","1","10059","0","0"
"1","302","2020/09/30 16:00:00","0","0","2020/10/13 15:59:59","1","10060","0","0"
"1","302","2020/10/13 16:00:00","0","0","2020/10/26 15:59:59","1","10061","0","0"
"1","302","2020/11/13 16:00:00","90008","0","2020/11/18 15:59:59","1","10062","0","0"
"1","302","2020/07/02 16:00:00","0","0","2020/07/13 15:59:59","1","10063","0","0"
"1","302","2020/07/13 16:00:00","90009","0","2020/07/20 15:59:59","1","10064","0","0"
"1","302","2020/07/20 16:00:00","0","0","2020/07/30 15:59:59","1","10065","0","0"
"1","302","2020/07/30 16:00:00","0","0","2020/08/03 15:59:59","1","10066","0","0"
"1","302","2020/08/06 16:00:00","0","0","2020/08/17 15:59:59","1","10067","0","0"
"1","302","2020/09/11 16:00:00","90010","0","2020/09/16 15:59:59","1","10068","0","0"
"1","302","2020/08/21 16:00:00","0","0","2020/09/01 15:59:59","1","10069","0","0"
"1","302","2020/09/04 16:00:00","0","0","2020/09/11 15:59:59","1","10070","0","0"
"1","302","2020/10/26 16:00:00","90011","0","2020/11/02 15:59:59","1","10071","0","0"
"1","302","2020/09/16 16:00:00","0","0","2020/09/24 15:59:59","1","10072","0","0"
"1","302","2020/09/24 16:00:00","0","0","2020/09/30 15:59:59","1","10073","0","0"
"1","302","2020/11/05 16:00:00","0","0","2020/11/13 15:59:59","1","10074","0","0"
"1","302","2020/11/18 16:00:00","0","0","2020/11/26 15:59:59","1","10075","0","0"
"1","302","2020/11/26 16:00:00","90012","0","2020/12/01 15:59:59","1","10076","0","0"
"1","302","2020/12/04 16:00:00","0","0","2020/12/14 15:59:59","1","10077","0","0"
"1","302","2020/12/14 16:00:00","90013","0","2020/12/18 15:59:59","1","10078","0","0"
"1","302","2020/12/26 16:00:00","0","0","2021/01/06 15:59:59","1","10079","0","0"
"1","302","2021/01/06 16:00:00","0","0","2021/01/14 15:59:59","1","10080","0","0"
"1","302","2021/01/15 16:00:00","90014","0","2021/01/20 15:59:59","1","10081","0","0"
"1","302","2021/01/20 16:00:00","0","0","2021/02/01 15:59:59","1","10082","0","0"
"1","302","2021/02/01 16:00:00","0","0","2021/02/11 15:59:59","1","10083","0","0"
"1","302","2021/02/15 16:00:00","90015","0","2021/02/19 15:59:59","1","10084","0","0"
"1","302","2021/02/19 16:00:00","0","0","2021/03/02 15:59:59","1","10085","0","0"
"1","302","2021/03/12 16:00:00","90016","0","2021/03/17 15:59:59","1","10086","0","0"
"1","302","2021/03/02 16:00:00","0","0","2021/03/12 15:59:59","1","10087","0","0"
"1","302","2021/04/16 16:00:00","90017","0","2021/04/27 15:59:59","1","10088","0","0"
"1","302","2021/03/28 16:00:00","0","0","2021/04/06 15:59:59","1","10089","0","0"
"1","302","2021/04/06 16:00:00","0","0","2021/04/16 15:59:59","1","10090","0","0"
"1","302","2021/03/17 16:00:00","90018","0","2021/03/28 15:59:59","1","10091","0","0"
"1","302","2021/04/27 16:00:00","0","0","2021/05/07 15:59:59","1","10092","0","0"
"1","302","2021/05/07 16:00:00","0","0","2021/05/16 15:59:59","1","10093","0","0"
"1","302","2021/05/16 16:00:00","90019","0","2021/05/21 15:59:59","1","10094","0","0"
"1","302","2021/05/21 16:00:00","90020","0","2021/05/26 15:59:59","1","10095","0","0"
"1","302","2021/05/26 16:00:00","0","0","2021/06/02 15:59:59","1","10096","0","0"
"1","302","2021/06/04 16:00:00","0","0","2021/06/14 15:59:59","1","10097","0","0"
"1","302","2021/06/14 16:00:00","90021","0","2021/06/19 15:59:59","1","10098","0","0"
"1","302","2021/06/19 16:00:00","0","0","2021/06/27 15:59:59","1","10099","0","0"
"1","302","2021/06/27 16:00:00","0","0","2021/07/02 15:59:59","1","10100","30118","0"
"1","302","2021/06/27 16:00:00","0","0","2021/07/02 15:59:59","1","10101","30117","0"
"1","302","2021/07/05 16:00:00","0","0","2021/07/14 15:59:59","1","10102","30120","0"
"1","302","2021/08/09 16:00:00","90022","0","2021/08/25 15:59:59","1","10103","30121","0"
"1","302","2021/07/14 16:00:00","0","0","2021/07/24 15:59:59","1","10104","30122","0"
"1","302","2021/07/21 16:00:00","0","0","2021/07/30 15:59:59","1","10105","30123","0"
"1","302","2021/08/01 16:00:00","0","0","2021/08/09 15:59:59","1","10106","30125","0"
"1","302","2021/07/14 16:00:00","90023","0","2021/07/21 15:59:59","1","10107","0","0"
"1","302","2021/08/25 16:00:00","0","0","2021/09/01 15:59:59","1","10108","30127","0"
"1","302","2021/08/25 16:00:00","0","0","2021/08/31 15:59:59","1","10109","30128","0"
"1","302","2021/09/01 16:00:00","0","0","2021/09/12 15:59:59","1","10110","0","0"
"1","302","2021/09/12 16:00:00","90024","0","2021/09/22 15:59:59","1","10111","0","0"
"1","302","2021/09/22 16:00:00","0","0","2021/10/02 15:59:59","1","10112","0","0"
"1","302","2021/10/02 16:00:00","0","0","2021/10/11 15:59:59","1","10113","0","0"
"1","302","2021/10/11 16:00:00","90025","0","2021/10/18 15:59:59","1","10114","0","0"
"1","302","2021/10/18 16:00:00","0","0","2021/10/26 15:59:59","1","10115","30137","0"
"1","302","2021/10/18 16:00:00","90026","0","2021/10/22 15:59:59","1","10116","30136","0"
"1","302","2021/10/22 16:00:00","90027","0","2021/10/26 15:59:59","1","10117","30138","0"
"1","302","2021/10/26 16:00:00","0","0","2021/11/01 15:59:59","1","10118","0","0"
"1","302","2021/11/04 16:00:00","0","0","2021/11/13 15:59:59","1","10119","0","0"
"1","302","2021/11/09 16:00:00","0","0","2021/11/16 15:59:59","1","10120","0","0"
"1","302","2021/11/16 16:00:00","0","0","2021/11/24 15:59:59","1","10121","30144","0"
"1","302","2021/11/16 16:00:00","90028","0","2021/11/20 15:59:59","1","10122","30143","0"
"1","302","2021/11/20 16:00:00","0","0","2021/11/25 15:59:59","1","10123","30145","0"
"1","302","2021/11/25 16:00:00","90029","0","2021/12/02 15:59:59","1","10124","30146","0"
"1","302","2021/12/02 16:00:00","0","0","2021/12/11 15:59:59","1","10125","0","0"
"1","302","2021/12/10 16:00:00","0","0","2021/12/17 15:59:59","1","10126","0","0"
"1","302","2021/12/17 16:00:00","0","0","2021/12/25 15:59:59","1","10127","40005","0"
"1","302","2021/12/25 16:00:00","0","0","2022/01/02 15:59:59","1","10128","0","0"
"1","302","2022/01/05 16:00:00","0","0","2022/01/10 15:59:59","1","10129","0","0"
"1","302","2022/01/10 16:00:00","90030","0","2022/01/15 15:59:59","1","10130","0","0"
"1","302","2022/01/15 16:00:00","0","0","2022/01/20 15:59:59","1","10131","0","0"
"1","302","2022/01/20 16:00:00","0","0","2022/01/26 15:59:59","1","10132","0","0"
"1","302","2022/01/26 16:00:00","0","0","2022/02/01 15:59:59","1","10133","30157","0"
"1","302","2022/01/26 16:00:00","90031","0","2022/02/01 15:59:59","1","10134","30156","0"
"1","302","2022/02/04 16:00:00","0","0","2022/02/12 15:59:59","1","10135","0","0"
"1","302","2022/02/12 16:00:00","0","0","2022/02/19 15:59:59","1","10136","0","0"
"1","302","2022/02/19 16:00:00","0","0","2022/02/26 15:59:59","1","10137","0","0"
"1","302","2022/02/26 16:00:00","0","0","2022/03/07 15:59:59","1","10138","0","0"
"1","302","2022/03/07 16:00:00","0","0","2022/03/15 15:59:59","1","10139","0","0"
"1","302","2022/03/15 16:00:00","90032","0","2022/03/20 15:59:59","1","10140","0","0"
"1","302","2022/03/20 16:00:00","0","0","2022/03/28 15:59:59","1","10141","0","0"
"1","302","2022/03/28 16:00:00","90033","0","2022/04/03 15:59:59","1","10142","0","0"
"1","302","2022/04/03 16:00:00","0","0","2022/04/11 15:59:59","1","10143","0","0"
"1","302","2022/04/11 16:00:00","0","0","2022/04/18 15:59:59","1","10144","0","0"
"1","302","2022/04/18 16:00:00","0","0","2022/04/25 15:59:59","1","10145","0","0"
"1","302","2022/04/25 16:00:00","0","0","2022/05/04 15:59:59","1","10146","0","0"
"1","302","2022/05/07 16:00:00","0","0","2022/05/15 15:59:59","1","10147","0","0"
"1","302","2022/05/15 16:00:00","90034","0","2022/05/19 15:59:59","1","10148","0","0"
"1","302","2022/05/19 16:00:00","0","0","2022/05/28 15:59:59","1","10149","0","0"
"1","302","2022/05/28 16:00:00","90035","0","2022/05/31 15:59:59","1","10150","0","0"
"1","302","2022/05/31 16:00:00","90036","0","2022/06/04 15:59:59","1","10151","0","0"
"1","302","2022/06/04 16:00:00","0","0","2022/06/12 15:59:59","1","10152","0","0"
"1","302","2022/06/12 16:00:00","0","0","2022/06/19 15:59:59","1","10153","0","0"
"1","302","2022/06/19 16:00:00","0","0","2022/06/28 15:59:59","1","10154","40007","0"
"1","302","2022/06/19 16:00:00","0","0","2022/06/28 15:59:59","1","10155","30180","0"
"1","302","2022/06/28 16:00:00","0","0","2022/07/02 15:59:59","1","10156","0","0"
"1","302","2022/07/05 16:00:00","0","0","2022/07/13 15:59:59","1","10157","30184","0"
"1","302","2022/07/10 16:00:00","90037","0","2022/07/13 15:59:59","1","10158","30185","0"
"1","302","2022/07/13 16:00:00","90038","0","2022/07/17 15:59:59","1","10159","0","0"
"1","302","2022/07/17 16:00:00","0","0","2022/07/26 15:59:59","1","10160","0","0"
"1","302","2022/07/26 16:00:00","0","0","2022/07/30 15:59:59","1","10161","0","0"
"1","302","2022/08/10 16:00:00","0","0","2022/08/13 15:59:59","1","10162","0","0"
"1","302","2022/08/02 16:00:00","0","0","2022/08/10 15:59:59","1","10163","0","0"
"1","302","2022/08/13 16:00:00","90040","0","2022/08/17 15:59:59","1","10164","0","0"
"1","302","2022/08/17 16:00:00","0","0","2022/08/24 15:59:59","1","10165","0","0"
"1","302","2022/08/24 16:00:00","0","0","2022/09/01 15:59:59","1","10166","0","0"
"1","302","2022/09/04 16:00:00","0","0","2022/09/12 15:59:59","1","10167","0","0"
"1","302","2022/09/12 16:00:00","90041","0","2022/09/16 15:59:59","1","10168","0","0"
"1","302","2022/09/16 16:00:00","0","0","2022/09/25 15:59:59","1","10169","0","0"
"1","302","2022/09/25 16:00:00","0","0","2022/09/29 15:59:59","1","10170","0","0"
"1","302","2022/10/02 16:00:00","0","0","2022/10/11 15:59:59","1","10171","0","0"
"1","302","2022/10/11 16:00:00","90043","0","2022/10/17 15:59:59","1","10172","0","0"
"1","302","2022/10/17 16:00:00","0","0","2022/10/26 15:59:59","1","10173","0","0"
"1","302","2022/10/26 16:00:00","0","0","2022/11/01 15:59:59","1","10174","0","0"
"1","302","2022/11/01 16:00:00","0","0","2022/11/09 15:59:59","1","10175","0","0"
"1","302","2022/11/09 16:00:00","0","0","2022/11/12 15:59:59","1","10176","0","0"
"1","302","2022/11/12 16:00:00","90044","0","2022/11/16 15:59:59","1","10177","0","0"
"1","302","2022/11/16 16:00:00","0","0","2022/11/26 15:59:59","1","10178","0","0"
"1","302","2022/11/26 16:00:00","90045","0","2022/11/29 15:59:59","1","10179","0","0"
"1","302","2022/11/29 16:00:00","90046","0","2022/12/02 15:59:59","1","10180","0","0"
"1","302","2022/12/02 16:00:00","0","0","2022/12/11 15:59:59","1","10181","0","0"
"1","302","2022/12/11 16:00:00","0","0","2022/12/14 15:59:59","1","10182","0","0"
"1","302","2022/12/14 16:00:00","90047","0","2022/12/17 15:59:59","1","10183","0","0"
"1","302","2022/12/17 16:00:00","0","0","2022/12/25 15:59:59","1","10184","40008","0"
"1","302","2022/12/25 16:00:00","90048","0","2022/12/28 15:59:59","1","10185","0","0"
"1","302","2022/12/28 16:00:00","90049","0","2023/01/02 15:59:59","1","10186","0","0"
"1","302","2023/01/05 16:00:00","0","0","2023/01/14 15:59:59","1","10187","0","0"
"1","302","2023/01/14 16:00:00","0","0","2023/01/17 15:59:59","1","10188","0","0"
"1","302","2023/01/17 16:00:00","0","0","2023/01/24 15:59:59","1","10189","0","0"
"1","302","2023/01/24 16:00:00","0","0","2023/02/01 15:59:59","1","10190","0","0"
"1","302","2023/02/01 16:00:00","0","0","2023/02/12 15:59:59","1","10191","0","0"
"1","302","2023/02/12 16:00:00","0","0","2023/02/16 15:59:59","1","10192","0","0"
"1","302","2023/02/16 16:00:00","0","0","2023/02/26 15:59:59","1","10193","0","0"
"1","302","2023/02/26 16:00:00","90050","0","2023/03/01 15:59:59","1","10194","0","0"
"1","302","2023/03/01 16:00:00","90051","0","2023/03/04 15:59:59","1","10195","0","0"
"1","302","2023/03/04 16:00:00","0","0","2023/03/12 15:59:59","1","10196","0","0"
"1","302","2023/03/12 16:00:00","0","0","2023/03/15 15:59:59","1","10197","0","0"
"1","302","2023/03/15 16:00:00","90052","0","2023/03/19 15:59:59","1","10198","0","0"
"1","302","2023/03/19 16:00:00","0","0","2023/03/28 15:59:59","1","10199","0","0"
"1","302","2023/03/31 16:00:00","90054","0","2023/04/03 15:59:59","1","10200","0","0"
"1","302","2023/04/03 16:00:00","0","0","2023/04/12 15:59:59","1","10201","0","0"
"1","302","2023/04/12 16:00:00","0","0","2023/04/19 15:59:59","1","10202","0","0"
"1","302","2023/04/19 16:00:00","90055","0","2023/04/26 15:59:59","1","10203","0","0"
"1","302","2023/04/26 16:00:00","0","0","2023/05/04 15:59:59","1","10204","0","0"
"1","302","2023/05/07 16:00:00","0","0","2023/05/16 15:59:59","1","10205","30238","0"
"1","302","2023/05/16 16:00:00","90056","0","2023/05/20 15:59:59","1","10206","0","0"
"1","302","2023/05/20 16:00:00","0","0","2023/05/28 15:59:59","1","10207","0","0"
"1","302","2023/05/28 16:00:00","0","0","2023/06/04 15:59:59","1","10208","0","0"
"1","302","2023/06/04 16:00:00","0","0","2023/06/15 15:59:59","1","10209","0","0"
"1","302","2023/06/15 16:00:00","0","0","2023/06/17 15:59:59","1","10210","0","0"
"1","302","2023/06/17 16:00:00","0","0","2023/06/19 15:59:59","1","10211","0","0"
"1","302","2023/06/19 16:00:00","0","0","2023/06/28 15:59:59","1","10212","40009","0"
"1","302","2023/06/19 16:00:00","0","0","2023/06/26 15:59:59","1","10213","30245","0"
"1","302","2023/06/28 16:00:00","0","0","2023/07/02 15:59:59","1","10214","0","0"
"1","302","2023/07/05 16:00:00","0","0","2023/07/12 15:59:59","1","10215","0","0"
"1","302","2023/07/12 16:00:00","0","0","2023/07/19 15:59:59","1","10216","0","0"
"1","302","2023/07/19 16:00:00","0","0","2023/07/29 15:59:59","1","10217","0","0"
"1","302","2023/07/29 16:00:00","0","0","2023/08/01 15:59:59","1","10218","0","0"
"1","302","2023/08/01 16:00:00","0","0","2023/08/09 15:59:59","1","10219","0","0"
"1","302","2023/08/09 16:00:00","0","0","2023/08/12 15:59:59","1","10220","0","0"
"1","302","2023/08/12 16:00:00","0","0","2023/08/19 15:59:59","1","10221","0","0"
"1","302","2023/08/19 16:00:00","0","0","2023/08/27 15:59:59","1","10222","0","0"
"1","302","2023/08/27 16:00:00","0","0","2023/09/01 15:59:59","1","10223","0","0"
"1","302","2023/09/01 16:00:00","0","0","2023/09/11 15:59:59","1","10224","0","0"
"1","302","2023/09/11 16:00:00","0","0","2023/09/16 15:59:59","1","10225","0","0"
"1","302","2023/09/16 16:00:00","0","0","2023/09/25 15:59:59","1","10226","0","0"
"1","302","2023/09/28 16:00:00","0","0","2023/10/02 15:59:59","1","10227","0","0"
"1","302","2023/10/02 16:00:00","0","0","2023/10/11 15:59:59","1","10228","0","0"
"1","302","2023/10/11 16:00:00","0","0","2023/10/17 15:59:59","1","10229","0","0"
"1","302","2023/10/17 16:00:00","0","0","2023/10/25 15:59:59","1","10230","0","0"
"1","302","2023/10/25 16:00:00","90057","0","2023/11/01 15:59:59","1","10231","0","0"
"1","302","2023/11/04 16:00:00","0","0","2023/11/13 15:59:59","1","10232","0","0"
"1","302","2023/11/13 16:00:00","0","0","2023/11/16 15:59:59","1","10233","0","0"
"1","302","2023/11/16 16:00:00","0","0","2023/11/26 15:59:59","1","10234","0","0"
"1","302","2023/11/26 16:00:00","0","0","2023/12/01 15:59:59","1","10235","0","0"
"1","302","2023/12/01 16:00:00","0","0","2023/12/10 15:59:59","1","10236","0","0"
"1","302","2023/12/10 16:00:00","0","0","2023/12/13 15:59:59","1","10237","0","0"
"1","302","2023/12/13 16:00:00","90058","0","2023/12/16 15:59:59","1","10238","0","0"
"1","302","2023/12/16 16:00:00","0","0","2023/12/23 15:59:59","1","10239","40010","0"
"1","302","2023/12/23 16:00:00","0","0","2023/12/27 15:59:59","1","10240","0","0"
"1","302","2023/12/27 16:00:00","0","0","2024/01/01 15:59:59","1","10241","0","0"
"1","302","2024/01/04 16:00:00","0","0","2024/01/14 15:59:59","1","10242","0","0"
"1","302","2024/01/14 16:00:00","90059","0","2024/01/17 15:59:59","1","10243","0","0"
"1","302","2024/01/17 16:00:00","0","0","2024/01/27 15:59:59","1","10244","0","0"
"1","302","2024/01/27 16:00:00","0","0","2024/02/01 15:59:59","1","10245","0","0"
"1","302","2024/02/01 16:00:00","0","0","2024/02/10 15:59:59","1","10246","0","0"
"1","302","2024/02/21 16:00:00","0","0","2024/02/26 15:59:59","1","10247","0","0"
"1","302","2024/02/13 16:00:00","0","0","2024/02/21 15:59:59","1","10248","0","0"
"1","302","2024/02/26 16:00:00","0","0","2024/02/29 15:59:59","1","10249","0","0"
"1","302","2024/02/29 16:00:00","0","0","2024/03/05 15:59:59","1","10250","0","0"
"1","302","2024/03/05 16:00:00","0","0","2024/03/15 15:59:59","1","10251","0","0"
"1","302","2024/03/15 16:00:00","0","0","2024/03/20 15:59:59","1","10252","0","0"
"1","302","2024/03/20 16:00:00","0","0","2024/03/29 15:59:59","1","10253","0","0"
"1","302","2024/03/29 16:00:00","90060","0","2024/04/01 15:59:59","1","10254","0","0"
"1","302","2024/04/01 16:00:00","0","0","2024/04/12 15:59:59","1","10255","0","0"
"1","302","2024/04/12 16:00:00","0","0","2024/04/16 15:59:59","1","10256","0","0"
"1","302","2024/04/16 16:00:00","0","0","2024/04/23 15:59:59","1","10257","0","0"
"1","302","2024/04/23 16:00:00","0","0","2024/04/28 15:59:59","1","10258","0","0"
"1","302","2024/04/28 16:00:00","0","0","2024/05/02 15:59:59","1","10259","0","0"
"1","302","2024/05/05 16:00:00","0","0","2024/05/14 15:59:59","1","10260","0","0"
"1","302","2024/05/14 16:00:00","90061","0","2024/05/17 15:59:59","1","10261","0","0"
"1","302","2024/05/17 16:00:00","0","0","2024/05/24 15:59:59","1","10262","0","0"
"1","302","2024/05/24 16:00:00","90062","0","2024/05/28 15:59:59","1","10263","0","0"
"1","302","2024/05/28 16:00:00","0","0","2024/06/02 15:59:59","1","10264","0","0"
"1","302","2024/06/02 16:00:00","0","0","2024/06/15 15:59:59","1","10265","0","0"
"1","302","2024/06/15 16:00:00","0","0","2024/06/17 15:59:59","1","10266","30306","0"
"1","302","2024/06/15 16:00:00","90063","0","2024/06/17 15:59:59","1","10267","30305","0"
"1","302","2024/06/17 16:00:00","0","0","2024/06/24 15:59:59","1","10268","0","0"
"1","302","2024/06/24 16:00:00","90064","0","2024/07/01 15:59:59","1","10269","0","0"
"1","302","2024/07/04 16:00:00","0","0","2024/07/12 15:59:59","1","10270","0","0"
"1","302","2024/07/12 16:00:00","0","0","2024/07/19 15:59:59","1","10271","0","0"
"1","302","2024/07/19 16:00:00","0","0","2024/07/29 15:59:59","1","10272","30313","0"
"1","302","2024/07/19 16:00:00","90065","0","2024/07/23 15:59:59","1","10273","30312","0"
"1","302","2024/07/23 16:00:00","0","0","2024/07/29 15:59:59","1","10274","30314","0"
"1","302","2024/07/29 16:00:00","0","0","2024/08/01 15:59:59","1","10275","0","0"
"1","302","2024/08/01 16:00:00","0","0","2024/08/13 15:59:59","1","10276","0","0"
"1","302","2024/08/13 16:00:00","0","0","2024/08/16 15:59:59","1","10277","30318","0"
"1","302","2024/08/13 16:00:00","0","0","2024/08/16 15:59:59","1","10278","30317","0"
"1","302","2024/08/16 16:00:00","0","0","2024/08/28 15:59:59","1","10279","0","0"
"1","302","2024/08/28 16:00:00","0","0","2024/09/01 15:59:59","1","10280","0","0"
"1","302","2024/09/04 16:00:00","0","0","2024/09/16 15:59:59","1","10281","30322","0"
"1","302","2024/09/11 16:00:00","90066","0","2024/09/16 15:59:59","1","10282","30323","0"
"1","302","2024/09/16 16:00:00","0","0","2024/09/28 15:59:59","1","10283","0","0"
"1","302","2024/09/28 16:00:00","0","0","2024/10/01 15:59:59","1","10284","0","0"
"1","302","2024/10/01 16:00:00","0","0","2024/10/11 15:59:59","1","10285","0","0"
"1","302","2024/10/11 16:00:00","0","0","2024/10/16 15:59:59","1","10286","0","0"
"1","302","2024/10/16 16:00:00","0","0","2024/10/27 15:59:59","1","10287","0","0"
"1","302","2024/10/22 16:00:00","0","0","2024/10/27 15:59:59","1","10288","0","0"
"1","302","2024/10/27 16:00:00","90067","0","2024/11/01 15:59:59","1","10289","0","0"
