5aaa7760f18c57b6906633311ba9cf7a12724051cb71a4824a4ba68918e04b7c,55e22883ae1792889e216af25797207929644a0e7318e5b9aaa30a5094157a9f,dc43b6a20b67d3f244adb25fe2b53930dcaf4ba3f7515f836a9638b7b354c799,a5eb5be9533d322c0820726a0f87fb4ca683b11bfb930cd40b0a8e47231c1abd,decad3d925aaea9e9162d7a836072a5e5abf0433fd8796fd6b61db35d9a0b017,349320bc04e74b9674f00269682b47204bf180e94e6a8884425a8e828bc17074,dc3996e8027cf99097c9e4d0470f05b1fc8df6e19a624eecdbd66eda5d19f708,d0e428265d7d9bc767f634bce28c643cab5a6a17046a72a4e22547912c4267a4,c42adcf7eb8ff7201121e803467d61ee37de3ea0ee436cbf8e83c6ae88ceb469,3e99c0191792d229dfa1ee5b9c757c2fbb525de9a3a2100bbd1aa600a56ffe96,84740cdfa404c0589aa775da31893031649fec973df74442c47e8fcdfeb199ec,dd54d2919f1d15f88a93fdd23941819e351f6d5a55e1c5d5ff6feb2492c10556,96765fe82aa26b1a05766d796b68066b55e8be32bc79f538c6e1f880bf72bf9f,5e0b7b829570671a5e5a3fbae5522af4e9356d56f328f685150a7ec970084f16,ba51291d18dd533aae942e95dd753ace173ff7d899261ae80c147fc8cbd7b844,3fc6042026a42f8cc8d0c43f08f0048e32f8bc77b19c3b31a779b9c9356db51b
"1","0","1","蘭德索爾中央地區","3","202","bgm_M135","201","2019/03/06 16:00:00","0","10007","bgm_M135","10007103","2019/03/25 15:59:59","1","209"
"1","0","0","蘭德索爾郊外","1","0","bgm_M135","201","2019/03/06 16:00:00","0","10007","bgm_M135","10007201","2019/03/25 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M162","201","2019/04/03 16:00:00","35","10008","bgm_M162","10008101","2019/04/17 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M162","201","2019/04/03 16:00:00","0","10008","bgm_M162","10008201","2019/04/17 15:59:59","1","0"
"11","0","0","咲戀育幼院","1","0","bgm_M171","201","2019/05/02 16:00:00","110","10009","bgm_M171","10009101","2019/05/16 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M171","201","2019/05/02 16:00:00","0","10009","bgm_M171","10009201","2019/05/16 15:59:59","1","0"
"0","180","0","往神殿的參道","1","0","bgm_M182","201","2019/06/03 16:00:00","1","10010","bgm_M182","10010101","2019/06/17 15:59:59","1","0"
"0","0","0","往神殿的參道","1","0","bgm_M182","201","2019/06/03 16:00:00","0","10010","bgm_M182","10010201","2019/06/17 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M189","201","2019/07/01 16:00:00","0","10011","bgm_M189","10011101","2019/07/15 15:59:59","1","0"
"0","0","0","廚房競技場","2","0","bgm_M189","201","2019/07/01 16:00:00","110","10011","bgm_M189","10011102","2019/07/15 15:59:59","1","0"
"0","0","0","廚房競技場","1","0","bgm_M189","201","2019/07/01 16:00:00","0","10011","bgm_M189","10011201","2019/07/15 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M206","201","2019/07/17 16:00:00","115","10012","bgm_M206","10012101","2019/07/31 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M206","201","2019/07/17 16:00:00","0","10012","bgm_M206","10012201","2019/07/31 15:59:59","1","0"
"0","0","0","加托羅斯山","1","0","bgm_M215","201","2019/08/01 16:00:00","110","10013","bgm_M215","10013101","2019/08/15 15:59:59","1","0"
"11","0","1","光之裂縫","2","202","bgm_M215","201","2019/08/01 16:00:00","0","10013","bgm_M215","10013102","2019/08/15 15:59:59","1","208"
"0","0","0","光之裂縫","1","0","bgm_M215","201","2019/08/01 16:00:00","0","10013","bgm_M215","10013201","2019/08/15 15:59:59","1","0"
"0","0","0","塔爾格姆地區","1","0","bgm_M32","201","2019/08/16 16:00:00","0","10014","bgm_M32","10014101","2019/08/23 15:59:59","1","0"
"0","0","0","塔爾格姆地區","0","0","bgm_M32","201","2019/08/16 16:00:00","0","10014","bgm_M32","10014201","2019/08/23 15:59:59","1","0"
"0","0","0","大江戶大街","1","0","bgm_M223","201","2019/09/03 16:00:00","120","10015","bgm_M223","10015101","2019/09/15 15:59:59","1","0"
"0","0","0","大江戶大街","1","0","bgm_M223","201","2019/09/03 16:00:00","0","10015","bgm_M223","10015201","2019/09/15 15:59:59","1","0"
"0","0","0","馬席納地區","0","0","bgm_M98_2","201","2019/09/17 16:00:00","0","10016","bgm_M98","10016101","2019/09/24 15:59:59","1","0"
"0","0","0","馬席納地區","0","0","bgm_M98_2","201","2019/09/17 16:00:00","0","10016","bgm_M98","10016201","2019/09/24 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M228","201","2019/10/01 16:00:00","70","10017","bgm_M228","10017101","2019/10/15 15:59:59","1","0"
"0","0","0","郊外的村莊","2","0","bgm_M228","201","2019/10/01 16:00:00","0","10017","bgm_M228","10017102","2019/10/15 15:59:59","1","0"
"0","0","0","郊外的村莊","1","0","bgm_M228","201","2019/10/01 16:00:00","0","10017","bgm_M228","10017201","2019/10/15 15:59:59","1","0"
"0","0","0","蘭德索爾郊外","0","0","bgm_M106","201","2019/10/17 16:00:00","0","10018","bgm_M106","10018101","2019/10/24 15:59:59","1","0"
"0","0","0","蘭德索爾郊外","0","0","bgm_M106","201","2019/10/17 16:00:00","0","10018","bgm_M106","10018201","2019/10/24 15:59:59","1","0"
"12","0","0","晴雨海灘","1","0","bgm_M237","201","2019/11/01 16:00:00","100","10019","bgm_M237","10019101","2019/11/15 15:59:59","1","0"
"0","0","0","晴雨海灘","0","0","bgm_M237","201","2019/11/01 16:00:00","0","10019","bgm_M237","10019201","2019/11/15 15:59:59","1","0"
"0","0","0","塔帕斯海灘 周邊","0","0","bgm_M112","201","2019/11/17 16:00:00","0","10020","bgm_M112","10020101","2019/11/24 15:59:59","1","0"
"0","0","0","塔帕斯海灘 周邊","0","0","bgm_M112","201","2019/11/17 16:00:00","0","10020","bgm_M112","10020201","2019/11/24 15:59:59","1","0"
"0","0","0","真步真步王國避暑聖地？","0","0","bgm_M245_02","201","2019/12/02 16:00:00","150","10021","bgm_M245","10021101","2019/12/15 15:59:59","1","0"
"0","0","0","真步真步王國避暑聖地？","0","0","bgm_M245_02","201","2019/12/02 16:00:00","0","10021","bgm_M245","10021201","2019/12/15 15:59:59","1","0"
"0","0","0","伊爾席翁的孤島","0","0","bgm_M121","201","2019/12/17 16:00:00","0","10022","bgm_M121","10022101","2019/12/24 15:59:59","1","0"
"0","0","0","伊爾席翁的孤島","0","0","bgm_M121","201","2019/12/17 16:00:00","0","10022","bgm_M121","10022201","2019/12/24 15:59:59","1","0"
"0","0","0","聖德蕾莎女學院","1","0","bgm_M254","201","2020/01/02 16:00:00","70","10023","bgm_M254","10023101","2020/01/16 15:59:59","1","0"
"0","0","0","聖德蕾莎女學院","0","0","bgm_M254","201","2020/01/02 16:00:00","0","10023","bgm_M254","10023201","2020/01/16 15:59:59","1","0"
"0","0","0","王城蘭德索爾","0","0","bgm_M128","201","2020/01/16 16:00:00","0","10024","bgm_M128","10024101","2020/01/23 15:59:59","1","0"
"0","0","0","王城蘭德索爾","0","0","bgm_M128","201","2020/01/16 16:00:00","0","10024","bgm_M128","10024201","2020/01/23 15:59:59","1","0"
"0","0","0","鬼屋附近地區","1","0","bgm_M265_Top","201","2020/02/04 16:00:00","0","10025","bgm_M265","10025101","2020/02/18 15:59:59","1","0"
"0","0","1","鬼魂墓地","2","202","bgm_M265_Top","201","2020/02/04 16:00:00","0","10025","bgm_M265","10025102","2020/02/18 15:59:59","1","0"
"0","0","0","鬼魂墓地","1","0","bgm_M265_Top","201","2020/02/04 16:00:00","0","10025","bgm_M265","10025201","2020/02/18 15:59:59","1","0"
"0","0","0","蘭德索爾郊外","1","0","bgm_M135","201","2020/02/18 16:00:00","0","10026","bgm_M135","10026101","2020/02/25 15:59:59","1","0"
"0","80","1","靈界","2","202","bgm_M29","201","2020/02/18 16:00:00","0","10026","bgm_M29","10026102","2020/02/25 15:59:59","1","208"
"1","0","1","蘭德索爾中央地區","3","202","bgm_M135","201","2020/02/18 16:00:00","0","10026","bgm_M135","10026103","2020/02/25 15:59:59","1","209"
"31","0","0","蘭德索爾郊外","1","0","bgm_M135","201","2020/02/18 16:00:00","0","10026","bgm_M135","10026201","2020/02/25 15:59:59","1","0"
"0","0","0","艾爾皮斯島 開墾營地一帶","0","0","bgm_M273","201","2020/03/02 16:00:00","90","10027","bgm_M273","10027101","2020/03/16 15:59:59","1","0"
"0","0","0","艾爾皮斯島 開墾營地一帶","0","0","bgm_M273","201","2020/03/02 16:00:00","0","10027","bgm_M273","10027201","2020/03/16 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M162","201","2020/03/16 16:00:00","35","10028","bgm_M162","10028101","2020/03/23 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M162","201","2020/03/16 16:00:00","0","10028","bgm_M162","10028201","2020/03/23 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M281","201","2020/04/01 16:00:00","0","10029","bgm_M281","10029101","2020/04/15 15:59:59","1","0"
"11","0","0","演唱會舞台廣場","2","0","bgm_M281","201","2020/04/01 16:00:00","0","10029","bgm_M281","10029102","2020/04/15 15:59:59","1","0"
"0","0","0","演唱會舞台廣場","1","0","bgm_M281","201","2020/04/01 16:00:00","0","10029","bgm_M281","10029201","2020/04/15 15:59:59","1","0"
"11","0","0","咲戀育幼院","1","0","bgm_M171","201","2020/04/15 16:00:00","110","10030","bgm_M171","10030101","2020/04/22 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M171","201","2020/04/15 16:00:00","0","10030","bgm_M171","10030201","2020/04/22 15:59:59","1","0"
"0","0","0","公會競速賽　1區→2區","1","0","bgm_M294","201","2020/05/05 16:00:00","30","10031","bgm_M294","10031101","2020/05/19 15:59:59","1","0"
"0","0","0","公會競速賽　3區→4區","2","0","bgm_M294","201","2020/05/05 16:00:00","30","10031","bgm_M294","10031102","2020/05/19 15:59:59","1","0"
"0","0","0","公會競速賽　3區→4區","1","0","bgm_M294","201","2020/05/05 16:00:00","0","10031","bgm_M294","10031201","2020/05/19 15:59:59","1","0"
"0","180","0","往神殿的參道","1","0","bgm_M182","201","2020/05/19 16:00:00","1","10032","bgm_M182","10032101","2020/05/26 15:59:59","1","0"
"0","0","0","往神殿的參道","1","0","bgm_M182","201","2020/05/19 16:00:00","0","10032","bgm_M182","10032201","2020/05/26 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M316","201","2020/06/03 16:00:00","90","10033","bgm_M316","10033101","2020/06/17 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M316","201","2020/06/03 16:00:00","0","10033","bgm_M316","10033201","2020/06/17 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M189","201","2020/06/17 16:00:00","0","10034","bgm_M189","10034101","2020/06/24 15:59:59","1","0"
"0","0","0","廚房競技場","2","0","bgm_M189","201","2020/06/17 16:00:00","110","10034","bgm_M189","10034102","2020/06/24 15:59:59","1","0"
"0","0","0","廚房競技場","1","0","bgm_M189","201","2020/06/17 16:00:00","0","10034","bgm_M189","10034201","2020/06/24 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M330","201","2020/09/30 16:00:00","70","10035","bgm_M330","10035101","2020/10/21 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M330","201","2020/09/30 16:00:00","0","10035","bgm_M330","10035201","2020/10/21 15:59:59","1","0"
"0","0","0","繆思小鎮","0","0","bgm_M341","201","2020/10/12 16:00:00","40","10036","bgm_M341","10036101","2020/10/21 15:59:59","1","0"
"0","0","0","繆思小鎮","0","0","bgm_M341","201","2020/10/12 16:00:00","0","10036","bgm_M341","10036201","2020/10/21 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M206","201","2020/08/17 16:00:00","115","10037","bgm_M206","10037101","2020/08/24 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M206","201","2020/08/17 16:00:00","0","10037","bgm_M206","10037201","2020/08/24 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","1","0","bgm_M343","201","2020/07/02 16:00:00","45","10038","bgm_M343","10038101","2020/07/16 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","0","0","bgm_M343","201","2020/07/02 16:00:00","0","10038","bgm_M343","10038201","2020/07/16 15:59:59","1","0"
"0","0","0","加托羅斯山","1","0","bgm_M215","201","2020/07/16 16:00:00","110","10039","bgm_M215","10039101","2020/07/23 15:59:59","1","0"
"11","0","1","光之裂縫","2","202","bgm_M215","201","2020/07/16 16:00:00","0","10039","bgm_M215","10039102","2020/07/23 15:59:59","1","208"
"0","0","0","光之裂縫","1","0","bgm_M215","201","2020/07/16 16:00:00","0","10039","bgm_M215","10039201","2020/07/23 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","1","0","bgm_M351","201","2020/08/03 16:00:00","0","10040","bgm_M351","10040101","2020/08/17 15:59:59","1","0"
"0","0","0","王城蘭德索爾","2","0","bgm_M351","201","2020/08/03 16:00:00","0","10040","bgm_M351","10040102","2020/08/17 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","3","0","bgm_M351","201","2020/08/03 16:00:00","0","10040","bgm_M351","10040103","2020/08/17 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","1","0","bgm_M351","201","2020/08/03 16:00:00","0","10040","bgm_M351","10040201","2020/08/17 15:59:59","1","0"
"0","0","0","大江戶町","1","0","bgm_M223","201","2020/09/18 16:00:00","120","10041","bgm_M223","10041101","2020/09/25 15:59:59","1","0"
"0","0","0","大江戶町","1","0","bgm_M223","201","2020/09/18 16:00:00","0","10041","bgm_M223","10041201","2020/09/25 15:59:59","1","0"
"0","0","0","不可思議之國","0","0","bgm_M375","201","2020/09/04 16:00:00","200","10042","bgm_M375","10042101","2020/09/18 15:59:59","1","0"
"0","0","0","不可思議之國","0","0","bgm_M375","201","2020/09/04 16:00:00","100","10042","bgm_M375","10042201","2020/09/18 15:59:59","1","0"
"12","0","0","晴雨海灘","1","0","bgm_M237","201","2020/10/19 16:00:00","100","10043","bgm_M237","10043101","2020/10/26 15:59:59","1","0"
"0","0","0","晴雨海灘","0","0","bgm_M237","201","2020/10/19 16:00:00","0","10043","bgm_M237","10043201","2020/10/26 15:59:59","1","0"
"0","0","0","祈願海岸周圍","1","0","bgm_M380A","201","2020/11/02 16:00:00","90","10044","bgm_M380A","10044101","2020/11/16 15:59:59","1","0"
"0","0","0","繁星降臨的銀河","2","0","bgm_M380B_02","201","2020/11/02 16:00:00","0","10044","bgm_M380B","10044102","2020/11/16 15:59:59","1","0"
"0","0","0","繁星降臨的銀河","0","0","bgm_M380B_02","201","2020/11/02 16:00:00","0","10044","bgm_M380B","10044201","2020/11/16 15:59:59","1","0"
"0","0","0","真步真步王國避暑聖地？","0","0","bgm_M245_02","201","2020/11/17 16:00:00","150","10045","bgm_M245","10045101","2020/11/24 15:59:59","1","0"
"0","0","0","真步真步王國避暑聖地？","0","0","bgm_M245_02","201","2020/11/17 16:00:00","0","10045","bgm_M245","10045201","2020/11/24 15:59:59","1","0"
"0","0","0","海灘運動公園","0","0","bgm_M393","201","2020/12/04 16:00:00","122","10046","bgm_M393","10046101","2020/12/18 15:59:59","1","0"
"0","0","0","海灘運動公園","0","0","bgm_M393","201","2020/12/04 16:00:00","0","10046","bgm_M393","10046201","2020/12/18 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","1","0","bgm_M254","201","2020/12/18 16:00:00","70","10047","bgm_M254","10047101","2020/12/25 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","0","0","bgm_M254","201","2020/12/18 16:00:00","0","10047","bgm_M254","10047201","2020/12/25 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M403","201","2020/12/31 16:00:00","80","10048","bgm_M403","10048101","2021/01/14 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M403","201","2020/12/31 16:00:00","0","10048","bgm_M403","10048201","2021/01/14 15:59:59","1","0"
"0","0","0","鬼屋附近地區","1","0","bgm_M265_Top","201","2021/01/18 16:00:00","0","10049","bgm_M265","10049101","2021/01/25 15:59:59","1","0"
"0","0","1","鬼魂墓地","2","202","bgm_M265_Top","201","2021/01/18 16:00:00","0","10049","bgm_M265","10049102","2021/01/25 15:59:59","1","0"
"0","0","0","鬼魂墓地","1","0","bgm_M265_Top","201","2021/01/18 16:00:00","0","10049","bgm_M265","10049201","2021/01/25 15:59:59","1","0"
"0","0","0","萬聖節樂園","0","0","bgm_M413","201","2021/02/01 16:00:00","128","10050","bgm_M413","10050101","2021/02/15 15:59:59","1","0"
"0","0","0","萬聖節樂園","0","0","bgm_M413","201","2021/02/01 16:00:00","0","10050","bgm_M413","10050201","2021/02/15 15:59:59","1","0"
"0","0","0","艾爾皮斯島 開墾營地一帶","0","0","bgm_M273","201","2021/02/19 16:00:00","90","10051","bgm_M273","10051101","2021/02/26 15:59:59","1","0"
"0","0","0","艾爾皮斯島 開墾營地一帶","0","0","bgm_M273","201","2021/02/19 16:00:00","0","10051","bgm_M273","10051201","2021/02/26 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M421","201","2021/03/02 16:00:00","90","10052","bgm_M421","10052101","2021/03/16 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M421","201","2021/03/02 16:00:00","0","10052","bgm_M421","10052201","2021/03/16 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M228","201","2021/04/16 16:00:00","70","10053","bgm_M228","10053101","2021/04/27 15:59:59","1","0"
"0","0","0","郊外的村莊","2","0","bgm_M228","201","2021/04/16 16:00:00","0","10053","bgm_M228","10053102","2021/04/27 15:59:59","1","0"
"0","0","0","郊外的村莊","1","0","bgm_M228","201","2021/04/16 16:00:00","0","10053","bgm_M228","10053201","2021/04/27 15:59:59","1","0"
"0","0","0","名媛初登夢想秘境會場","1","0","bgm_M426","201","2021/04/01 16:00:00","60","10054","bgm_M426","10054101","2021/04/15 15:59:59","1","0"
"0","0","0","名媛初登夢想秘境會場","1","0","bgm_M426","201","2021/04/01 16:00:00","0","10054","bgm_M426","10054201","2021/04/15 15:59:59","1","0"
"0","0","0","王都蘭德索爾 郊外","1","0","bgm_M281","201","2021/03/17 16:00:00","0","10055","bgm_M281","10055101","2021/03/24 15:59:59","1","0"
"11","0","0","王都蘭德索爾 中央廣場","2","0","bgm_M281","201","2021/03/17 16:00:00","0","10055","bgm_M281","10055102","2021/03/24 15:59:59","1","0"
"0","0","0","王都蘭德索爾 中央廣場","1","0","bgm_M281","201","2021/03/17 16:00:00","0","10055","bgm_M281","10055201","2021/03/24 15:59:59","1","0"
"0","0","0","港小鎮‧大間","1","0","bgm_M435","201","2021/05/04 16:00:00","95","10056","bgm_M435","10056101","2021/05/18 15:59:59","1","0"
"0","0","0","港小鎮‧大間","1","0","bgm_M435","201","2021/05/04 16:00:00","0","10056","bgm_M435","10056201","2021/05/18 15:59:59","1","0"
"0","0","0","公會競速賽　1區→2區","1","0","bgm_M294","201","2021/05/19 16:00:00","30","10057","bgm_M294","10057101","2021/05/26 15:59:59","1","0"
"0","0","0","公會競速賽　3區→4區","2","0","bgm_M294","201","2021/05/19 16:00:00","30","10057","bgm_M294","10057102","2021/05/26 15:59:59","1","0"
"0","0","0","公會競速賽　3區→4區","1","0","bgm_M294","201","2021/05/19 16:00:00","0","10057","bgm_M294","10057201","2021/05/26 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M442A","201","2021/06/02 16:00:00","70","10058","bgm_M442A","10058101","2021/06/22 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M442A","201","2021/06/02 16:00:00","0","10058","bgm_M442A","10058201","2021/06/22 15:59:59","1","0"
"0","0","0","精靈族之村　純淨的森林","0","0","bgm_M442B","201","2021/06/12 16:00:00","25","10059","bgm_M442B","10059101","2021/06/22 15:59:59","1","0"
"0","0","0","精靈族之村　純淨的森林","0","0","bgm_M442B","201","2021/06/12 16:00:00","0","10059","bgm_M442B","10059201","2021/06/22 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M316","201","2021/06/18 16:00:00","90","10060","bgm_M316","10060101","2021/06/25 15:59:59","1","0"
"0","0","0","王城蘭德索爾","1","0","bgm_M316","201","2021/06/18 16:00:00","0","10060","bgm_M316","10060201","2021/06/25 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M451","201","2021/07/05 16:00:00","0","10061","bgm_M451","10061101","2021/07/19 15:59:59","1","0"
"0","0","0","邊境之地","2","0","bgm_M451","201","2021/07/05 16:00:00","0","10061","bgm_M451","10061102","2021/07/19 15:59:59","1","0"
"0","0","0","邊境之地","0","0","bgm_M451","201","2021/07/05 16:00:00","0","10061","bgm_M451","10061201","2021/07/19 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","1","0","bgm_M330","201","2021/08/09 16:00:00","70","10062","bgm_M330","10062101","2021/08/25 15:59:59","1","0"
"0","0","0","蘭德索爾近郊","0","0","bgm_M330","201","2021/08/09 16:00:00","0","10062","bgm_M330","10062201","2021/08/25 15:59:59","1","0"
"0","0","0","繆思小鎮","0","0","bgm_M341","201","2021/08/17 16:00:00","40","10063","bgm_M341","10063101","2021/08/25 15:59:59","1","0"
"0","0","0","繆思小鎮","0","0","bgm_M341","201","2021/08/17 16:00:00","0","10063","bgm_M341","10063201","2021/08/25 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院 聖學祭會場","1","0","bgm_M457","201","2021/08/02 16:00:00","91","10064","bgm_M457","10064101","2021/08/16 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院 聖學祭會場","0","0","bgm_M457","201","2021/08/02 16:00:00","0","10064","bgm_M457","10064201","2021/08/16 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","1","0","bgm_M343","201","2021/07/19 16:00:00","45","10065","bgm_M343","10065101","2021/07/26 15:59:59","1","0"
"0","0","0","聖德蕾莎女子學院","0","0","bgm_M343","201","2021/07/19 16:00:00","0","10065","bgm_M343","10065201","2021/07/26 15:59:59","1","0"
"0","0","0","不同時間軸的蘭德索爾","1","0","bgm_M467","201","2021/09/01 16:00:00","90","10066","bgm_M467","10066101","2021/09/15 15:59:59","1","0"
"0","0","0","時光隧道","2","0","bgm_M467","201","2021/09/01 16:00:00","0","10066","bgm_M467","10066102","2021/09/15 15:59:59","1","0"
"0","0","0","時光隧道","0","0","bgm_M467","201","2021/09/01 16:00:00","0","10066","bgm_M467","10066201","2021/09/15 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","1","0","bgm_M351","201","2021/09/17 16:00:00","0","10067","bgm_M351","10067101","2021/09/24 15:59:59","1","0"
"0","0","0","王城蘭德索爾","2","0","bgm_M351","201","2021/09/17 16:00:00","0","10067","bgm_M351","10067102","2021/09/24 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","3","0","bgm_M351","201","2021/09/17 16:00:00","0","10067","bgm_M351","10067103","2021/09/24 15:59:59","1","0"
"0","0","0","伊麗莎白牧場","1","0","bgm_M351","201","2021/09/17 16:00:00","0","10067","bgm_M351","10067201","2021/09/24 15:59:59","1","0"
"0","40","0","玩具工廠","1","0","bgm_M478_Lofi","201","2021/10/01 16:00:00","0","10068","bgm_M478","10068101","2021/10/15 15:59:59","1","0"
"0","0","0","王城蘭德索爾","2","0","bgm_M478_Lofi","201","2021/10/01 16:00:00","0","10068","bgm_M478","10068102","2021/10/15 15:59:59","1","0"
"0","0","0","王城蘭德索爾","0","0","bgm_M478_Lofi","201","2021/10/01 16:00:00","0","10068","bgm_M478","10068201","2021/10/15 15:59:59","1","0"
"0","0","0","不可思議之國","0","0","bgm_M375","201","2021/10/18 16:00:00","200","10069","bgm_M375","10069101","2021/10/25 15:59:59","1","0"
"0","0","0","不可思議之國","0","0","bgm_M375","201","2021/10/18 16:00:00","100","10069","bgm_M375","10069201","2021/10/25 15:59:59","1","0"
