11521c55d1077ed5367bc55e51c920edbe048949532f54fd82d0243ab3c4be77,c5d4803bb1176766cb5ed49c9e9024401708d52e91cfc521a9c94dcd5130cbaf,6fc78290e70b800b7f7c2b6ac6908519b2e4c9f81d4d6310bbccf9e0a02e6078,711071bfbd613d33003d5435e2feab32b1019e356855195b8087c66c45e8214d,86f58e62ac6800a441731d8913266f7cfc4e2a5e1386cec4109e2e2f36c752ba,96f06267013dc022ed1b8e4cbd4a938c8fa17023fb4ef8223bf2bb94ac6f54db,c2588a5a31d9a8ffcd93d661b752ce2abf4214c6b3a3566bec1d98ca4d93df34,a868d323156302dca4c190ae7d6b03ebf96c539dc644ceb61b0ea6271da7b065,f337b3f690538beb0552cdead6e2aacce85c6335720309cf6e0ed9a34c1d663f,fb644af768ce11467672f035d0b79c6b34024e454fe81fbb2c1e330f32a387b2
"冷","氷","0","2110043","0","水","寒","1","0","0"
"朝","散","0","2110044","0","脇","韓","1","0","0"
"生姜","生米","0","2110045","0","生卵","生麦","1","0","0"
"宣誓","先制","0","2110046","0","占星","先生","1","0","0"
"起床","希少","0","2110047","0","気性","気象","1","0","0"
"不","無","0","2110049","0","未","非","1","0","0"
"非","無","0","2110050","0","未","不","1","0","0"
"無","非","0","2110051","0","未","不","1","0","0"
"未","非","0","2110052","0","無","不","1","0","0"
"三日坊主","一日千秋","0","2110053","0","有名無実","馬耳東風","1","0","0"
"たぬき","いぬ","0","2110054","0","きつね","ねこ","1","0","0"
"たび","てぶくろ","0","2110056","0","あしのうら","くつひも","1","0","0"
"百","千","0","2110058","0","万 ","十","1","0","0"
"十","八","0","2110060","0","七","九","1","0","0"
"ハッピーエンド","アジテーション","0","2111001","0","ハイテンション","ジャッジメント","1","0","0"
"どるるるる～ん★","やばいですね★","0","2111002","0","夢はスーパースター☆☆★","ちぇる～ん☆","1","0","0"
"尖った長い耳","最も人口が多い","0","2111003","0","二つの角を頭部に持つ","獣の耳と尻尾がある","1","0","0"
"カォン","パォン","0","2111004","0","キャォン","クォン","1","0","0"
"成長","高価","0","2111005","0","教育","輝く","1","0","0"
"銀","鉄","0","2120002","0","金","銅","1","0","0"
"レバー","ハツ","0","2120004","0","モツ","ラバー","1","0","0"
"トラウマ","バシャウマ","0","2120005","0","ストレス","タケウマ","1","0","0"
"時雨","分雨","0","2120006","0","雷雨","秒雨","1","0","0"
"鉄","銅","0","2120009","0","金","銀","1","0","0"
"大黒柱","大青柱","0","2120011","0","大白柱","大赤柱","1","0","0"
"電報","電源","0","2120012","0","電灯","電車","1","0","0"
"みりん","お酢","0","2120013","0","みそ","しょうゆ","1","0","0"
"でがらし","しぶみ","0","2120014","0","こいめ","ですぎ","1","0","0"
"かみて","じょうしゅ","0","2120016","0","じょうず","うわて","1","0","0"
"よせ","よせき","0","2120017","0","よるせき","よりせき","1","0","0"
"フリーウェイ","フライアウェイ","0","2120018","0","レールウェイ","ロングウェイ","1","0","0"
"かすがい","腕押し","0","2120021","0","念仏","釘","1","0","0"
"爪","鼻","0","2120022","0","尻","眉","1","0","0"
"論語","念仏","0","2120023","0","かすがい","小判","1","0","0"
"ひょうたん","花瓶","0","2120025","0","巾着","とっくり","1","0","0"
"雀","牛","0","2120026","0","虎","馬","1","0","0"
"一朝一夕","一長一短","0","2120027","0","一兆一億","一鳥一石","1","0","0"
"4つ","6つ","0","2120028","0","8つ","2つ","1","0","0"
"hello","herro","0","2120029","0","harro","hallo","1","0","0"
"優柔不断","一進一退","0","2120031","0","日進月歩","不言実行","1","0","0"
"金曜日","日曜日","0","2120033","0","月曜日","木曜日","1","0","0"
"水曜日","木曜日","0","2120034","0","火曜日","金曜日","1","0","0"
"ダイイングメッセージ","ダンシングメッセージ","0","2120035","0","ダイビングメッセージ","ダビングメッセージ","1","0","0"
"馬","犬","0","2120036","0","獅子","牛","1","0","0"
"トイレ","クローゼット","0","2120037","0","キッチン","川","1","0","0"
"かんがみる","かいまみる","0","2120038","0","こころみる","かんがえる","1","0","0"
"八百万","五百万","0","2120039","0","二百万","三百万","1","0","0"
"蛇","猿","0","2120042","0","猪","熊","1","0","0"
"一死","状態","0","2120045","0","すべて正しい","瀕死","1","0","0"
"不信","追跡","0","2120046","0","すべて正しい","人物","1","0","0"
"硬化","両替","0","2120047","0","すべて正しい","紙幣","1","0","0"
"きゅうしいっしょう","しぶんごれつ","0","2120048","0","さんしゃさんよう","はちめんろっぴ","1","0","0"
"せんざいいちぐう","しめんそか","0","2120049","0","いちもうだじん","ひゃっぱちひゃくちゅう","1","0","0"
"図る","計る","0","2120050","0","測る","謀る","1","0","0"
"就く","突く","0","2120051","0","付く","着く","1","0","0"
"青","黒","0","2120053","0","白","赤","1","0","0"
"五分","七分","0","2120054","0","二分","三分","1","0","0"
"敵同士","カップル","0","2120055","0","師弟","家族","1","0","0"
"タケノコ","シイタケ","0","2120056","0","アスパラ","マツタケ","1","0","0"
"金","仕事","0","2120057","0","命","女","1","0","0"
"真綿","髪の毛","0","2120058","0","糸","麻","1","0","0"
"眉","あご","0","2120059","0","うなじ","耳","1","0","0"
"亀","犬","0","2120060","0","猫","鶴","1","0","0"
"狐","猫","0","2120061","0","兎","狸","1","0","0"
"バイバイぼっち団","ぼくらの防衛団","0","2121001","0","バイトばっかり団","ばたんきゅー冒険団","1","0","0"
"ジ・オーダー・オブ・ゲヘナ・イモータルズ","ザ・バタリオン・オブ・ゲヘナ・イモータルズ","0","2121002","0","ジ・オーダー・オブ・ハデス・イモータル","ザ・バタリオン・オブ・ハデス・イモータル","1","0","0"
"絶対妻君","聖夜女君","0","2121003","0","獰猛女君","誓約女君","1","0","0"
"しっぷうのヘカーテ","しっぷうのめいひ","0","2121004","0","しっぷうのダークプリンセス","しっぷうのめいひめ","1","0","0"
"1000000","1000","0","2121005","0","100000000","10000000","1","0","0"
"薬指","小指","0","2130004","0","中指","親指","1","0","0"
"中指","親指","0","2130005","0","人差し指","薬指","1","0","0"
"人差し指","薬指","0","2130006","0","親指","中指","1","0","0"
"酒","野菜","0","2130007","0","米","肉","1","0","0"
"世間知らず","頑固者","0","2130008","0","料理人","貧乏人","1","0","0"
"床","原","0","2130009","0","尾","病","1","0","0"
"南","西","0","2130011","0","北","東","1","0","0"
"台所","居間","0","2130014","0","納戸","トイレ","1","0","0"
"九","六","0","2130015","0","八","七","1","0","0"
"三味線","ギター","0","2130016","0","ピアノ","琴","1","0","0"
"天衣無法","千変万化","0","2130018","0","馬耳東風","再三再四","1","0","0"
"格下","貴重","0","2130019","0","穀物","貢献","1","0","0"
"掛軸","金券","0","2130020","0","木刀","貝殻","1","0","0"
"羊頭苦肉","無芸大食","0","2130021","0","汚名返上","器用貧乏","1","0","0"
"秋","夏","0","2130022","0","冬","春","1","0","0"
"ハン","チュウ","0","2130023","0","タン","ホン","1","0","0"
"タン","サン","0","2130024","0","コン","イツ","1","0","0"
"シン","キン","0","2130025","0","テン","イン","1","0","0"
"木乃伊","木伊乃","0","2130026","0","乃伊木","伊乃木","1","0","0"
"ぬるまゆ","ちょうおんとう","0","2130027","0","ねっとう","さらゆ","1","0","0"
"自鳴琴","口風琴","0","2130028","0","鉄琴","手風琴","1","0","0"
"素描","線描","0","2130029","0","寸描","点描","1","0","0"
"用心しすぎ","不注意","0","2130030","0","平凡","大胆","1","0","0"
"囲碁","麻雀","0","2130031","0","双六","将棋","1","0","0"
"釣り","食事","0","2130033","0","女性","賭け事","1","0","0"
"鰯","鯵","0","2130034","0","鰹","鮪","1","0","0"
"良いときの邪魔者","突然のチャンス","0","2130035","0","災難続き","悪いときの助け船","1","0","0"
"蓮","薔薇","0","2130036","0","百合","菊","1","0","0"
"菊","梅","0","2130037","0","松","桜","1","0","0"
"いちる","いっき","0","2130039","0","いっぺん","いちまつ","1","0","0"
"サイコロ博打","生け花","0","2130041","0","指圧","タコ漁","1","0","0"
"クモ","カエル","0","2130044","0","ヤモリ","カマキリ","1","0","0"
"カラス","ネコ","0","2130045","0","スズムシ","カエル","1","0","0"
"江戸っ子","居候","0","2130046","0","武士","盗人","1","0","0"
"キジ","カモ","0","2130047","0","サギ","カラス","1","0","0"
"苔","草","0","2130048","0","芽","カビ","1","0","0"
"すいこう","ずいし","0","2130049","0","すいさつ","ついかく","1","0","0"
"翼","車","0","2130050","0","獅子","刀","1","0","0"
"味噌をつける","酢をつける","0","2130052","0","辛子をつける","塩をつける","1","0","0"
"筆まめ","筆いね","0","2130053","0","筆あわ","筆むぎ","1","0","0"
"ようやく","あまねく","0","2130054","0","ことごとく","しばらく","1","0","0"
"詩人","詩","0","2130055","0","詩を書く","詩集","1","0","0"
"いちじく","あけび","0","2130058","0","ざくろ","びわ","1","0","0"
"うど","ぜんまい","0","2130059","0","つくし","わらび","1","0","0"
"かきつばた","おみなえし","0","2130061","0","さるすべり","しょうぶ","1","0","0"
"エターナルアビス＝ディヴァイダー","ディープエターナル＝ディヴァイダー","0","2131001","0","エターナルアビス＝エアスラッシャー","ディープエターナル＝エアスラッシャー","1","0","0"
"ギアスアポクリフォ・タイラントコード","アビステクノロジー・ヘルコード","0","2131002","0","ギアスグリモワール・ナンバーオブサタン","アポカリプスコード・スリーシックス","1","0","0"
"百面相","百点満点","0","2131003","0","百人一首","百貨店","1","0","0"
"推し事","お仕事","0","2131004","0","愛言葉","胸の内","1","0","0"
"キャンプ","ファイト","0","2131005","0","マラソン","クルーズ","1","0","0"
"オタマジャクシ","ヤゴ","0","2210001","0","ゲンゴロウ","アオダイショウ","1","0","0"
"角","しっぽ","0","2210003","0","耳","翼","1","0","0"
"イナゴ","サンゴ","0","2210004","0","ロンゴ","ダンゴ","1","0","0"
"カラス","コウノトリ","0","2210005","0","オウム","ペリカン","1","0","0"
"ジンジャー","オニオン","0","2210006","0","ターメリック","ガーリック","1","0","0"
"アボカド","ドリアン","0","2210007","0","ランブータン","マンゴー","1","0","0"
"パクチー","パール","0","2210008","0","パーシー","パンジー","1","0","0"
"ニンジン","ハクサイ","0","2210009","0","キュウリ","ピーマン","1","0","0"
"魚類","鳥類","0","2210011","0","は虫類","哺乳類","1","0","0"
"免疫","慣れ","0","2210012","0","自己防衛","罷免","1","0","0"
"耳","口","0","2210013","0","目","鼻","1","0","0"
"イタチ科","イヌ科","0","2210015","0","ネコ科","リス科","1","0","0"
"お母さん","おじいさん","0","2210016","0","おばあさん","お父さん","1","0","0"
"鼻","耳","0","2210018","0","目","口","1","0","0"
"サケ","アユ","0","2210019","0","コイ","サバ","1","0","0"
"ラクダ","ヒツジ","0","2210020","0","ゴリラ","パンダ","1","0","0"
"チーター","ライオン","0","2210021","0","トラ","ダチョウ","1","0","0"
"オウム","キツツキ","0","2210022","0","フクロウ","カッコウ","1","0","0"
"親知らず","物知らず","0","2210024","0","八重歯","情知らず","1","0","0"
"クジャク","コウノトリ","0","2210025","0","ライチョウ","フラミンゴ","1","0","0"
"タラバガニ","タカアシガニ","0","2210026","0","モクズガニ","ズワイガニ","1","0","0"
"ブドウ糖","レモン糖","0","2210027","0","イチゴ糖","ミカン糖","1","0","0"
"ソデタケ","シイタケ","0","2210029","0","マイタケ","マツタケ","1","0","0"
"トリュフ","キャビア","0","2210030","0","ナツメグ","フォアグラ","1","0","0"
"軟体動物","解体動物","0","2210032","0","変体動物","剛体動物","1","0","0"
"ピーマン","レタス","0","2210034","0","キャベツ","モヤシ","1","0","0"
"そらまめ","なたまめ","0","2210035","0","くろまめ","えんどうまめ","1","0","0"
"上腕二頭筋","ヒラメ筋","0","2210037","0","上腕五頭筋","上腕一頭筋","1","0","0"
"赤","黄","0","2210040","0","緑","青","1","0","0"
"1匹","5匹","0","2210041","0","10匹","20匹","1","0","0"
"耳","前脚","0","2210042","0","尻尾","鼻","1","0","0"
"海","湖","0","2210045","0","池","川","1","0","0"
"くちばしが膨らむ","首が360度回る","0","2210046","0","木をつついて穴をあける","地上を高速で走る","1","0","0"
"貝","ペンション","0","2210047","0","小石","サンゴ","1","0","0"
"サクラ","サザンカ","0","2210048","0","キク","アサガオ","1","0","0"
"いびき","くしゃみ","0","2210049","0","あくび","しゃっくり","1","0","0"
"頭がい骨","頭あい骨","0","2210050","0","頭こう骨","頭とう骨","1","0","0"
"36℃前後","46℃前後","0","2210051","0","56℃前後","26℃前後","1","0","0"
"カメレオン","カマドウマ","0","2210052","0","ハンミョウ","キリギリス","1","0","0"
"サンショウウオ","タバスコウオ","0","2210054","0","シチミトウガラシウオ","コショウウオ","1","0","0"
"クマゲラ","ツキノワグマ","0","2210056","0","ヒグマ","ホッキョクグマ","1","0","0"
"あつい","すっぱい","0","2210057","0","あまい","にがい","1","0","0"
"ホタル","トンボ","0","2210058","0","ハチ","セミ","1","0","0"
"ブルドッグ","ホットドッグ","0","2210059","0","アメリカンドッグ","ソルティドッグ","1","0","0"
"イチョウ","ツツジ","0","2210060","0","ハゼノキ","モミジ","1","0","0"
"ユニ","キョウカ","0","2211001","0","ミミ","ミソギ","1","0","0"
"～ッス","～であーる","0","2211002","0","～だぴょん♪","～ガオッ","1","0","0"
"キャル","コッコロ","0","2211003","0","シェフィ","ぺコリーヌ","1","0","0"
"ちゃんイオ","イオせんせー","0","2211004","0","イオ殿","イオっち","1","0","0"
"ミソラ","クリア","0","2211005","0","プレシア","リリ","1","0","0"
"くまのみ","このみ","0","2220001","0","ゆのみ","やしのみ","1","0","0"
"サザンカ","アジサイ","0","2220002","0","アサガオ","タンポポ","1","0","0"
"8本","6本","0","2220005","0","12本","10本","1","0","0"
"ナス科","ミカン科","0","2220006","0","ウリ科","バラ科","1","0","0"
"オサガメ","トノガメ","0","2220007","0","ババガメ","ジジガメ","1","0","0"
"キーウィ","パイナップル","0","2220008","0","マンゴー","パパイヤ","1","0","0"
"アシ","カミ","0","2220009","0","カカト","ミミ","1","0","0"
"役に立っていない","血液を作る","0","2220010","0","解毒の機能がある","食べ物を消化する","1","0","0"
"ニホンザル","チンパンジー","0","2220012","0","オランウータン","ゴリラ","1","0","0"
"スズムシ","クツワムシ","0","2220015","0","クワガタムシ","マツムシ","1","0","0"
"ヘラクレスオオカブト","アマゾネスオオカブト","0","2220016","0","ペルセウスオオカブト","アキレスオオカブト","1","0","0"
"4つ","3つ","0","2220017","0","分かれていない","2つ","1","0","0"
"ホッキョクグマ","ヒグマ","0","2220018","0","アメリカクロクマ","ツキノワグマ","1","0","0"
"カマキリ","テントウムシ","0","2220019","0","セミ","クワガタ","1","0","0"
"頬袋","貯頬","0","2220020","0","頬冠","肌頬","1","0","0"
"コチョウラン","カノコユリ","0","2220021","0","ボタンキンバイ","ベニバナクサギ","1","0","0"
"細胞","心房","0","2220022","0","棍棒","脂肪","1","0","0"
"コオロギ","バッタ","0","2220023","0","アリ","キリギリス","1","0","0"
"フグ","サメ","0","2220024","0","シャチ","アンコウ","1","0","0"
"く","め","0","2220025","0","て","い","1","0","0"
"クラゲ","イカ","0","2220026","0","タコ","ウニ","1","0","0"
"ウニ","イカ","0","2220027","0","タコ","クラゲ","1","0","0"
"牛","羊","0","2220028","0","ラクダ","犬","1","0","0"
"さなぎ","うさぎ","0","2220030","0","さかき","なぎさ","1","0","0"
"ワニ","カメレオン","0","2220031","0","カバ","ヘビ","1","0","0"
"マントヒヒ","チンパンジー","0","2220033","0","オランウータン","ゴリラ","1","0","0"
"クワガタ","カナブン","0","2220034","0","カマキリ","カブトムシ","1","0","0"
"7年後","7週間後","0","2220038","0","7日後","7ヵ月後","1","0","0"
"ウメ","アジサイ","0","2220040","0","コスモス","ヒマワリ","1","0","0"
"足","頭","0","2220042","0","腰","手","1","0","0"
"学名","和名","0","2220043","0","実名","本名","1","0","0"
"ホモ・サピエンス","モモ・サピエンス","0","2220044","0","イモ・アジエンス","ホモ・アジエンス","1","0","0"
"トンボ","カブトムシ","0","2220046","0","スズムシ","セミ","1","0","0"
"種子植物","束子植物","0","2220047","0","芥子植物","硝子植物","1","0","0"
"毛細血管","毛頭血管","0","2220048","0","毛深血管","毛様血管","1","0","0"
"貝類","両生類","0","2220049","0","魚類","鳥類","1","0","0"
"クラゲ","カニ","0","2220050","0","フジツボ","エビ","1","0","0"
"アルマジロ","ヤマアラシ","0","2220051","0","オオアリクイ","ハリネズミ","1","0","0"
"水","脂質","0","2220052","0","炭水化物","たんぱく質","1","0","0"
"ライチョウ","スズメ","0","2220054","0","カワセミ","カッコウ","1","0","0"
"皮膚","骨","0","2220056","0","脂肪","毛","1","0","0"
"呼吸器","泌尿器","0","2220057","0","消化器","循環器","1","0","0"
"ウニ","イカ","0","2220058","0","エビ","タコ","1","0","0"
"胞子","法子","0","2220059","0","奉仕","法師","1","0","0"
"シメジ","マツタケ","0","2220060","0","ナメコ","マイタケ","1","0","0"
"ミミ","リリ","0","2221001","0","イノリ","キョウカ","1","0","0"
"トラタイガー","トライロッカー","0","2221002","0","トラライオン","タラトイガー","1","0","0"
"ぺんぽこりん","ぺんぺこりん","0","2221003","0","ぷんぽこりん","ぽんこりん","1","0","0"
"ミヤコ","ミサキ","0","2221004","0","クルミ","トモ","1","0","0"
"ドロゲーター","ワニドロロ","0","2221005","0","タテマツリワニ","ワニゴン","1","0","0"
"アルベド","アルガン","0","2230001","0","アルキン","アルヘナ","1","0","0"
"シバリング","トラベリング","0","2230003","0","シャーリング","アイドリング","1","0","0"
"膵臓","腎臓","0","2230005","0","心臓","肝臓","1","0","0"
"ピーヘン","ピーナッツ","0","2230007","0","ピーチ","ピーラー","1","0","0"
"クラッタリング","マウンティング","0","2230008","0","ギャザリング","グルーミング","1","0","0"
"ネズミザメ科","イヌザメ科","0","2230010","0","イタチザメ科","ネコザメ科","1","0","0"
"ローズマリー","ポピーマリー","0","2230012","0","サンフラワーマリー","デイジーマリー","1","0","0"
"フランジ","スリット","0","2230013","0","ラチェット","レバー","1","0","0"
"アジサイ","フジ","0","2230014","0","シダレザクラ","スミレ","1","0","0"
"実","根","0","2230015","0","茎","葉","1","0","0"
"ドラゴンフルーツ","ミラクルフルーツ","0","2230016","0","パッションフルーツ","ジャックフルーツ","1","0","0"
"ブロッコリー","ホウレンソウ","0","2230017","0","チンゲンサイ","キャベツ","1","0","0"
"ぜいご","こんご","0","2230018","0","けいご","でいご","1","0","0"
"同じ","人間のほうが多い","0","2230019","0","個体によって違う","キリンのほうが多い","1","0","0"
"ジャコウネコ科","ジャコウクマ科","0","2230021","0","ジャコウウマ科","ジャコウイヌ科","1","0","0"
"シソ科","セリ科","0","2230022","0","イネ科","キク科","1","0","0"
"白","縞模様","0","2230023","0","赤","黒","1","0","0"
"カピバラ","ヌートリア","0","2230024","0","チンチラ","ビーバー","1","0","0"
"ナマズ","ドジョウ","0","2230026","0","マグロ","ウナギ","1","0","0"
"ムギワラトンボ","ヒマワリトンボ","0","2230027","0","タンポポトンボ","バナナトンボ","1","0","0"
"カイコ","カブトムシ","0","2230028","0","クワガタ","トンボ","1","0","0"
"鰻","鰆","0","2230029","0","鮪","山女魚","1","0","0"
"3つ","1つ","0","2230030","0","5つ","2つ","1","0","0"
"シーラカンス","ホホジロザメ","0","2230031","0","ミミックオクトパス","マンタ","1","0","0"
"僧帽筋","侍帽筋","0","2230032","0","王帽筋","兵帽筋","1","0","0"
"うろこ","尾ひれ","0","2230033","0","口","目","1","0","0"
"XY","YY","0","2230034","0","XZ","XX","1","0","0"
"0本","7本","0","2230036","0","23本","15本","1","0","0"
"イトウ","スズキ","0","2230037","0","タカハシ","サトウ","1","0","0"
"イタチ科","イヌ科","0","2230038","0","ネコ科","リス科","1","0","0"
"イヌ科","ブタ科","0","2230040","0","ジャコウネコ科","ネコ科","1","0","0"
"ボウフラ","ヤゴ","0","2230043","0","アリジゴク","イモムシ","1","0","0"
"カマキリ","カブトムシ","0","2230044","0","クワガタ","クモ","1","0","0"
"こむら返り","ふり返り","0","2230045","0","生き返り","おうむ返し","1","0","0"
"イネ科","スミレ科","0","2230046","0","ユリ科","ツツジ科","1","0","0"
"落葉樹","広葉樹","0","2230048","0","常緑樹","針葉樹","1","0","0"
"クロロフィル","カロロフィル","0","2230049","0","キロロフィル","ケロロフィル","1","0","0"
"フクロウ","ニワトリ","0","2230050","0","ハト","カッコウ","1","0","0"
"月見草","星見草","0","2230051","0","星夜草","月夜草","1","0","0"
"オウム貝","ウグイス貝","0","2230052","0","スズメ貝","カラス貝","1","0","0"
"アイアイ","カイカイ","0","2230053","0","ハイハイ","マイマイ","1","0","0"
"ヒラメ筋","カツオ筋","0","2230055","0","マグロ筋","アナゴ筋","1","0","0"
"脂肪","石油","0","2230058","0","夢","水","1","0","0"
"ネコ","タヌキ","0","2230059","0","キツネ","イヌ","1","0","0"
"ケッパー","ラッパー","0","2230061","0","アッパー","ペッパー","1","0","0"
"聖女仮面","ノエルの淑女","0","2231001","0","白銀マスク","マスク・ド・ジュン","1","0","0"
"アオイ","コッコロ","0","2231002","0","イリヤ","アヤネ","1","0","0"
"タンバリン","カスタネット","0","2231003","0","マラカス","太鼓","1","0","0"
"ユニ","クロエ","0","2231004","0","アオイ","チエル","1","0","0"
"スズナ","ニノン","0","2231005","0","キャル","エリコ","1","0","0"
"1","2","0","2310002","0","0.5","0","1","0","0"
"月","火星","0","2310003","0","水星","太陽","1","0","0"
"土星","火星","0","2310005","0","金星","水星","1","0","0"
"ルビー","トルコ石","0","2310006","0","真珠","エメラルド","1","0","0"
"熱帯低気圧","寒帯低気圧","0","2310009","0","乾燥帯低気圧","温帯低気圧","1","0","0"
"デシベル","ミリバール","0","2310010","0","キログラム","ヘクトパスカル","1","0","0"
"カロリー","キログラム","0","2310011","0","リットル","メートル","1","0","0"
"6","24","0","2310012","0","9","12","1","0","0"
"24時間","36時間","0","2310014","0","48時間","12時間","1","0","0"
"すべて同じ","1kgの砂","0","2310015","0","1kgの綿","1kgの鉄","1","0","0"
"1440分","1520分","0","2310016","0","1600分","1360分","1","0","0"
"M","E","0","2310017","0","W","N","1","0","0"
"白夜","黄夜","0","2310018","0","赤夜","黒夜","1","0","0"
"黒","白","0","2310019","0","ピンク","赤","1","0","0"
"45度","60度","0","2310020","0","90度","30度","1","0","0"
"ブラックホール","ブルーホール","0","2310021","0","ホワイトホール","レッドホール","1","0","0"
"720度","360度","0","2310023","0","540度","180度","1","0","0"
"21","22","0","2310024","0","23","20","1","0","0"
"天の川","泥の川","0","2310025","0","紀の川","湯の川","1","0","0"
"質素","水素","0","2310026","0","炭素","窒素","1","0","0"
"0.01メートル","10メートル","0","2310027","0","100メートル","0.1メートル","1","0","0"
"ヘルツ","スパッツ","0","2310028","0","ワッツ","ワルツ","1","0","0"
"スコール","ショール","0","2310030","0","イコール","クロール","1","0","0"
"隕石との衝突","人工衛星との衝突","0","2310031","0","地面からの爆発","ロケットとの衝突","1","0","0"
"365.24日","165.24日","0","2310032","0","465.24日","265.24日","1","0","0"
"約29.5日","約49.5日","0","2310034","0","約59.5日","約39.5日","1","0","0"
"断層","割層","0","2310035","0","高層","切層","1","0","0"
"沸騰","酸化","0","2310036","0","液化","爆発","1","0","0"
"氷点","寒点","0","2310037","0","冷点","固点","1","0","0"
"2キロ","6キロ","0","2310038","0","8キロ","4キロ","1","0","0"
"0","5050","0","2310039","0","-500","50","1","0","0"
"皆既日食","金環日食","0","2310041","0","全体日食","部分日食","1","0","0"
"抵抗","反発","0","2310042","0","対立","反抗","1","0","0"
"コイル","マイル","0","2310043","0","ネイル","ホイル","1","0","0"
"ミリメートル","デシリットル","0","2310044","0","キロリットル","ミリリットル","1","0","0"
"200","150","0","2310045","0","155","160","1","0","0"
"3×2","3－2","0","2310047","0","2＋3","3＋2","1","0","0"
"満月","三日月","0","2310049","0","新月","半月","1","0","0"
"銭","銅","0","2310051","0","鉄","銀","1","0","0"
"半導体","未絶体","0","2310052","0","中縁体","不導体","1","0","0"
"P波","R波","0","2310053","0","S波","Q波","1","0","0"
"水1リットル","米1合","0","2310054","0","1万円札で100万円","1円玉100枚","1","0","0"
"干潮","黒潮","0","2310056","0","満潮","赤潮","1","0","0"
"円周率","高さ","0","2310059","0","2","底辺","1","0","0"
"霜","霰","0","2310060","0","雹","雷","1","0","0"
"1200","1100","0","2311001","0","1000","1480","1","0","0"
"630","700","0","2311002","0","540","460","1","0","0"
"6400","5400","0","2311003","0","7980","1600","1","0","0"
"ランドソル","トーゴク","0","2311004","0","セントールス","オーマ","1","0","0"
"1100ルピ","1150ルピ","0","2311005","0","950ルピ","1000ルピ","1","0","0"
"90度","180度","0","2320001","0","360度","0度","1","0","0"
"5本","7本","0","2320004","0","9本","2本","1","0","0"
"アンタレス","キミレス","0","2320005","0","オイラレス","ボクレス","1","0","0"
"ルミノール","ゼミナール","0","2320006","0","ファール","ノネナール","1","0","0"
"6000℃","600℃","0","2320008","0","60000℃","60℃","1","0","0"
